Player,Season,Gameweek,Opponent,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
André Gomes,21,8,MUN,EVE,5.4,MID,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,47.3,22.0,9.1,0.5,0.0,0.1,1.7,1.8,194.0,2297.0,-1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.04,0.04,0.25,0.2,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Bernard,21,8,MUN,EVE,5.8,MID,0.1,2.2,8.0,90.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,67.2,71.2,24.0,16.2,2.2,0.0,0.4,1.6,3.0,1287.0,470.0,-2.0,2.0,3,1.0,0.08,0.08,0.11000000000000001,0.24,0.07999999999999999,0.04,0.04,0.15,0.19,0.19,0.33,0.16,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Keane,21,8,MUN,EVE,5.1,DEF,5.9,2.8,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,208.8,24.0,84.0,31.7,2.8,0.0,0.5,5.3,3.4,12383.0,26735.0,1.0,-1.0,8,0.0,0.0,0.0,0.0,0.18000000000000016,0.18999999999999995,0.15,0.15,0.02,0.17,0.17,0.34,0.32,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Calvert-Lewin,21,8,MUN,EVE,7.8,FWD,57.0,5.0,5.0,90.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,307.2,73.1,431.0,81.1,5.0,0.0,0.6,7.3,7.1,169869.0,114816.0,8.0,-8.0,8,0.0,0.05000000000000071,0.05000000000000071,0.0,0.05000000000000071,0.0,0.74,0.74,0.05,0.79,0.79,0.73,0.16,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Doucouré,21,8,MUN,EVE,5.3,MID,1.1,1.2,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,110.6,108.9,115.0,33.4,1.2,0.0,0.2,3.0,2.0,1198.0,8983.0,-2.0,2.0,8,0.0,0.2,0.2,0.0,0.2400000000000002,0.040000000000000036,0.07,0.07,0.15,0.22,0.22,0.49,0.39,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Pickford,21,8,MUN,EVE,4.9,GKP,7.2,1.5,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,149.4,10.0,0.0,16.0,1.5,0.0,0.3,3.7,2.6,4850.0,42738.0,-1.0,1.0,7,0.0,0.0,0.0,0.0,0.14,0.1399999999999999,0.0,0.0,0.0,0.0,0.0,0.14,0.13,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Mina,21,8,MUN,EVE,5.5,DEF,2.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.6,4.7,59.0,22.5,0.5,0.0,0.1,3.5,2.7,3817.0,15875.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,0.08,0.27,0.27,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Digne,21,8,MUN,EVE,6.1,DEF,12.0,1.5,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,154.6,177.4,38.0,37.1,1.5,0.0,0.2,4.3,3.7,37813.0,37677.0,1.0,-1.0,7,0.0,0.06000000000000001,0.06000000000000001,0.0,0.09999999999999987,0.050000000000000044,0.02,0.02,0.16,0.18,0.18,0.29,0.2,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Rodríguez,21,8,MUN,EVE,7.9,MID,28.6,2.0,2.0,79.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,228.2,248.3,151.0,62.9,2.0,0.0,0.3,5.4,6.1,74262.0,240568.0,4.0,-4.0,7,0.0,0.0,0.0,0.0,0.1299999999999999,0.1200000000000001,0.27,0.27,0.41,0.68,0.68,0.73,0.36,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Coleman,21,8,MUN,EVE,4.9,DEF,1.0,0.5,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,112.4,46.1,34.0,19.3,0.5,0.0,0.1,3.3,2.7,4257.0,5742.0,-1.0,1.0,6,0.0,0.0,0.0,0.029999999999999916,0.14000000000000012,0.10999999999999988,0.01,0.01,0.12,0.12,0.12,0.47,0.46,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Sigurdsson,21,8,MUN,EVE,6.8,MID,0.9,1.5,2.0,66.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,68.0,95.8,76.0,24.0,1.5,0.0,0.2,2.1,1.8,801.0,2708.0,-2.0,2.0,8,0.0,0.0,0.0,0.07999999999999996,0.1200000000000001,0.04999999999999993,0.08,0.08,0.17,0.25,0.25,0.3,0.19,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Iwobi,21,8,MUN,EVE,5.9,MID,0.2,1.8,1.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.8,53.0,34.0,13.0,1.8,0.0,0.3,2.4,2.0,525.0,944.0,-1.0,1.0,7,0.0,0.0,0.0,0.08000000000000007,0.1200000000000001,0.040000000000000036,0.03,0.03,0.35,0.38,0.38,0.7,0.32,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Delph,21,8,MUN,EVE,4.9,MID,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,17.5,1.0,3.9,0.8,0.0,0.2,0.8,1.3,94.0,374.0,-1.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.03,0.03,0.25,0.22,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Godfrey,21,8,MUN,EVE,5.0,DEF,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,11.9,0.0,4.4,0.5,0.0,0.1,0.4,1.0,166.0,1098.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.06,0.06,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Davies,21,8,MUN,EVE,5.3,MID,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,2.8,0.0,2.5,0.0,0.0,0.0,0.8,1.3,73.0,404.0,-2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Olsen,21,8,MUN,EVE,4.5,GKP,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,1.9,0.2,0.0,0.0,0.2,1.0,856.0,364.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Holgate,21,8,MUN,EVE,4.8,DEF,0.0,0.0,,,,,,,,,,,,,,,22.0,0.3,0.0,2.2,0.0,,0.0,0.0,0.0,,,-2.0,2.0,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.18,0.18,7,,,,,,,,,,,,,,,,,
Kenny,21,8,MUN,EVE,4.3,DEF,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.6,8.0,2.4,0.5,0.0,0.1,0.5,2.0,698.0,394.0,-2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Nkounkou,21,8,MUN,EVE,4.0,DEF,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,5.3,1.0,2.0,0.2,0.0,0.0,0.2,1.0,3329.0,1566.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.02,0.04,0.02,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Gordon,21,8,MUN,EVE,4.4,MID,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.2,2.0,0.7,0.2,0.0,0.0,0.2,1.0,576.0,2151.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.39,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Tosun,21,8,MUN,EVE,6.0,FWD,0.0,0.2,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,2.2,10.8,2.0,1.5,0.2,0.0,0.0,0.2,0.5,219.0,98.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.26,0.37,0.12,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Kean,21,8,MUN,EVE,5.8,FWD,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,11.0,0.9,0.0,0.0,0.0,0.3,1.0,24.0,645.0,-2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.0,7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3699999999999992,0.3699999999999992,1.6000000000000014,1.5999999999999996,-1.2200000000000002,0.21000000000000085,-0.40000000000000036,9.0,7.0,0.41999999999999993
Ederson,21,8,LIV,MCI,6.0,GKP,5.7,4.5,3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,16.0,129.6,0.0,0.0,13.0,4.5,0.0,0.8,4.0,3.4,5298.0,17132.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.019999999999999796,0.019999999999999796,0.0,0.0,0.0,0.0,0.0,0.2,0.2,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
Bernardo Silva,21,8,LIV,MCI,7.4,MID,0.6,2.2,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.8,36.4,33.0,10.9,2.2,0.0,0.3,1.4,2.0,1853.0,4774.0,-1.0,1.0,5,0.0,0.0,0.0,0.0,0.03000000000000025,0.030000000000000027,0.08,0.08,0.02,0.09,0.09,0.61,0.52,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
Fernandinho,21,8,LIV,MCI,5.4,DEF,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,13.2,30.0,7.7,0.2,0.0,0.0,0.9,1.2,26.0,5419.0,-1.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.29,0.29,0.43,0.41,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
Sterling,21,8,LIV,MCI,11.5,MID,5.9,4.2,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,128.8,121.7,283.0,53.4,4.2,0.0,0.4,2.9,4.7,9742.0,82007.0,0.0,0.0,7,0.0,0.040000000000000036,0.040000000000000036,0.0,0.8100000000000005,0.77,0.23,0.23,0.25,0.47,0.47,0.79,0.48,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
Walker,21,8,LIV,MCI,6.1,DEF,7.9,6.2,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,124.4,67.3,57.0,24.7,6.2,0.0,1.0,4.8,4.1,60779.0,20634.0,1.0,-1.0,7,0.0,0.0,0.0,0.0,0.7400000000000002,0.7399999999999998,0.02,0.02,0.01,0.03,0.03,0.5,0.47,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
De Bruyne,21,8,LIV,MCI,11.5,MID,15.8,2.5,3.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,168.8,285.3,175.0,63.0,2.5,0.0,0.2,2.3,4.5,50681.0,45617.0,0.0,0.0,6,0.0,0.8399999999999999,0.07999999999999996,0.45999999999999996,0.54,0.040000000000000036,0.48,0.19,0.38,0.86,0.57,0.66,0.25,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
Mahrez,21,8,LIV,MCI,8.3,MID,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,140.1,202.0,42.9,2.0,0.0,0.2,2.7,4.4,6922.0,48747.0,-2.0,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.19,0.37,0.37,0.71,0.5,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
Foden,21,8,LIV,MCI,6.6,MID,7.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,63.6,159.0,32.6,3.2,0.0,0.5,3.9,4.3,12905.0,127882.0,1.0,-1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.05,0.41,0.41,0.48,0.08,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
Cancelo,21,8,LIV,MCI,5.4,DEF,1.8,6.0,3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,107.6,147.2,30.0,28.5,6.0,0.0,1.1,4.4,6.0,39886.0,9574.0,-1.0,1.0,4,0.0,0.0,0.0,0.32000000000000006,0.7399999999999998,0.44999999999999996,0.01,0.01,0.26,0.27,0.27,0.83,0.6,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
Aké,21,8,LIV,MCI,5.5,DEF,5.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.4,24.7,19.0,10.8,1.2,0.0,0.2,2.4,3.2,4532.0,29874.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.01,0.13,0.13,0.3,0.29,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
Laporte,21,8,LIV,MCI,6.0,DEF,2.7,2.2,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,41.4,13.3,10.0,6.5,2.2,0.0,0.4,1.8,3.7,5677.0,4352.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.44999999999999996,0.44999999999999996,0.05,0.05,0.03,0.08,0.08,0.6,0.6,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
Mendy,21,8,LIV,MCI,5.9,DEF,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,26.2,10.0,5.1,0.0,0.0,0.0,0.3,0.7,58.0,4464.0,-1.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.03,0.03,0.17,0.16,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
Torres,21,8,LIV,MCI,6.9,MID,0.9,1.2,2.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,28.2,128.0,17.9,1.2,0.0,0.2,1.7,2.4,9378.0,4407.0,-1.0,1.0,5,0.0,0.0,0.0,0.0,0.46999999999999975,0.46,0.53,0.53,0.05,0.59,0.59,0.77,0.19,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
Gündogan,21,8,LIV,MCI,5.4,MID,0.3,1.5,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,33.8,50.8,12.0,9.7,1.5,0.0,0.3,1.1,1.5,1275.0,1844.0,-1.0,1.0,4,0.0,0.0,0.0,0.020000000000000018,0.73,0.71,0.04,0.04,0.07,0.11,0.11,0.45,0.35,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
Garcia,21,8,LIV,MCI,4.8,DEF,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,22.6,1.0,6.0,0.5,0.0,0.1,0.4,1.0,461.0,1176.0,-2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.16,0.16,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
Jesus,21,8,LIV,MCI,9.3,FWD,0.9,2.2,9.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,79.2,27.5,68.0,17.5,2.2,0.0,0.2,1.6,7.5,13334.0,1904.0,-2.0,2.0,2,1.0,0.71,0.71,0.030000000000000027,0.74,0.0,0.47,0.47,0.13,0.61,0.61,0.89,0.28,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
Agüero,21,8,LIV,MCI,10.3,FWD,1.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.8,18.0,5.8,0.8,0.0,0.1,0.3,1.5,401.0,9902.0,-2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.57,0.6,0.6,0.72,0.38,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
Stones,21,8,LIV,MCI,4.8,DEF,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.3,0.0,2.1,0.0,0.0,0.0,0.4,2.0,480.0,1902.0,-2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
Delap,21,8,LIV,MCI,4.4,FWD,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.0,0.2,0.0,0.0,0.0,0.2,1.0,5054.0,7688.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15,0.15,0.15,0.0,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
Zinchenko,21,8,LIV,MCI,5.5,DEF,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.0,0.2,0.2,0.0,0.0,0.2,1.0,324.0,706.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
Rodrigo,21,8,LIV,MCI,5.4,MID,0.5,2.2,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,89.2,89.2,28.0,20.6,2.2,0.0,0.4,2.6,2.0,1444.0,2371.0,-1.0,1.0,7,0.0,0.0,0.0,0.0,0.7399999999999998,0.7400000000000002,0.01,0.01,0.02,0.03,0.03,0.57,0.54,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.58,0.8200000000000003,1.1900000000000004,0.41999999999999993,0.3999999999999999,0.16000000000000014,1.0899999999999999,4.0,8.0,1.7400000000000002
Douglas Luiz,21,8,ars,AVL,4.9,MID,0.3,3.0,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,103.6,89.8,42.0,23.7,3.0,0.0,0.6,3.9,2.7,1768.0,1453.0,-1.0,1.0,7,0.0,0.0,0.0,0.16999999999999993,1.07,0.9099999999999999,0.02,0.02,0.1,0.12,0.12,0.35,0.24,6,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.9800000000000004,1.9800000000000004,1.3900000000000006,1.3899999999999997,0.6000000000000001,0.5999999999999996,0.40000000000000036,16.0,6.0,1.8100000000000005
