Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Sá,WOL,5.3,GKP,12.4%,3.3,131.0,2700.0,0.0,1.0,11.0,26.0,1.0,0.0,0.0,3.0,0.0,99.0,11.0,627.0,798.2,30.0,0.0,82.6,3.3,4.0,0.6,24.7,4.4,1663521.0,649425.0,3.0,-3.0
Coady,WOL,4.9,DEF,18.1%,3.9,123.0,2686.0,3.0,0.0,11.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,567.0,584.0,20.9,165.0,77.3,3.9,1.0,0.8,25.1,4.1,2028850.0,969986.0,4.0,-4.0
Meslier,LEE,4.8,GKP,2.1%,1.9,75.0,2664.0,0.0,0.0,3.0,67.0,0.0,0.0,0.0,2.0,0.0,113.0,4.0,559.0,852.6,0.0,0.0,85.2,1.9,1.0,0.4,15.6,2.5,198616.0,341243.0,-2.0,2.0
de Gea,MUN,5.1,GKP,10.5%,2.8,113.0,2610.0,0.0,0.0,7.0,40.0,0.0,2.0,0.0,0.0,0.0,104.0,7.0,539.0,801.6,0.3,0.0,79.8,2.8,2.0,0.5,22.2,3.9,1834522.0,1336189.0,1.0,-1.0
Dallas,LEE,4.9,MID,3.0%,1.9,71.0,2605.0,1.0,1.0,3.0,64.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,435.0,555.0,462.6,258.0,128.0,1.9,0.0,0.4,14.5,2.4,297055.0,1150640.0,-6.0,6.0
Jansson,BRE,4.5,DEF,5.9%,2.4,86.0,2601.0,1.0,4.0,6.0,45.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,463.0,553.2,44.0,266.0,86.6,2.4,0.0,0.5,19.1,3.0,1352172.0,1008490.0,0.0,0.0
Mitchell,CRY,4.5,DEF,1.2%,4.4,90.0,2601.0,0.0,2.0,8.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,465.0,538.4,319.7,83.0,94.1,4.4,1.0,1.0,20.0,3.1,238618.0,196582.0,0.0,0.0
Sánchez,BHA,4.6,GKP,16.0%,1.6,91.0,2520.0,0.0,0.0,7.0,34.0,0.0,0.0,0.0,2.0,1.0,83.0,8.0,519.0,680.0,30.0,0.0,70.9,1.6,1.0,0.3,19.8,3.2,1477894.0,1961750.0,1.0,-1.0
Guéhi,CRY,4.5,DEF,1.4%,3.6,90.0,2520.0,2.0,0.0,8.0,35.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,513.0,555.6,62.3,208.0,82.9,3.6,0.0,0.8,20.0,3.2,294456.0,212183.0,0.0,0.0
Ederson,MCI,6.1,GKP,11.3%,3.5,123.0,2520.0,0.0,0.0,16.0,18.0,0.0,0.0,0.0,3.0,0.0,49.0,4.0,550.0,442.8,0.0,0.0,44.3,3.5,0.0,0.6,20.2,4.4,1011041.0,961300.0,1.0,-1.0
Lloris,TOT,5.4,GKP,7.9%,3.3,112.0,2520.0,0.0,0.0,11.0,35.0,0.0,0.0,0.0,1.0,0.0,77.0,8.0,521.0,599.8,23.0,0.0,62.2,3.3,2.0,0.6,20.7,4.0,1191025.0,1047848.0,-1.0,1.0
Fabianski,WHU,5.0,GKP,2.7%,3.0,101.0,2520.0,0.0,0.0,7.0,35.0,0.0,1.0,0.0,0.0,0.0,84.0,5.0,491.0,652.8,0.0,0.0,65.1,3.0,2.0,0.6,20.2,3.6,375150.0,341291.0,0.0,0.0
Kilman,WOL,4.6,DEF,4.2%,2.0,102.0,2508.0,1.0,1.0,10.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,506.0,543.0,66.0,207.0,81.8,2.0,0.0,0.4,22.2,3.6,554723.0,203115.0,1.0,-1.0
Cash,AVL,5.3,DEF,9.7%,8.2,118.0,2477.0,3.0,3.0,11.0,35.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0,486.0,575.6,357.3,355.0,128.8,8.2,3.0,1.5,22.3,4.2,1312522.0,645660.0,3.0,-3.0
Saïss,WOL,5.1,DEF,5.2%,2.6,106.0,2468.0,2.0,0.0,11.0,24.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,521.0,651.2,109.3,202.0,96.4,2.6,1.0,0.5,20.8,3.8,827835.0,436497.0,1.0,-1.0
Pukki,NOR,5.8,FWD,5.8%,4.6,104.0,2445.0,8.0,2.0,4.0,58.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,324.0,380.0,247.8,771.0,139.7,4.6,2.0,0.8,17.9,3.7,1239994.0,1309492.0,-2.0,2.0
Nørgaard,BRE,5.0,MID,0.6%,2.6,72.0,2444.0,2.0,2.0,6.0,43.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,368.0,517.4,310.8,368.0,120.1,2.6,0.0,0.5,14.4,2.6,195600.0,197890.0,0.0,0.0
Antonio,WHU,7.5,FWD,29.6%,1.8,113.0,2431.0,8.0,8.0,7.0,32.0,0.0,0.0,1.0,5.0,1.0,0.0,13.0,367.0,536.2,541.5,1036.0,211.0,1.8,4.0,0.2,15.1,4.0,7324612.0,7084875.0,0.0,0.0
Martínez,AVL,5.5,GKP,12.0%,3.5,100.0,2430.0,0.0,0.0,9.0,36.0,0.0,1.0,0.0,4.0,0.0,69.0,7.0,495.0,592.6,0.0,0.0,59.0,3.5,2.0,0.6,18.2,3.7,661965.0,2253425.0,0.0,0.0
Alisson,LIV,6.0,GKP,8.0%,7.0,138.0,2430.0,0.0,1.0,16.0,18.0,1.0,0.0,0.0,0.0,0.0,57.0,12.0,600.0,553.4,10.0,0.0,56.3,7.0,2.0,1.2,23.0,5.1,817776.0,818370.0,0.0,0.0
van Dijk,LIV,6.8,DEF,19.3%,6.8,150.0,2430.0,3.0,2.0,17.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,660.0,613.0,118.9,355.0,108.7,6.8,5.0,1.0,22.1,5.6,1944324.0,1655215.0,3.0,-3.0
Rice,WHU,5.0,MID,4.3%,1.4,76.0,2430.0,1.0,4.0,7.0,34.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,470.0,596.2,314.6,207.0,112.1,1.4,1.0,0.3,15.2,2.8,669968.0,728689.0,0.0,0.0
Soucek,WHU,5.7,MID,3.6%,3.4,92.0,2418.0,4.0,1.0,6.0,33.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,393.0,535.8,266.9,597.0,140.4,3.4,2.0,0.6,16.1,3.4,383900.0,922247.0,-3.0,3.0
Cancelo,MCI,6.9,DEF,36.5%,5.2,162.0,2417.0,1.0,8.0,15.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,26.0,649.0,626.2,592.2,605.0,182.5,5.2,6.0,0.8,23.5,6.0,4963059.0,2592385.0,9.0,-9.0
Sissoko,WAT,4.4,MID,2.3%,3.8,67.0,2410.0,2.0,1.0,3.0,51.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,332.0,453.4,417.4,198.0,107.0,3.8,0.0,0.9,15.2,2.5,509024.0,458038.0,-1.0,1.0
Bernardo,MCI,7.1,MID,15.9%,4.2,131.0,2407.0,7.0,6.0,15.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,552.0,604.2,735.7,851.0,219.5,4.2,3.0,0.6,18.5,4.7,4113238.0,2955028.0,1.0,-1.0
Ward-Prowse,SOU,6.5,MID,6.2%,2.6,111.0,2405.0,6.0,4.0,6.0,43.0,0.0,0.0,0.0,3.0,1.0,0.0,15.0,557.0,710.0,929.7,294.0,193.5,2.6,2.0,0.4,17.1,4.1,1076918.0,890796.0,0.0,0.0
Pinnock,BRE,4.5,DEF,3.2%,2.4,81.0,2404.0,1.0,1.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,468.0,614.6,150.3,329.0,109.4,2.4,1.0,0.5,18.0,2.9,840307.0,779144.0,0.0,0.0
Aarons,NOR,4.3,DEF,0.9%,1.0,49.0,2397.0,0.0,1.0,4.0,54.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,345.0,416.8,253.4,157.0,82.3,1.0,0.0,0.2,11.4,1.8,90647.0,191312.0,-2.0,2.0
McLean,NOR,4.9,MID,0.1%,3.0,60.0,2364.0,1.0,0.0,4.0,57.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,261.0,286.8,132.8,322.0,74.3,3.0,0.0,0.6,12.2,2.2,17888.0,18913.0,-1.0,1.0
Bowen,WHU,6.8,MID,12.2%,1.0,153.0,2361.0,8.0,13.0,7.0,34.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,437.0,630.4,537.6,1025.0,219.4,1.0,4.0,0.1,22.5,5.5,3899141.0,3008801.0,3.0,-3.0
McNeil,BUR,5.6,MID,0.3%,2.3,63.0,2342.0,0.0,1.0,7.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,332.0,427.4,524.7,316.0,127.1,2.3,0.0,0.4,11.2,2.3,62041.0,68204.0,-4.0,4.0
Salisu,SOU,4.5,DEF,0.2%,2.6,55.0,2341.0,0.0,0.0,6.0,38.0,0.0,0.0,0.0,8.0,1.0,0.0,4.0,390.0,586.6,118.1,304.0,100.6,2.6,0.0,0.6,12.2,2.0,51333.0,45575.0,0.0,0.0
Rüdiger,CHE,6.1,DEF,24.3%,4.2,119.0,2340.0,2.0,3.0,12.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,518.0,450.4,214.9,354.0,102.0,4.2,2.0,0.7,19.5,4.6,4119907.0,2819871.0,6.0,-6.0
Schmeichel,LEI,4.8,GKP,12.8%,3.8,87.0,2340.0,0.0,0.0,5.0,45.0,0.0,1.0,0.0,1.0,0.0,92.0,8.0,492.0,743.2,11.2,0.0,75.6,3.8,1.0,0.8,18.1,3.3,1036877.0,1431703.0,-2.0,2.0
Kane,TOT,12.5,FWD,23.0%,7.6,123.0,2331.0,12.0,3.0,9.0,35.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,427.0,679.6,435.9,1217.0,232.9,7.6,6.0,0.6,9.8,4.6,3600936.0,2674623.0,0.0,0.0
Romeu,SOU,4.5,MID,0.5%,3.4,62.0,2316.0,1.0,1.0,6.0,38.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,382.0,412.2,403.2,187.0,100.6,3.4,1.0,0.8,13.8,2.3,89155.0,94743.0,0.0,0.0
Alexander-Arnold,LIV,8.5,DEF,44.0%,6.2,187.0,2313.0,2.0,11.0,16.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,750.0,727.0,1216.9,408.0,235.5,6.2,5.0,0.7,22.0,7.2,4176152.0,3143512.0,10.0,-10.0
Fernandes,MUN,11.6,MID,14.9%,4.2,129.0,2307.0,9.0,6.0,7.0,37.0,0.0,0.0,1.0,7.0,0.0,0.0,15.0,497.0,739.8,1069.5,654.0,246.7,4.2,2.0,0.4,11.1,4.8,2404713.0,5249184.0,-4.0,4.0
Højbjerg,TOT,4.9,MID,3.0%,2.4,85.0,2296.0,2.0,3.0,11.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,452.0,547.6,307.7,255.0,111.0,2.4,2.0,0.5,17.3,3.3,629811.0,633740.0,-1.0,1.0
Mings,AVL,5.0,DEF,6.5%,4.7,98.0,2288.0,1.0,4.0,9.0,34.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,461.0,511.0,116.1,281.0,90.7,4.7,3.0,0.9,19.6,3.8,920342.0,1088126.0,0.0,0.0
Cucurella,BHA,5.0,DEF,2.7%,0.8,83.0,2279.0,0.0,1.0,7.0,31.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,469.0,454.4,532.3,127.0,111.6,0.8,1.0,0.2,16.6,3.2,670527.0,452804.0,0.0,0.0
