Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Meslier,LEE,4.9,GKP,2.5%,3.3,52.0,1620.0,0.0,0.0,3.0,36.0,0.0,0.0,0.0,2.0,0.0,65.0,4.0,348.0,516.4,0.0,0.0,51.5,3.3,1.0,0.7,10.6,2.9,158647.0,266630.0,-1.0,1.0
Sá,WOL,5.1,GKP,4.4%,5.8,83.0,1620.0,0.0,1.0,7.0,14.0,0.0,0.0,0.0,1.0,0.0,57.0,7.0,378.0,462.8,30.0,0.0,49.1,5.8,4.0,1.1,16.3,4.6,598848.0,302197.0,1.0,-1.0
Kilman,WOL,4.5,DEF,0.6%,4.7,65.0,1620.0,1.0,0.0,7.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,330.0,363.2,51.9,154.0,57.1,4.7,0.0,1.0,14.4,3.6,79299.0,48632.0,0.0,0.0
Coady,WOL,4.5,DEF,7.3%,5.5,71.0,1616.0,1.0,0.0,7.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,339.0,333.8,7.7,71.0,41.3,5.5,0.0,1.2,15.8,3.9,622438.0,544088.0,0.0,0.0
Dallas,LEE,5.0,MID,3.8%,2.3,43.0,1607.0,0.0,1.0,3.0,36.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,267.0,317.4,302.4,161.0,78.4,2.3,0.0,0.5,8.6,2.4,264131.0,1051173.0,-5.0,5.0
Salah,LIV,13.1,MID,73.7%,7.5,170.0,1603.0,15.0,10.0,10.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,506.0,795.8,509.8,1213.0,252.0,7.5,6.0,0.6,13.0,9.4,2736516.0,882131.0,6.0,-6.0
Saïss,WOL,5.0,DEF,2.0%,6.3,75.0,1568.0,2.0,0.0,7.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,343.0,444.8,53.8,156.0,65.5,6.3,1.0,1.3,15.0,4.2,243058.0,143648.0,0.0,0.0
Saint-Maximin,NEW,6.6,FWD,12.8%,1.7,65.0,1539.0,3.0,4.0,2.0,37.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,233.0,322.8,369.1,460.0,115.3,1.7,0.0,0.3,9.8,3.6,2384614.0,1817469.0,1.0,-1.0
Mané,LIV,11.9,MID,3.8%,3.0,89.0,1531.0,7.0,3.0,9.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,249.0,389.6,331.8,938.0,165.9,3.0,1.0,0.3,7.5,4.9,546426.0,603130.0,-1.0,1.0
Mendy,CHE,6.2,GKP,18.2%,2.8,76.0,1530.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,2.0,0.0,45.0,3.0,314.0,345.4,0.0,0.0,34.4,2.8,0.0,0.5,12.3,4.5,1318627.0,848804.0,2.0,-2.0
Rüdiger,CHE,6.2,DEF,24.3%,3.5,88.0,1530.0,2.0,3.0,8.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,355.0,296.8,169.2,263.0,72.9,3.5,2.0,0.6,14.2,5.2,2782189.0,1462550.0,7.0,-7.0
Mitchell,CRY,4.5,DEF,1.0%,1.6,47.0,1530.0,0.0,1.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,236.0,277.2,167.5,34.0,47.9,1.6,0.0,0.4,10.4,2.8,139009.0,109224.0,0.0,0.0
Guéhi,CRY,4.6,DEF,1.8%,2.6,54.0,1530.0,2.0,0.0,4.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,301.0,361.2,28.6,140.0,53.3,2.6,0.0,0.6,11.7,3.2,199885.0,84715.0,1.0,-1.0
Keane,EVE,4.9,DEF,2.2%,1.3,55.0,1530.0,1.0,2.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,292.0,418.6,90.9,113.0,62.3,1.3,1.0,0.3,11.2,3.2,228861.0,294625.0,-1.0,1.0
Alisson,LIV,6.0,GKP,8.1%,4.2,76.0,1530.0,0.0,0.0,9.0,15.0,1.0,0.0,0.0,0.0,0.0,35.0,5.0,355.0,340.2,0.0,0.0,34.0,4.2,1.0,0.7,12.7,4.5,585863.0,568099.0,0.0,0.0
