Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Fabianski,WHU,5.0,GKP,2.2%,2.2,46.0,1262.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,233.0,334.2,0.0,0.0,33.4,2.2,1.0,0.4,9.2,3.1,133295.0,139711.0,0.0,0.0
Rice,WHU,5.1,MID,5.9%,1.6,47.0,1262.0,1.0,3.0,3.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,277.0,361.6,191.7,121.0,67.6,1.6,2.0,0.3,9.2,3.1,509002.0,427099.0,1.0,-1.0
Toney,BRE,6.7,FWD,22.3%,3.6,55.0,1260.0,4.0,2.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,191.0,280.4,220.1,461.0,96.2,3.6,1.0,0.5,8.2,3.9,1966855.0,2328385.0,2.0,-2.0
Dunk,BHA,5.0,DEF,4.4%,2.2,50.0,1260.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,274.0,292.8,29.6,91.0,41.2,2.2,1.0,0.4,10.0,3.6,269211.0,387982.0,0.0,0.0
Guaita,CRY,4.6,GKP,8.0%,2.4,49.0,1260.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,1.0,0.0,40.0,3.0,260.0,308.2,0.0,0.0,30.8,2.4,0.0,0.5,10.7,3.5,570729.0,320400.0,1.0,-1.0
Mitchell,CRY,4.5,DEF,1.1%,2.0,42.0,1260.0,0.0,1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,205.0,244.4,147.9,28.0,42.0,2.0,0.0,0.4,9.3,3.0,124209.0,87889.0,0.0,0.0
Ward,CRY,4.5,DEF,0.2%,1.6,34.0,1260.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,208.0,242.2,84.6,44.0,37.1,1.6,0.0,0.4,7.6,2.4,20608.0,24862.0,0.0,0.0
Guéhi,CRY,4.5,DEF,1.4%,4.8,51.0,1260.0,2.0,0.0,4.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,262.0,296.2,27.7,122.0,44.8,4.8,0.0,1.1,11.3,3.6,122724.0,40705.0,0.0,0.0
Keane,EVE,5.0,DEF,2.4%,1.8,50.0,1260.0,1.0,2.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,259.0,368.2,86.1,105.0,56.0,1.8,1.0,0.4,10.0,3.6,216692.0,263007.0,0.0,0.0
Schmeichel,LEI,4.9,GKP,14.0%,1.6,36.0,1260.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,1.0,0.0,51.0,2.0,249.0,393.2,0.0,0.0,39.5,1.6,0.0,0.3,7.3,2.6,712288.0,1017895.0,-1.0,1.0
Meslier,LEE,4.9,GKP,2.6%,3.8,46.0,1260.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,1.0,0.0,45.0,3.0,270.0,364.6,0.0,0.0,36.3,3.8,1.0,0.8,9.4,3.3,136648.0,234935.0,-1.0,1.0
Cooper,LEE,4.5,DEF,0.6%,4.0,40.0,1260.0,0.0,2.0,3.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,249.0,309.0,40.5,40.0,39.1,4.0,1.0,0.9,8.9,2.9,61510.0,43826.0,0.0,0.0
van Dijk,LIV,6.6,DEF,17.8%,4.6,71.0,1260.0,1.0,1.0,8.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,340.0,313.4,84.6,174.0,57.1,4.6,2.0,0.7,10.8,5.1,987125.0,803946.0,1.0,-1.0
Salah,LIV,13.0,MID,73.0%,6.8,146.0,1260.0,13.0,9.0,8.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,442.0,689.2,404.3,985.0,208.0,6.8,6.0,0.5,11.2,10.4,2625639.0,837750.0,5.0,-5.0
de Gea,MUN,5.0,GKP,6.0%,2.6,50.0,1260.0,0.0,0.0,2.0,24.0,0.0,2.0,0.0,0.0,0.0,46.0,2.0,248.0,373.8,0.0,0.0,37.3,2.6,2.0,0.5,10.0,3.6,599262.0,465650.0,0.0,0.0
Krul,NOR,4.5,GKP,1.6%,2.8,42.0,1260.0,0.0,0.0,3.0,28.0,1.0,0.0,0.0,1.0,0.0,46.0,4.0,243.0,364.8,0.1,0.0,36.5,2.8,2.0,0.6,9.3,3.0,104291.0,100542.0,0.0,0.0
Aarons,NOR,4.3,DEF,1.2%,2.8,30.0,1260.0,0.0,1.0,3.0,28.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,196.0,216.4,195.2,117.0,52.6,2.8,0.0,0.7,7.0,2.1,65888.0,145799.0,-2.0,2.0
McCarthy,SOU,4.6,GKP,5.0%,2.4,50.0,1260.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,1.0,0.0,36.0,3.0,246.0,288.8,10.0,0.0,30.0,2.4,0.0,0.5,10.9,3.6,463522.0,181388.0,1.0,-1.0
Sá,WOL,5.0,GKP,2.9%,5.2,64.0,1260.0,0.0,1.0,5.0,12.0,0.0,0.0,0.0,1.0,0.0,43.0,7.0,287.0,341.0,30.0,0.0,36.9,5.2,3.0,1.0,12.8,4.6,432159.0,254926.0,0.0,0.0
Kilman,WOL,4.5,DEF,0.4%,3.8,49.0,1260.0,1.0,0.0,5.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,249.0,283.6,49.7,119.0,45.4,3.8,0.0,0.8,10.9,3.5,58256.0,41122.0,0.0,0.0
Coady,WOL,4.5,DEF,5.9%,4.2,52.0,1256.0,1.0,0.0,5.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,261.0,256.4,7.4,67.0,33.1,4.2,0.0,0.9,11.6,3.7,453989.0,495998.0,0.0,0.0
