Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Mitchell,CRY,4.5,DEF,1.1%,1.5,47.0,1530.0,0.0,1.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,236.0,277.2,167.5,34.0,47.9,1.5,0.0,0.3,10.4,2.8,138758.0,103304.0,0.0,0.0
Guéhi,CRY,4.6,DEF,1.8%,3.3,54.0,1530.0,2.0,0.0,4.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,301.0,361.2,28.6,140.0,53.3,3.3,0.0,0.7,11.7,3.2,199156.0,72344.0,1.0,-1.0
Keane,EVE,4.9,DEF,2.2%,1.3,55.0,1530.0,1.0,2.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,292.0,418.6,90.9,113.0,62.3,1.3,1.0,0.3,11.2,3.2,226985.0,289673.0,-1.0,1.0
Meslier,LEE,4.9,GKP,2.5%,3.3,49.0,1530.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0,2.0,0.0,57.0,3.0,321.0,458.0,0.0,0.0,45.7,3.3,1.0,0.7,10.0,2.9,152616.0,261997.0,-1.0,1.0
Krul,NOR,4.5,GKP,1.7%,2.8,49.0,1530.0,0.0,0.0,3.0,34.0,1.0,0.0,0.0,1.0,0.0,58.0,4.0,296.0,453.8,0.1,0.0,45.4,2.8,2.0,0.6,10.9,2.9,126562.0,116180.0,0.0,0.0
Aarons,NOR,4.3,DEF,1.2%,2.7,33.0,1530.0,0.0,1.0,3.0,34.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,234.0,270.0,215.5,117.0,60.0,2.7,0.0,0.6,7.7,1.9,76296.0,156410.0,-2.0,2.0
Fabianski,WHU,5.0,GKP,2.3%,4.5,64.0,1530.0,0.0,0.0,4.0,21.0,0.0,1.0,0.0,0.0,0.0,54.0,5.0,307.0,431.8,0.0,0.0,43.2,4.5,1.0,0.9,12.8,3.8,164720.0,158438.0,0.0,0.0
Rice,WHU,5.1,MID,5.4%,2.0,53.0,1530.0,1.0,3.0,4.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,319.0,408.8,219.2,148.0,77.8,2.0,1.0,0.4,10.4,3.1,551987.0,505001.0,1.0,-1.0
Sá,WOL,5.1,GKP,4.1%,6.2,77.0,1530.0,0.0,1.0,6.0,14.0,0.0,0.0,0.0,1.0,0.0,56.0,7.0,353.0,449.6,30.0,0.0,47.8,6.2,3.0,1.2,15.1,4.5,567316.0,295966.0,1.0,-1.0
Kilman,WOL,4.5,DEF,0.6%,4.7,59.0,1530.0,1.0,0.0,6.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,304.0,355.2,50.3,154.0,56.1,4.7,0.0,1.0,13.1,3.5,74446.0,47288.0,0.0,0.0
Coady,WOL,4.5,DEF,7.1%,5.3,64.0,1526.0,1.0,0.0,6.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,310.0,315.8,7.5,69.0,39.3,5.3,0.0,1.2,14.2,3.8,590956.0,537200.0,0.0,0.0
Livramento,SOU,4.4,DEF,18.0%,0.8,53.0,1525.0,1.0,1.0,5.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,284.0,287.6,204.7,148.0,64.1,0.8,0.0,0.2,12.0,3.1,2301658.0,916931.0,4.0,-4.0
Soucek,WHU,5.7,MID,4.2%,3.3,55.0,1518.0,2.0,1.0,4.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,244.0,305.6,132.1,369.0,80.9,3.3,0.0,0.6,9.6,3.2,271618.0,762483.0,-3.0,3.0
