Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Mendy,CHE,6.2,GKP,15.0%,2.8,83.0,1800.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.0,0.0,55.0,3.0,360.0,408.2,0.0,0.0,40.6,2.8,0.0,0.5,13.4,4.2,1346432.0,1154466.0,2.0,-2.0
Rüdiger,CHE,6.2,DEF,23.5%,3.3,92.0,1800.0,2.0,3.0,8.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,393.0,348.0,179.9,304.0,83.2,3.3,2.0,0.5,14.8,4.6,2952089.0,1713243.0,7.0,-7.0
Ederson,MCI,6.1,GKP,11.2%,5.3,88.0,1800.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,2.0,0.0,34.0,4.0,391.0,299.2,0.0,0.0,29.9,5.3,0.0,0.9,14.4,4.4,732266.0,683695.0,1.0,-1.0
Fabianski,WHU,5.0,GKP,3.7%,4.0,71.0,1800.0,0.0,0.0,4.0,27.0,0.0,1.0,0.0,0.0,0.0,65.0,5.0,353.0,513.4,0.0,0.0,51.3,4.0,1.0,0.8,14.2,3.5,318211.0,196898.0,0.0,0.0
Mitchell,CRY,4.5,DEF,1.3%,2.6,57.0,1791.0,0.0,1.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,303.0,349.8,259.3,56.0,66.5,2.6,1.0,0.6,12.7,2.9,178034.0,127761.0,0.0,0.0
Soucek,WHU,5.7,MID,4.5%,3.0,68.0,1788.0,3.0,1.0,4.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,300.0,396.2,169.8,433.0,100.2,3.0,1.0,0.5,11.9,3.4,340007.0,800628.0,-3.0,3.0
Cancelo,MCI,7.0,DEF,42.4%,6.2,121.0,1787.0,1.0,7.0,11.0,12.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0,483.0,462.4,443.1,429.0,133.6,6.2,5.0,0.9,17.3,6.0,4227916.0,1336124.0,10.0,-10.0
Salah,LIV,12.8,MID,54.2%,5.0,177.0,1783.0,16.0,10.0,10.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,526.0,854.4,565.5,1347.0,276.9,5.0,6.0,0.4,13.8,8.8,2947415.0,2783643.0,3.0,-3.0
Ward,CRY,4.5,DEF,0.3%,2.2,45.0,1710.0,0.0,0.0,5.0,29.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,283.0,325.2,105.5,51.0,48.3,2.2,0.0,0.5,10.0,2.4,26332.0,29505.0,0.0,0.0
Guéhi,CRY,4.6,DEF,1.8%,1.8,61.0,1710.0,2.0,0.0,5.0,27.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,344.0,413.6,30.1,158.0,60.5,1.8,0.0,0.4,13.3,3.2,232114.0,117015.0,1.0,-1.0
Meslier,LEE,4.9,GKP,2.3%,1.8,54.0,1710.0,0.0,0.0,3.0,37.0,0.0,0.0,0.0,2.0,0.0,66.0,4.0,359.0,527.2,0.0,0.0,52.6,1.8,1.0,0.4,11.0,2.8,168655.0,296418.0,-1.0,1.0
Mané,LIV,11.8,MID,2.7%,3.6,97.0,1710.0,8.0,3.0,9.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,277.0,441.6,359.4,1037.0,183.8,3.6,1.0,0.3,8.2,4.8,559234.0,709875.0,-2.0,2.0
de Gea,MUN,5.2,GKP,11.1%,5.0,76.0,1710.0,0.0,0.0,4.0,27.0,0.0,2.0,0.0,0.0,0.0,67.0,6.0,353.0,526.8,0.0,0.0,52.5,5.0,2.0,1.0,14.6,4.0,1244998.0,674216.0,2.0,-2.0
Rice,WHU,5.1,MID,4.9%,1.8,59.0,1710.0,1.0,4.0,4.0,26.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,346.0,455.6,237.8,165.0,86.0,1.8,1.0,0.4,11.6,3.1,596724.0,604692.0,1.0,-1.0
Sá,WOL,5.1,GKP,5.0%,5.2,88.0,1710.0,0.0,1.0,8.0,14.0,0.0,0.0,0.0,2.0,0.0,59.0,7.0,402.0,473.8,30.0,0.0,50.2,5.2,4.0,1.0,17.3,4.6,744698.0,400681.0,1.0,-1.0
Kilman,WOL,4.5,DEF,0.8%,5.2,72.0,1710.0,1.0,0.0,8.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,356.0,378.0,53.0,154.0,58.7,5.2,0.0,1.2,16.0,3.8,106770.0,63695.0,0.0,0.0
Coady,WOL,4.6,DEF,8.0%,5.8,77.0,1706.0,1.0,0.0,8.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,359.0,349.8,7.7,93.0,45.1,5.8,0.0,1.3,16.7,4.1,795435.0,655353.0,1.0,-1.0
Bernardo,MCI,7.5,MID,26.4%,3.2,103.0,1703.0,7.0,4.0,10.0,12.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,437.0,487.6,483.0,599.0,157.2,3.2,3.0,0.4,13.7,5.2,3465901.0,1377231.0,5.0,-5.0
Jansson,BRE,4.6,DEF,7.6%,2.6,64.0,1701.0,1.0,3.0,4.0,26.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,316.0,355.2,40.5,217.0,61.5,2.6,0.0,0.6,13.9,3.4,1274788.0,782666.0,1.0,-1.0
Dallas,LEE,5.0,MID,3.4%,3.8,53.0,1697.0,1.0,1.0,3.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,299.0,376.0,317.6,203.0,90.0,3.8,0.0,0.8,10.6,2.8,271494.0,1091632.0,-5.0,5.0
Cash,AVL,5.1,DEF,4.7%,2.5,58.0,1693.0,1.0,0.0,6.0,27.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,284.0,300.0,198.5,265.0,76.4,2.5,1.0,0.5,11.4,3.1,675822.0,459977.0,1.0,-1.0
Dias,MCI,6.3,DEF,28.4%,5.7,96.0,1681.0,2.0,2.0,10.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,426.0,433.8,151.7,166.0,75.3,5.7,1.0,0.9,15.2,4.8,1983574.0,1751988.0,3.0,-3.0
Bowen,WHU,6.7,MID,20.7%,4.7,99.0,1678.0,3.0,12.0,4.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,299.0,401.2,415.6,707.0,152.4,4.7,2.0,0.7,14.8,5.0,2236415.0,557452.0,2.0,-2.0
Antonio,WHU,7.8,FWD,43.4%,3.5,92.0,1663.0,8.0,6.0,4.0,24.0,0.0,0.0,1.0,3.0,1.0,0.0,13.0,310.0,454.4,441.5,851.0,174.6,3.5,3.0,0.4,11.8,4.8,6584886.0,5117572.0,3.0,-3.0
Saïss,WOL,5.1,DEF,2.4%,7.5,81.0,1658.0,2.0,0.0,8.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,364.0,451.0,55.3,165.0,67.2,7.5,1.0,1.5,15.9,4.3,387214.0,242144.0,1.0,-1.0
Saint-Maximin,NEW,6.6,FWD,10.3%,3.2,74.0,1621.0,4.0,4.0,2.0,38.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,260.0,370.4,371.3,548.0,129.1,3.2,0.0,0.5,11.2,3.9,2470612.0,2133657.0,1.0,-1.0
White,ARS,4.5,DEF,12.7%,3.7,68.0,1620.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,340.0,338.4,92.2,50.0,48.1,3.7,0.0,0.8,15.1,3.8,958905.0,1675840.0,0.0,0.0
Martínez,AVL,5.5,GKP,12.9%,2.8,68.0,1620.0,0.0,0.0,5.0,27.0,0.0,1.0,0.0,2.0,0.0,52.0,7.0,344.0,453.2,0.0,0.0,45.2,2.8,1.0,0.5,12.4,3.8,530629.0,2044619.0,0.0,0.0
Sánchez,BHA,4.6,GKP,18.2%,4.2,67.0,1620.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,2.0,1.0,53.0,7.0,354.0,429.0,30.0,0.0,45.8,4.2,1.0,0.9,14.6,3.7,1204164.0,1506777.0,1.0,-1.0
Guaita,CRY,4.6,GKP,7.8%,2.0,61.0,1620.0,0.0,0.0,5.0,25.0,0.0,0.0,0.0,1.0,0.0,51.0,3.0,332.0,390.8,0.0,0.0,39.0,2.0,0.0,0.4,13.3,3.4,751147.0,510065.0,1.0,-1.0
Keane,EVE,4.9,DEF,3.7%,1.2,56.0,1620.0,1.0,2.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,300.0,430.6,91.6,114.0,63.7,1.2,1.0,0.2,11.4,3.1,397628.0,323893.0,-1.0,1.0
Schmeichel,LEI,4.8,GKP,12.6%,5.2,58.0,1620.0,0.0,0.0,3.0,33.0,0.0,1.0,0.0,1.0,0.0,62.0,5.0,340.0,495.4,0.1,0.0,49.7,5.2,1.0,1.1,12.1,3.2,823320.0,1242250.0,-2.0,2.0
Alisson,LIV,6.0,GKP,7.5%,2.4,78.0,1620.0,0.0,0.0,9.0,16.0,1.0,0.0,0.0,0.0,0.0,35.0,5.0,363.0,343.4,0.0,0.0,34.3,2.4,1.0,0.4,13.0,4.3,618067.0,656004.0,0.0,0.0
van Dijk,LIV,6.6,DEF,15.3%,1.6,86.0,1620.0,1.0,1.0,10.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,420.0,399.8,88.9,212.0,70.1,1.6,2.0,0.2,13.0,4.8,1272024.0,1328004.0,1.0,-1.0
Aarons,NOR,4.3,DEF,1.1%,0.4,33.0,1620.0,0.0,1.0,3.0,39.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,240.0,289.2,217.0,117.0,62.1,0.4,0.0,0.1,7.7,1.8,82488.0,172951.0,-2.0,2.0
Lloris,TOT,5.4,GKP,8.8%,4.5,81.0,1620.0,0.0,0.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,49.0,8.0,355.0,393.6,23.0,0.0,41.6,4.5,3.0,0.8,15.0,4.5,1042657.0,829711.0,-1.0,1.0
