Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
de Gea,MUN,5.1,GKP,10.4%,1.2,118.0,2970.0,0.0,0.0,7.0,48.0,0.0,2.0,0.0,0.0,0.0,111.0,7.0,584.0,848.4,0.3,0.0,84.4,1.2,2.0,0.2,23.1,3.6,1919404.0,1432971.0,1.0,-1.0
Sánchez,BHA,4.6,GKP,15.7%,3.8,106.0,2880.0,0.0,0.0,9.0,38.0,0.0,0.0,0.0,3.0,1.0,88.0,8.0,584.0,721.2,30.0,0.0,75.0,3.8,1.0,0.8,23.0,3.3,1539596.0,2051260.0,1.0,-1.0
Lloris,TOT,5.4,GKP,8.0%,5.0,129.0,2880.0,0.0,0.0,12.0,38.0,0.0,0.0,0.0,1.0,0.0,88.0,10.0,591.0,674.8,23.0,0.0,69.7,5.0,3.0,0.9,23.9,4.0,1245710.0,1092439.0,-1.0,1.0
Fabianski,WHU,5.0,GKP,2.7%,1.7,107.0,2880.0,0.0,0.0,7.0,42.0,0.0,1.0,0.0,1.0,0.0,92.0,5.0,534.0,719.6,0.0,0.0,71.8,1.7,2.0,0.3,21.4,3.3,404481.0,365092.0,0.0,0.0
Sá,WOL,5.3,GKP,10.3%,3.0,137.0,2880.0,0.0,1.0,11.0,28.0,1.0,0.0,0.0,3.0,0.0,106.0,11.0,651.0,840.4,30.0,0.0,86.9,3.0,4.0,0.6,25.8,4.3,1728981.0,905584.0,3.0,-3.0
Jansson,BRE,4.4,DEF,5.6%,4.0,99.0,2871.0,2.0,4.0,6.0,49.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,517.0,658.0,65.4,395.0,112.2,4.0,0.0,0.9,22.5,3.1,1373826.0,1056456.0,-1.0,1.0
Coady,WOL,4.8,DEF,15.6%,1.5,126.0,2866.0,3.0,0.0,11.0,28.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,586.0,609.4,24.3,165.0,80.1,1.5,1.0,0.3,26.2,3.9,2146109.0,1311188.0,3.0,-3.0
Meslier,LEE,4.8,GKP,2.0%,4.5,84.0,2844.0,0.0,0.0,4.0,68.0,0.0,0.0,0.0,2.0,0.0,118.0,4.0,599.0,900.2,0.0,0.0,89.9,4.5,1.0,0.9,17.5,2.6,201869.0,357895.0,-2.0,2.0
Mitchell,CRY,4.5,DEF,1.5%,3.0,99.0,2814.0,0.0,2.0,9.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,509.0,576.0,355.7,89.0,102.1,3.0,1.0,0.7,22.0,3.1,293109.0,220905.0,0.0,0.0
Nørgaard,BRE,5.0,MID,0.6%,5.0,88.0,2804.0,3.0,2.0,7.0,47.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,433.0,612.2,337.6,423.0,137.8,5.0,0.0,1.0,17.6,2.8,199172.0,201697.0,0.0,0.0
Guéhi,CRY,4.5,DEF,1.6%,3.0,99.0,2790.0,2.0,0.0,9.0,38.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,566.0,616.2,65.5,236.0,92.0,3.0,0.0,0.7,22.0,3.2,327577.0,223406.0,0.0,0.0
Schmeichel,LEI,4.9,GKP,15.2%,4.2,107.0,2790.0,0.0,0.0,5.0,51.0,0.0,2.0,0.0,1.0,0.0,110.0,11.0,589.0,912.0,11.2,0.0,92.6,4.2,1.0,0.9,21.8,3.5,1306368.0,1481884.0,-1.0,1.0
Ederson,MCI,6.1,GKP,11.7%,4.3,136.0,2790.0,0.0,0.0,18.0,20.0,0.0,0.0,0.0,3.0,0.0,53.0,4.0,619.0,484.0,0.0,0.0,48.4,4.3,0.0,0.7,22.3,4.4,1096948.0,1006428.0,1.0,-1.0
Rice,WHU,5.0,MID,4.3%,2.3,85.0,2790.0,1.0,4.0,7.0,41.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,534.0,671.0,378.1,245.0,129.8,2.3,1.0,0.5,17.0,2.7,689995.0,749708.0,0.0,0.0
Dallas,LEE,4.9,MID,2.9%,2.5,76.0,2785.0,1.0,1.0,4.0,65.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,467.0,597.8,496.6,279.0,137.8,2.5,0.0,0.5,15.5,2.4,300208.0,1162910.0,-6.0,6.0
