Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Sá,WOL,5.3,GKP,12.4%,3.3,131.0,2700.0,0.0,1.0,11.0,26.0,1.0,0.0,0.0,3.0,0.0,99.0,11.0,627.0,798.6,30.0,0.0,82.7,3.3,4.0,0.6,24.7,4.4,1670560.0,660320.0,3.0,-3.0
Jansson,BRE,4.5,DEF,5.9%,3.2,87.0,2691.0,1.0,4.0,6.0,47.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,473.0,579.6,54.5,343.0,98.0,3.2,0.0,0.7,19.3,2.9,1352536.0,1011748.0,0.0,0.0
Coady,WOL,4.9,DEF,18.0%,3.9,123.0,2686.0,3.0,0.0,11.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,567.0,584.6,23.9,165.0,77.6,3.9,1.0,0.8,25.1,4.1,2036760.0,984614.0,4.0,-4.0
Meslier,LEE,4.8,GKP,2.1%,1.9,75.0,2664.0,0.0,0.0,3.0,67.0,0.0,0.0,0.0,2.0,0.0,113.0,4.0,559.0,853.8,0.0,0.0,85.3,1.9,1.0,0.4,15.6,2.5,198675.0,343294.0,-2.0,2.0
de Gea,MUN,5.1,GKP,10.6%,2.8,113.0,2610.0,0.0,0.0,7.0,40.0,0.0,2.0,0.0,0.0,0.0,104.0,7.0,539.0,801.6,0.3,0.0,79.8,2.8,2.0,0.5,22.2,3.9,1840632.0,1340948.0,1.0,-1.0
Lloris,TOT,5.4,GKP,7.9%,4.2,114.0,2610.0,0.0,0.0,11.0,36.0,0.0,0.0,0.0,1.0,0.0,77.0,8.0,528.0,602.0,23.0,0.0,62.4,4.2,2.0,0.8,21.1,3.9,1193822.0,1050750.0,-1.0,1.0
Fabianski,WHU,5.0,GKP,2.7%,3.5,102.0,2610.0,0.0,0.0,7.0,38.0,0.0,1.0,0.0,0.0,0.0,86.0,5.0,503.0,676.4,0.0,0.0,67.5,3.5,2.0,0.7,20.4,3.5,379436.0,342519.0,0.0,0.0
Dallas,LEE,4.9,MID,3.0%,1.9,71.0,2605.0,1.0,1.0,3.0,64.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,435.0,557.0,462.6,258.0,128.2,1.9,0.0,0.4,14.5,2.4,297340.0,1151329.0,-6.0,6.0
Mitchell,CRY,4.5,DEF,1.2%,5.0,90.0,2601.0,0.0,2.0,8.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,465.0,538.4,319.7,83.0,94.1,5.0,1.0,1.1,20.0,3.1,240676.0,197112.0,0.0,0.0
Cash,AVL,5.3,DEF,9.7%,9.2,120.0,2567.0,3.0,3.0,11.0,36.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0,494.0,581.8,360.3,355.0,129.7,9.2,3.0,1.7,22.6,4.1,1324843.0,657025.0,3.0,-3.0
Nørgaard,BRE,5.0,MID,0.6%,1.8,73.0,2534.0,2.0,2.0,6.0,45.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,379.0,523.8,316.4,368.0,121.3,1.8,0.0,0.4,14.6,2.5,195666.0,198163.0,0.0,0.0
Martínez,AVL,5.5,GKP,11.9%,4.2,103.0,2520.0,0.0,0.0,9.0,37.0,0.0,1.0,0.0,4.0,0.0,72.0,7.0,515.0,605.2,0.0,0.0,60.3,4.2,2.0,0.8,18.7,3.7,663815.0,2256743.0,0.0,0.0
Sánchez,BHA,4.6,GKP,16.0%,1.8,91.0,2520.0,0.0,0.0,7.0,34.0,0.0,0.0,0.0,2.0,1.0,83.0,8.0,519.0,680.0,30.0,0.0,70.9,1.8,1.0,0.4,19.8,3.2,1482993.0,1965508.0,1.0,-1.0
