Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,MCI,31,23,5.0,3.0,72.0,20,74,72.26,66.71,20.97,20.21,+46.50,8.59,22.21,394,119,72.89
2,LIV,31,22,7.0,2.0,79.0,22,73,79.14,72.95,28.41,28.41,+44.53,8.34,21.37,360,137,70.53
3,CHE,30,18,8.0,4.0,64.0,23,62,55.17,49.84,28.32,24.51,+25.33,8.91,15.10,294,134,57.27
4,TOT,31,18,3.0,10.0,56.0,37,57,54.58,52.29,39.02,37.50,+14.79,12.41,12.12,228,214,51.98
5,ARS,30,17,3.0,10.0,45.0,36,54,48.70,44.79,37.37,34.33,+10.46,12.39,13.53,251,173,51.16
6,WHU,32,15,6.0,11.0,51.0,42,51,46.81,42.85,44.08,41.79,+1.06,13.32,13.50,203,228,46.69
7,MUN,31,14,9.0,8.0,49.0,42,51,49.22,46.94,43.92,40.88,+6.06,12.33,11.60,245,185,47.55
8,WOL,32,15,4.0,13.0,33.0,28,49,33.71,32.95,44.36,39.03,-6.08,13.97,11.21,144,251,37.19
9,LEI,29,11,7.0,11.0,45.0,48,40,37.87,36.35,51.59,45.31,-8.96,12.61,11.32,189,241,32.59
10,CRY,31,8,13.0,10.0,43.0,40,37,40.20,34.78,36.89,33.84,+0.94,12.30,9.37,178,212,45.60
11,BHA,31,8,13.0,10.0,28.0,37,37,37.20,33.39,40.22,37.18,-3.79,8.70,14.10,236,197,40.84
12,AVL,31,11,3.0,17.0,42.0,46,36,34.92,32.64,43.10,39.18,-6.55,12.55,8.85,220,199,37.50
13,BRE,32,10,6.0,16.0,39.0,48,36,42.42,37.86,40.48,38.95,-1.10,11.48,9.76,192,195,47.31
14,SOU,31,8,12.0,11.0,37.0,52,36,41.25,38.97,50.14,48.61,-9.65,10.03,9.54,176,230,39.09
15,NEW,31,8,10.0,13.0,34.0,54,34,31.80,30.28,52.31,47.58,-17.30,14.06,7.98,136,238,30.76
16,LEE,32,8,9.0,15.0,38.0,68,33,44.88,41.83,59.38,55.58,-13.74,7.77,11.66,216,242,39.02
17,EVE,30,8,4.0,18.0,33.0,52,28,34.28,29.71,47.51,46.75,-17.04,13.00,7.99,153,227,33.74
18,BUR,30,4,12.0,14.0,25.0,44,24,29.37,29.37,47.79,45.50,-16.13,12.62,9.59,138,250,27.22
19,WAT,31,6,4.0,21.0,29.0,60,22,32.97,31.45,52.19,48.38,-16.94,13.97,7.61,136,269,31.08
20,NOR,31,5,6.0,20.0,20.0,63,21,24.86,22.58,63.58,54.98,-32.40,14.69,8.99,150,298,20.51
