Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,LIV,6,4,2.0,0.0,15.0,4,14,15.94,15.18,6.83,6.83,+8.34,8.76,22.43,62,30,13.34
2,MCI,6,4,1.0,1.0,12.0,1,13,14.69,14.69,2.69,2.69,+12.00,8.12,25.73,67,21,15.17
3,CHE,6,4,1.0,1.0,12.0,2,13,9.40,9.4,6.61,5.85,+3.56,11.64,13.19,59,27,9.67
4,MUN,6,4,1.0,1.0,13.0,5,13,11.44,10.68,6.81,6.05,+4.63,9.72,13.05,50,26,11.36
5,EVE,6,4,1.0,1.0,12.0,7,13,10.62,8.34,5.65,5.65,+2.69,12.08,8.10,28,32,12.04
6,BHA,6,4,1.0,1.0,8.0,5,13,6.58,5.82,7.10,5.58,+0.24,9.84,14.99,40,31,7.40
7,WHU,6,3,2.0,1.0,13.0,8,11,11.13,9.45,7.77,7.77,+1.68,13.58,14.76,39,35,10.37
8,AVL,6,3,1.0,2.0,9.0,7,10,6.28,4.75,7.02,6.26,-1.50,9.84,9.96,30,26,7.59
9,BRE,6,2,3.0,1.0,8.0,5,9,9.73,8.97,5.63,5.63,+3.34,11.36,8.71,31,39,11.56
10,ARS,6,3,0.0,3.0,5.0,10,9,7.00,7.0,12.34,12.34,-5.34,14.93,12.30,38,56,6.85
11,TOT,6,3,0.0,3.0,4.0,9,9,5.47,4.71,11.14,10.38,-5.67,13.69,9.40,30,48,5.07
12,WAT,6,2,1.0,3.0,7.0,9,7,5.87,5.87,9.70,8.94,-3.07,13.40,8.72,27,52,5.79
13,LEI,6,2,1.0,3.0,7.0,10,7,6.78,6.78,9.71,8.19,-1.40,12.93,14.41,49,43,6.31
14,WOL,6,2,0.0,4.0,3.0,5,6,9.13,9.13,6.76,5.24,+3.89,14.05,11.08,36,33,9.85
15,CRY,6,1,3.0,2.0,6.0,9,6,7.51,5.99,6.84,6.84,-0.85,14.15,8.68,33,45,8.55
16,SOU,6,0,4.0,2.0,4.0,7,4,6.72,5.96,8.70,8.70,-2.74,10.62,10.36,36,31,6.64
17,NEW,6,0,3.0,3.0,7.0,14,3,7.82,7.82,12.76,10.32,-2.50,13.92,8.27,30,52,5.19
18,LEE,6,0,3.0,3.0,6.0,14,3,6.33,6.33,12.78,12.02,-5.68,9.52,15.92,45,46,4.77
19,BUR,6,0,2.0,4.0,5.0,11,2,7.22,7.22,10.91,10.91,-3.69,13.70,9.27,30,55,5.98
20,NOR,6,0,0.0,6.0,2.0,16,0,4.96,4.2,12.88,12.12,-7.92,15.24,10.07,26,58,3.44
