Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
Ederson,MCI,6.1,GKP,9.7%,3.1,129.0,2610.0,0.0,1.0,16.0,20.0,0.0,0.0,0.0,2.0,0.0,49.0,3.0,550.0,441.0,10.0,0.0,45.2,3.1,1.0,0.5,21.1,4.4,938947.0,651107.0,1.0,-1.0,29,0.0,0.0,0.0,0.3,5.73,5.43,0.0,0.0,0.01,0.01,0.01,0.2,0.19,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Bernardo Silva,MCI,7.4,MID,1.2%,3.1,74.0,1717.0,2.0,4.0,11.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,329.0,319.2,359.8,414.0,109.6,3.1,1.0,0.4,10.0,3.4,226968.0,207379.0,-1.0,1.0,22,2.0,3.41,3.41,3.37,14.38,9.04,0.18,0.18,0.18,0.35,0.35,0.75,0.47,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Fernandinho,MCI,5.4,DEF,0.7%,1.7,39.0,811.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,182.0,136.2,93.5,58.0,28.9,1.7,1.0,0.3,7.2,2.6,63134.0,114395.0,-1.0,1.0,15,0.0,0.63,0.63,0.56,5.45,5.23,0.07,0.07,0.06,0.13,0.13,0.61,0.59,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Dias,MCI,6.1,DEF,23.9%,4.1,127.0,2393.0,1.0,1.0,15.0,15.0,1.0,0.0,0.0,3.0,0.0,0.0,12.0,570.0,545.8,74.5,187.0,81.0,4.1,1.0,0.7,20.8,4.7,2681852.0,834741.0,6.0,-6.0,27,1.0,1.79,1.79,0.04,14.59,14.53,0.07,0.07,0.0,0.07,0.07,0.55,0.55,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Sterling,MCI,11.5,MID,7.4%,1.9,132.0,2057.0,9.0,7.0,12.0,16.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,401.0,574.2,472.6,1155.0,220.1,1.9,1.0,0.2,11.5,5.3,2307229.0,2023938.0,0.0,0.0,25,9.0,10.34,9.58,5.09,20.96,10.34,0.45,0.42,0.22,0.67,0.64,0.91,0.45,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Cancelo,MCI,6.1,DEF,21.7%,3.1,122.0,1946.0,1.0,3.0,13.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,513.0,461.0,582.6,336.0,138.1,3.1,2.0,0.5,20.0,5.3,2844186.0,1210546.0,6.0,-6.0,23,1.0,1.61,1.61,4.87,15.42,12.09,0.07,0.07,0.22,0.3,0.3,0.71,0.56,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
De Bruyne,MCI,11.9,MID,18.1%,4.3,125.0,1818.0,5.0,11.0,10.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,492.0,675.0,1033.5,886.0,259.6,4.3,3.0,0.4,10.5,5.4,4965636.0,5507459.0,4.0,-4.0,23,3.0,9.82,7.53,9.45,19.83,9.96,0.48,0.37,0.47,0.95,0.84,0.98,0.49,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Gündogan,MCI,6.2,MID,36.4%,2.7,142.0,1739.0,12.0,3.0,12.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,547.0,656.6,544.0,609.0,181.2,2.7,6.0,0.4,22.9,6.2,3912108.0,998986.0,7.0,-7.0,23,11.0,8.61,7.08,3.25,17.02,8.81,0.44,0.36,0.17,0.61,0.53,0.88,0.45,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Mahrez,MCI,8.1,MID,7.1%,7.6,129.0,1624.0,9.0,6.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,456.0,550.2,610.0,748.0,190.7,7.6,4.0,0.9,15.9,5.6,2057809.0,1703295.0,-4.0,4.0,23,9.0,4.97,4.97,5.28,15.89,7.38,0.27,0.27,0.29,0.56,0.56,0.88,0.41,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Stones,MCI,5.3,DEF,22.7%,4.4,122.0,1620.0,4.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,478.0,454.8,56.7,164.0,67.5,4.4,2.0,0.8,23.0,6.8,2580945.0,811316.0,3.0,-3.0,18,4.0,2.26,2.26,0.01,9.1,9.08,0.13,0.13,0.0,0.13,0.13,0.51,0.5,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Walker,MCI,6.1,DEF,4.9%,1.1,76.0,1584.0,1.0,1.0,7.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,338.0,276.6,169.6,83.0,52.9,1.1,2.0,0.2,12.5,3.8,998481.0,1126191.0,1.0,-1.0,20,1.0,0.19,0.19,0.5,7.81,7.43,0.01,0.01,0.03,0.04,0.04,0.44,0.42,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Jesus,MCI,9.2,FWD,3.3%,4.1,89.0,1475.0,7.0,4.0,8.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,328.0,363.8,293.8,635.0,129.3,4.1,1.0,0.4,9.7,4.2,962310.0,865580.0,-3.0,3.0,21,7.0,7.57,7.57,2.11,12.83,4.14,0.46,0.46,0.13,0.59,0.59,0.79,0.25,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Foden,MCI,6.1,MID,8.6%,3.0,107.0,1334.0,6.0,8.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,375.0,446.8,454.1,618.0,151.8,3.0,4.0,0.5,17.5,4.9,2488973.0,2168425.0,-4.0,4.0,22,6.0,4.5,4.5,4.55,11.0,4.12,0.3,0.3,0.31,0.61,0.61,0.74,0.28,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Zinchenko,MCI,5.5,DEF,0.6%,1.7,56.0,1080.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,274.0,203.6,185.9,87.0,47.7,1.7,1.0,0.3,10.2,4.0,68778.0,60125.0,0.0,0.0,14,0.0,0.4,0.4,0.54,6.57,5.93,0.03,0.03,0.04,0.08,0.08,0.55,0.49,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Laporte,MCI,6.0,DEF,2.1%,1.6,43.0,1028.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,209.0,177.6,49.9,47.0,27.4,1.6,0.0,0.3,7.2,3.6,165555.0,378565.0,0.0,0.0,12,0.0,0.21,0.21,0.31,5.15,5.15,0.02,0.02,0.03,0.05,0.05,0.45,0.45,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Torres,MCI,6.9,MID,0.8%,1.3,54.0,916.0,2.0,4.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,123.0,149.8,150.3,380.0,67.9,1.3,0.0,0.2,7.8,3.2,255701.0,292284.0,-1.0,1.0,17,2.0,3.66,3.66,1.57,7.26,2.36,0.36,0.36,0.15,0.51,0.51,0.71,0.23,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Mendy,MCI,5.9,DEF,1.2%,1.0,31.0,603.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,121.0,85.6,43.5,37.0,16.4,1.0,1.0,0.2,5.3,3.9,169212.0,238508.0,-1.0,1.0,8,1.0,0.15,0.15,0.06,1.51,1.36,0.02,0.02,0.01,0.03,0.03,0.22,0.2,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Aké,MCI,5.4,DEF,2.4%,0.0,21.0,469.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,97.0,108.0,35.5,23.0,16.6,0.0,0.0,0.0,3.9,3.5,262160.0,625361.0,-1.0,1.0,6,1.0,0.4,0.4,0.02,2.75,2.74,0.08,0.08,0.0,0.08,0.08,0.53,0.53,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Agüero,MCI,10.3,FWD,1.2%,1.3,15.0,308.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,53.6,55.7,130.0,23.4,1.3,0.0,0.1,1.5,1.9,311702.0,513684.0,-2.0,2.0,8,0.0,1.71,0.95,0.73,1.85,0.52,0.5,0.28,0.21,0.72,0.49,0.54,0.15,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Garcia,MCI,4.7,DEF,0.2%,0.1,4.0,215.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,40.2,22.8,1.0,6.3,0.1,0.0,0.0,0.9,1.0,11725.0,25788.0,-3.0,3.0,4,0.0,0.01,0.01,0.01,0.43,0.41,0.01,0.01,0.0,0.01,0.01,0.18,0.17,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Steffen,MCI,4.4,GKP,0.1%,0.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,9.6,0.0,0.0,1.0,0.0,0.0,0.0,0.5,2.0,24361.0,22650.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.35,0.35,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Delap,MCI,4.3,FWD,1.0%,0.0,1.0,39.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.0,0.2,0.0,0.0,0.0,0.2,1.0,285120.0,246180.0,-2.0,2.0,1,0.0,0.06,0.06,0.0,0.06,0.0,0.15,0.15,0.0,0.15,0.15,0.15,0.0,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Rodrigo,MCI,5.3,MID,0.4%,1.4,70.0,2173.0,1.0,1.0,11.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,412.0,478.4,417.1,252.0,114.9,1.4,0.0,0.3,13.2,2.6,51008.0,69802.0,-2.0,2.0,27,0.0,1.86,1.1,2.01,17.08,15.43,0.08,0.05,0.08,0.16,0.13,0.71,0.64,1,30,22,5,3.0,64.0,21,71,62.91,56.82,23.89,18.56,38.26,10.54,20.83,320.0,111.0,66.58
Alisson,LIV,5.9,GKP,5.8%,3.2,89.0,2160.0,0.0,0.0,6.0,26.0,0.0,1.0,0.0,1.0,0.0,55.0,8.0,435.0,514.2,0.1,0.0,51.4,3.2,1.0,0.5,15.1,3.7,444129.0,1066065.0,-1.0,1.0,24,0.0,0.0,0.0,0.0,2.06,2.06,0.0,0.0,0.0,0.0,0.0,0.09,0.09,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Fabinho,LIV,5.4,MID,0.8%,1.2,47.0,1756.0,0.0,1.0,7.0,23.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,296.0,342.2,64.5,20.0,43.0,1.2,0.0,0.2,8.7,2.2,107645.0,181641.0,-1.0,1.0,21,0.0,0.22,0.22,0.17,5.94,5.83,0.01,0.01,0.01,0.02,0.02,0.3,0.3,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Adrián,LIV,4.2,GKP,0.4%,1.8,11.0,270.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,60.0,59.6,0.0,0.0,5.9,1.8,0.0,0.4,2.6,3.7,58486.0,63476.0,-3.0,3.0,3,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.13,0.13,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Neco Williams,LIV,3.8,DEF,4.3%,0.4,10.0,246.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,42.0,47.8,34.0,12.2,0.4,0.0,0.1,2.6,2.0,535991.0,530737.0,-2.0,2.0,5,0.0,0.09,0.09,0.19,1.07,0.8,0.03,0.03,0.07,0.1,0.1,0.39,0.29,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Rhys Williams,LIV,4.0,DEF,0.2%,0.4,5.0,210.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,39.8,17.1,4.0,6.1,0.4,0.0,0.1,1.2,1.7,57536.0,49241.0,0.0,0.0,3,0.0,0.05,0.05,0.12,0.58,0.47,0.02,0.02,0.05,0.07,0.07,0.25,0.2,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Robertson,LIV,7.1,DEF,13.7%,3.6,113.0,2604.0,1.0,5.0,8.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,606.0,552.0,810.4,290.0,165.5,3.6,2.0,0.5,15.9,3.9,2248211.0,2287506.0,1.0,-1.0,29,1.0,1.31,1.31,5.53,15.57,11.94,0.05,0.05,0.19,0.24,0.24,0.54,0.41,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Wijnaldum,LIV,5.3,MID,1.2%,2.4,78.0,2345.0,2.0,1.0,7.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,392.0,312.8,312.0,231.0,85.5,2.4,0.0,0.5,14.7,2.7,165577.0,237191.0,-2.0,2.0,29,2.0,2.49,2.49,1.45,10.95,7.97,0.09,0.09,0.06,0.15,0.15,0.42,0.3,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Salah,LIV,12.4,MID,31.0%,2.4,174.0,2342.0,17.0,4.0,7.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,515.0,802.2,597.4,1317.0,271.3,2.4,4.0,0.2,14.0,6.2,5027029.0,5212493.0,4.0,-4.0,28,11.0,14.34,9.77,4.05,18.62,7.44,0.55,0.37,0.16,0.7,0.53,0.71,0.29,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Alexander-Arnold,LIV,7.3,DEF,13.2%,4.4,94.0,2219.0,1.0,3.0,6.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,502.0,502.6,783.8,349.0,163.3,4.4,1.0,0.6,12.9,3.5,952909.0,3659100.0,-2.0,2.0,27,1.0,1.69,1.69,5.47,16.8,13.56,0.07,0.07,0.22,0.29,0.29,0.68,0.55,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Mané,LIV,11.8,MID,4.8%,2.6,120.0,2167.0,7.0,8.0,7.0,26.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,344.0,559.4,585.8,1161.0,230.9,2.6,2.0,0.2,10.2,4.6,1612035.0,2237537.0,-2.0,2.0,26,7.0,9.99,9.99,5.29,17.28,4.23,0.41,0.41,0.22,0.63,0.63,0.72,0.18,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Firmino,LIV,9.1,FWD,3.3%,1.8,102.0,2145.0,6.0,6.0,7.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,428.0,484.8,419.4,1134.0,203.6,1.8,1.0,0.2,11.2,3.8,1006844.0,1127045.0,-4.0,4.0,27,6.0,10.52,10.52,3.29,18.63,7.46,0.43,0.43,0.14,0.57,0.57,0.77,0.31,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Henderson,LIV,5.4,MID,0.9%,0.2,56.0,1704.0,1.0,2.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,345.0,358.0,262.3,108.0,72.9,0.2,0.0,0.0,10.4,2.7,141940.0,282732.0,-1.0,1.0,21,1.0,1.14,1.14,1.48,11.49,10.46,0.06,0.06,0.08,0.14,0.14,0.6,0.55,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Jones,LIV,4.4,MID,0.9%,2.4,43.0,1081.0,1.0,1.0,5.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,194.0,201.4,212.4,289.0,70.4,2.4,0.0,0.5,9.8,2.1,233482.0,214782.0,-1.0,1.0,20,1.0,1.76,1.76,1.05,6.71,4.62,0.15,0.15,0.09,0.23,0.23,0.56,0.38,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Phillips,LIV,4.0,DEF,0.7%,3.2,29.0,825.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,153.0,179.6,34.0,56.0,27.0,3.2,0.0,0.8,7.2,2.9,182580.0,134588.0,0.0,0.0,10,0.0,0.16,0.16,0.06,2.38,2.33,0.02,0.02,0.01,0.02,0.02,0.26,0.26,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Milner,LIV,5.3,MID,0.1%,1.0,36.0,739.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,169.0,152.0,193.4,69.0,41.5,1.0,1.0,0.2,6.8,1.8,17226.0,27878.0,-2.0,2.0,20,0.0,0.16,0.16,0.64,4.72,4.07,0.02,0.02,0.08,0.1,0.1,0.58,0.5,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Jota,LIV,6.6,MID,3.8%,2.0,57.0,698.0,6.0,0.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,172.0,254.0,121.6,329.0,70.5,2.0,0.0,0.3,8.6,4.8,2638613.0,2657209.0,1.0,-1.0,12,6.0,2.86,2.86,1.51,5.68,1.91,0.37,0.37,0.19,0.56,0.56,0.73,0.25,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Matip,LIV,5.4,DEF,0.4%,0.0,42.0,690.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,194.0,179.0,42.4,84.0,30.6,0.0,1.0,0.0,7.8,4.2,269530.0,297097.0,-1.0,1.0,10,1.0,0.78,0.78,1.18,4.38,4.38,0.1,0.1,0.15,0.25,0.25,0.56,0.56,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Gomez,LIV,5.2,DEF,1.0%,0.0,10.0,589.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,106.8,18.1,0.0,12.5,0.0,0.0,0.0,1.9,1.4,109567.0,378002.0,-3.0,3.0,7,0.0,0.0,0.0,0.07,2.09,2.02,0.0,0.0,0.01,0.01,0.01,0.32,0.31,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Keita,LIV,5.2,MID,0.2%,0.6,15.0,517.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.0,70.6,100.5,119.0,29.0,0.6,0.0,0.1,2.9,1.5,17074.0,81227.0,-3.0,3.0,10,0.0,0.39,0.39,0.91,3.59,2.33,0.07,0.07,0.16,0.22,0.22,0.62,0.4,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Shaqiri,LIV,6.4,MID,0.1%,0.6,24.0,516.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,108.0,82.8,241.1,80.0,40.4,0.6,0.0,0.1,3.8,2.0,6820.0,9222.0,-1.0,1.0,12,0.0,0.42,0.42,2.01,4.05,1.94,0.08,0.08,0.36,0.43,0.43,0.72,0.34,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Kabak,LIV,5.0,DEF,0.3%,3.0,15.0,450.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,92.0,80.8,4.1,11.0,9.6,3.0,0.0,0.6,3.0,3.0,45845.0,26944.0,0.0,0.0,5,0.0,0.09,0.09,0.0,0.71,0.71,0.02,0.02,0.0,0.02,0.02,0.14,0.14,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
van Dijk,LIV,6.2,DEF,6.3%,0.0,15.0,370.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,73.0,82.4,4.8,66.0,15.3,0.0,0.0,0.0,2.4,3.0,384206.0,1991960.0,-3.0,3.0,5,1.0,0.55,0.55,0.0,1.41,1.29,0.13,0.13,0.0,0.13,0.13,0.34,0.31,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Kelleher,LIV,4.5,GKP,0.1%,0.0,10.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,41.0,57.8,0.0,0.0,5.8,0.0,1.0,0.0,2.2,5.0,32266.0,30558.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.22,0.22,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Origi,LIV,5.1,FWD,0.6%,0.2,10.0,180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,17.8,33.2,60.0,11.1,0.2,0.0,0.0,2.0,1.1,38142.0,94458.0,-4.0,4.0,9,0.0,1.08,1.08,0.14,1.5,0.78,0.55,0.55,0.07,0.62,0.62,0.77,0.4,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
Tsimikas,LIV,4.9,DEF,0.0%,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,1.0,2210.0,4964.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,29,13,7,9.0,48.0,36,46,50.96,46.39,37.23,31.14,15.25,9.39,19.36,341.0,94.0,48.96
