Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
Laporte,MCI,6.0,DEF,2.2%,3.1,34.0,758.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,159.0,124.4,42.3,45.0,21.2,3.1,0.0,0.5,5.7,3.8,161479.0,367717.0,0.0,0.0,9,0.0,0.21,0.21,0.31,3.6,3.6,0.02,0.02,0.04,0.06,0.06,0.43,0.43,1,25,18,5,2.0,50.0,15,59,51.78,46.45,17.47,13.66,32.79,10.61,21.16,266.0,92.0,57.27
Torres,MCI,6.9,MID,0.8%,1.1,45.0,733.0,2.0,3.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,109.0,137.0,132.4,301.0,56.9,1.1,0.0,0.2,6.5,3.2,253826.0,288072.0,-1.0,1.0,14,2.0,2.67,2.67,1.53,6.25,2.36,0.32,0.32,0.19,0.51,0.51,0.76,0.29,1,25,18,5,2.0,50.0,15,59,51.78,46.45,17.47,13.66,32.79,10.61,21.16,266.0,92.0,57.27
Mendy,MCI,5.9,DEF,1.3%,0.0,24.0,504.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,96.0,72.8,40.2,35.0,14.6,0.0,1.0,0.0,4.1,4.0,168309.0,234788.0,-1.0,1.0,6,1.0,0.15,0.15,0.06,1.33,1.18,0.03,0.03,0.01,0.04,0.04,0.24,0.21,1,25,18,5,2.0,50.0,15,59,51.78,46.45,17.47,13.66,32.79,10.61,21.16,266.0,92.0,57.27
Aké,MCI,5.4,DEF,2.5%,0.0,21.0,469.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,97.0,108.0,35.5,23.0,16.6,0.0,0.0,0.0,3.9,3.5,261915.0,621351.0,-1.0,1.0,6,1.0,0.4,0.4,0.02,2.75,2.74,0.08,0.08,0.0,0.08,0.08,0.53,0.53,1,25,18,5,2.0,50.0,15,59,51.78,46.45,17.47,13.66,32.79,10.61,21.16,266.0,92.0,57.27
Garcia,MCI,4.7,DEF,0.2%,0.0,3.0,200.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,37.0,22.7,1.0,6.0,0.0,0.0,0.0,0.6,1.0,11366.0,25231.0,-3.0,3.0,3,0.0,0.01,0.01,0.01,0.43,0.41,0.01,0.01,0.0,0.01,0.01,0.19,0.19,1,25,18,5,2.0,50.0,15,59,51.78,46.45,17.47,13.66,32.79,10.61,21.16,266.0,92.0,57.27
Agüero,MCI,10.3,FWD,1.1%,0.0,6.0,140.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.2,36.9,65.0,10.4,0.0,0.0,0.0,0.6,1.2,295648.0,503147.0,-2.0,2.0,5,0.0,0.86,0.86,0.71,1.69,0.48,0.56,0.56,0.46,1.02,1.02,1.1,0.31,1,25,18,5,2.0,50.0,15,59,51.78,46.45,17.47,13.66,32.79,10.61,21.16,266.0,92.0,57.27
Steffen,MCI,4.4,GKP,0.1%,0.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,9.6,0.0,0.0,1.0,0.0,0.0,0.0,0.5,2.0,24061.0,21541.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.35,0.35,1,25,18,5,2.0,50.0,15,59,51.78,46.45,17.47,13.66,32.79,10.61,21.16,266.0,92.0,57.27
Delap,MCI,4.3,FWD,1.0%,0.0,1.0,39.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.0,0.2,0.0,0.0,0.0,0.2,1.0,264614.0,222170.0,-2.0,2.0,1,0.0,0.06,0.06,0.0,0.06,0.0,0.15,0.15,0.0,0.15,0.15,0.15,0.0,1,25,18,5,2.0,50.0,15,59,51.78,46.45,17.47,13.66,32.79,10.61,21.16,266.0,92.0,57.27
Rodrigo,MCI,5.3,MID,0.4%,2.9,62.0,1902.0,1.0,1.0,10.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,359.0,424.0,354.1,219.0,99.8,2.9,0.0,0.5,11.7,2.7,47124.0,65325.0,-2.0,2.0,23,0.0,1.7,0.94,1.84,15.63,14.25,0.08,0.04,0.09,0.17,0.13,0.74,0.67,1,25,18,5,2.0,50.0,15,59,51.78,46.45,17.47,13.66,32.79,10.61,21.16,266.0,92.0,57.27
Alisson,LIV,5.9,GKP,6.1%,1.3,75.0,1890.0,0.0,0.0,5.0,24.0,0.0,1.0,0.0,1.0,0.0,45.0,6.0,369.0,429.6,0.0,0.0,42.9,1.3,1.0,0.2,12.7,3.6,435257.0,1038128.0,-1.0,1.0,21,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Fabinho,LIV,5.4,MID,0.8%,0.2,41.0,1562.0,0.0,1.0,6.0,22.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,270.0,316.8,61.1,16.0,39.7,0.2,0.0,0.0,7.6,2.3,105136.0,179585.0,-1.0,1.0,18,0.0,0.12,0.12,0.17,5.64,5.53,0.01,0.01,0.01,0.02,0.02,0.33,0.32,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Adrián,LIV,4.2,GKP,0.3%,0.0,2.0,180.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,28.0,42.2,0.0,0.0,4.2,0.0,0.0,0.0,0.5,1.0,54408.0,60990.0,-3.0,3.0,2,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.18,0.18,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Neco Williams,LIV,3.8,DEF,3.9%,0.0,8.0,171.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,21.2,18.5,20.0,5.8,0.0,0.0,0.0,2.1,2.0,455407.0,484884.0,-2.0,2.0,4,0.0,0.05,0.05,0.11,0.86,0.71,0.03,0.03,0.05,0.08,0.08,0.45,0.37,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Rhys Williams,LIV,4.0,DEF,0.2%,0.0,3.0,120.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,15.2,4.0,4.0,0.0,0.0,0.0,0.8,1.5,56487.0,46545.0,0.0,0.0,2,0.0,0.05,0.05,0.12,0.47,0.35,0.04,0.04,0.09,0.13,0.13,0.35,0.26,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Robertson,LIV,7.2,DEF,16.1%,1.3,96.0,2244.0,1.0,5.0,6.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,520.0,496.6,737.6,258.0,149.5,1.3,2.0,0.2,13.3,3.8,2214045.0,2072060.0,2.0,-2.0,25,1.0,1.16,1.16,4.84,14.11,10.7,0.05,0.05,0.19,0.24,0.24,0.57,0.43,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Wijnaldum,LIV,5.3,MID,1.2%,3.0,68.0,2038.0,2.0,1.0,5.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,338.0,273.0,262.5,201.0,73.5,3.0,0.0,0.6,12.8,2.7,157340.0,226569.0,-2.0,2.0,25,2.0,2.39,2.39,1.24,10.1,7.43,0.1,0.1,0.05,0.16,0.16,0.44,0.33,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Salah,LIV,12.6,MID,42.4%,5.8,164.0,2011.0,17.0,4.0,5.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,499.0,780.8,543.3,1163.0,248.7,5.8,4.0,0.5,13.0,6.8,4903561.0,4217199.0,6.0,-6.0,24,11.0,13.13,8.57,3.89,15.91,6.1,0.59,0.38,0.17,0.76,0.56,0.71,0.27,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Firmino,LIV,9.2,FWD,4.9%,3.7,95.0,1965.0,6.0,5.0,6.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,403.0,472.4,399.4,1097.0,196.6,3.7,1.0,0.4,10.3,3.8,982535.0,972584.0,-3.0,3.0,25,6.0,10.02,10.02,3.18,17.17,6.5,0.45,0.45,0.14,0.59,0.59,0.77,0.29,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Alexander-Arnold,LIV,7.4,DEF,14.1%,3.3,73.0,1935.0,1.0,3.0,4.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,414.0,431.4,631.5,300.0,136.1,3.3,1.0,0.4,9.9,3.2,919347.0,3555933.0,-1.0,1.0,23,1.0,1.47,1.47,4.14,14.94,12.19,0.07,0.07,0.19,0.26,0.26,0.69,0.56,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Mané,LIV,11.8,MID,5.3%,3.3,108.0,1869.0,7.0,7.0,5.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,308.0,508.4,518.0,1062.0,209.1,3.3,2.0,0.3,9.2,4.9,1581936.0,2170636.0,-2.0,2.0,22,7.0,9.26,9.26,4.68,15.67,3.75,0.44,0.44,0.22,0.67,0.67,0.75,0.18,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Henderson,LIV,5.4,MID,1.1%,1.8,56.0,1704.0,1.0,2.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,345.0,358.0,262.3,108.0,72.9,1.8,0.0,0.3,10.4,2.7,141805.0,270491.0,-1.0,1.0,21,1.0,1.14,1.14,1.48,11.49,10.46,0.06,0.06,0.08,0.14,0.14,0.6,0.55,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Jones,LIV,4.4,MID,0.7%,2.0,33.0,941.0,0.0,1.0,4.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,158.0,154.0,183.1,204.0,54.2,2.0,0.0,0.5,7.5,1.8,205645.0,198341.0,-1.0,1.0,18,0.0,0.65,0.65,0.96,4.74,3.77,0.06,0.06,0.09,0.15,0.15,0.45,0.36,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Matip,LIV,5.4,DEF,0.4%,0.2,42.0,690.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,194.0,179.0,42.4,84.0,30.6,0.2,1.0,0.0,7.8,4.2,269380.0,295403.0,-1.0,1.0,10,1.0,0.78,0.78,1.18,4.38,4.38,0.1,0.1,0.15,0.25,0.25,0.56,0.56,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Milner,LIV,5.3,MID,0.1%,1.2,31.0,617.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,147.0,132.0,173.4,65.0,37.0,1.2,1.0,0.2,5.8,1.9,16996.0,27572.0,-2.0,2.0,16,0.0,0.1,0.1,0.6,4.34,3.78,0.02,0.02,0.09,0.1,0.1,0.64,0.56,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Gomez,LIV,5.2,DEF,1.1%,0.0,10.0,589.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,106.8,18.1,0.0,12.5,0.0,0.0,0.0,1.9,1.4,109438.0,376535.0,-3.0,3.0,7,0.0,0.0,0.0,0.07,2.09,2.02,0.0,0.0,0.01,0.01,0.01,0.32,0.31,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Phillips,LIV,4.0,DEF,0.6%,1.0,15.0,555.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,92.0,111.2,18.4,14.0,14.4,1.0,0.0,0.2,3.8,2.1,157489.0,120985.0,0.0,0.0,7,0.0,0.07,0.07,0.03,1.38,1.35,0.01,0.01,0.0,0.01,0.01,0.22,0.22,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Jota,LIV,6.6,MID,2.1%,0.0,47.0,499.0,5.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,138.0,198.0,95.3,266.0,56.0,0.0,0.0,0.0,7.1,5.2,2474991.0,2634227.0,1.0,-1.0,9,5.0,2.63,2.63,1.44,5.12,1.65,0.48,0.48,0.26,0.74,0.74,0.93,0.3,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Shaqiri,LIV,6.4,MID,0.1%,2.0,22.0,426.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,99.0,75.8,192.8,77.0,34.6,2.0,0.0,0.3,3.4,2.0,6329.0,8506.0,-1.0,1.0,11,0.0,0.31,0.31,1.77,3.79,1.81,0.07,0.07,0.38,0.45,0.45,0.82,0.39,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Keita,LIV,5.2,MID,0.2%,0.0,12.0,394.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,44.2,54.5,111.0,21.0,0.0,0.0,0.0,2.3,1.7,16635.0,80905.0,-3.0,3.0,7,0.0,0.35,0.35,0.68,3.15,2.14,0.08,0.08,0.15,0.23,0.23,0.7,0.48,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
van Dijk,LIV,6.3,DEF,6.4%,0.0,15.0,370.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,73.0,82.4,4.8,66.0,15.3,0.0,0.0,0.0,2.4,3.0,383593.0,1985880.0,-2.0,2.0,5,1.0,0.55,0.55,0.0,1.41,1.29,0.13,0.13,0.0,0.13,0.13,0.34,0.31,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Kelleher,LIV,4.5,GKP,0.1%,0.5,10.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,41.0,57.8,0.0,0.0,5.8,0.5,1.0,0.1,2.2,5.0,31709.0,29302.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.22,0.22,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Kabak,LIV,5.0,DEF,0.3%,0.0,0.0,180.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,26.4,2.7,0.0,2.9,0.0,0.0,0.0,0.0,0.0,31244.0,7975.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.04,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Origi,LIV,5.1,FWD,0.6%,0.8,10.0,180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,17.8,33.2,60.0,11.1,0.8,0.0,0.2,2.0,1.1,33980.0,90032.0,-4.0,4.0,9,0.0,1.08,1.08,0.14,1.5,0.78,0.55,0.55,0.07,0.62,0.62,0.77,0.4,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Tsimikas,LIV,4.9,DEF,0.0%,0.2,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,1.0,2070.0,4777.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Thiago,LIV,5.6,MID,1.0%,1.7,20.0,905.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,152.0,165.8,213.9,91.0,47.2,1.7,0.0,0.3,3.6,1.7,387152.0,393816.0,-4.0,4.0,12,0.0,0.44,0.44,1.16,5.65,5.13,0.04,0.04,0.11,0.16,0.16,0.56,0.5,6,25,11,7,7.0,45.0,34,40,46.15,41.58,32.57,26.48,15.11,9.01,20.72,310.0,73.0,43.99
Douglas Luiz,AVL,4.9,MID,0.2%,2.0,50.0,1830.0,0.0,2.0,10.0,25.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,232.0,270.6,218.5,116.0,60.7,2.0,0.0,0.4,10.2,2.4,28244.0,43515.0,-1.0,1.0,21,0.0,1.01,1.01,2.15,8.05,5.83,0.05,0.05,0.1,0.15,0.15,0.39,0.28,8,23,11,3,9.0,37.0,26,36,39.95,36.91,29.63,27.34,9.57,11.11,8.75,171.0,185.0,38.33
Trézéguet,AVL,5.2,MID,0.4%,0.8,31.0,824.0,0.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,120.6,124.4,354.0,59.7,0.8,0.0,0.2,6.0,2.1,58801.0,131707.0,-3.0,3.0,15,0.0,3.07,3.07,2.01,5.27,1.06,0.33,0.33,0.22,0.55,0.55,0.57,0.11,8,23,11,3,9.0,37.0,26,36,39.95,36.91,29.63,27.34,9.57,11.11,8.75,171.0,185.0,38.33
Watkins,AVL,6.5,FWD,24.2%,4.5,104.0,2070.0,10.0,4.0,12.0,26.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,330.0,528.8,363.2,1104.0,199.0,4.5,3.0,0.7,16.0,4.5,3260159.0,1512170.0,5.0,-5.0,23,9.0,12.33,10.8,2.95,15.39,4.23,0.54,0.47,0.13,0.66,0.6,0.67,0.18,8,23,11,3,9.0,37.0,26,36,39.95,36.91,29.63,27.34,9.57,11.11,8.75,171.0,185.0,38.33
