Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
Willian,ARS,7.6,MID,3.7%,2.7,35.0,710.0,0.0,4.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,126.0,97.0,181.1,77.0,35.6,2.7,1.0,0.4,4.6,3.5,754686.0,1249387.0,-4.0,4.0,10,0.0,1.1,1.1,1.24,2.67,1.29,0.13,0.13,0.15,0.29,0.29,0.33,0.16,15,11,4,1,6.0,10.0,14,13,11.73,10.97,13.98,13.98,-3.01,13.68,16.2,82.0,71.0,13.82
David Luiz,ARS,5.5,DEF,0.8%,0.0,7.0,364.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,72.0,23.1,22.0,11.7,0.0,0.0,0.0,1.3,1.2,36911.0,81276.0,0.0,0.0,6,0.0,0.12,0.12,0.09,0.83,0.74,0.03,0.03,0.02,0.05,0.05,0.2,0.18,15,11,4,1,6.0,10.0,14,13,11.73,10.97,13.98,13.98,-3.01,13.68,16.2,82.0,71.0,13.82
Leno,ARS,5.0,GKP,8.5%,4.3,41.0,990.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,29.0,5.0,202.0,234.0,0.0,0.0,23.4,4.3,2.0,0.9,8.2,3.7,409064.0,422008.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.97,0.97,0.0,0.0,0.0,0.0,0.0,0.09,0.09,15,11,4,1,6.0,10.0,14,13,11.73,10.97,13.98,13.98,-3.01,13.68,16.2,82.0,71.0,13.82
Aubameyang,ARS,11.5,MID,9.4%,2.3,37.0,986.0,2.0,1.0,3.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,123.0,141.4,170.8,277.0,58.9,2.3,0.0,0.2,3.2,3.4,465319.0,2958112.0,-5.0,5.0,11,1.0,2.04,1.28,1.33,3.35,0.85,0.19,0.12,0.12,0.31,0.24,0.31,0.08,15,11,4,1,6.0,10.0,14,13,11.73,10.97,13.98,13.98,-3.01,13.68,16.2,82.0,71.0,13.82
Bellerín,ARS,5.2,DEF,9.2%,3.3,44.0,974.0,0.0,3.0,3.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,201.0,162.6,149.9,65.0,37.9,3.3,2.0,0.6,8.5,4.0,681186.0,375095.0,2.0,-2.0,11,0.0,0.09,0.09,1.45,3.15,2.44,0.01,0.01,0.13,0.14,0.14,0.29,0.22,15,11,4,1,6.0,10.0,14,13,11.73,10.97,13.98,13.98,-3.01,13.68,16.2,82.0,71.0,13.82
Tierney,ARS,5.4,DEF,4.7%,2.3,27.0,890.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,170.0,154.6,132.4,59.0,34.7,2.3,0.0,0.4,5.0,2.7,132447.0,580607.0,-1.0,1.0,10,0.0,0.09,0.09,0.61,2.74,2.29,0.01,0.01,0.06,0.07,0.07,0.28,0.23,15,11,4,1,6.0,10.0,14,13,11.73,10.97,13.98,13.98,-3.01,13.68,16.2,82.0,71.0,13.82
Saka,ARS,5.2,MID,2.4%,1.7,23.0,723.0,1.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,118.8,150.8,251.0,52.1,1.7,0.0,0.3,4.4,2.6,125548.0,482415.0,-3.0,3.0,9,1.0,2.12,2.12,0.68,3.84,1.57,0.26,0.26,0.08,0.35,0.35,0.47,0.19,15,11,4,1,6.0,10.0,14,13,11.73,10.97,13.98,13.98,-3.01,13.68,16.2,82.0,71.0,13.82
Holding,ARS,4.4,DEF,1.3%,2.3,22.0,675.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,138.0,134.6,7.8,11.0,15.3,2.3,0.0,0.5,5.0,2.8,186769.0,211827.0,-1.0,1.0,8,0.0,0.23,0.23,0.0,1.19,1.19,0.03,0.03,0.0,0.03,0.03,0.16,0.16,15,11,4,1,6.0,10.0,14,13,11.73,10.97,13.98,13.98,-3.01,13.68,16.2,82.0,71.0,13.82
Xhaka,ARS,5.2,MID,0.5%,2.0,16.0,667.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,81.0,97.6,46.2,32.0,17.6,2.0,0.0,0.4,3.1,1.8,22635.0,56491.0,-3.0,3.0,9,0.0,0.32,0.32,0.08,3.8,3.74,0.04,0.04,0.01,0.05,0.05,0.5,0.49,15,11,4,1,6.0,10.0,14,13,11.73,10.97,13.98,13.98,-3.01,13.68,16.2,82.0,71.0,13.82
Ceballos,ARS,4.8,MID,1.1%,2.0,23.0,662.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,138.0,149.8,156.4,29.0,33.7,2.0,0.0,0.4,4.8,2.3,124414.0,195031.0,-2.0,2.0,10,0.0,0.21,0.21,1.24,3.13,2.86,0.03,0.03,0.17,0.2,0.2,0.43,0.39,15,11,4,1,6.0,10.0,14,13,11.73,10.97,13.98,13.98,-3.01,13.68,16.2,82.0,71.0,13.82
Lacazette,ARS,8.3,FWD,2.7%,0.7,29.0,584.0,3.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,96.0,139.2,89.2,243.0,46.8,0.7,0.0,0.1,3.5,3.2,276191.0,420464.0,-2.0,2.0,9,3.0,2.94,2.94,0.41,3.4,0.33,0.45,0.45,0.06,0.51,0.51,0.52,0.05,15,11,4,1,6.0,10.0,14,13,11.73,10.97,13.98,13.98,-3.01,13.68,16.2,82.0,71.0,13.82
Elneny,ARS,4.4,MID,1.3%,0.0,12.0,450.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,59.4,38.8,24.0,12.2,0.0,0.0,0.0,2.7,2.4,207508.0,171831.0,-1.0,1.0,5,0.0,0.19,0.19,0.1,1.93,1.64,0.04,0.04,0.02,0.06,0.06,0.39,0.33,15,11,4,1,6.0,10.0,14,13,11.73,10.97,13.98,13.98,-3.01,13.68,16.2,82.0,71.0,13.82
Partey,ARS,5.0,MID,0.5%,0.3,7.0,277.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,47.0,23.4,29.0,9.9,0.3,0.0,0.1,1.4,1.4,105412.0,80175.0,0.0,0.0,5,0.0,0.63,0.63,0.03,1.17,0.51,0.2,0.2,0.01,0.21,0.21,0.37,0.16,15,11,4,1,6.0,10.0,14,13,11.73,10.97,13.98,13.98,-3.01,13.68,16.2,82.0,71.0,13.82
Maitland-Niles,ARS,4.7,DEF,0.9%,0.3,10.0,188.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,20.4,4.3,7.0,3.2,0.3,0.0,0.1,2.1,2.0,48162.0,131780.0,-3.0,3.0,5,0.0,0.05,0.05,0.0,0.63,0.58,0.02,0.02,0.0,0.02,0.02,0.3,0.28,15,11,4,1,6.0,10.0,14,13,11.73,10.97,13.98,13.98,-3.01,13.68,16.2,82.0,71.0,13.82
Nketiah,ARS,5.5,FWD,0.6%,0.3,16.0,160.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,53.0,50.2,36.2,70.0,15.4,0.3,0.0,0.1,2.9,1.8,34903.0,127877.0,-5.0,5.0,9,1.0,0.74,0.74,0.15,0.93,0.05,0.44,0.44,0.09,0.53,0.53,0.56,0.03,15,11,4,1,6.0,10.0,14,13,11.73,10.97,13.98,13.98,-3.01,13.68,16.2,82.0,71.0,13.82
Willock,ARS,4.8,MID,0.1%,1.0,3.0,146.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.6,6.5,30.0,4.8,1.0,0.0,0.2,0.6,1.5,3182.0,7683.0,-2.0,2.0,2,0.0,0.04,0.04,0.0,0.17,0.13,0.02,0.02,0.0,0.02,0.02,0.1,0.08,15,11,4,1,6.0,10.0,14,13,11.73,10.97,13.98,13.98,-3.01,13.68,16.2,82.0,71.0,13.82
Kolasinac,ARS,4.8,DEF,0.1%,0.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.6,5.4,4.0,1.3,0.0,0.0,0.0,0.4,2.0,4869.0,18395.0,-2.0,2.0,1,0.0,0.0,0.0,0.0,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0.43,0.43,15,11,4,1,6.0,10.0,14,13,11.73,10.97,13.98,13.98,-3.01,13.68,16.2,82.0,71.0,13.82
Nelson,ARS,5.2,MID,0.0%,0.7,2.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.2,9.7,10.0,2.4,0.7,0.0,0.1,0.4,1.0,1438.0,5345.0,-3.0,3.0,2,0.0,0.06,0.06,0.0,0.35,0.29,0.09,0.09,0.0,0.09,0.09,0.53,0.44,15,11,4,1,6.0,10.0,14,13,11.73,10.97,13.98,13.98,-3.01,13.68,16.2,82.0,71.0,13.82
Mustafi,ARS,5.0,DEF,0.0%,0.0,2.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.6,1.0,0.0,1.3,0.0,0.0,0.0,0.4,1.0,11616.0,11400.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.14,0.14,15,11,4,1,6.0,10.0,14,13,11.73,10.97,13.98,13.98,-3.01,13.68,16.2,82.0,71.0,13.82
Pépé,ARS,7.6,MID,0.6%,-0.7,11.0,277.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,41.2,38.5,83.0,16.2,-0.7,0.0,-0.1,1.4,1.4,22286.0,135586.0,-4.0,4.0,8,1.0,0.45,0.45,0.13,0.77,0.42,0.15,0.15,0.04,0.19,0.19,0.26,0.14,15,11,4,1,6.0,10.0,14,13,11.73,10.97,13.98,13.98,-3.01,13.68,16.2,82.0,71.0,13.82
Ederson,MCI,6.0,GKP,6.1%,4.3,37.0,900.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,170.0,155.8,0.0,0.0,15.6,4.3,0.0,0.7,6.2,3.7,255890.0,230111.0,0.0,0.0,10,0.0,0.0,0.0,0.0,1.84,1.84,0.0,0.0,0.0,0.0,0.0,0.18,0.18,7,10,5,3,2.0,17.0,11,18,17.93,15.65,10.61,7.56,8.08,9.25,21.06,93.0,33.0,19.02
Bernardo Silva,MCI,7.4,MID,0.5%,0.7,12.0,372.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,40.4,41.3,43.0,12.6,0.7,0.0,0.1,1.6,2.0,43519.0,70324.0,-1.0,1.0,6,0.0,0.25,0.25,0.06,2.22,1.9,0.06,0.06,0.01,0.08,0.08,0.53,0.46,7,10,5,3,2.0,17.0,11,18,17.93,15.65,10.61,7.56,8.08,9.25,21.06,93.0,33.0,19.02
Fernandinho,MCI,5.4,DEF,0.7%,0.3,6.0,199.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,34.4,14.5,34.0,8.3,0.3,0.0,0.1,1.1,1.2,40851.0,90106.0,-1.0,1.0,5,0.0,0.56,0.56,0.0,1.01,0.98,0.26,0.26,0.0,0.26,0.26,0.46,0.45,7,10,5,3,2.0,17.0,11,18,17.93,15.65,10.61,7.56,8.08,9.25,21.06,93.0,33.0,19.02
Walker,MCI,6.2,DEF,11.6%,3.3,39.0,797.0,1.0,1.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,164.0,162.4,87.0,60.0,30.8,3.3,2.0,0.5,6.3,4.3,733834.0,335498.0,2.0,-2.0,9,1.0,0.16,0.16,0.32,4.47,4.29,0.02,0.02,0.04,0.05,0.05,0.5,0.48,7,10,5,3,2.0,17.0,11,18,17.93,15.65,10.61,7.56,8.08,9.25,21.06,93.0,33.0,19.02
De Bruyne,MCI,11.8,MID,24.1%,8.7,53.0,742.0,2.0,6.0,3.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,193.0,296.2,408.3,353.0,105.9,8.7,1.0,0.7,4.5,5.9,2557434.0,2722155.0,3.0,-3.0,9,0.0,4.37,2.09,3.92,6.5,2.47,0.53,0.25,0.48,1.01,0.73,0.79,0.3,7,10,5,3,2.0,17.0,11,18,17.93,15.65,10.61,7.56,8.08,9.25,21.06,93.0,33.0,19.02
Sterling,MCI,11.4,MID,4.0%,4.7,47.0,729.0,3.0,2.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,119.0,172.4,136.5,367.0,67.6,4.7,1.0,0.4,4.1,5.2,740194.0,737510.0,-1.0,1.0,9,3.0,2.83,2.83,1.73,6.64,3.33,0.35,0.35,0.21,0.56,0.56,0.82,0.41,7,10,5,3,2.0,17.0,11,18,17.93,15.65,10.61,7.56,8.08,9.25,21.06,93.0,33.0,19.02
Dias,MCI,5.6,DEF,3.3%,4.0,29.0,699.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,144.0,135.6,12.2,63.0,21.1,4.0,0.0,0.7,5.2,3.6,287900.0,66647.0,1.0,-1.0,8,0.0,1.08,1.08,0.0,3.32,3.32,0.14,0.14,0.0,0.14,0.14,0.43,0.43,7,10,5,3,2.0,17.0,11,18,17.93,15.65,10.61,7.56,8.08,9.25,21.06,93.0,33.0,19.02
Mahrez,MCI,8.4,MID,9.1%,9.0,49.0,681.0,4.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,182.0,231.8,313.1,354.0,89.9,9.0,2.0,1.1,5.8,6.1,1073460.0,569904.0,-1.0,1.0,8,4.0,2.25,2.25,2.53,6.66,3.05,0.3,0.3,0.33,0.63,0.63,0.87,0.4,7,10,5,3,2.0,17.0,11,18,17.93,15.65,10.61,7.56,8.08,9.25,21.06,93.0,33.0,19.02
Cancelo,MCI,5.5,DEF,3.8%,2.3,31.0,540.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,136.0,137.0,218.2,44.0,40.0,2.3,0.0,0.4,5.6,5.2,366772.0,175289.0,0.0,0.0,6,0.0,0.1,0.1,1.34,4.11,3.09,0.02,0.02,0.22,0.24,0.24,0.69,0.51,7,10,5,3,2.0,17.0,11,18,17.93,15.65,10.61,7.56,8.08,9.25,21.06,93.0,33.0,19.02
Jesus,MCI,9.4,FWD,2.5%,3.0,24.0,450.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,75.0,102.2,89.1,153.0,34.5,3.0,0.0,0.3,2.6,4.8,305403.0,265785.0,-1.0,1.0,5,2.0,1.57,1.57,0.69,3.46,1.49,0.31,0.31,0.14,0.45,0.45,0.69,0.3,7,10,5,3,2.0,17.0,11,18,17.93,15.65,10.61,7.56,8.08,9.25,21.06,93.0,33.0,19.02
Mendy,MCI,5.9,DEF,2.0%,6.7,22.0,430.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,82.0,66.8,34.9,29.0,12.9,6.7,1.0,1.1,3.7,4.4,105370.0,103250.0,-1.0,1.0,5,1.0,0.13,0.13,0.06,1.11,0.98,0.03,0.03,0.01,0.04,0.04,0.23,0.2,7,10,5,3,2.0,17.0,11,18,17.93,15.65,10.61,7.56,8.08,9.25,21.06,93.0,33.0,19.02
