Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
Rodríguez,EVE,7.7,MID,10.3%,3.0,70.0,1261.0,5.0,3.0,1.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,322.0,385.2,437.5,280.0,110.5,3.0,1.0,0.4,9.1,4.4,3560195.0,3766254.0,2.0,-2.0,16,5.0,2.43,2.43,4.22,8.81,5.27,0.17,0.17,0.29,0.46,0.46,0.62,0.37,7,22,11,4,7.0,34.0,30,37,29.0,27.48,30.61,28.33,-0.86,13.69,12.09,119.0,156.0,27.81
Digne,EVE,6.1,DEF,7.2%,1.7,49.0,1241.0,0.0,7.0,1.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,260.0,306.6,332.9,77.0,71.8,1.7,1.0,0.3,8.0,3.5,1553658.0,1757335.0,1.0,-1.0,14,0.0,0.22,0.22,2.93,4.5,2.17,0.02,0.02,0.21,0.23,0.23,0.33,0.16,7,22,11,4,7.0,34.0,30,37,29.0,27.48,30.61,28.33,-0.86,13.69,12.09,119.0,156.0,27.81
Sigurdsson,EVE,6.8,MID,1.7%,2.2,66.0,1190.0,3.0,2.0,4.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,231.0,268.2,347.2,213.0,82.9,2.2,2.0,0.3,9.7,3.1,221930.0,218176.0,-2.0,2.0,21,2.0,2.59,1.83,1.96,3.42,1.26,0.2,0.14,0.15,0.35,0.29,0.26,0.1,7,22,11,4,7.0,34.0,30,37,29.0,27.48,30.61,28.33,-0.86,13.69,12.09,119.0,156.0,27.81
Holgate,EVE,4.8,DEF,0.8%,0.8,39.0,1060.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,213.0,254.6,88.8,61.0,40.5,0.8,1.0,0.2,8.1,3.2,169576.0,125545.0,-2.0,2.0,12,1.0,1.28,1.28,0.27,1.11,0.96,0.11,0.11,0.02,0.13,0.13,0.09,0.08,7,22,11,4,7.0,34.0,30,37,29.0,27.48,30.61,28.33,-0.86,13.69,12.09,119.0,156.0,27.81
Iwobi,EVE,5.9,MID,0.2%,1.2,50.0,1038.0,1.0,3.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,195.0,210.4,188.0,184.0,58.3,1.2,1.0,0.2,8.5,2.6,33965.0,37815.0,-1.0,1.0,19,1.0,0.57,0.57,1.93,5.54,3.26,0.05,0.05,0.17,0.22,0.22,0.48,0.28,7,22,11,4,7.0,34.0,30,37,29.0,27.48,30.61,28.33,-0.86,13.69,12.09,119.0,156.0,27.81
Coleman,EVE,4.8,DEF,0.6%,0.5,24.0,719.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,140.0,147.4,80.7,60.0,28.8,0.5,0.0,0.1,5.0,1.8,204520.0,247090.0,-2.0,2.0,13,0.0,0.16,0.16,0.64,2.56,2.42,0.02,0.02,0.08,0.1,0.1,0.32,0.3,7,22,11,4,7.0,34.0,30,37,29.0,27.48,30.61,28.33,-0.86,13.69,12.09,119.0,156.0,27.81
Davies,EVE,5.2,MID,0.1%,1.0,23.0,708.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,124.0,120.0,48.1,2.0,17.1,1.0,0.0,0.2,4.4,1.6,4917.0,10816.0,-3.0,3.0,14,0.0,0.04,0.04,0.36,1.3,0.92,0.0,0.0,0.05,0.05,0.05,0.16,0.12,7,22,11,4,7.0,34.0,30,37,29.0,27.48,30.61,28.33,-0.86,13.69,12.09,119.0,156.0,27.81
Olsen,EVE,4.5,GKP,0.1%,0.8,12.0,450.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,73.0,104.4,0.0,0.0,10.5,0.8,0.0,0.2,2.7,2.4,14900.0,8020.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,22,11,4,7.0,34.0,30,37,29.0,27.48,30.61,28.33,-0.86,13.69,12.09,119.0,156.0,27.81
Delph,EVE,4.8,MID,0.0%,0.0,6.0,211.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,26.2,18.6,1.0,4.6,0.0,0.0,0.0,1.2,1.2,2414.0,5047.0,-2.0,2.0,5,0.0,0.01,0.01,0.03,1.03,0.99,0.01,0.01,0.01,0.02,0.02,0.45,0.43,7,22,11,4,7.0,34.0,30,37,29.0,27.48,30.61,28.33,-0.86,13.69,12.09,119.0,156.0,27.81
Gordon,EVE,4.3,MID,0.5%,0.0,3.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.4,12.7,4.0,3.1,0.0,0.0,0.0,0.7,1.0,112153.0,137098.0,-2.0,2.0,3,0.0,0.0,0.0,0.02,0.19,0.19,0.0,0.0,0.02,0.02,0.02,0.2,0.2,7,22,11,4,7.0,34.0,30,37,29.0,27.48,30.61,28.33,-0.86,13.69,12.09,119.0,156.0,27.81
