Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
Llorente,LEE,4.4,DEF,0.0%,0.0,0.0,81.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,30.2,0.9,0.0,3.1,0.0,0.0,0.0,0.0,0.0,2995.0,3187.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.08,0.08,14,14,5,2,7.0,24.0,30,17,24.07,22.54,29.06,25.25,-2.71,6.58,14.14,120.0,107.0,18.5
Callum Robinson,WBA,5.5,FWD,0.5%,1.0,31.0,589.0,2.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,99.0,91.6,115.7,136.0,33.8,1.0,1.0,0.2,5.6,2.4,133540.0,130275.0,0.0,0.0,13,2.0,0.5,0.5,0.37,1.35,0.57,0.08,0.08,0.06,0.13,0.13,0.2,0.09,19,14,1,4,9.0,10.0,29,7,7.59,7.59,29.14,26.1,-18.51,15.48,9.67,52.0,119.0,6.26
Johnstone,WBA,4.5,GKP,1.9%,4.0,50.0,1260.0,0.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,63.0,7.0,279.0,451.8,0.0,0.0,45.2,4.0,1.0,0.9,11.1,3.6,170320.0,91194.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,14,1,4,9.0,10.0,29,7,7.59,7.59,29.14,26.1,-18.51,15.48,9.67,52.0,119.0,6.26
Ajayi,WBA,4.8,DEF,0.2%,2.6,22.0,1170.0,0.0,1.0,1.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,162.0,227.6,18.4,28.0,27.3,2.6,0.0,0.5,4.6,1.7,9765.0,22415.0,-2.0,2.0,13,0.0,0.17,0.17,0.02,0.57,0.55,0.01,0.01,0.0,0.01,0.01,0.04,0.04,19,14,1,4,9.0,10.0,29,7,7.59,7.59,29.14,26.1,-18.51,15.48,9.67,52.0,119.0,6.26
Furlong,WBA,4.5,DEF,0.3%,3.4,36.0,1148.0,1.0,2.0,2.0,25.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,175.0,226.0,142.7,140.0,51.0,3.4,0.0,0.8,8.0,2.8,30970.0,20217.0,0.0,0.0,13,1.0,0.54,0.54,1.31,1.47,0.51,0.04,0.04,0.1,0.14,0.14,0.11,0.04,19,14,1,4,9.0,10.0,29,7,7.59,7.59,29.14,26.1,-18.51,15.48,9.67,52.0,119.0,6.26
Gallagher,WBA,5.5,MID,0.1%,4.4,31.0,889.0,2.0,0.0,2.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,132.0,181.2,111.7,127.0,41.9,4.4,0.0,0.8,5.6,3.1,15006.0,6936.0,0.0,0.0,10,2.0,0.75,0.75,0.41,1.09,0.35,0.08,0.08,0.04,0.12,0.12,0.11,0.04,19,14,1,4,9.0,10.0,29,7,7.59,7.59,29.14,26.1,-18.51,15.48,9.67,52.0,119.0,6.26
Sawyers,WBA,4.8,MID,0.0%,2.0,21.0,869.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,111.0,102.8,64.9,4.0,17.2,2.0,0.0,0.4,4.4,1.8,1733.0,3891.0,-2.0,2.0,12,0.0,0.06,0.06,0.18,0.6,0.53,0.01,0.01,0.02,0.02,0.02,0.06,0.05,19,14,1,4,9.0,10.0,29,7,7.59,7.59,29.14,26.1,-18.51,15.48,9.67,52.0,119.0,6.26
Diangana,WBA,5.2,MID,0.2%,1.0,28.0,861.0,1.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,134.8,84.8,126.0,34.6,1.0,0.0,0.2,5.4,2.3,43666.0,69476.0,-3.0,3.0,12,1.0,0.57,0.57,0.09,1.03,0.62,0.06,0.06,0.01,0.07,0.07,0.11,0.06,19,14,1,4,9.0,10.0,29,7,7.59,7.59,29.14,26.1,-18.51,15.48,9.67,52.0,119.0,6.26
Pereira,WBA,5.6,MID,0.7%,0.0,27.0,785.0,1.0,2.0,2.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,121.0,157.6,323.2,140.0,62.2,0.0,0.0,0.0,4.8,2.7,214937.0,373184.0,-4.0,4.0,10,1.0,0.87,0.87,1.32,1.56,0.69,0.1,0.1,0.15,0.25,0.25,0.18,0.08,19,14,1,4,9.0,10.0,29,7,7.59,7.59,29.14,26.1,-18.51,15.48,9.67,52.0,119.0,6.26
Livermore,WBA,4.7,MID,0.1%,0.0,12.0,771.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,54.0,72.0,54.2,31.0,15.3,0.0,0.0,0.0,2.6,1.2,4606.0,13066.0,-3.0,3.0,10,0.0,0.2,0.2,0.16,0.52,0.3,0.02,0.02,0.02,0.04,0.04,0.06,0.04,19,14,1,4,9.0,10.0,29,7,7.59,7.59,29.14,26.1,-18.51,15.48,9.67,52.0,119.0,6.26
