Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
Alisson,LIV,5.9,GKP,6.0%,0.9,75.0,1890.0,0.0,0.0,5.0,24.0,0.0,1.0,0.0,1.0,0.0,45.0,6.0,369.0,429.6,0.0,0.0,42.9,0.9,1.0,0.2,12.7,3.6,438348.0,1049338.0,-1.0,1.0,21,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Fabinho,LIV,5.4,MID,0.8%,0.1,41.0,1562.0,0.0,1.0,6.0,22.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,270.0,316.8,61.1,16.0,39.7,0.1,0.0,0.0,7.6,2.3,105201.0,180513.0,-1.0,1.0,18,0.0,0.12,0.12,0.17,5.64,5.53,0.01,0.01,0.01,0.02,0.02,0.33,0.32,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Adrián,LIV,4.2,GKP,0.3%,1.3,11.0,270.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,60.0,59.6,0.0,0.0,5.9,1.3,0.0,0.3,2.6,3.7,55762.0,61773.0,-3.0,3.0,3,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.13,0.13,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Neco Williams,LIV,3.8,DEF,4.1%,0.0,8.0,171.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,21.2,18.5,20.0,5.8,0.0,0.0,0.0,2.1,2.0,490446.0,503150.0,-2.0,2.0,4,0.0,0.05,0.05,0.11,0.86,0.71,0.03,0.03,0.05,0.08,0.08,0.45,0.37,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Rhys Williams,LIV,4.0,DEF,0.2%,0.0,3.0,120.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,15.2,4.0,4.0,0.0,0.0,0.0,0.8,1.5,56782.0,47918.0,0.0,0.0,2,0.0,0.05,0.05,0.12,0.47,0.35,0.04,0.04,0.09,0.13,0.13,0.35,0.26,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Robertson,LIV,7.2,DEF,15.3%,1.9,103.0,2334.0,1.0,5.0,7.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,549.0,511.0,766.4,283.0,156.3,1.9,2.0,0.3,14.3,4.0,2228469.0,2155637.0,2.0,-2.0,26,1.0,1.27,1.27,5.46,14.98,11.46,0.05,0.05,0.21,0.26,0.26,0.58,0.44,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Wijnaldum,LIV,5.3,MID,1.2%,2.7,71.0,2128.0,2.0,1.0,6.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,354.0,287.4,286.3,210.0,78.2,2.7,0.0,0.5,13.4,2.7,162187.0,229732.0,-2.0,2.0,26,2.0,2.46,2.46,1.3,10.43,7.63,0.1,0.1,0.05,0.16,0.16,0.44,0.32,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Salah,LIV,12.6,MID,41.1%,5.1,167.0,2101.0,17.0,4.0,6.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,509.0,789.4,562.9,1211.0,256.3,5.1,4.0,0.4,13.3,6.7,4966026.0,4384999.0,6.0,-6.0,25,11.0,13.92,9.36,3.92,17.66,7.03,0.6,0.4,0.17,0.76,0.57,0.75,0.3,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Firmino,LIV,9.2,FWD,4.6%,2.9,100.0,2055.0,6.0,6.0,7.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,420.0,480.2,415.5,1120.0,201.3,2.9,1.0,0.3,10.9,3.8,997236.0,1013733.0,-3.0,3.0,26,6.0,10.5,10.5,3.29,18.59,7.44,0.45,0.45,0.14,0.59,0.59,0.8,0.32,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Alexander-Arnold,LIV,7.4,DEF,13.8%,2.1,82.0,2025.0,1.0,3.0,5.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,448.0,458.8,673.5,333.0,146.3,2.1,1.0,0.3,11.1,3.4,932461.0,3592911.0,-1.0,1.0,24,1.0,1.68,1.68,4.93,16.29,13.15,0.07,0.07,0.22,0.29,0.29,0.72,0.58,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Mané,LIV,11.8,MID,5.2%,1.1,111.0,1959.0,7.0,7.0,6.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,320.0,518.4,545.3,1064.0,213.0,1.1,2.0,0.1,9.4,4.8,1594642.0,2192749.0,-2.0,2.0,23,7.0,9.26,9.26,5.17,16.33,3.93,0.42,0.42,0.24,0.66,0.66,0.75,0.18,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
