Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Guaita,CRY,4.8,GKP,3.3%,4.2,77.0,2070.0,0.0,0.0,4.0,39.0,0.0,1.0,0.0,2.0,0.0,74.0,10.0,401.0,545.2,0.0,0.0,54.5,4.2,3.0,0.9,16.0,3.3,460538.0,441938.0,-2.0,2.0
Schmeichel,LEI,5.5,GKP,10.2%,5.5,96.0,2070.0,0.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,62.0,6.0,422.0,536.6,0.0,0.0,53.7,5.5,3.0,1.0,17.5,4.2,525229.0,790765.0,0.0,0.0
Justin,LEI,5.2,DEF,28.3%,6.7,101.0,2070.0,2.0,2.0,9.0,25.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,447.0,472.2,290.7,195.0,96.0,6.7,3.0,1.3,19.4,4.4,2909159.0,1650091.0,7.0,-7.0
Maguire,MUN,5.5,DEF,5.4%,4.7,80.0,2070.0,2.0,1.0,8.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,423.0,472.2,68.8,322.0,86.4,4.7,1.0,0.9,14.5,3.5,505852.0,414626.0,0.0,0.0
Darlow,NEW,5.0,GKP,1.8%,2.2,76.0,2070.0,0.0,0.0,4.0,38.0,0.0,1.0,0.0,3.0,0.0,81.0,6.0,416.0,625.8,0.0,0.0,62.7,2.2,0.0,0.4,15.2,3.3,343780.0,272036.0,0.0,0.0
Ramsdale,SHU,4.6,GKP,1.8%,2.2,57.0,2070.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,1.0,0.0,74.0,2.0,351.0,506.4,10.0,4.0,52.0,2.2,0.0,0.5,12.4,2.5,100124.0,458665.0,-4.0,4.0
Cresswell,WHU,5.7,DEF,25.3%,4.8,106.0,2070.0,0.0,8.0,8.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,490.0,442.4,546.2,67.0,105.9,4.8,2.0,0.8,18.6,4.6,2570484.0,767244.0,7.0,-7.0
Rice,WHU,4.7,MID,2.1%,2.2,55.0,2070.0,0.0,1.0,8.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,355.0,351.6,292.7,193.0,84.1,2.2,0.0,0.5,11.7,2.4,193361.0,381389.0,-3.0,3.0
Soucek,WHU,5.4,MID,17.8%,4.8,106.0,2070.0,8.0,1.0,8.0,28.0,0.0,0.0,0.0,3.0,1.0,0.0,15.0,366.0,582.0,129.4,667.0,137.9,4.8,4.0,0.9,19.6,4.6,2391981.0,1368810.0,4.0,-4.0
Patrício,WOL,5.3,GKP,4.4%,4.4,77.0,2070.0,0.0,0.0,6.0,31.0,0.0,1.0,0.0,1.0,0.0,49.0,6.0,361.0,389.2,0.0,0.0,38.7,4.4,0.0,0.8,14.5,3.3,369569.0,525143.0,-2.0,2.0
