Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Schmeichel,LEI,5.4,GKP,10.2%,2.8,126.0,3060.0,0.0,0.0,11.0,39.0,0.0,0.0,0.0,0.0,0.0,81.0,6.0,592.0,711.2,0.0,0.0,71.0,2.8,3.0,0.5,23.3,3.7,700677.0,957548.0,-1.0,1.0
Ramsdale,SHU,4.6,GKP,1.7%,3.8,98.0,3060.0,0.0,0.0,3.0,60.0,0.0,0.0,0.0,1.0,0.0,127.0,8.0,583.0,876.6,10.0,4.0,89.0,3.8,1.0,0.8,21.3,2.9,120392.0,488310.0,-4.0,4.0
Lloris,TOT,5.6,GKP,7.1%,3.2,135.0,3060.0,0.0,0.0,11.0,38.0,0.0,0.0,0.0,0.0,0.0,99.0,12.0,625.0,752.6,0.0,0.0,75.2,3.2,0.0,0.6,24.1,4.0,862812.0,774472.0,1.0,-1.0
Højbjerg,TOT,4.9,MID,0.9%,1.8,88.0,3060.0,1.0,3.0,11.0,38.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,494.0,612.0,271.2,103.0,98.7,1.8,0.0,0.4,18.0,2.6,175943.0,197068.0,-1.0,1.0
Soucek,WHU,5.2,MID,12.0%,2.2,133.0,3060.0,9.0,2.0,10.0,44.0,1.0,0.0,0.0,6.0,1.0,0.0,15.0,496.0,775.4,235.0,825.0,183.7,2.2,4.0,0.4,25.6,3.9,2920742.0,2375371.0,2.0,-2.0
Patrício,WOL,5.3,GKP,5.2%,4.0,124.0,3060.0,0.0,0.0,10.0,46.0,0.0,1.0,0.0,1.0,0.0,87.0,11.0,578.0,674.2,0.0,0.0,67.2,4.0,0.0,0.8,23.4,3.6,531125.0,622756.0,-2.0,2.0
Westwood,BUR,5.3,MID,0.4%,4.0,97.0,3050.0,2.0,4.0,10.0,47.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,518.0,491.0,731.7,124.0,134.9,4.0,1.0,0.8,18.3,2.9,71105.0,105628.0,-2.0,2.0
Dallas,LEE,5.3,DEF,27.9%,6.2,149.0,3050.0,7.0,3.0,10.0,51.0,0.0,0.0,0.0,6.0,0.0,0.0,14.0,640.0,687.8,391.7,433.0,151.6,6.2,4.0,1.2,28.1,4.4,3462574.0,1595233.0,8.0,-8.0
Ayling,LEE,4.4,DEF,2.5%,2.2,83.0,3039.0,0.0,0.0,10.0,52.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,582.0,752.2,415.5,316.0,148.5,2.2,0.0,0.5,18.9,2.4,420041.0,514558.0,-1.0,1.0
Tielemans,LEI,6.4,MID,3.8%,2.2,122.0,2996.0,6.0,3.0,11.0,39.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,568.0,752.6,650.8,420.0,182.4,2.2,2.0,0.3,19.1,3.6,709740.0,609282.0,-1.0,1.0
