Player,Count,Entries Number,Season,Gameweek
Coufal,27,10050,23,29
Dawson,26,10050,23,29
Meslier,25,10050,23,29
Emerson,24,10050,23,29
Rodrigo,24,10050,23,29
Senesi,24,10050,23,29
Saint-Maximin,24,10050,23,29
Renan Lodi,23,10050,23,29
Son,23,10050,23,29
Aguerd,22,10050,23,29
Emerson Royal,21,10050,23,29
Cucurella,20,10050,23,29
Pedro Porro,18,10050,23,29
Dalot,18,10050,23,29
Ayling,18,10050,23,29
Guaita,18,10050,23,29
Ream,18,10050,23,29
Gnonto,17,10050,23,29
Davies,17,10050,23,29
Ward-Prowse,17,10050,23,29
Mudryk,16,10050,23,29
Perišić,15,10050,23,29
Mahrez,14,10050,23,29
Perraud,14,10050,23,29
Sá,13,10050,23,29
Ouattara,13,10050,23,29
Areola,12,10050,23,29
Coleman,12,10050,23,29
Lewis,11,10050,23,29
Mykolenko,11,10050,23,29
Aurier,11,10050,23,29
Patterson,10,10050,23,29
Cresswell,10,10050,23,29
Bruno Guimarães,10,10050,23,29
Willock,10,10050,23,29
Summerville,10,10050,23,29
Zaha,10,10050,23,29
Iwobi,9,10050,23,29
Greenwood,8,10050,23,29
Robinson,7,10050,23,29
Fabianski,7,10050,23,29
Amartey,6,10050,23,29
Kulusevski,6,10050,23,29
De Bruyne,6,10050,23,29
Hickey,5,10050,23,29
Neves,5,10050,23,29
Nørgaard,5,10050,23,29
Worrall,5,10050,23,29
Grealish,5,10050,23,29
Douglas Luiz,5,10050,23,29
Konaté,5,10050,23,29
Dasilva,4,10050,23,29
Firpo,4,10050,23,29
McNeil,4,10050,23,29
Faes,4,10050,23,29
McGinn,4,10050,23,29
Walker,4,10050,23,29
Souttar,3,10050,23,29
Smith,3,10050,23,29
Bamford,3,10050,23,29
Bazunu,3,10050,23,29
Ortega,3,10050,23,29
Wissa,3,10050,23,29
Vestergaard,3,10050,23,29
Groß,3,10050,23,29
Walker-Peters,3,10050,23,29
Lyle Taylor,3,10050,23,29
Jonny,2,10050,23,29
Tete,2,10050,23,29
Dias,2,10050,23,29
Wilson,2,10050,23,29
Felipe,2,10050,23,29
Weghorst,2,10050,23,29
Webster,2,10050,23,29
Bednarek,2,10050,23,29
Jesus,2,10050,23,29
Ramsey,2,10050,23,29
Wan-Bissaka,2,10050,23,29
Sarabia,2,10050,23,29
Kovacic,2,10050,23,29
S.Longstaff,2,10050,23,29
Romero,2,10050,23,29
Aït-Nouri,2,10050,23,29
Nketiah,2,10050,23,29
Rice,2,10050,23,29
Olsen,2,10050,23,29
Varane,1,10050,23,29
Zanka,1,10050,23,29
Young,1,10050,23,29
Welbeck,1,10050,23,29
Travers,1,10050,23,29
Xhaka,1,10050,23,29
Toti,1,10050,23,29
Adama,1,10050,23,29
Tetê,1,10050,23,29
Guéhi,1,10050,23,29
Andersen,1,10050,23,29
Antony,1,10050,23,29
Ashby,1,10050,23,29
B.Williams,1,10050,23,29
Begović,1,10050,23,29
Carson,1,10050,23,29
Coady,1,10050,23,29
Colback,1,10050,23,29
Cunha,1,10050,23,29
Digne,1,10050,23,29
Diogo Jota,1,10050,23,29
Diop,1,10050,23,29
Eze,1,10050,23,29
Gündogan,1,10050,23,29
Struijk,1,10050,23,29
Hennessey,1,10050,23,29
Holding,1,10050,23,29
Højbjerg,1,10050,23,29
Kehrer,1,10050,23,29
Malacia,1,10050,23,29
Matip,1,10050,23,29
McTominay,1,10050,23,29
Mitchell,1,10050,23,29
Mitrović,1,10050,23,29
Paquetá,1,10050,23,29
Semedo,1,10050,23,29
Solomon,1,10050,23,29
Stones,1,10050,23,29
Lenglet,1,10050,23,29
