Player,Count,Entries Number,Season,Gameweek
Ricardo,30,10050,23,36
Zaha,30,10050,23,36
Almirón,30,10050,23,36
W.Fofana,28,10050,23,36
Cresswell,25,10050,23,36
Lewis,25,10050,23,36
Bowen,25,10050,23,36
Jensen,24,10050,23,36
Mbeumo,22,10050,23,36
Andersen,22,10050,23,36
Malacia,19,10050,23,36
Sánchez,19,10050,23,36
Benrahma,19,10050,23,36
Meslier,18,10050,23,36
Antonio,17,10050,23,36
Buonanotte,17,10050,23,36
Billing,16,10050,23,36
Young,15,10050,23,36
Gündogan,15,10050,23,36
Holding,15,10050,23,36
Dawson,14,10050,23,36
Harrison,14,10050,23,36
Veltman,14,10050,23,36
Ramsey,13,10050,23,36
Antony,13,10050,23,36
Son,13,10050,23,36
Keane,13,10050,23,36
Robinson,13,10050,23,36
Johnson,13,10050,23,36
Bailey,13,10050,23,36
Bruno Guimarães,13,10050,23,36
Havertz,12,10050,23,36
Patterson,12,10050,23,36
Gnonto,12,10050,23,36
Perišić,11,10050,23,36
Reed,11,10050,23,36
Sá,11,10050,23,36
Tanganga,10,10050,23,36
Summerville,10,10050,23,36
Darwin,10,10050,23,36
Caballero,10,10050,23,36
Areola,9,10050,23,36
Barnes,9,10050,23,36
Madueke,9,10050,23,36
Zanka,9,10050,23,36
Aguerd,9,10050,23,36
J.Ayew,9,10050,23,36
Vestergaard,9,10050,23,36
Renan Lodi,8,10050,23,36
Iheanacho,8,10050,23,36
Tierney,8,10050,23,36
Buendía,8,10050,23,36
Willian,8,10050,23,36
Klaesson,8,10050,23,36
Ream,8,10050,23,36
Faes,7,10050,23,36
Dier,7,10050,23,36
Senesi,7,10050,23,36
Xhaka,7,10050,23,36
James,7,10050,23,36
McNeil,7,10050,23,36
Sancho,6,10050,23,36
Ortega,6,10050,23,36
Sabitzer,6,10050,23,36
Vinícius,6,10050,23,36
Rodri,6,10050,23,36
Varane,6,10050,23,36
Luis Díaz,6,10050,23,36
Lyle Taylor,6,10050,23,36
Rice,6,10050,23,36
Turner,6,10050,23,36
Casemiro,5,10050,23,36
Amartey,5,10050,23,36
Cash,5,10050,23,36
Cunha,5,10050,23,36
Guaita,5,10050,23,36
Mitrović,5,10050,23,36
Douglas Luiz,5,10050,23,36
Perraud,5,10050,23,36
Webster,5,10050,23,36
Ings,4,10050,23,36
S.Longstaff,4,10050,23,36
Aurier,4,10050,23,36
Ayling,4,10050,23,36
Paquetá,4,10050,23,36
Badiashile,4,10050,23,36
Mykolenko,4,10050,23,36
Simms,4,10050,23,36
Olsen,4,10050,23,36
Vardy,3,10050,23,36
Chalobah,3,10050,23,36
Bernardo,3,10050,23,36
Worrall,3,10050,23,36
Ouattara,3,10050,23,36
Thiago Silva,3,10050,23,36
Cairney,3,10050,23,36
Saint-Maximin,3,10050,23,36
Garnacho,3,10050,23,36
Davies,3,10050,23,36
Tete,3,10050,23,36
Ward-Prowse,2,10050,23,36
Koulibaly,2,10050,23,36
Coleman,2,10050,23,36
Jones,2,10050,23,36
Gallagher,2,10050,23,36
Gilmour,2,10050,23,36
B.Williams,2,10050,23,36
Smith,2,10050,23,36
Neves,2,10050,23,36
Caicedo,2,10050,23,36
Lloris,2,10050,23,36
Iwobi,2,10050,23,36
Kehrer,2,10050,23,36
João Félix,2,10050,23,36
Diop,1,10050,23,36
Diallo,1,10050,23,36
Danilo,1,10050,23,36
Solomon,1,10050,23,36
Wissa,1,10050,23,36
Eriksen,1,10050,23,36
Colback,1,10050,23,36
Cafú,1,10050,23,36
Bednarek,1,10050,23,36
Bazunu,1,10050,23,36
Ashby,1,10050,23,36
Arter,1,10050,23,36
Whitworth,1,10050,23,36
Heaton,1,10050,23,36
Felipe,1,10050,23,36
Weghorst,1,10050,23,36
Hennessey,1,10050,23,36
Hickey,1,10050,23,36
Højbjerg,1,10050,23,36
Jonny,1,10050,23,36
Laporte,1,10050,23,36
Undav,1,10050,23,36
Maguire,1,10050,23,36
Moran,1,10050,23,36
Mubama,1,10050,23,36
Roerslev,1,10050,23,36
Saliba,1,10050,23,36
Schlupp,1,10050,23,36
Semedo,1,10050,23,36
Ablade,1,10050,23,36
