Player,Count,Entries Number,Season,Gameweek
Saka,8623,8999,23,28
Trippier,8500,8999,23,28
Kane,8416,8999,23,28
Toney,8075,8999,23,28
Rashford,7381,8999,23,28
Mitoma,6278,8999,23,28
Watkins,5798,8999,23,28
Arrizabalaga,5714,8999,23,28
Chilwell,5025,8999,23,28
Raya,4989,8999,23,28
Martinelli,4656,8999,23,28
Maddison,3871,8999,23,28
Zinchenko,3865,8999,23,28
Estupiñán,3726,8999,23,28
Ødegaard,3612,8999,23,28
Mee,3443,8999,23,28
Henry,2928,8999,23,28
Ward,2889,8999,23,28
March,2838,8999,23,28
Botman,2815,8999,23,28
Haaland,2302,8999,23,28
Gabriel,1938,8999,23,28
White,1553,8999,23,28
Mac Allister,1498,8999,23,28
Havertz,1350,8999,23,28
Shaw,1336,8999,23,28
Mings,1191,8999,23,28
Son,1114,8999,23,28
Almirón,941,8999,23,28
Tarkowski,834,8999,23,28
Pinnock,810,8999,23,28
Cash,800,8999,23,28
Steele,755,8999,23,28
Schär,707,8999,23,28
Pope,680,8999,23,28
Salah,590,8999,23,28
Burn,447,8999,23,28
Forster,444,8999,23,28
James,438,8999,23,28
De Gea,419,8999,23,28
Saliba,406,8999,23,28
Sánchez,401,8999,23,28
Martínez,381,8999,23,28
Kilman,380,8999,23,28
Ward-Prowse,351,8999,23,28
Castagne,307,8999,23,28
Dunk,293,8999,23,28
Jensen,291,8999,23,28
Trossard,262,8999,23,28
N.Williams,239,8999,23,28
Isak,233,8999,23,28
João Félix,233,8999,23,28
Billing,229,8999,23,28
Buendía,227,8999,23,28
Ederson,218,8999,23,28
Andreas,211,8999,23,28
Ramsdale,195,8999,23,28
Alisson,191,8999,23,28
Mudryk,191,8999,23,28
Mbeumo,178,8999,23,28
Koulibaly,175,8999,23,28
Davies,174,8999,23,28
Bailey,172,8999,23,28
Dawson,164,8999,23,28
Alexander-Arnold,161,8999,23,28
Dier,159,8999,23,28
Pedro Porro,157,8999,23,28
Emerson Royal,155,8999,23,28
Sá,139,8999,23,28
Pickford,137,8999,23,28
W.Fofana,134,8999,23,28
Harrison,127,8999,23,28
Barnes,121,8999,23,28
Gnonto,118,8999,23,28
Bueno,107,8999,23,28
Leno,107,8999,23,28
Gakpo,106,8999,23,28
Álex Moreno,105,8999,23,28
Saint-Maximin,103,8999,23,28
Fernandes,100,8999,23,28
Iversen,90,8999,23,28
Perišić,85,8999,23,28
Robertson,83,8999,23,28
Enzo,77,8999,23,28
Aké,74,8999,23,28
Van Dijk,74,8999,23,28
Gibbs-White,73,8999,23,28
Perraud,73,8999,23,28
Neves,72,8999,23,28
Vestergaard,71,8999,23,28
Kulusevski,69,8999,23,28
Darwin,68,8999,23,28
Badiashile,67,8999,23,28
Iwobi,66,8999,23,28
Cucurella,66,8999,23,28
Coleman,66,8999,23,28
Zaha,57,8999,23,28
Dasilva,55,8999,23,28
Veltman,54,8999,23,28
Iheanacho,53,8999,23,28
Bruno Guimarães,53,8999,23,28
Navas,53,8999,23,28
Mykolenko,50,8999,23,28
Rodrigo,49,8999,23,28
Summerville,47,8999,23,28
Mahrez,46,8999,23,28
Ream,46,8999,23,28
Lewis,45,8999,23,28
Konsa,44,8999,23,28
Akanji,40,8999,23,28
McNeil,38,8999,23,28
Murphy,37,8999,23,28
Greenwood,37,8999,23,28
Guaita,35,8999,23,28
Walker,35,8999,23,28
Meslier,33,8999,23,28
Johnson,31,8999,23,28
Ouattara,29,8999,23,28
Ferguson,29,8999,23,28
Ricardo,28,8999,23,28
Senesi,28,8999,23,28
Amartey,28,8999,23,28
Solanke,26,8999,23,28
Ayling,26,8999,23,28
Willock,25,8999,23,28
Sarabia,25,8999,23,28
Højbjerg,24,8999,23,28
B.Williams,23,8999,23,28
S.Longstaff,23,8999,23,28
Emerson,23,8999,23,28
Romero,22,8999,23,28
Aurier,21,8999,23,28
Neto,21,8999,23,28
Ortega,21,8999,23,28
Renan Lodi,20,8999,23,28
Phillips,20,8999,23,28
Patterson,20,8999,23,28
Semedo,20,8999,23,28
Digne,19,8999,23,28
Bowen,19,8999,23,28
Nørgaard,18,8999,23,28
Aït-Nouri,18,8999,23,28
Bazunu,16,8999,23,28
McGinn,16,8999,23,28
Olsen,15,8999,23,28
Kovacic,14,8999,23,28
Wissa,13,8999,23,28
De Bruyne,13,8999,23,28
Areola,13,8999,23,28
Grealish,13,8999,23,28
Coady,13,8999,23,28
Foden,12,8999,23,28
Dias,12,8999,23,28
Carson,10,8999,23,28
Dalot,10,8999,23,28
Dewsbury-Hall,10,8999,23,28
Bednarek,9,8999,23,28
Worrall,9,8999,23,28
Podence,8,8999,23,28
Coufal,8,8999,23,28
Ashby,8,8999,23,28
Hennessey,8,8999,23,28
Robinson,8,8999,23,28
Groß,8,8999,23,28
Eze,8,8999,23,28
Solomon,7,8999,23,28
Šarkić,7,8999,23,28
Adams,7,8999,23,28
Firpo,7,8999,23,28
Douglas Luiz,7,8999,23,28
Guéhi,7,8999,23,28
Colback,7,8999,23,28
Struijk,6,8999,23,28
Ramsey,6,8999,23,28
Jonny,6,8999,23,28
Gomez,6,8999,23,28
Cunha,6,8999,23,28
Toti,6,8999,23,28
Collins,6,8999,23,28
Andersen,5,8999,23,28
Jesus,5,8999,23,28
Hickey,5,8999,23,28
Fabianski,5,8999,23,28
Webster,5,8999,23,28
Nketiah,5,8999,23,28
Tete,5,8999,23,28
Walker-Peters,5,8999,23,28
Lyle Taylor,5,8999,23,28
Faes,5,8999,23,28
Mitrović,5,8999,23,28
Souttar,4,8999,23,28
Henderson,4,8999,23,28
Maupay,4,8999,23,28
Whitworth,4,8999,23,28
Mitchell,4,8999,23,28
Adama,4,8999,23,28
Begović,4,8999,23,28
Olise,4,8999,23,28
Sterling,4,8999,23,28
Arter,4,8999,23,28
Wan-Bissaka,4,8999,23,28
Bamford,3,8999,23,28
Wilson,3,8999,23,28
Hwang,3,8999,23,28
Kristensen,3,8999,23,28
Zouma,3,8999,23,28
Thomas,3,8999,23,28
Ings,3,8999,23,28
Zanka,3,8999,23,28
Aguerd,3,8999,23,28
Klaesson,3,8999,23,28
Willian,3,8999,23,28
Stones,2,8999,23,28
Diop,2,8999,23,28
Smith,2,8999,23,28
Tetê,2,8999,23,28
Skipp,2,8999,23,28
Varane,2,8999,23,28
Dennis,2,8999,23,28
Dubravka,2,8999,23,28
Elliott,2,8999,23,28
Tomkins,2,8999,23,28
Caballero,2,8999,23,28
Benrahma,2,8999,23,28
Moutinho,2,8999,23,28
Ziyech,2,8999,23,28
Wöber,2,8999,23,28
Kehrer,2,8999,23,28
Bella-Kotchap,2,8999,23,28
Konaté,2,8999,23,28
Gray,2,8999,23,28
Gallagher,2,8999,23,28
Young,1,8999,23,28
Bernardo,1,8999,23,28
Travers,1,8999,23,28
Zemura,1,8999,23,28
Alcaraz,1,8999,23,28
Chambers,1,8999,23,28
Chalobah,1,8999,23,28
Bajcetic,1,8999,23,28
Tsimikas,1,8999,23,28
Xhaka,1,8999,23,28
Casey,1,8999,23,28
Caicedo,1,8999,23,28
Wilson-Esbrand,1,8999,23,28
Bentley,1,8999,23,28
Mendy,1,8999,23,28
Sinisalo,1,8999,23,28
Clyne,1,8999,23,28
Jiménez,1,8999,23,28
Keane,1,8999,23,28
Kinsey-Wellings,1,8999,23,28
Aaronson,1,8999,23,28
Onana,1,8999,23,28
Lamptey,1,8999,23,28
Lascelles,1,8999,23,28
Lavia,1,8999,23,28
Lemina,1,8999,23,28
Lenglet,1,8999,23,28
Lis,1,8999,23,28
Lloris,1,8999,23,28
Malacia,1,8999,23,28
Mosquera,1,8999,23,28
Moore,1,8999,23,28
Matheus,1,8999,23,28
Jones,1,8999,23,28
Jansson,1,8999,23,28
Thiago Silva,1,8999,23,28
Holding,1,8999,23,28
Targett,1,8999,23,28
Cox,1,8999,23,28
Cresswell,1,8999,23,28
Milner,1,8999,23,28
Simms,1,8999,23,28
Edouard,1,8999,23,28
Schlupp,1,8999,23,28
Felipe,1,8999,23,28
Gazzaniga,1,8999,23,28
Roerslev,1,8999,23,28
Gündogan,1,8999,23,28
H.Traorè,1,8999,23,28
Richarlison,1,8999,23,28
Rice,1,8999,23,28
Reed,1,8999,23,28
A.Doucouré,1,8999,23,28
