Player,Count,Entries Number,Season,Gameweek
Haaland,10038,10049,23,19
Trippier,9895,10049,23,19
Rashford,8734,10049,23,19
Almirón,7910,10049,23,19
Martinelli,7751,10049,23,19
Ward,7548,10049,23,19
Kane,7075,10049,23,19
Andreas,6789,10049,23,19
Shaw,6028,10049,23,19
Mitrović,5894,10049,23,19
Cancelo,4873,10049,23,19
Salah,4690,10049,23,19
De Bruyne,3641,10049,23,19
White,3593,10049,23,19
Arrizabalaga,3471,10049,23,19
Saliba,3126,10049,23,19
Pope,2700,10049,23,19
N.Williams,2697,10049,23,19
Ødegaard,2527,10049,23,19
Darwin,2290,10049,23,19
Bueno,2229,10049,23,19
Cucurella,2193,10049,23,19
Castagne,1669,10049,23,19
Mount,1636,10049,23,19
Saka,1551,10049,23,19
Patterson,1503,10049,23,19
De Gea,1120,10049,23,19
Gabriel,1095,10049,23,19
Greenwood,944,10049,23,19
Ederson,921,10049,23,19
Botman,892,10049,23,19
Martial,805,10049,23,19
Toney,748,10049,23,19
Havertz,692,10049,23,19
Trossard,672,10049,23,19
Foden,657,10049,23,19
Schär,647,10049,23,19
Ramsdale,610,10049,23,19
Perišić,586,10049,23,19
Sánchez,583,10049,23,19
Raya,534,10049,23,19
Walker,525,10049,23,19
James,507,10049,23,19
Nketiah,493,10049,23,19
Leno,482,10049,23,19
Dalot,456,10049,23,19
Ream,447,10049,23,19
Robertson,413,10049,23,19
Thiago Silva,402,10049,23,19
Alexander-Arnold,389,10049,23,19
Alisson,341,10049,23,19
Mee,333,10049,23,19
Dunk,304,10049,23,19
B.Williams,300,10049,23,19
Fernandes,295,10049,23,19
Dasilva,294,10049,23,19
Iversen,290,10049,23,19
Digne,272,10049,23,19
Zaha,264,10049,23,19
Akanji,260,10049,23,19
Groß,259,10049,23,19
Rodrigo,252,10049,23,19
Sterling,249,10049,23,19
Solanke,233,10049,23,19
Bailey,224,10049,23,19
Van Dijk,218,10049,23,19
Koulibaly,217,10049,23,19
Azpilicueta,209,10049,23,19
Henderson,204,10049,23,19
Perraud,204,10049,23,19
Dier,202,10049,23,19
Wilson,201,10049,23,19
Mings,195,10049,23,19
Vestergaard,192,10049,23,19
Guaita,174,10049,23,19
Summerville,169,10049,23,19
Amartey,160,10049,23,19
Burn,156,10049,23,19
Martínez,156,10049,23,19
Forster,151,10049,23,19
Pickford,143,10049,23,19
Malacia,141,10049,23,19
Edouard,140,10049,23,19
Andersen,137,10049,23,19
Adams,130,10049,23,19
Wan-Bissaka,128,10049,23,19
Eze,119,10049,23,19
Kulusevski,108,10049,23,19
Varane,96,10049,23,19
Tarkowski,92,10049,23,19
Tete,91,10049,23,19
Sá,87,10049,23,19
Ortega,86,10049,23,19
Veltman,81,10049,23,19
Šarkić,80,10049,23,19
Bruno Guimarães,73,10049,23,19
Bernardo,71,10049,23,19
Kilman,71,10049,23,19
Diop,70,10049,23,19
Watkins,70,10049,23,19
Garnacho,69,10049,23,19
Struijk,67,10049,23,19
Stones,66,10049,23,19
Gomez,66,10049,23,19
Mykolenko,65,10049,23,19
Archer,65,10049,23,19
Lyle Taylor,64,10049,23,19
Olsen,63,10049,23,19
Robinson,63,10049,23,19
Estupiñán,63,10049,23,19
Højbjerg,62,10049,23,19
Lewis,61,10049,23,19
Toti,60,10049,23,19
Xhaka,59,10049,23,19
Coady,59,10049,23,19
Moore,59,10049,23,19
Wilson-Esbrand,59,10049,23,19
Tanganga,57,10049,23,19
Barnes,55,10049,23,19
Doherty,54,10049,23,19
Chalobah,53,10049,23,19
Hennessey,53,10049,23,19
Casemiro,52,10049,23,19
Emerson,52,10049,23,19
Davies,51,10049,23,19
Coufal,50,10049,23,19
Zanka,50,10049,23,19
Eriksen,49,10049,23,19
Guéhi,48,10049,23,19
Aké,47,10049,23,19
Pulisic,45,10049,23,19
Ward-Prowse,44,10049,23,19
Mbeumo,41,10049,23,19
Thomas,40,10049,23,19
Begović,40,10049,23,19
Willian,40,10049,23,19
Reed,40,10049,23,19
Mac Allister,39,10049,23,19
Zinchenko,38,10049,23,19
Maddison,37,10049,23,19
Rice,35,10049,23,19
Aït-Nouri,34,10049,23,19
Caballero,33,10049,23,19
Mitoma,33,10049,23,19
Tomkins,32,10049,23,19
Palhinha,32,10049,23,19
Murphy,32,10049,23,19
Young,31,10049,23,19
Walker-Peters,30,10049,23,19
Cash,30,10049,23,19
Turner,30,10049,23,19
Steele,29,10049,23,19
Smith,29,10049,23,19
Laporte,29,10049,23,19
De Cordova-Reid,29,10049,23,19
Cresswell,29,10049,23,19
Lamptey,28,10049,23,19
Jorginho,28,10049,23,19
Colback,27,10049,23,19
Gazzaniga,27,10049,23,19
S.Longstaff,26,10049,23,19
Henry,26,10049,23,19
Tsimikas,26,10049,23,19
Antony,26,10049,23,19
Mendy,25,10049,23,19
Dewsbury-Hall,24,10049,23,19
Dennis,23,10049,23,19
Lloris,23,10049,23,19
March,23,10049,23,19
Fabianski,23,10049,23,19
Faes,22,10049,23,19
Mahrez,22,10049,23,19
Bazunu,22,10049,23,19
Willock,22,10049,23,19
Mosquera,21,10049,23,19
Carson,20,10049,23,19
Meslier,20,10049,23,19
Klaesson,19,10049,23,19
Álvarez,19,10049,23,19
Son,19,10049,23,19
Lindelöf,18,10049,23,19
Gnonto,17,10049,23,19
Gakpo,17,10049,23,19
Mitchell,16,10049,23,19
R.Sessegnon,16,10049,23,19
Tavernier,15,10049,23,19
Goode,14,10049,23,19
Elliott,14,10049,23,19
Johnson,14,10049,23,19
Adrián,13,10049,23,19
Travers,13,10049,23,19
Ings,13,10049,23,19
Daka,13,10049,23,19
Phillips,12,10049,23,19
Jesus,12,10049,23,19
Zouma,12,10049,23,19
Aurier,11,10049,23,19
Justin,11,10049,23,19
Matip,11,10049,23,19
Douglas Luiz,11,10049,23,19
Gray,11,10049,23,19
A.Armstrong,10,10049,23,19
Jensen,10,10049,23,19
Kehrer,10,10049,23,19
Guilbert,10,10049,23,19
Benrahma,10,10049,23,19
Bowen,10,10049,23,19
Carvalho,10,10049,23,19
Elneny,10,10049,23,19
Darlow,10,10049,23,19
Olise,9,10049,23,19
Gordon,9,10049,23,19
Konsa,9,10049,23,19
Collins,9,10049,23,19
Surridge,8,10049,23,19
Romero,8,10049,23,19
Rodri,8,10049,23,19
Aubameyang,8,10049,23,19
Paquetá,8,10049,23,19
Heaton,8,10049,23,19
Arter,8,10049,23,19
Iwobi,8,10049,23,19
Dias,8,10049,23,19
Saint-Maximin,8,10049,23,19
Konaté,8,10049,23,19
Buendía,7,10049,23,19
Boly,7,10049,23,19
Billing,7,10049,23,19
Lenglet,7,10049,23,19
Ebiowei,7,10049,23,19
Ferguson,7,10049,23,19
Mateta,7,10049,23,19
Jansson,6,10049,23,19
Wood,6,10049,23,19
Neves,6,10049,23,19
Kelleher,6,10049,23,19
Chukwuemeka,6,10049,23,19
W.Fofana,6,10049,23,19
Milivojevic,6,10049,23,19
Tierney,6,10049,23,19
Tielemans,5,10049,23,19
Webster,5,10049,23,19
Emerson Royal,5,10049,23,19
Aaronson,5,10049,23,19
Salisu,5,10049,23,19
Gibbs-White,5,10049,23,19
Semedo,4,10049,23,19
Gündogan,4,10049,23,19
Partey,4,10049,23,19
Cafú,4,10049,23,19
Cannon,4,10049,23,19
Maupay,4,10049,23,19
Thiago,4,10049,23,19
Onana,4,10049,23,19
Bentancur,4,10049,23,19
Ramsay,4,10049,23,19
Lallana,4,10049,23,19
Joelinton,4,10049,23,19
Milner,4,10049,23,19
Areola,4,10049,23,19
Gilmour,4,10049,23,19
Fornals,3,10049,23,19
Firmino,3,10049,23,19
Strakosha,3,10049,23,19
Kovacic,3,10049,23,19
Diallo,3,10049,23,19
Soumaré,3,10049,23,19
Diego Costa,3,10049,23,19
Downes,3,10049,23,19
Undav,3,10049,23,19
Grealish,3,10049,23,19
Ziyech,3,10049,23,19
Jonny,3,10049,23,19
Jones,3,10049,23,19
Hjelde,3,10049,23,19
Zemura,3,10049,23,19
Bella-Kotchap,3,10049,23,19
Iqbal,3,10049,23,19
Janelt,3,10049,23,19
Ashby,2,10049,23,19
Soucek,2,10049,23,19
Zakaria,2,10049,23,19
Spence,2,10049,23,19
Kouyaté,2,10049,23,19
Awoniyi,2,10049,23,19
Austin,2,10049,23,19
Tomiyasu,2,10049,23,19
Bailly,2,10049,23,19
Maguire,2,10049,23,19
Clyne,2,10049,23,19
Balmer,2,10049,23,19
Lingard,2,10049,23,19
Brunt,2,10049,23,19
Van Hecke,2,10049,23,19
Butland,2,10049,23,19
Smithies,2,10049,23,19
Dubravka,2,10049,23,19
Enciso,2,10049,23,19
Rodák,2,10049,23,19
Perkins,2,10049,23,19
Holgate,2,10049,23,19
Kelly,2,10049,23,19
Randolph,2,10049,23,19
Gelhardt,2,10049,23,19
Neto,2,10049,23,19
Renan Lodi,2,10049,23,19
Isak,2,10049,23,19
Kongolo,2,10049,23,19
Hall,2,10049,23,19
Lis,2,10049,23,19
Mina,2,10049,23,19
Edozie,2,10049,23,19
Karius,2,10049,23,19
Adama,1,10049,23,19
Nørgaard,1,10049,23,19
Ojeda,1,10049,23,19
Bogarde,1,10049,23,19
McGinn,1,10049,23,19
Aribo,1,10049,23,19
Onomah,1,10049,23,19
Koch,1,10049,23,19
Vardy,1,10049,23,19
Harrison,1,10049,23,19
Ablade,1,10049,23,19
Van den Berg,1,10049,23,19
Vinícius,1,10049,23,19
Nkounkou,1,10049,23,19
Hwang,1,10049,23,19
Johnstone,1,10049,23,19
Balcombe,1,10049,23,19
Bajcetic,1,10049,23,19
Pearson,1,10049,23,19
Ndidi,1,10049,23,19
Ayling,1,10049,23,19
Loftus-Cheek,1,10049,23,19
Winks,1,10049,23,19
McCarthy,1,10049,23,19
Mubama,1,10049,23,19
Lyanco,1,10049,23,19
Moutinho,1,10049,23,19
Dummett,1,10049,23,19
Pinnock,1,10049,23,19
Valery,1,10049,23,19
Söyüncü,1,10049,23,19
McTominay,1,10049,23,19
Shoretire,1,10049,23,19
Dräger,1,10049,23,19
Scamacca,1,10049,23,19
Sarr,1,10049,23,19
Sanson,1,10049,23,19
Marschall,1,10049,23,19
Elyounoussi,1,10049,23,19
Roca,1,10049,23,19
Cunha,1,10049,23,19
Coutinho,1,10049,23,19
Robles,1,10049,23,19
Cooper,1,10049,23,19
Cook,1,10049,23,19
Colwill,1,10049,23,19
Guedes,1,10049,23,19
Fabinho,1,10049,23,19
Clarke,1,10049,23,19
Gallagher,1,10049,23,19
Chambers,1,10049,23,19
Thompson,1,10049,23,19
Ramsey,1,10049,23,19
Lavia,1,10049,23,19
Plange,1,10049,23,19
Tosin,1,10049,23,19
Campbell,1,10049,23,19
Calvert-Lewin,1,10049,23,19
Cairney,1,10049,23,19
Caicedo,1,10049,23,19
Sergio Gómez,1,10049,23,19
Llorente,1,10049,23,19
