Player,Count,Entries Number,Season,Gameweek
Trippier,9729,9950,23,31
Haaland,9557,9950,23,31
Watkins,8831,9950,23,31
Mitoma,8730,9950,23,31
Kane,8202,9950,23,31
Arrizabalaga,6938,9950,23,31
Raya,6306,9950,23,31
Saka,6243,9950,23,31
Rashford,5542,9950,23,31
Estupiñán,5381,9950,23,31
March,4955,9950,23,31
Martinelli,4890,9950,23,31
Chilwell,4473,9950,23,31
Grealish,4452,9950,23,31
Shaw,4433,9950,23,31
Botman,4044,9950,23,31
Fernandes,3303,9950,23,31
Henry,3057,9950,23,31
Mee,2569,9950,23,31
Salah,2544,9950,23,31
Mac Allister,2509,9950,23,31
Mings,2490,9950,23,31
Toney,1990,9950,23,31
Steele,1926,9950,23,31
Maddison,1829,9950,23,31
Zinchenko,1820,9950,23,31
White,1702,9950,23,31
Ødegaard,1530,9950,23,31
De Gea,1188,9950,23,31
Alexander-Arnold,1020,9950,23,31
Schär,1002,9950,23,31
Pinnock,983,9950,23,31
Gabriel,970,9950,23,31
Ward,906,9950,23,31
Aké,684,9950,23,31
Andreas,678,9950,23,31
Olise,591,9950,23,31
Burn,539,9950,23,31
Pope,532,9950,23,31
Martínez,508,9950,23,31
Castagne,495,9950,23,31
Ederson,492,9950,23,31
Dunk,480,9950,23,31
Iversen,471,9950,23,31
Isak,426,9950,23,31
Álex Moreno,367,9950,23,31
Tarkowski,347,9950,23,31
Zouma,301,9950,23,31
Mahrez,294,9950,23,31
Solanke,238,9950,23,31
James,234,9950,23,31
Gakpo,202,9950,23,31
Stones,182,9950,23,31
Bowen,170,9950,23,31
Eze,168,9950,23,31
Pedro Porro,166,9950,23,31
N.Williams,150,9950,23,31
Havertz,147,9950,23,31
Alisson,145,9950,23,31
Barnes,135,9950,23,31
Robertson,134,9950,23,31
De Bruyne,126,9950,23,31
Dalot,120,9950,23,31
Jensen,114,9950,23,31
Jesus,112,9950,23,31
Veltman,109,9950,23,31
Kilman,108,9950,23,31
Neto,101,9950,23,31
Van Dijk,99,9950,23,31
Navas,95,9950,23,31
Bueno,94,9950,23,31
Akanji,90,9950,23,31
Harrison,90,9950,23,31
Dias,89,9950,23,31
Konaté,85,9950,23,31
Leno,81,9950,23,31
Forster,74,9950,23,31
Guéhi,70,9950,23,31
Buendía,67,9950,23,31
Ricardo,67,9950,23,31
Pickford,67,9950,23,31
Ramsdale,63,9950,23,31
Greenwood,61,9950,23,31
Billing,60,9950,23,31
Toti,58,9950,23,31
Darwin,56,9950,23,31
Konsa,56,9950,23,31
Malacia,55,9950,23,31
Emerson,51,9950,23,31
Mbeumo,44,9950,23,31
W.Fofana,43,9950,23,31
Coufal,42,9950,23,31
Koulibaly,42,9950,23,31
Dier,39,9950,23,31
Willock,39,9950,23,31
Mitchell,39,9950,23,31
Murphy,37,9950,23,31
Ream,37,9950,23,31
Ferguson,36,9950,23,31
Benrahma,36,9950,23,31
Sánchez,33,9950,23,31
Trossard,32,9950,23,31
Bailey,32,9950,23,31
Ings,31,9950,23,31
Perišić,28,9950,23,31
Gibbs-White,27,9950,23,31
Aguerd,25,9950,23,31
Cash,24,9950,23,31
João Félix,24,9950,23,31
Meslier,23,9950,23,31
Son,22,9950,23,31
Johnstone,22,9950,23,31
Joelinton,22,9950,23,31
Keane,21,9950,23,31
Dawson,21,9950,23,31
Ward-Prowse,21,9950,23,31
Saliba,21,9950,23,31
Andersen,20,9950,23,31
Enzo,20,9950,23,31
Robinson,18,9950,23,31
Renan Lodi,17,9950,23,31
Álvarez,17,9950,23,31
Sá,17,9950,23,31
Patterson,16,9950,23,31
Mykolenko,16,9950,23,31
Ayling,16,9950,23,31
Rodrigo,16,9950,23,31
Johnson,15,9950,23,31
Gnonto,14,9950,23,31
Areola,14,9950,23,31
J.Ayew,14,9950,23,31
Almirón,13,9950,23,31
Young,13,9950,23,31
Ramsey,13,9950,23,31
Summerville,13,9950,23,31
Badiashile,13,9950,23,31
Perraud,12,9950,23,31
Lewis,12,9950,23,31
Faes,12,9950,23,31
Cucurella,12,9950,23,31
Douglas Luiz,11,9950,23,31
Edouard,11,9950,23,31
Coleman,11,9950,23,31
Wilson,10,9950,23,31
Gündogan,10,9950,23,31
Guaita,10,9950,23,31
Senesi,10,9950,23,31
Ouattara,10,9950,23,31
Dasilva,9,9950,23,31
Sabitzer,9,9950,23,31
Kulusevski,9,9950,23,31
Saint-Maximin,9,9950,23,31
Walker,9,9950,23,31
Holding,9,9950,23,31
Fabianski,8,9950,23,31
Vestergaard,8,9950,23,31
Aurier,8,9950,23,31
Emerson Royal,8,9950,23,31
Iheanacho,8,9950,23,31
McNeil,7,9950,23,31
Bruno Guimarães,7,9950,23,31
Mudryk,7,9950,23,31
Wan-Bissaka,7,9950,23,31
Martial,7,9950,23,31
Xhaka,7,9950,23,31
Sancho,6,9950,23,31
Groß,6,9950,23,31
S.Longstaff,6,9950,23,31
Davies,5,9950,23,31
Iwobi,5,9950,23,31
Diop,5,9950,23,31
Nørgaard,5,9950,23,31
Amartey,5,9950,23,31
Worrall,5,9950,23,31
Cresswell,5,9950,23,31
Ortega,4,9950,23,31
Antony,4,9950,23,31
Maguire,4,9950,23,31
Smith,4,9950,23,31
Romero,4,9950,23,31
Varane,4,9950,23,31
Souttar,4,9950,23,31
Vinícius,4,9950,23,31
Bazunu,4,9950,23,31
Neves,4,9950,23,31
Hickey,4,9950,23,31
Solomon,3,9950,23,31
Webster,3,9950,23,31
Tavernier,3,9950,23,31
Tete,3,9950,23,31
Whitworth,3,9950,23,31
McGinn,3,9950,23,31
Højbjerg,3,9950,23,31
Gray,3,9950,23,31
Jonny,2,9950,23,31
Firpo,2,9950,23,31
B.Williams,2,9950,23,31
Wissa,2,9950,23,31
Hennessey,2,9950,23,31
Gomez,2,9950,23,31
Luis Díaz,2,9950,23,31
Henderson,2,9950,23,31
Bernardo,2,9950,23,31
Zanka,2,9950,23,31
Rice,2,9950,23,31
Felipe,2,9950,23,31
Digne,2,9950,23,31
Willian,1,9950,23,31
Bednarek,1,9950,23,31
Kovacic,1,9950,23,31
Adams,1,9950,23,31
Weghorst,1,9950,23,31
Bamford,1,9950,23,31
Lloris,1,9950,23,31
McTominay,1,9950,23,31
Zaha,1,9950,23,31
Lyle Taylor,1,9950,23,31
Matheus,1,9950,23,31
Mitrović,1,9950,23,31
Arter,1,9950,23,31
Wöber,1,9950,23,31
Kehrer,1,9950,23,31
Ashby,1,9950,23,31
Mount,1,9950,23,31
Schlupp,1,9950,23,31
Walker-Peters,1,9950,23,31
Nketiah,1,9950,23,31
Sarabia,1,9950,23,31
Rodri,1,9950,23,31
Dennis,1,9950,23,31
Firmino,1,9950,23,31
Struijk,1,9950,23,31
Darlow,1,9950,23,31
Daka,1,9950,23,31
Tanganga,1,9950,23,31
Colwill,1,9950,23,31
Traoré,1,9950,23,31
Travers,1,9950,23,31
Colback,1,9950,23,31
Coady,1,9950,23,31
Casemiro,1,9950,23,31
Carson,1,9950,23,31
Olsen,1,9950,23,31
Diogo Jota,1,9950,23,31
Ogbonna,1,9950,23,31
Walcott,1,9950,23,31
Adama,1,9950,23,31
