Player,Count,Entries Number,Season,Gameweek
Rashford,9515,10050,23,27
Haaland,9145,10050,23,27
Toney,9101,10050,23,27
Trippier,8790,10050,23,27
Kane,8678,10050,23,27
Saka,8438,10050,23,27
Mitoma,8395,10050,23,27
Estupiñán,6410,10050,23,27
Arrizabalaga,5816,10050,23,27
Raya,5657,10050,23,27
Martinelli,4681,10050,23,27
Ødegaard,4260,10050,23,27
March,4127,10050,23,27
Mee,4018,10050,23,27
Ward,3920,10050,23,27
Zinchenko,3832,10050,23,27
Henry,3549,10050,23,27
Salah,2672,10050,23,27
Shaw,2665,10050,23,27
Botman,2614,10050,23,27
Mac Allister,2262,10050,23,27
White,2111,10050,23,27
Gabriel,1903,10050,23,27
Tarkowski,1528,10050,23,27
Maddison,1146,10050,23,27
Alexander-Arnold,1048,10050,23,27
Watkins,1047,10050,23,27
Pinnock,977,10050,23,27
Saliba,974,10050,23,27
Andreas,908,10050,23,27
Chilwell,870,10050,23,27
Schär,748,10050,23,27
Pope,632,10050,23,27
Steele,631,10050,23,27
Mings,620,10050,23,27
Bueno,607,10050,23,27
De Gea,566,10050,23,27
Sánchez,562,10050,23,27
Almirón,560,10050,23,27
Dunk,549,10050,23,27
Darwin,531,10050,23,27
Gakpo,528,10050,23,27
Mahrez,483,10050,23,27
Kilman,470,10050,23,27
Ederson,451,10050,23,27
N.Williams,447,10050,23,27
Burn,410,10050,23,27
Fernandes,403,10050,23,27
Robertson,391,10050,23,27
Aké,385,10050,23,27
Alisson,384,10050,23,27
Castagne,350,10050,23,27
Mbeumo,340,10050,23,27
Emerson Royal,326,10050,23,27
Van Dijk,291,10050,23,27
Ramsdale,267,10050,23,27
Forster,262,10050,23,27
Ward-Prowse,257,10050,23,27
Jensen,253,10050,23,27
Akanji,221,10050,23,27
Pickford,219,10050,23,27
Gnonto,216,10050,23,27
Lewis,209,10050,23,27
Cash,201,10050,23,27
Leno,187,10050,23,27
Greenwood,184,10050,23,27
Nketiah,181,10050,23,27
De Bruyne,180,10050,23,27
Ferguson,167,10050,23,27
James,164,10050,23,27
Ream,163,10050,23,27
Dier,157,10050,23,27
João Félix,142,10050,23,27
Coleman,132,10050,23,27
Veltman,129,10050,23,27
Dawson,120,10050,23,27
W.Fofana,117,10050,23,27
Walker,116,10050,23,27
Iwobi,114,10050,23,27
Mykolenko,111,10050,23,27
Johnson,111,10050,23,27
Patterson,109,10050,23,27
Davies,106,10050,23,27
Badiashile,105,10050,23,27
Martínez,101,10050,23,27
Perišić,95,10050,23,27
Cucurella,92,10050,23,27
Foden,88,10050,23,27
Iversen,85,10050,23,27
Emerson,84,10050,23,27
Sá,83,10050,23,27
Guaita,83,10050,23,27
Bailey,82,10050,23,27
Perraud,78,10050,23,27
Neves,75,10050,23,27
Grealish,75,10050,23,27
McNeil,67,10050,23,27
Zaha,65,10050,23,27
Iheanacho,61,10050,23,27
Havertz,61,10050,23,27
Barnes,61,10050,23,27
Mitrović,61,10050,23,27
Dasilva,49,10050,23,27
Meslier,45,10050,23,27
Coufal,42,10050,23,27
Summerville,41,10050,23,27
Kulusevski,40,10050,23,27
Dalot,40,10050,23,27
Robinson,39,10050,23,27
Navas,39,10050,23,27
Groß,37,10050,23,27
Dias,33,10050,23,27
Sarabia,33,10050,23,27
Coady,29,10050,23,27
Gomez,28,10050,23,27
Ayling,28,10050,23,27
Tete,28,10050,23,27
Bowen,27,10050,23,27
Konsa,26,10050,23,27
Koulibaly,26,10050,23,27
Gibbs-White,25,10050,23,27
B.Williams,25,10050,23,27
Digne,24,10050,23,27
Hennessey,24,10050,23,27
Thiago Silva,23,10050,23,27
Enzo,22,10050,23,27
Aurier,22,10050,23,27
Son,22,10050,23,27
Solanke,21,10050,23,27
Renan Lodi,21,10050,23,27
Vestergaard,21,10050,23,27
Ortega,20,10050,23,27
Højbjerg,19,10050,23,27
Olsen,19,10050,23,27
Wan-Bissaka,19,10050,23,27
Buendía,18,10050,23,27
Ashby,18,10050,23,27
Álex Moreno,17,10050,23,27
Semedo,17,10050,23,27
Šarkić,17,10050,23,27
Guéhi,17,10050,23,27
Diop,17,10050,23,27
Mudryk,16,10050,23,27
Aït-Nouri,16,10050,23,27
Bazunu,15,10050,23,27
Toti,14,10050,23,27
Amartey,14,10050,23,27
Maupay,13,10050,23,27
Webster,13,10050,23,27
Matip,13,10050,23,27
Eze,12,10050,23,27
Struijk,12,10050,23,27
Cunha,12,10050,23,27
Pedro Porro,11,10050,23,27
Trossard,11,10050,23,27
Romero,11,10050,23,27
S.Longstaff,11,10050,23,27
Sterling,10,10050,23,27
Solomon,10,10050,23,27
Mitchell,10,10050,23,27
Colback,10,10050,23,27
Adams,10,10050,23,27
Lyle Taylor,9,10050,23,27
Wissa,9,10050,23,27
