Player,Count,Entries Number,Season,Gameweek
Trippier,7822,8000,23,16
Haaland,7802,8000,23,16
Martinelli,6239,8000,23,16
Almirón,6013,8000,23,16
Cancelo,6012,8000,23,16
Kane,5230,8000,23,16
Ward,5206,8000,23,16
Andreas,4856,8000,23,16
De Bruyne,4029,8000,23,16
N.Williams,3683,8000,23,16
Saliba,3466,8000,23,16
Pope,2972,8000,23,16
Jesus,2946,8000,23,16
Salah,2610,8000,23,16
Trossard,2313,8000,23,16
Foden,1925,8000,23,16
White,1903,8000,23,16
Zaha,1865,8000,23,16
Castagne,1825,8000,23,16
Darwin,1777,8000,23,16
Rashford,1707,8000,23,16
Dalot,1416,8000,23,16
Solanke,1411,8000,23,16
Maddison,1338,8000,23,16
Saka,1209,8000,23,16
Gabriel,1115,8000,23,16
Perišić,1053,8000,23,16
Mitrović,1037,8000,23,16
Wilson,908,8000,23,16
Raya,899,8000,23,16
Guéhi,882,8000,23,16
Ødegaard,736,8000,23,16
Iversen,726,8000,23,16
Alisson,714,8000,23,16
Ederson,701,8000,23,16
Sánchez,693,8000,23,16
Schär,643,8000,23,16
Toney,601,8000,23,16
Groß,598,8000,23,16
Dier,571,8000,23,16
Guaita,558,8000,23,16
Dunk,557,8000,23,16
Henderson,513,8000,23,16
Greenwood,475,8000,23,16
Ramsdale,473,8000,23,16
Bailey,469,8000,23,16
Patterson,445,8000,23,16
Eze,423,8000,23,16
Alexander-Arnold,407,8000,23,16
Firmino,405,8000,23,16
Arrizabalaga,387,8000,23,16
Justin,386,8000,23,16
Robertson,367,8000,23,16
Coady,346,8000,23,16
Andersen,341,8000,23,16
Martínez,339,8000,23,16
Rodrigo,333,8000,23,16
Gomez,332,8000,23,16
Zouma,330,8000,23,16
Emerson,317,8000,23,16
Van Dijk,311,8000,23,16
Pickford,306,8000,23,16
Vestergaard,282,8000,23,16
Martial,278,8000,23,16
Sá,274,8000,23,16
Botman,269,8000,23,16
Mee,265,8000,23,16
Shaw,238,8000,23,16
Bernardo,226,8000,23,16
Edouard,218,8000,23,16
De Gea,213,8000,23,16
Cresswell,212,8000,23,16
Bruno Guimarães,210,8000,23,16
Mings,197,8000,23,16
Bueno,193,8000,23,16
Forster,192,8000,23,16
Cucurella,181,8000,23,16
Kilman,170,8000,23,16
Dasilva,164,8000,23,16
Veltman,158,8000,23,16
Bowen,156,8000,23,16
Mount,153,8000,23,16
Álvarez,152,8000,23,16
Akanji,147,8000,23,16
Tarkowski,142,8000,23,16
Konaté,139,8000,23,16
Webster,136,8000,23,16
Kulusevski,132,8000,23,16
Xhaka,131,8000,23,16
Mac Allister,130,8000,23,16
Mykolenko,130,8000,23,16
Iwobi,124,8000,23,16
Zinchenko,123,8000,23,16
Scamacca,122,8000,23,16
Barnes,122,8000,23,16
Dias,120,8000,23,16
Murphy,112,8000,23,16
Coufal,109,8000,23,16
Lloris,109,8000,23,16
Archer,108,8000,23,16
Højbjerg,104,8000,23,16
Summerville,102,8000,23,16
Gazzaniga,97,8000,23,16
Burn,91,8000,23,16
Tanganga,90,8000,23,16
Reed,90,8000,23,16
S.Longstaff,87,8000,23,16
Billing,86,8000,23,16
Hennessey,84,8000,23,16
Begović,83,8000,23,16
Fabianski,83,8000,23,16
Rice,83,8000,23,16
Mitchell,80,8000,23,16
Gordon,78,8000,23,16
Watkins,77,8000,23,16
Doherty,76,8000,23,16
Leno,72,8000,23,16
Zanka,71,8000,23,16
Šarkić,70,8000,23,16
Estupiñán,69,8000,23,16
Malacia,69,8000,23,16
B.Williams,69,8000,23,16
Young,64,8000,23,16
Lyle Taylor,64,8000,23,16
Thiago Silva,62,8000,23,16
Tomkins,60,8000,23,16
Colback,59,8000,23,16
Mendy,55,8000,23,16
Toti,54,8000,23,16
Chalobah,53,8000,23,16
Moore,52,8000,23,16
Mbeumo,52,8000,23,16
Meslier,51,8000,23,16
Cash,50,8000,23,16
Antony,49,8000,23,16
Caballero,49,8000,23,16
James,48,8000,23,16
Amartey,45,8000,23,16
Turner,45,8000,23,16
Jonny,44,8000,23,16
Dewsbury-Hall,44,8000,23,16
Davies,40,8000,23,16
Mitoma,40,8000,23,16
Tavernier,40,8000,23,16
R.Sessegnon,38,8000,23,16
Struijk,37,8000,23,16
Benrahma,36,8000,23,16
Steele,36,8000,23,16
Calvert-Lewin,36,8000,23,16
Aït-Nouri,35,8000,23,16
Koulibaly,35,8000,23,16
Olsen,35,8000,23,16
Jensen,34,8000,23,16
Tsimikas,34,8000,23,16
Henry,34,8000,23,16
Elliott,33,8000,23,16
Digne,33,8000,23,16
Mosquera,33,8000,23,16
Kehrer,32,8000,23,16
Ortega,31,8000,23,16
Eriksen,30,8000,23,16
Fofana,30,8000,23,16
Tomiyasu,30,8000,23,16
Klaesson,28,8000,23,16
Bazunu,27,8000,23,16
Daka,27,8000,23,16
Neves,27,8000,23,16
Goode,27,8000,23,16
Emerson Royal,26,8000,23,16
Casemiro,25,8000,23,16
Stones,24,8000,23,16
Willock,24,8000,23,16
Welbeck,24,8000,23,16
Salisu,24,8000,23,16
Garnacho,23,8000,23,16
Wilson-Esbrand,23,8000,23,16
Collins,22,8000,23,16
Ings,22,8000,23,16
Dennis,22,8000,23,16
Lamptey,21,8000,23,16
Ward-Prowse,21,8000,23,16
Azpilicueta,20,8000,23,16
Smith,20,8000,23,16
Gibbs-White,19,8000,23,16
Darlow,19,8000,23,16
Adrián,19,8000,23,16
Milivojevic,19,8000,23,16
Saint-Maximin,18,8000,23,16
Bentancur,18,8000,23,16
Fernandes,18,8000,23,16
Olise,18,8000,23,16
Awoniyi,18,8000,23,16
Chukwuemeka,17,8000,23,16
Tielemans,17,8000,23,16
March,17,8000,23,16
Ramsey,17,8000,23,16
Guilbert,16,8000,23,16
Faes,16,8000,23,16
