Player,Count,Entries Number,Season,Gameweek
Haaland,10049,10050,23,21
Trippier,9990,10050,23,21
Rashford,9731,10050,23,21
Kane,8882,10050,23,21
Shaw,7429,10050,23,21
Ward,7369,10050,23,21
Almirón,7114,10050,23,21
Martinelli,6327,10050,23,21
De Bruyne,6121,10050,23,21
Andreas,4796,10050,23,21
Ødegaard,4209,10050,23,21
White,3759,10050,23,21
Arrizabalaga,3687,10050,23,21
Mitrović,3444,10050,23,21
Toney,3039,10050,23,21
Saliba,2910,10050,23,21
Pope,2770,10050,23,21
Bueno,2553,10050,23,21
Cancelo,2376,10050,23,21
Saka,2082,10050,23,21
N.Williams,2021,10050,23,21
Mahrez,1946,10050,23,21
Botman,1878,10050,23,21
Salah,1343,10050,23,21
Schär,1245,10050,23,21
Mee,1180,10050,23,21
Ederson,1180,10050,23,21
Castagne,1176,10050,23,21
Patterson,1156,10050,23,21
Fernandes,1097,10050,23,21
Cucurella,990,10050,23,21
Greenwood,981,10050,23,21
Raya,953,10050,23,21
Perišić,941,10050,23,21
Gabriel,939,10050,23,21
De Gea,936,10050,23,21
Mitoma,908,10050,23,21
Nketiah,827,10050,23,21
March,756,10050,23,21
Burn,553,10050,23,21
Aké,553,10050,23,21
Ramsdale,538,10050,23,21
Sánchez,526,10050,23,21
Akanji,510,10050,23,21
Stones,509,10050,23,21
Rodrigo,477,10050,23,21
Walker,459,10050,23,21
Darwin,436,10050,23,21
Martial,410,10050,23,21
Thiago Silva,359,10050,23,21
Robertson,348,10050,23,21
Mount,347,10050,23,21
Ream,335,10050,23,21
Dunk,325,10050,23,21
Dalot,304,10050,23,21
Leno,298,10050,23,21
Ferguson,295,10050,23,21
Havertz,291,10050,23,21
Lewis,286,10050,23,21
Mbeumo,276,10050,23,21
Mings,274,10050,23,21
Aurier,261,10050,23,21
Estupiñán,260,10050,23,21
Bailey,244,10050,23,21
Foden,239,10050,23,21
B.Williams,236,10050,23,21
Wilson,232,10050,23,21
Iversen,231,10050,23,21
Doherty,227,10050,23,21
Zaha,218,10050,23,21
Dasilva,213,10050,23,21
Alexander-Arnold,210,10050,23,21
Wan-Bissaka,207,10050,23,21
Alisson,207,10050,23,21
Guaita,206,10050,23,21
Groß,205,10050,23,21
James,197,10050,23,21
Martínez,193,10050,23,21
Vestergaard,173,10050,23,21
Henderson,173,10050,23,21
Dier,168,10050,23,21
Gnonto,165,10050,23,21
Perraud,153,10050,23,21
Kulusevski,150,10050,23,21
Digne,144,10050,23,21
Casemiro,143,10050,23,21
Forster,141,10050,23,21
Ward-Prowse,134,10050,23,21
Eriksen,129,10050,23,21
Solanke,128,10050,23,21
Varane,111,10050,23,21
Amartey,104,10050,23,21
Koulibaly,102,10050,23,21
Adams,101,10050,23,21
Malacia,100,10050,23,21
Edouard,99,10050,23,21
Pickford,95,10050,23,21
Son,94,10050,23,21
Zinchenko,93,10050,23,21
Azpilicueta,93,10050,23,21
Andersen,92,10050,23,21
Šarkić,89,10050,23,21
Zanka,87,10050,23,21
Trossard,86,10050,23,21
Sá,85,10050,23,21
Højbjerg,85,10050,23,21
Olsen,82,10050,23,21
Eze,82,10050,23,21
Garnacho,80,10050,23,21
Summerville,76,10050,23,21
Tete,74,10050,23,21
Struijk,74,10050,23,21
Ortega,73,10050,23,21
Henry,73,10050,23,21
Toti,71,10050,23,21
Mac Allister,70,10050,23,21
Isak,69,10050,23,21
Veltman,68,10050,23,21
Johnson,65,10050,23,21
Kilman,64,10050,23,21
Lyle Taylor,57,10050,23,21
Bernardo,56,10050,23,21
Hennessey,55,10050,23,21
Gakpo,53,10050,23,21
Tarkowski,52,10050,23,21
Pinnock,49,10050,23,21
Coufal,49,10050,23,21
Emerson,47,10050,23,21
Guéhi,46,10050,23,21
Álvarez,46,10050,23,21
Watkins,45,10050,23,21
Aït-Nouri,45,10050,23,21
Archer,44,10050,23,21
Diop,43,10050,23,21
Moore,43,10050,23,21
Gomez,41,10050,23,21
Tanganga,40,10050,23,21
Mykolenko,38,10050,23,21
Antony,36,10050,23,21
Coady,36,10050,23,21
Wilson-Esbrand,35,10050,23,21
Ings,34,10050,23,21
Robinson,33,10050,23,21
Olise,33,10050,23,21
Tomkins,33,10050,23,21
Cresswell,33,10050,23,21
Thomas,32,10050,23,21
Xhaka,32,10050,23,21
Young,32,10050,23,21
Laporte,32,10050,23,21
Davies,32,10050,23,21
Begović,30,10050,23,21
Walker-Peters,30,10050,23,21
