Player,Count,Entries Number,Season,Gameweek
Haaland,10049,10050,23,34
Rashford,9661,10050,23,34
Salah,8765,10050,23,34
Mitoma,8722,10050,23,34
Trippier,8583,10050,23,34
Alexander-Arnold,7304,10050,23,34
Estupiñán,6532,10050,23,34
Watkins,6268,10050,23,34
March,6127,10050,23,34
Shaw,5546,10050,23,34
Arrizabalaga,5315,10050,23,34
Grealish,5187,10050,23,34
Raya,4184,10050,23,34
Botman,3975,10050,23,34
Greenwood,3555,10050,23,34
Fernandes,3309,10050,23,34
Steele,3168,10050,23,34
Isak,3022,10050,23,34
Mac Allister,2693,10050,23,34
Ederson,2195,10050,23,34
Diogo Jota,2086,10050,23,34
Mings,2060,10050,23,34
Iversen,1758,10050,23,34
Stones,1757,10050,23,34
Henry,1675,10050,23,34
De Gea,1662,10050,23,34
Martinelli,1434,10050,23,34
Kane,1282,10050,23,34
De Bruyne,1258,10050,23,34
Toney,1063,10050,23,34
Solanke,982,10050,23,34
Mee,916,10050,23,34
Dunk,786,10050,23,34
Schär,757,10050,23,34
Dalot,722,10050,23,34
White,717,10050,23,34
Robertson,700,10050,23,34
Gakpo,646,10050,23,34
Pinnock,636,10050,23,34
Dias,603,10050,23,34
Coufal,584,10050,23,34
Chilwell,541,10050,23,34
Andreas,540,10050,23,34
Zinchenko,516,10050,23,34
Saka,474,10050,23,34
Bueno,460,10050,23,34
Mahrez,401,10050,23,34
Burn,386,10050,23,34
Akanji,385,10050,23,34
Toti,368,10050,23,34
Lyle Taylor,337,10050,23,34
Lindelöf,337,10050,23,34
Castagne,335,10050,23,34
Álvarez,332,10050,23,34
Aké,331,10050,23,34
Ward,320,10050,23,34
Zouma,303,10050,23,34
Gabriel,302,10050,23,34
Pope,295,10050,23,34
Álex Moreno,290,10050,23,34
Ødegaard,274,10050,23,34
Alisson,246,10050,23,34
Martínez,217,10050,23,34
N.Williams,198,10050,23,34
Wan-Bissaka,186,10050,23,34
Konaté,186,10050,23,34
Enciso,184,10050,23,34
Van Dijk,182,10050,23,34
Martial,176,10050,23,34
Johnstone,153,10050,23,34
