Player,Count,Entries Number,Season,Gameweek
Trippier,9768,9950,23,15
Haaland,9521,9950,23,15
Cancelo,8137,9950,23,15
Martinelli,7736,9950,23,15
Almirón,6794,9950,23,15
Andreas,6009,9950,23,15
Ward,5933,9950,23,15
De Bruyne,5637,9950,23,15
Kane,4827,9950,23,15
N.Williams,4554,9950,23,15
Jesus,4372,9950,23,15
Saliba,3859,9950,23,15
Pope,3790,9950,23,15
Salah,3349,9950,23,15
Mitrović,3307,9950,23,15
Zaha,3011,9950,23,15
Trossard,2841,9950,23,15
Dalot,2579,9950,23,15
Rashford,2331,9950,23,15
Wilson,2326,9950,23,15
Castagne,1877,9950,23,15
Foden,1709,9950,23,15
Saka,1695,9950,23,15
White,1623,9950,23,15
Maddison,1603,9950,23,15
Gabriel,1205,9950,23,15
Perišić,1195,9950,23,15
Guéhi,1188,9950,23,15
Raya,1177,9950,23,15
Solanke,1099,9950,23,15
Sánchez,1078,9950,23,15
Ederson,943,9950,23,15
Iversen,918,9950,23,15
Toney,850,9950,23,15
Guaita,832,9950,23,15
Dier,820,9950,23,15
Dunk,806,9950,23,15
Groß,783,9950,23,15
Schär,731,9950,23,15
Alisson,731,9950,23,15
Justin,689,9950,23,15
Henderson,589,9950,23,15
Darwin,578,9950,23,15
Bailey,564,9950,23,15
Patterson,527,9950,23,15
Ramsdale,520,9950,23,15
Gomez,518,9950,23,15
Coady,513,9950,23,15
Eze,505,9950,23,15
Zouma,495,9950,23,15
Greenwood,475,9950,23,15
Emerson,468,9950,23,15
Ødegaard,466,9950,23,15
Andersen,466,9950,23,15
Alexander-Arnold,455,9950,23,15
Arrizabalaga,438,9950,23,15
Álvarez,436,9950,23,15
Van Dijk,425,9950,23,15
Sá,420,9950,23,15
Pickford,406,9950,23,15
Vestergaard,383,9950,23,15
Mee,377,9950,23,15
Martínez,367,9950,23,15
Firmino,349,9950,23,15
Edouard,345,9950,23,15
Bowen,345,9950,23,15
Bernardo,334,9950,23,15
Cresswell,326,9950,23,15
Mount,311,9950,23,15
Calvert-Lewin,307,9950,23,15
Rodrigo,302,9950,23,15
Scamacca,291,9950,23,15
Cucurella,284,9950,23,15
Bruno Guimarães,280,9950,23,15
Botman,258,9950,23,15
De Gea,257,9950,23,15
Forster,253,9950,23,15
Mings,252,9950,23,15
Kilman,249,9950,23,15
Robertson,227,9950,23,15
Shaw,216,9950,23,15
Veltman,208,9950,23,15
Webster,207,9950,23,15
Xhaka,184,9950,23,15
Doherty,184,9950,23,15
Murphy,183,9950,23,15
Mykolenko,180,9950,23,15
Tarkowski,180,9950,23,15
Iwobi,179,9950,23,15
Dasilva,176,9950,23,15
Lloris,174,9950,23,15
Antony,168,9950,23,15
Gordon,156,9950,23,15
Bueno,155,9950,23,15
Gazzaniga,154,9950,23,15
Dias,146,9950,23,15
Coufal,143,9950,23,15
Reed,142,9950,23,15
Barnes,141,9950,23,15
Mac Allister,135,9950,23,15
Højbjerg,134,9950,23,15
Archer,131,9950,23,15
Rice,122,9950,23,15
Tanganga,121,9950,23,15
Begović,120,9950,23,15
S.Longstaff,118,9950,23,15
Leno,115,9950,23,15
Mbeumo,112,9950,23,15
James,109,9950,23,15
Fabianski,108,9950,23,15
Billing,105,9950,23,15
Thiago Silva,104,9950,23,15
Hennessey,98,9950,23,15
Zanka,97,9950,23,15
Burn,95,9950,23,15
Akanji,90,9950,23,15
Mitchell,88,9950,23,15
Young,87,9950,23,15
Colback,87,9950,23,15
Meslier,86,9950,23,15
Taylor,83,9950,23,15
Tomkins,83,9950,23,15
Mendy,81,9950,23,15
Jonny,78,9950,23,15
Šarkić,78,9950,23,15
Malacia,73,9950,23,15
Toti,70,9950,23,15
Henry,69,9950,23,15
Zinchenko,69,9950,23,15
Chalobah,62,9950,23,15
Tomiyasu,61,9950,23,15
Summerville,58,9950,23,15
Dewsbury-Hall,57,9950,23,15
Chilwell,57,9950,23,15
Koulibaly,56,9950,23,15
Turner,55,9950,23,15
Caballero,55,9950,23,15
Estupiñán,55,9950,23,15
Struijk,51,9950,23,15
Olsen,51,9950,23,15
Cash,50,9950,23,15
Steele,48,9950,23,15
Tsimikas,48,9950,23,15
B.Williams,48,9950,23,15
R.Sessegnon,47,9950,23,15
Aït-Nouri,44,9950,23,15
Emerson Royal,42,9950,23,15
Benrahma,42,9950,23,15
Kehrer,42,9950,23,15
Darlow,42,9950,23,15
Ward-Prowse,41,9950,23,15
Jensen,41,9950,23,15
Moore,39,9950,23,15
Watkins,39,9950,23,15
Mosquera,39,9950,23,15
Goode,37,9950,23,15
Welbeck,37,9950,23,15
Bazunu,36,9950,23,15
Salisu,36,9950,23,15
Fofana,35,9950,23,15
Digne,35,9950,23,15
Collins,34,9950,23,15
Havertz,32,9950,23,15
Azpilicueta,32,9950,23,15
Adrián,32,9950,23,15
Bamford,31,9950,23,15
Awoniyi,31,9950,23,15
Romero,30,9950,23,15
Klaesson,29,9950,23,15
Eriksen,29,9950,23,15
Walker-Peters,27,9950,23,15
Harrison,27,9950,23,15
Casemiro,26,9950,23,15
March,26,9950,23,15
Ortega,26,9950,23,15
Neves,26,9950,23,15
Aaronson,25,9950,23,15
Willock,25,9950,23,15
Daka,25,9950,23,15
Dennis,23,9950,23,15
Son,23,9950,23,15
Neto,23,9950,23,15
Tielemans,22,9950,23,15
Chukwuemeka,22,9950,23,15
Milner,21,9950,23,15
A.Armstrong,21,9950,23,15
Elliott,21,9950,23,15
Milivojevic,20,9950,23,15
Konsa,20,9950,23,15
Ronaldo,20,9950,23,15
Saint-Maximin,20,9950,23,15
Soucek,20,9950,23,15
Heaton,20,9950,23,15
Antonio,19,9950,23,15
Ramsey,19,9950,23,15
Wilson-Esbrand,19,9950,23,15
Gray,18,9950,23,15
Cafú,18,9950,23,15
Guilbert,18,9950,23,15
Davies,18,9950,23,15
Lamptey,17,9950,23,15
Areola,17,9950,23,15
Diallo,16,9950,23,15
Grealish,16,9950,23,15
Smith,16,9950,23,15
Kouyaté,16,9950,23,15
Jones,15,9950,23,15
Gibbs-White,15,9950,23,15
Fernandes,15,9950,23,15
Gilmour,14,9950,23,15
Diego Costa,14,9950,23,15
Podence,14,9950,23,15
Varane,13,9950,23,15
