Player,Count,Entries Number,Season,Gameweek
Haaland,10045,10050,23,20
Trippier,9930,10050,23,20
Rashford,9632,10050,23,20
Kane,8698,10050,23,20
Almirón,7771,10050,23,20
Shaw,7520,10050,23,20
Ward,7506,10050,23,20
Martinelli,6944,10050,23,20
De Bruyne,5915,10050,23,20
Andreas,5662,10050,23,20
Mitrović,4255,10050,23,20
White,3765,10050,23,20
Arrizabalaga,3605,10050,23,20
Ødegaard,3187,10050,23,20
Cancelo,3148,10050,23,20
Saliba,2943,10050,23,20
Pope,2667,10050,23,20
Bueno,2506,10050,23,20
N.Williams,2202,10050,23,20
Salah,1805,10050,23,20
Toney,1793,10050,23,20
Mahrez,1558,10050,23,20
Cucurella,1481,10050,23,20
Botman,1411,10050,23,20
Saka,1392,10050,23,20
Castagne,1383,10050,23,20
Patterson,1296,10050,23,20
De Gea,1183,10050,23,20
Ederson,1030,10050,23,20
Greenwood,991,10050,23,20
Fernandes,980,10050,23,20
Gabriel,967,10050,23,20
Perišić,941,10050,23,20
Martial,918,10050,23,20
Schär,863,10050,23,20
Darwin,842,10050,23,20
Mee,810,10050,23,20
Mount,739,10050,23,20
Raya,646,10050,23,20
Ramsdale,603,10050,23,20
Sánchez,539,10050,23,20
Aké,531,10050,23,20
Walker,487,10050,23,20
Nketiah,464,10050,23,20
Foden,445,10050,23,20
Havertz,442,10050,23,20
Zaha,429,10050,23,20
Akanji,390,10050,23,20
Rodrigo,381,10050,23,20
Thiago Silva,369,10050,23,20
Mbeumo,368,10050,23,20
Ream,355,10050,23,20
Dalot,352,10050,23,20
Leno,338,10050,23,20
Robertson,319,10050,23,20
Stones,275,10050,23,20
Alexander-Arnold,274,10050,23,20
Doherty,265,10050,23,20
James,262,10050,23,20
Wilson,261,10050,23,20
Dunk,259,10050,23,20
Digne,258,10050,23,20
Burn,256,10050,23,20
Iversen,255,10050,23,20
B.Williams,254,10050,23,20
Dasilva,248,10050,23,20
Bailey,241,10050,23,20
Lewis,237,10050,23,20
Henderson,219,10050,23,20
Alisson,216,10050,23,20
Mings,215,10050,23,20
Guaita,211,10050,23,20
Groß,210,10050,23,20
Vestergaard,208,10050,23,20
Casemiro,199,10050,23,20
Solanke,195,10050,23,20
Trossard,192,10050,23,20
Perraud,188,10050,23,20
Wan-Bissaka,186,10050,23,20
Eriksen,183,10050,23,20
Mitoma,172,10050,23,20
Dier,165,10050,23,20
Martínez,164,10050,23,20
Koulibaly,157,10050,23,20
Eze,155,10050,23,20
Azpilicueta,145,10050,23,20
Højbjerg,144,10050,23,20
Andersen,139,10050,23,20
Kulusevski,138,10050,23,20
Son,137,10050,23,20
Edouard,136,10050,23,20
Forster,135,10050,23,20
Amartey,133,10050,23,20
Ferguson,133,10050,23,20
Varane,118,10050,23,20
Summerville,116,10050,23,20
Pickford,115,10050,23,20
Adams,110,10050,23,20
Malacia,105,10050,23,20
Sá,101,10050,23,20
Bernardo,100,10050,23,20
Šarkić,95,10050,23,20
Zanka,89,10050,23,20
Watkins,87,10050,23,20
Ortega,85,10050,23,20
Toti,85,10050,23,20
Olsen,82,10050,23,20
March,81,10050,23,20
Lyle Taylor,78,10050,23,20
Veltman,78,10050,23,20
Henry,76,10050,23,20
Garnacho,75,10050,23,20
Tarkowski,72,10050,23,20
Antony,71,10050,23,20
Olise,68,10050,23,20
Tete,67,10050,23,20
Archer,66,10050,23,20
Kilman,66,10050,23,20
Estupiñán,64,10050,23,20
Struijk,61,10050,23,20
Zinchenko,57,10050,23,20
Bruno Guimarães,53,10050,23,20
Van Dijk,53,10050,23,20
Diop,52,10050,23,20
Mac Allister,51,10050,23,20
Emerson,50,10050,23,20
Moore,50,10050,23,20
Wilson-Esbrand,49,10050,23,20
Guéhi,47,10050,23,20
Hennessey,46,10050,23,20
Mykolenko,46,10050,23,20
Robinson,46,10050,23,20
Gomez,46,10050,23,20
Tanganga,45,10050,23,20
Ward-Prowse,45,10050,23,20
Coady,45,10050,23,20
Barnes,42,10050,23,20
Coufal,42,10050,23,20
Álvarez,41,10050,23,20
Gakpo,41,10050,23,20
Aït-Nouri,40,10050,23,20
Aurier,39,10050,23,20
Tomkins,38,10050,23,20
Davies,37,10050,23,20
Laporte,36,10050,23,20
Begović,36,10050,23,20
Gnonto,35,10050,23,20
Thomas,35,10050,23,20
Turner,34,10050,23,20
Grealish,33,10050,23,20
Xhaka,32,10050,23,20
Pinnock,31,10050,23,20
Willian,28,10050,23,20
Smith,28,10050,23,20
Young,27,10050,23,20
Steele,27,10050,23,20
Lamptey,27,10050,23,20
Caballero,27,10050,23,20
Willock,27,10050,23,20
Cresswell,26,10050,23,20
Chalobah,26,10050,23,20
Walker-Peters,26,10050,23,20
Murphy,25,10050,23,20
Cash,25,10050,23,20
Isak,25,10050,23,20
Gazzaniga,24,10050,23,20
Rodri,23,10050,23,20
Klaesson,23,10050,23,20
Dennis,23,10050,23,20
Mosquera,22,10050,23,20
Ings,22,10050,23,20
Bazunu,21,10050,23,20
Colback,21,10050,23,20
Meslier,21,10050,23,20
Lloris,21,10050,23,20
Reed,20,10050,23,20
Lindelöf,20,10050,23,20
Tsimikas,20,10050,23,20
Mitchell,20,10050,23,20
Fabianski,20,10050,23,20
Rice,20,10050,23,20
Faes,19,10050,23,20
Buendía,19,10050,23,20
Palhinha,19,10050,23,20
Boly,18,10050,23,20
S.Longstaff,18,10050,23,20
Carson,17,10050,23,20
De Cordova-Reid,17,10050,23,20
Johnson,16,10050,23,20
Mendy,16,10050,23,20
Gray,16,10050,23,20
Sterling,16,10050,23,20
Collins,16,10050,23,20
Dewsbury-Hall,14,10050,23,20
Adrián,14,10050,23,20
Jorginho,13,10050,23,20
Pulisic,13,10050,23,20
Maddison,12,10050,23,20
Phillips,12,10050,23,20
Romero,12,10050,23,20
Lenglet,12,10050,23,20
Douglas Luiz,12,10050,23,20
Gibbs-White,12,10050,23,20
R.Sessegnon,12,10050,23,20
Travers,11,10050,23,20
Ebiowei,11,10050,23,20
Wissa,11,10050,23,20
Matip,11,10050,23,20
Daka,11,10050,23,20
Guilbert,10,10050,23,20
Konsa,10,10050,23,20
