Player,Count,Entries Number,Season,Gameweek
Haaland,9387,9400,23,37
Mitoma,8659,9400,23,37
Trippier,7996,9400,23,37
Rashford,7883,9400,23,37
Salah,7783,9400,23,37
Shaw,7306,9400,23,37
Estupiñán,7184,9400,23,37
Alexander-Arnold,6931,9400,23,37
Mac Allister,6639,9400,23,37
Fernandes,6055,9400,23,37
Arrizabalaga,4853,9400,23,37
Wilson,4814,9400,23,37
Isak,4059,9400,23,37
Raya,3656,9400,23,37
Botman,3333,9400,23,37
Álvarez,3118,9400,23,37
Greenwood,2899,9400,23,37
Mahrez,2799,9400,23,37
Steele,2548,9400,23,37
De Gea,2463,9400,23,37
Grealish,2101,9400,23,37
Ederson,2026,9400,23,37
Mings,1877,9400,23,37
Henry,1328,9400,23,37
Iversen,1296,9400,23,37
Kane,1194,9400,23,37
Stones,1156,9400,23,37
White,699,9400,23,37
Mee,695,9400,23,37
Schär,654,9400,23,37
Solanke,588,9400,23,37
Enciso,567,9400,23,37
Watkins,549,9400,23,37
Lindelöf,539,9400,23,37
Martinelli,502,9400,23,37
Pinnock,494,9400,23,37
March,474,9400,23,37
Dunk,468,9400,23,37
Dias,465,9400,23,37
Ødegaard,446,9400,23,37
Burn,412,9400,23,37
Akanji,406,9400,23,37
Andreas,361,9400,23,37
Pope,349,9400,23,37
Willock,345,9400,23,37
Eze,334,9400,23,37
Dalot,309,9400,23,37
Castagne,306,9400,23,37
Foden,298,9400,23,37
Martial,292,9400,23,37
Ward,290,9400,23,37
Álex Moreno,276,9400,23,37
Saka,273,9400,23,37
Toti,262,9400,23,37
Bueno,260,9400,23,37
Robertson,253,9400,23,37
Zinchenko,250,9400,23,37
Antony,250,9400,23,37
De Bruyne,239,9400,23,37
Alisson,239,9400,23,37
Gabriel,234,9400,23,37
Gündogan,231,9400,23,37
Aké,229,9400,23,37
Zouma,226,9400,23,37
Coufal,214,9400,23,37
Tarkowski,210,9400,23,37
Johnstone,195,9400,23,37
Gakpo,178,9400,23,37
Forster,176,9400,23,37
Chilwell,168,9400,23,37
Guéhi,163,9400,23,37
Ferguson,159,9400,23,37
Groß,154,9400,23,37
N.Williams,153,9400,23,37
Martínez,150,9400,23,37
Diogo Jota,146,9400,23,37
Joelinton,143,9400,23,37
Wan-Bissaka,142,9400,23,37
Konaté,140,9400,23,37
Kiwior,135,9400,23,37
Olise,131,9400,23,37
Van Dijk,126,9400,23,37
Pedro Porro,117,9400,23,37
Leno,116,9400,23,37
Murphy,107,9400,23,37
Toney,103,9400,23,37
Walker,86,9400,23,37
Mitchell,85,9400,23,37
Varane,84,9400,23,37
Navas,80,9400,23,37
Pickford,79,9400,23,37
Neto,75,9400,23,37
Jesus,66,9400,23,37
Kilman,66,9400,23,37
Dasilva,62,9400,23,37
Patterson,55,9400,23,37
Ramsdale,52,9400,23,37
Edouard,45,9400,23,37
Fabianski,42,9400,23,37
Almirón,38,9400,23,37
Tierney,34,9400,23,37
Ricardo,32,9400,23,37
Lewis,32,9400,23,37
Emerson,32,9400,23,37
Maddison,31,9400,23,37
Garnacho,30,9400,23,37
Gibbs-White,30,9400,23,37
Konsa,29,9400,23,37
Mbeumo,28,9400,23,37
W.Fofana,27,9400,23,37
Sterling,27,9400,23,37
Thiago Silva,24,9400,23,37
Gnonto,23,9400,23,37
Undav,22,9400,23,37
Jones,22,9400,23,37
Chalobah,21,9400,23,37
Reed,21,9400,23,37
Andersen,20,9400,23,37
Casemiro,19,9400,23,37
McNeil,18,9400,23,37
Jensen,18,9400,23,37
Turner,17,9400,23,37
João Félix,16,9400,23,37
Lyle Taylor,16,9400,23,37
Awoniyi,16,9400,23,37
Cresswell,16,9400,23,37
Trossard,16,9400,23,37
Ortega,16,9400,23,37
Caballero,16,9400,23,37
Meslier,15,9400,23,37
Billing,15,9400,23,37
Bernardo,15,9400,23,37
Welbeck,14,9400,23,37
Benrahma,14,9400,23,37
Vestergaard,13,9400,23,37
Buonanotte,13,9400,23,37
Madueke,13,9400,23,37
Sancho,13,9400,23,37
Danilo,13,9400,23,37
Eriksen,13,9400,23,37
Sánchez,12,9400,23,37
Bailey,12,9400,23,37
Johnson,12,9400,23,37
Veltman,11,9400,23,37
Tanganga,11,9400,23,37
Rodri,11,9400,23,37
Aguerd,11,9400,23,37
Harrison,11,9400,23,37
Havertz,11,9400,23,37
Young,11,9400,23,37
