Player,Count,Entries Number,Season,Gameweek
Haaland,9749,9750,23,24
Rashford,9730,9750,23,24
Trippier,9453,9750,23,24
Shaw,8665,9750,23,24
Kane,8180,9750,23,24
Ward,7289,9750,23,24
Saka,6421,9750,23,24
Ødegaard,5933,9750,23,24
Arrizabalaga,5339,9750,23,24
Mahrez,4577,9750,23,24
De Bruyne,4079,9750,23,24
Nketiah,3944,9750,23,24
White,3774,9750,23,24
Fernandes,3719,9750,23,24
Andreas,3645,9750,23,24
Bueno,3137,9750,23,24
Martinelli,3118,9750,23,24
Mitoma,2861,9750,23,24
Almirón,2016,9750,23,24
Toney,1899,9750,23,24
Saliba,1868,9750,23,24
Mitrović,1553,9750,23,24
Pope,1463,9750,23,24
Botman,1445,9750,23,24
Mee,1414,9750,23,24
Tarkowski,1389,9750,23,24
N.Williams,1374,9750,23,24
Patterson,1254,9750,23,24
Gabriel,1087,9750,23,24
Estupiñán,1071,9750,23,24
Ederson,1064,9750,23,24
Aké,1029,9750,23,24
Greenwood,937,9750,23,24
Raya,924,9750,23,24
De Gea,826,9750,23,24
Lewis,804,9750,23,24
Gnonto,774,9750,23,24
Cucurella,773,9750,23,24
Akanji,760,9750,23,24
Castagne,705,9750,23,24
Kilman,687,9750,23,24
Schär,619,9750,23,24
Zinchenko,603,9750,23,24
March,546,9750,23,24
João Félix,539,9750,23,24
James,532,9750,23,24
Ramsdale,514,9750,23,24
Sánchez,462,9750,23,24
Perišić,458,9750,23,24
Ream,428,9750,23,24
Burn,421,9750,23,24
Salah,411,9750,23,24
Walker,354,9750,23,24
Thiago Silva,347,9750,23,24
Robertson,340,9750,23,24
Darwin,339,9750,23,24
Ferguson,336,9750,23,24
Leno,312,9750,23,24
Dunk,274,9750,23,24
Mings,246,9750,23,24
Grealish,246,9750,23,24
Mbeumo,230,9750,23,24
Alexander-Arnold,208,9750,23,24
Martínez,201,9750,23,24
Aurier,195,9750,23,24
Badiashile,177,9750,23,24
Alisson,168,9750,23,24
Iversen,161,9750,23,24
Forster,152,9750,23,24
Bailey,150,9750,23,24
Stones,139,9750,23,24
Dawson,129,9750,23,24
Perraud,126,9750,23,24
Havertz,118,9750,23,24
Sá,117,9750,23,24
Mudryk,115,9750,23,24
Dasilva,114,9750,23,24
Neves,114,9750,23,24
Pickford,114,9750,23,24
Guaita,113,9750,23,24
Gakpo,104,9750,23,24
Digne,98,9750,23,24
Gomez,97,9750,23,24
Dalot,95,9750,23,24
Johnson,92,9750,23,24
Henry,86,9750,23,24
Vestergaard,82,9750,23,24
Tete,81,9750,23,24
Wilson,79,9750,23,24
Doherty,79,9750,23,24
Cancelo,79,9750,23,24
Watkins,77,9750,23,24
Wan-Bissaka,74,9750,23,24
Meslier,74,9750,23,24
Dier,73,9750,23,24
Coufal,67,9750,23,24
Mykolenko,64,9750,23,24
Maddison,62,9750,23,24
Summerville,56,9750,23,24
Amartey,54,9750,23,24
Šarkić,53,9750,23,24
B.Williams,52,9750,23,24
Olsen,52,9750,23,24
Varane,51,9750,23,24
Hennessey,49,9750,23,24
Pinnock,49,9750,23,24
Enzo,48,9750,23,24
Zanka,48,9750,23,24
Emerson,46,9750,23,24
Struijk,46,9750,23,24
Toti,46,9750,23,24
Edouard,46,9750,23,24
Diop,45,9750,23,24
Mount,44,9750,23,24
Rodrigo,42,9750,23,24
Kulusevski,40,9750,23,24
Robinson,39,9750,23,24
Coady,39,9750,23,24
Ortega,38,9750,23,24
Adams,38,9750,23,24
Martial,38,9750,23,24
Solanke,37,9750,23,24
Álex Moreno,37,9750,23,24
Veltman,36,9750,23,24
Weghorst,36,9750,23,24
Ward-Prowse,35,9750,23,24
Bamford,33,9750,23,24
Emerson Royal,33,9750,23,24
Groß,33,9750,23,24
Iwobi,32,9750,23,24
Azpilicueta,32,9750,23,24
Aït-Nouri,32,9750,23,24
Andersen,31,9750,23,24
Iheanacho,29,9750,23,24
Højbjerg,29,9750,23,24
Henderson,29,9750,23,24
Lyle Taylor,29,9750,23,24
Ayling,28,9750,23,24
Archer,27,9750,23,24
Harrison,26,9750,23,24
Wöber,26,9750,23,24
Thomas,26,9750,23,24
Guéhi,25,9750,23,24
Renan Lodi,24,9750,23,24
Tomkins,24,9750,23,24
Semedo,24,9750,23,24
Davies,24,9750,23,24
Koulibaly,23,9750,23,24
Casemiro,23,9750,23,24
McNeil,21,9750,23,24
Xhaka,21,9750,23,24
Tanganga,21,9750,23,24
Álvarez,21,9750,23,24
Laporte,21,9750,23,24
Mac Allister,20,9750,23,24
Foden,19,9750,23,24
Pedro Porro,19,9750,23,24
Steele,18,9750,23,24
Dias,18,9750,23,24
Bernardo,18,9750,23,24
Sarabia,18,9750,23,24
Isak,18,9750,23,24
Garnacho,17,9750,23,24
Wilson-Esbrand,17,9750,23,24
Mitchell,17,9750,23,24
Moore,17,9750,23,24
Van Dijk,15,9750,23,24
Cunha,15,9750,23,24
Rodri,15,9750,23,24
Willian,14,9750,23,24
Chalobah,14,9750,23,24
Olise,14,9750,23,24
Turner,13,9750,23,24
Faes,13,9750,23,24
Matip,13,9750,23,24
Carson,12,9750,23,24
Eze,12,9750,23,24
Smith,12,9750,23,24
Trossard,12,9750,23,24
Fabianski,11,9750,23,24
Gray,11,9750,23,24
Dennis,11,9750,23,24
Young,11,9750,23,24
Cash,10,9750,23,24
Reed,10,9750,23,24
Cresswell,10,9750,23,24
Bazunu,10,9750,23,24
Walker-Peters,10,9750,23,24
Coleman,10,9750,23,24
Collins,10,9750,23,24
Begović,10,9750,23,24
Lamptey,10,9750,23,24
Tsimikas,9,9750,23,24
Phillips,9,9750,23,24
Barnes,9,9750,23,24
Adrián,9,9750,23,24
Navas,8,9750,23,24
Roerslev,8,9750,23,24
Worrall,8,9750,23,24
Son,8,9750,23,24
Konsa,8,9750,23,24
Caballero,8,9750,23,24
Klaesson,8,9750,23,24
Boly,8,9750,23,24
Bowen,8,9750,23,24
Malacia,8,9750,23,24
Buendía,8,9750,23,24
Rice,7,9750,23,24
S.Longstaff,7,9750,23,24
Gündogan,7,9750,23,24
Gazzaniga,7,9750,23,24
Jensen,6,9750,23,24
Guilbert,6,9750,23,24
Gibbs-White,6,9750,23,24
Murphy,6,9750,23,24
João Gomes,5,9750,23,24
Lloris,5,9750,23,24
Ings,5,9750,23,24
Konaté,5,9750,23,24
Chilwell,5,9750,23,24
Darlow,4,9750,23,24
Douglas Luiz,4,9750,23,24
Bruno Guimarães,4,9750,23,24
Bajcetic,4,9750,23,24
Romero,4,9750,23,24
Ashby,4,9750,23,24
Zaha,4,9750,23,24
Mosquera,4,9750,23,24
Mendy,4,9750,23,24
R.Sessegnon,3,9750,23,24
Arter,3,9750,23,24
Colwill,3,9750,23,24
Travers,3,9750,23,24
Tomiyasu,3,9750,23,24
Ramsay,3,9750,23,24
Palhinha,3,9750,23,24
Surridge,3,9750,23,24
Sinisterra,3,9750,23,24
Clyne,3,9750,23,24
Sancho,3,9750,23,24
Sabitzer,3,9750,23,24
Colback,3,9750,23,24
Podence,3,9750,23,24
Aguerd,3,9750,23,24
Eriksen,2,9750,23,24
Kelleher,2,9750,23,24
Elneny,2,9750,23,24
Strakosha,2,9750,23,24
Matheus,2,9750,23,24
Diego Costa,2,9750,23,24
Smithies,2,9750,23,24
Joelinton,2,9750,23,24
Goode,2,9750,23,24
Gordon,2,9750,23,24
De Cordova-Reid,2,9750,23,24
Van Hecke,2,9750,23,24
Daka,2,9750,23,24
Onana,2,9750,23,24
Kehrer,2,9750,23,24
Rutter,2,9750,23,24
Zouma,2,9750,23,24
Calvert-Lewin,1,9750,23,24
Carvalho,1,9750,23,24
Nørgaard,1,9750,23,24
Caicedo,1,9750,23,24
Chukwuemeka,1,9750,23,24
Antony,1,9750,23,24
Adama,1,9750,23,24
W.Fofana,1,9750,23,24
Lis,1,9750,23,24
Moutinho,1,9750,23,24
Brunt,1,9750,23,24
Areola,1,9750,23,24
Austin,1,9750,23,24
Zemura,1,9750,23,24
Awoniyi,1,9750,23,24
Bailly,1,9750,23,24
Wood,1,9750,23,24
Wissa,1,9750,23,24
Ziyech,1,9750,23,24
Mepham,1,9750,23,24
Balmer,1,9750,23,24
Willock,1,9750,23,24
Bella-Kotchap,1,9750,23,24
Bogarde,1,9750,23,24
McKennie,1,9750,23,24
Maupay,1,9750,23,24
Benrahma,1,9750,23,24
Diallo,1,9750,23,24
Cook,1,9750,23,24
Kristensen,1,9750,23,24
Heaton,1,9750,23,24
Hjelde,1,9750,23,24
Holgate,1,9750,23,24
Lallana,1,9750,23,24
Rondón,1,9750,23,24
Kristiansen,1,9750,23,24
Jansson,1,9750,23,24
Pearson,1,9750,23,24
Ablade,1,9750,23,24
Jiménez,1,9750,23,24
Jonny,1,9750,23,24
Jorginho,1,9750,23,24
Justin,1,9750,23,24
Kamaldeen,1,9750,23,24
Salisu,1,9750,23,24
Scamacca,1,9750,23,24
Cox,1,9750,23,24
Ebiowei,1,9750,23,24
Lenglet,1,9750,23,24
Thiago,1,9750,23,24
Tetê,1,9750,23,24
Tavernier,1,9750,23,24
Söyüncü,1,9750,23,24
Dummett,1,9750,23,24
Elliott,1,9750,23,24
Schlupp,1,9750,23,24
Gallagher,1,9750,23,24
Partey,1,9750,23,24
Milivojevic,1,9750,23,24
Gilmour,1,9750,23,24
Simms,1,9750,23,24
Lavia,1,9750,23,24
Aaronson,1,9750,23,24
