Player,Count,Entries Number,Season,Gameweek
Haaland,8350,8350,23,22
Rashford,8341,8350,23,22
Trippier,8311,8350,23,22
Shaw,7378,8350,23,22
Kane,7329,8350,23,22
Ward,6350,8350,23,22
Fernandes,5720,8350,23,22
Martinelli,4660,8350,23,22
Arrizabalaga,4273,8350,23,22
Almirón,4063,8350,23,22
Ødegaard,3868,8350,23,22
White,3538,8350,23,22
Andreas,3532,8350,23,22
Bueno,2581,8350,23,22
Toney,2543,8350,23,22
De Bruyne,2518,8350,23,22
Mitoma,2393,8350,23,22
Saka,2293,8350,23,22
Mitrović,1995,8350,23,22
Saliba,1978,8350,23,22
Pope,1877,8350,23,22
Nketiah,1733,8350,23,22
Botman,1687,8350,23,22
Mahrez,1576,8350,23,22
Mee,1407,8350,23,22
N.Williams,1299,8350,23,22
Patterson,1050,8350,23,22
Schär,833,8350,23,22
Raya,804,8350,23,22
Cucurella,803,8350,23,22
Gabriel,766,8350,23,22
Castagne,761,8350,23,22
Greenwood,699,8350,23,22
Ederson,676,8350,23,22
De Gea,657,8350,23,22
March,653,8350,23,22
Estupiñán,639,8350,23,22
Aké,604,8350,23,22
Gnonto,585,8350,23,22
Cancelo,533,8350,23,22
Akanji,528,8350,23,22
Burn,523,8350,23,22
Perišić,507,8350,23,22
Sánchez,437,8350,23,22
Lewis,418,8350,23,22
Ramsdale,398,8350,23,22
Stones,376,8350,23,22
Salah,329,8350,23,22
Thiago Silva,304,8350,23,22
Walker,304,8350,23,22
Dunk,297,8350,23,22
Ream,295,8350,23,22
Martínez,286,8350,23,22
Ferguson,276,8350,23,22
Zinchenko,265,8350,23,22
Rodrigo,257,8350,23,22
Darwin,235,8350,23,22
Mings,234,8350,23,22
Wan-Bissaka,219,8350,23,22
Aurier,212,8350,23,22
Robertson,212,8350,23,22
Mbeumo,208,8350,23,22
Leno,207,8350,23,22
Havertz,194,8350,23,22
James,185,8350,23,22
Martial,175,8350,23,22
Mudryk,173,8350,23,22
Bailey,160,8350,23,22
Wilson,156,8350,23,22
Mount,150,8350,23,22
Iversen,146,8350,23,22
Casemiro,132,8350,23,22
Doherty,132,8350,23,22
Perraud,126,8350,23,22
Varane,121,8350,23,22
Dasilva,120,8350,23,22
Guaita,117,8350,23,22
Digne,108,8350,23,22
Vestergaard,100,8350,23,22
Alexander-Arnold,99,8350,23,22
Weghorst,87,8350,23,22
Dalot,86,8350,23,22
B.Williams,78,8350,23,22
Henry,77,8350,23,22
Alisson,76,8350,23,22
Henderson,74,8350,23,22
Groß,74,8350,23,22
Johnson,73,8350,23,22
Dier,71,8350,23,22
Kulusevski,71,8350,23,22
Struijk,70,8350,23,22
Ward-Prowse,65,8350,23,22
Amartey,63,8350,23,22
Solanke,59,8350,23,22
Meslier,59,8350,23,22
Watkins,58,8350,23,22
Forster,56,8350,23,22
Šarkić,56,8350,23,22
Azpilicueta,53,8350,23,22
Pickford,53,8350,23,22
Tete,52,8350,23,22
Badiashile,51,8350,23,22
Adams,49,8350,23,22
Zanka,49,8350,23,22
Olsen,49,8350,23,22
Toti,47,8350,23,22
Kilman,46,8350,23,22
Hennessey,46,8350,23,22
Koulibaly,46,8350,23,22
Ortega,45,8350,23,22
Pinnock,45,8350,23,22
Summerville,45,8350,23,22
Veltman,43,8350,23,22
Coufal,42,8350,23,22
Sá,42,8350,23,22
Isak,41,8350,23,22
Andersen,40,8350,23,22
Edouard,39,8350,23,22
Tarkowski,38,8350,23,22
Bamford,38,8350,23,22
Harrison,37,8350,23,22
Foden,37,8350,23,22
Højbjerg,34,8350,23,22
Robinson,34,8350,23,22
Gomez,34,8350,23,22
Diop,34,8350,23,22
Laporte,32,8350,23,22
Thomas,28,8350,23,22
Mykolenko,28,8350,23,22
Álex Moreno,27,8350,23,22
Moore,26,8350,23,22
Zaha,26,8350,23,22
Lyle Taylor,26,8350,23,22
Eze,26,8350,23,22
Tanganga,25,8350,23,22
