Player,Count,Entries Number,Season,Gameweek
Haaland,10045,10050,23,18
Trippier,9935,10050,23,18
Rashford,7995,10050,23,18
Almirón,7927,10050,23,18
Martinelli,7917,10050,23,18
Ward,7685,10050,23,18
Cancelo,6477,10050,23,18
Andreas,5904,10050,23,18
Salah,5308,10050,23,18
Kane,5248,10050,23,18
Darwin,4165,10050,23,18
De Bruyne,4053,10050,23,18
Arrizabalaga,3714,10050,23,18
White,3697,10050,23,18
Shaw,3652,10050,23,18
Saliba,3025,10050,23,18
N.Williams,2715,10050,23,18
Ødegaard,2530,10050,23,18
Mitrović,2430,10050,23,18
Pope,2391,10050,23,18
Bueno,2249,10050,23,18
Martial,1963,10050,23,18
Castagne,1789,10050,23,18
James,1768,10050,23,18
Patterson,1691,10050,23,18
Saka,1668,10050,23,18
Toney,1662,10050,23,18
Cucurella,1608,10050,23,18
Greenwood,1347,10050,23,18
Gabriel,1189,10050,23,18
Foden,1108,10050,23,18
Trossard,996,10050,23,18
Mount,957,10050,23,18
De Gea,943,10050,23,18
Botman,862,10050,23,18
Ederson,825,10050,23,18
Nketiah,799,10050,23,18
Robertson,768,10050,23,18
Schär,740,10050,23,18
Dalot,698,10050,23,18
Raya,648,10050,23,18
Walker,630,10050,23,18
Sánchez,625,10050,23,18
Wilson,605,10050,23,18
Ramsdale,604,10050,23,18
Perišić,550,10050,23,18
Zaha,514,10050,23,18
Alisson,499,10050,23,18
Solanke,468,10050,23,18
Havertz,410,10050,23,18
Dunk,368,10050,23,18
Mee,339,10050,23,18
Iversen,311,10050,23,18
B.Williams,298,10050,23,18
Fernandes,292,10050,23,18
Van Dijk,288,10050,23,18
Kulusevski,275,10050,23,18
Groß,268,10050,23,18
Thiago Silva,265,10050,23,18
Dasilva,261,10050,23,18
Guaita,241,10050,23,18
Akanji,234,10050,23,18
Edouard,229,10050,23,18
Perraud,228,10050,23,18
Dier,228,10050,23,18
Bailey,220,10050,23,18
Henderson,216,10050,23,18
Vestergaard,215,10050,23,18
Alexander-Arnold,201,10050,23,18
Adams,201,10050,23,18
Martínez,192,10050,23,18
Summerville,188,10050,23,18
Andersen,186,10050,23,18
Forster,179,10050,23,18
Rodrigo,167,10050,23,18
Leno,166,10050,23,18
Eze,161,10050,23,18
Pickford,160,10050,23,18
Mings,159,10050,23,18
Burn,157,10050,23,18
Amartey,156,10050,23,18
Sá,112,10050,23,18
Tarkowski,110,10050,23,18
Maddison,107,10050,23,18
Koulibaly,103,10050,23,18
Bruno Guimarães,103,10050,23,18
Bernardo,102,10050,23,18
Malacia,98,10050,23,18
Veltman,93,10050,23,18
Ream,93,10050,23,18
Garnacho,91,10050,23,18
Šarkić,89,10050,23,18
Gomez,86,10050,23,18
Chalobah,85,10050,23,18
Lyle Taylor,85,10050,23,18
Archer,85,10050,23,18
Azpilicueta,83,10050,23,18
Xhaka,81,10050,23,18
Estupiñán,80,10050,23,18
Ortega,77,10050,23,18
Moore,76,10050,23,18
Kilman,72,10050,23,18
Tanganga,70,10050,23,18
Toti,67,10050,23,18
Guéhi,66,10050,23,18
Højbjerg,65,10050,23,18
Wan-Bissaka,65,10050,23,18
