Player,Count,Entries Number,Season,Gameweek
Enzo,9,10050,23,23
Reed,9,10050,23,23
Murphy,9,10050,23,23
Klaesson,8,10050,23,23
Konsa,8,10050,23,23
Barnes,8,10050,23,23
Fabianski,8,10050,23,23
Jensen,8,10050,23,23
Son,8,10050,23,23
Caballero,8,10050,23,23
Mosquera,8,10050,23,23
S.Longstaff,7,10050,23,23
Dias,7,10050,23,23
Phillips,7,10050,23,23
Rice,7,10050,23,23
R.Sessegnon,7,10050,23,23
Boly,7,10050,23,23
Konaté,7,10050,23,23
Roerslev,6,10050,23,23
Zaha,6,10050,23,23
Darlow,6,10050,23,23
Gündogan,6,10050,23,23
Guilbert,6,10050,23,23
Van Dijk,6,10050,23,23
McNeil,6,10050,23,23
Mendy,6,10050,23,23
Gazzaniga,6,10050,23,23
Buendía,6,10050,23,23
Tetê,6,10050,23,23
Navas,6,10050,23,23
Colwill,6,10050,23,23
Lloris,5,10050,23,23
Bowen,5,10050,23,23
Douglas Luiz,5,10050,23,23
Aaronson,5,10050,23,23
Podence,5,10050,23,23
Zouma,5,10050,23,23
Romero,4,10050,23,23
Sabitzer,4,10050,23,23
Arter,4,10050,23,23
Antony,4,10050,23,23
Sancho,4,10050,23,23
Iheanacho,4,10050,23,23
Elliott,4,10050,23,23
Gray,4,10050,23,23
Eriksen,4,10050,23,23
Kelleher,4,10050,23,23
Matip,4,10050,23,23
Palhinha,4,10050,23,23
Iwobi,4,10050,23,23
Rutter,3,10050,23,23
Sinisterra,3,10050,23,23
Joelinton,3,10050,23,23
Willock,3,10050,23,23
Clyne,3,10050,23,23
Surridge,3,10050,23,23
Hall,3,10050,23,23
Ramsay,3,10050,23,23
Aguerd,3,10050,23,23
Van Hecke,3,10050,23,23
Tomiyasu,3,10050,23,23
Bruno Guimarães,3,10050,23,23
Travers,3,10050,23,23
Onana,3,10050,23,23
Justin,2,10050,23,23
Elneny,2,10050,23,23
Tavernier,2,10050,23,23
Ashby,2,10050,23,23
Strakosha,2,10050,23,23
Goode,2,10050,23,23
Gordon,2,10050,23,23
Zemura,2,10050,23,23
Sarabia,2,10050,23,23
Daka,2,10050,23,23
Ebiowei,2,10050,23,23
Salisu,2,10050,23,23
Colback,2,10050,23,23
Chukwuemeka,2,10050,23,23
De Cordova-Reid,2,10050,23,23
Heaton,2,10050,23,23
Dummett,2,10050,23,23
Jiménez,1,10050,23,23
Bogarde,1,10050,23,23
Kristiansen,1,10050,23,23
Lallana,1,10050,23,23
Hjelde,1,10050,23,23
Holgate,1,10050,23,23
Ziyech,1,10050,23,23
Adama,1,10050,23,23
Ablade,1,10050,23,23
Bentancur,1,10050,23,23
Ajer,1,10050,23,23
Kehrer,1,10050,23,23
Areola,1,10050,23,23
Bailly,1,10050,23,23
Awoniyi,1,10050,23,23
Austin,1,10050,23,23
Welbeck,1,10050,23,23
Jansson,1,10050,23,23
Jorginho,1,10050,23,23
Jonny,1,10050,23,23
Lavia,1,10050,23,23
Wood,1,10050,23,23
Mateta,1,10050,23,23
Lis,1,10050,23,23
Rondón,1,10050,23,23
Mubama,1,10050,23,23
Senesi,1,10050,23,23
Chilwell,1,10050,23,23
Ndidi,1,10050,23,23
Saint-Maximin,1,10050,23,23
Diego Costa,1,10050,23,23
Paquetá,1,10050,23,23
Gilmour,1,10050,23,23
Coleman,1,10050,23,23
Partey,1,10050,23,23
Ritchie,1,10050,23,23
Pearson,1,10050,23,23
Perkins,1,10050,23,23
Cook,1,10050,23,23
Smithies,1,10050,23,23
Moutinho,1,10050,23,23
Milner,1,10050,23,23
Carvalho,1,10050,23,23
Milivojevic,1,10050,23,23
Campbell,1,10050,23,23
Calvert-Lewin,1,10050,23,23
Caicedo,1,10050,23,23
Söyüncü,1,10050,23,23
Mepham,1,10050,23,23
Cafú,1,10050,23,23
D.D.Fofana,1,10050,23,23
Thiago,1,10050,23,23
Gallagher,1,10050,23,23
Brunt,1,10050,23,23
Thompson,1,10050,23,23
Tierney,1,10050,23,23
A.Armstrong,1,10050,23,23
