Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,MCI,32,23,5,4.0,67.0,23,74,66.88,60.79,24.35,19.02,41.78,10.21,20.58,347.0,116.0,71.89
2,MUN,31,18,9,4.0,61.0,34,63,52.39,45.54,34.67,31.63,13.91,10.69,12.85,278.0,156.0,53.43
3,LEI,31,17,5,9.0,55.0,37,56,46.41,38.80,37.31,35.79,3.01,10.76,13.14,190.0,180.0,48.00
4,WHU,31,16,7,8.0,51.0,39,55,47.00,45.32,38.28,35.24,10.08,17.59,10.73,133.0,242.0,48.37
5,CHE,31,15,9,7.0,50.0,31,54,55.00,48.15,25.59,24.07,24.08,8.76,17.11,264.0,140.0,62.33
6,LIV,31,15,7,9.0,53.0,37,52,55.54,50.98,38.15,32.06,18.91,9.19,18.89,368.0,101.0,54.15
7,TOT,31,14,7,10.0,52.0,35,49,44.73,41.68,41.65,36.33,5.36,11.54,11.16,144.0,250.0,43.90
8,EVE,30,14,6,10.0,41.0,38,48,39.70,37.41,40.16,37.12,0.3,14.13,11.83,157.0,227.0,39.97
9,ARS,31,13,6,12.0,43.0,35,45,42.54,37.97,37.10,35.58,2.39,13.77,15.77,238.0,171.0,46.47
10,LEE,31,14,3,14.0,49.0,49,45,47.45,45.17,53.00,46.75,-1.58,7.01,13.0,254.0,214.0,40.91
11,AVL,30,13,5,12.0,43.0,33,44,46.70,43.66,39.76,36.71,6.94,10.45,8.85,212.0,223.0,45.25
12,WOL,31,10,8,13.0,31.0,41,38,33.02,29.97,42.45,37.12,-7.15,14.78,11.34,108.0,231.0,37.06
13,CRY,31,10,8,13.0,33.0,52,38,26.90,24.61,51.17,48.12,-23.51,16.54,7.87,163.0,208.0,30.13
14,SOU,31,10,6,15.0,39.0,56,36,35.50,31.69,46.71,41.39,-9.69,9.26,10.83,183.0,221.0,36.09
15,BHA,31,7,12,12.0,33.0,38,33,46.15,40.06,32.91,27.59,12.48,10.04,13.46,248.0,165.0,52.05
16,BUR,31,8,9,14.0,25.0,42,33,28.78,27.25,47.62,45.33,-18.08,13.45,9.86,176.0,272.0,29.42
17,NEW,31,8,8,15.0,32.0,51,32,32.01,28.97,47.66,44.61,-15.65,16.61,8.32,121.0,269.0,32.67
18,FUL,32,5,11,16.0,24.0,42,26,36.41,32.60,46.46,41.9,-9.29,12.53,10.04,183.0,180.0,38.71
19,WBA,31,5,9,17.0,28.0,59,24,26.95,24.67,58.66,52.57,-27.9,16.25,8.39,133.0,271.0,23.98
20,SHU,31,4,2,25.0,17.0,55,14,28.28,25.23,54.68,51.63,-26.4,14.31,11.39,167.0,230.0,25.21
