Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,28,2259,32.0,26.0,5.0,26.31,21.75,4.55,24.86,2.27,1.05,0.87,0.18,1.23,1.05,0.99,0.09
Harry Kane,TOT,31,2784,23.0,19.0,2.0,19.65,15.84,5.30,18.95,3.59,0.64,0.51,0.17,0.81,0.68,0.61,0.12
Ivan Toney,BRE,29,2606,18.0,12.0,4.0,21.02,15.69,4.37,16.88,3.82,0.73,0.54,0.15,0.88,0.69,0.58,0.13
Marcus Rashford,MUN,29,2408,15.0,15.0,4.0,14.58,14.58,3.12,22.59,6.31,0.55,0.55,0.12,0.66,0.66,0.84,0.24
Mohamed Salah,LIV,30,2592,15.0,15.0,7.0,17.15,15.63,6.62,26.15,6.48,0.60,0.54,0.23,0.83,0.77,0.91,0.22
Gabriel Martinelli,ARS,31,2562,14.0,14.0,5.0,9.69,9.69,8.10,22.94,9.11,0.34,0.34,0.28,0.62,0.62,0.81,0.32
Ollie Watkins,AVL,30,2520,14.0,13.0,6.0,14.32,13.56,2.99,18.0,4.24,0.51,0.48,0.11,0.62,0.59,0.64,0.15
Bukayo Saka,ARS,31,2633,12.0,10.0,10.0,9.78,7.49,6.06,20.19,10.08,0.33,0.26,0.21,0.54,0.46,0.69,0.34
Aleksandar Mitrovic,FUL,21,1826,11.0,8.0,1.0,12.95,8.38,2.25,10.87,2.53,0.64,0.41,0.11,0.75,0.52,0.54,0.12
Rodrigo,LEE,24,1502,11.0,10.0,1.0,7.80,7.04,1.97,8.97,2.45,0.47,0.42,0.12,0.59,0.54,0.54,0.15
Martin Odegaard,ARS,30,2612,11.0,11.0,7.0,7.78,7.78,8.04,24.01,12.83,0.27,0.27,0.28,0.55,0.55,0.83,0.44
Miguel Almirón,NEW,26,2074,11.0,11.0,1.0,7.12,7.12,1.94,11.09,4.31,0.31,0.31,0.08,0.39,0.39,0.48,0.19
Callum Wilson,NEW,23,1421,10.0,9.0,4.0,11.13,10.37,2.38,9.7,1.29,0.70,0.66,0.15,0.86,0.81,0.61,0.08
Harvey Barnes,LEI,28,2305,10.0,10.0,1.0,7.33,7.33,1.95,11.59,3.26,0.29,0.29,0.08,0.36,0.36,0.45,0.13
Roberto Firmino,LIV,23,1134,9.0,9.0,4.0,7.10,7.10,2.92,13.24,6.48,0.56,0.56,0.23,0.79,0.79,1.05,0.51
Gabriel Jesus,ARS,19,1489,9.0,8.0,5.0,13.54,12.78,3.20,17.58,5.03,0.82,0.77,0.19,1.01,0.97,1.06,0.30
Phil Foden,MCI,24,1408,9.0,9.0,5.0,4.76,4.76,4.08,12.99,6.02,0.30,0.30,0.26,0.57,0.57,0.83,0.39
James Maddison,LEI,24,1994,9.0,9.0,6.0,4.60,4.60,5.22,10.49,5.09,0.21,0.21,0.24,0.44,0.44,0.47,0.23
Darwin Núñez,LIV,24,1498,9.0,9.0,3.0,13.25,13.25,5.57,19.13,3.02,0.80,0.80,0.33,1.13,1.13,1.15,0.18
Son Heung-Min,TOT,29,2308,8.0,8.0,4.0,6.75,6.75,4.83,12.47,3.94,0.26,0.26,0.19,0.45,0.45,0.49,0.15
Danny Ings,AVL,28,1281,8.0,6.0,0.0,7.66,6.14,0.82,7.21,0.54,0.54,0.43,0.06,0.60,0.49,0.51,0.04
Alexander Isak,NEW,14,910,8.0,6.0,0.0,6.70,5.18,0.54,6.59,1.38,0.66,0.51,0.05,0.72,0.57,0.65,0.14
Leandro Trossard,ARS,29,1920,8.0,8.0,9.0,6.65,6.65,5.32,14.56,5.44,0.31,0.31,0.25,0.56,0.56,0.68,0.25
Alexis Mac Allister,BHA,26,2258,8.0,3.0,1.0,9.35,5.55,2.64,15.22,9.78,0.37,0.22,0.11,0.48,0.33,0.61,0.39
Brennan Johnson,NFO,31,2596,8.0,7.0,2.0,6.80,5.28,3.18,10.5,2.32,0.24,0.18,0.11,0.35,0.29,0.36,0.08
James Ward-Prowse,SOU,31,2790,7.0,6.0,2.0,4.47,2.18,4.88,9.43,7.69,0.14,0.07,0.16,0.30,0.23,0.30,0.25
Kai Havertz,CHE,29,2250,7.0,6.0,1.0,11.52,10.75,3.22,15.02,3.76,0.46,0.43,0.13,0.59,0.56,0.60,0.15
Philip Billing,BOU,30,2338,7.0,7.0,1.0,3.86,3.86,3.24,7.93,2.70,0.15,0.15,0.12,0.27,0.27,0.31,0.10
Eberechi Eze,CRY,31,2027,7.0,7.0,3.0,4.52,4.52,3.69,8.68,3.73,0.20,0.20,0.16,0.36,0.36,0.39,0.17
Kaoru Mitoma,BHA,24,1625,7.0,7.0,4.0,5.49,5.49,4.96,14.13,6.18,0.30,0.30,0.27,0.58,0.58,0.78,0.34
Julián Álvarez,MCI,23,856,7.0,6.0,0.0,6.00,5.24,1.57,9.67,3.69,0.63,0.55,0.16,0.80,0.72,1.02,0.39
Pascal Groß,BHA,29,2557,6.0,6.0,6.0,4.94,4.94,9.24,20.99,12.37,0.17,0.17,0.33,0.50,0.50,0.74,0.44
Wilfried Zaha,CRY,24,2075,6.0,6.0,2.0,6.91,5.39,2.56,10.08,3.38,0.30,0.23,0.11,0.41,0.34,0.44,0.15
Solly March,BHA,29,2539,6.0,6.0,7.0,7.65,7.65,8.82,21.14,8.88,0.27,0.27,0.31,0.58,0.58,0.75,0.31
Daniel Podence,WOL,28,1617,6.0,6.0,0.0,3.44,3.44,2.13,7.14,2.78,0.19,0.19,0.12,0.31,0.31,0.40,0.15
Granit Xhaka,ARS,31,2585,5.0,5.0,5.0,3.55,3.55,4.11,16.78,12.44,0.12,0.12,0.14,0.27,0.27,0.58,0.43
Kevin De Bruyne,MCI,28,2203,5.0,5.0,15.0,4.32,4.32,14.87,26.92,15.44,0.18,0.18,0.61,0.78,0.78,1.10,0.63
Jack Grealish,MCI,24,1803,5.0,5.0,6.0,4.66,4.66,6.06,15.74,6.85,0.23,0.23,0.30,0.54,0.54,0.79,0.34
Riyad Mahrez,MCI,22,1314,5.0,4.0,5.0,5.43,4.67,4.43,13.46,7.42,0.37,0.32,0.30,0.68,0.62,0.92,0.51
Bruno Fernandes,MUN,29,2610,5.0,4.0,6.0,6.15,5.39,12.75,26.58,13.41,0.21,0.19,0.44,0.65,0.63,0.92,0.46
Dominic Solanke,BOU,26,2244,5.0,5.0,6.0,8.05,8.05,3.54,12.2,2.68,0.32,0.32,0.14,0.46,0.46,0.49,0.11
Jarrod Bowen,WHU,30,2698,5.0,4.0,3.0,8.92,7.39,5.23,11.76,2.31,0.30,0.25,0.17,0.47,0.42,0.39,0.08
Emiliano Buendía,AVL,31,2000,5.0,5.0,1.0,4.65,4.65,3.01,11.94,6.44,0.21,0.21,0.14,0.34,0.34,0.54,0.29
Said Benrahma,WHU,28,1703,5.0,1.0,3.0,5.69,2.64,3.83,7.1,2.10,0.30,0.14,0.20,0.50,0.34,0.37,0.11
Yoane Wissa,BRE,31,1220,5.0,5.0,2.0,3.47,3.47,2.44,8.59,3.56,0.26,0.26,0.18,0.44,0.44,0.63,0.26
Rodrigo Bentancur,TOT,18,1516,5.0,5.0,2.0,2.44,2.44,0.64,8.62,6.71,0.14,0.14,0.04,0.18,0.18,0.51,0.40
Bryan Mbeumo,BRE,31,2424,5.0,4.0,5.0,7.30,6.54,5.44,12.86,3.79,0.27,0.24,0.20,0.47,0.44,0.48,0.14
Rúben Neves,WOL,28,2490,5.0,3.0,0.0,3.99,2.47,1.41,9.38,7.30,0.14,0.09,0.05,0.20,0.14,0.34,0.26
Mathias Jensen,BRE,31,2437,5.0,5.0,5.0,1.81,1.81,2.66,7.19,4.78,0.07,0.07,0.10,0.16,0.16,0.27,0.18
Che Adams,SOU,25,1904,5.0,5.0,3.0,6.64,6.64,2.73,11.17,3.50,0.31,0.31,0.13,0.44,0.44,0.53,0.17
Cody Gakpo,LIV,13,941,5.0,5.0,1.0,4.76,4.76,1.19,7.4,2.38,0.46,0.46,0.11,0.57,0.57,0.71,0.23
Joelinton,NEW,26,2140,4.0,4.0,1.0,4.25,4.25,2.64,9.2,6.29,0.18,0.18,0.11,0.29,0.29,0.39,0.26
Ilkay Gündogan,MCI,26,1942,4.0,4.0,3.0,6.22,6.22,2.69,18.52,11.88,0.29,0.29,0.12,0.41,0.41,0.86,0.55
Pierre-Emile Højbjerg,TOT,30,2687,4.0,4.0,4.0,1.27,1.27,2.58,13.37,10.25,0.04,0.04,0.09,0.13,0.13,0.45,0.34
Danny Welbeck,BHA,23,1482,4.0,4.0,2.0,7.87,7.87,3.35,12.55,4.32,0.48,0.48,0.20,0.68,0.68,0.76,0.26
Anthony Martial,MUN,13,611,4.0,3.0,2.0,5.38,4.62,1.52,6.51,1.13,0.79,0.68,0.22,1.02,0.90,0.96,0.17
Raheem Sterling,CHE,22,1490,4.0,4.0,2.0,6.14,6.14,3.75,10.8,2.23,0.37,0.37,0.23,0.60,0.60,0.65,0.13
Kelechi Iheanacho,LEI,24,818,4.0,4.0,4.0,4.82,4.82,2.48,6.36,0.81,0.53,0.53,0.27,0.80,0.80,0.70,0.09
Demarai Gray,EVE,29,2292,4.0,2.0,1.0,5.45,3.93,3.55,8.24,3.18,0.21,0.15,0.14,0.35,0.29,0.32,0.12
Bernardo Silva,MCI,28,1914,4.0,4.0,5.0,2.10,2.10,3.12,14.43,10.28,0.10,0.10,0.15,0.25,0.25,0.68,0.48
Odsonne Edouard,CRY,28,1530,4.0,4.0,2.0,4.98,4.98,1.18,6.83,2.69,0.29,0.29,0.07,0.36,0.36,0.40,0.16
Leon Bailey,AVL,29,1785,4.0,4.0,3.0,4.06,4.06,4.14,10.31,2.91,0.20,0.20,0.21,0.41,0.41,0.52,0.15
Jadon Sancho,MUN,18,1207,4.0,4.0,2.0,2.82,2.82,2.09,8.2,3.87,0.21,0.21,0.16,0.37,0.37,0.61,0.29
Eddie Nketiah,ARS,24,962,4.0,4.0,1.0,8.48,8.48,1.36,9.31,1.76,0.79,0.79,0.13,0.92,0.92,0.87,0.16
Dwight McNeil,EVE,29,1882,4.0,4.0,2.0,1.67,1.67,5.21,6.44,2.31,0.08,0.08,0.25,0.33,0.33,0.31,0.11
Bobby Reid,FUL,29,2223,4.0,4.0,1.0,4.11,4.11,1.44,7.89,3.80,0.17,0.17,0.06,0.23,0.23,0.32,0.15
Taiwo Awoniyi,NFO,20,854,4.0,4.0,0.0,5.48,5.48,0.87,4.56,0.32,0.58,0.58,0.09,0.67,0.67,0.48,0.03
Jack Harrison,LEE,29,2241,4.0,4.0,6.0,4.65,4.65,3.63,10.15,4.06,0.19,0.19,0.15,0.33,0.33,0.41,0.16
Jacob Ramsey,AVL,28,2055,4.0,4.0,5.0,2.52,2.52,3.91,9.59,5.25,0.11,0.11,0.17,0.28,0.28,0.42,0.23
Crysencio Summerville,LEE,23,1106,4.0,4.0,2.0,3.29,3.29,1.24,5.53,1.33,0.27,0.27,0.10,0.37,0.37,0.45,0.11
Patson Daka,LEI,24,975,4.0,4.0,3.0,3.13,3.13,2.06,5.56,0.45,0.29,0.29,0.19,0.48,0.48,0.51,0.04
Evan Ferguson,BHA,13,603,4.0,4.0,2.0,3.81,3.81,0.37,5.88,2.24,0.57,0.57,0.06,0.62,0.62,0.88,0.33
Manor Solomon,FUL,11,400,4.0,4.0,0.0,0.89,0.89,0.25,1.06,0.49,0.20,0.20,0.06,0.26,0.26,0.24,0.11
Marcus Tavernier,BOU,21,1599,4.0,4.0,4.0,3.57,3.57,2.30,6.38,2.17,0.20,0.20,0.13,0.33,0.33,0.36,0.12
Kieffer Moore,BOU,21,1128,4.0,4.0,0.0,3.67,3.67,0.49,4.42,1.59,0.29,0.29,0.04,0.33,0.33,0.35,0.13
Luis Sinisterra,LEE,17,837,4.0,4.0,0.0,2.74,2.74,0.39,4.73,2.45,0.29,0.29,0.04,0.34,0.34,0.51,0.26
Antony,MUN,18,1396,4.0,4.0,1.0,4.13,4.13,1.27,9.71,5.33,0.27,0.27,0.08,0.35,0.35,0.63,0.34
Michail Antonio,WHU,27,1395,3.0,3.0,2.0,4.14,4.14,1.51,4.75,1.10,0.27,0.27,0.10,0.36,0.36,0.31,0.07
Jordan Ayew,CRY,31,2113,3.0,3.0,2.0,2.27,2.27,2.23,5.7,2.19,0.10,0.10,0.10,0.19,0.19,0.24,0.09
Willian,FUL,21,1661,3.0,3.0,3.0,2.88,2.88,3.04,7.65,2.36,0.16,0.16,0.16,0.32,0.32,0.41,0.13
Patrick Bamford,LEE,22,1130,3.0,3.0,2.0,6.99,6.23,0.97,7.56,1.04,0.56,0.50,0.08,0.63,0.57,0.60,0.08
Virgil van Dijk,LIV,25,2209,3.0,3.0,0.0,2.85,2.85,0.19,11.27,11.15,0.12,0.12,0.01,0.12,0.12,0.46,0.45
Harrison Reed,FUL,29,2362,3.0,3.0,2.0,1.63,1.63,2.35,7.56,4.51,0.06,0.06,0.09,0.15,0.15,0.29,0.17
Andreas Pereira,FUL,30,2543,3.0,2.0,6.0,5.26,4.50,4.76,8.65,3.95,0.19,0.16,0.17,0.35,0.33,0.31,0.14
Ben Mee,BRE,30,2648,3.0,3.0,0.0,1.89,1.89,0.25,4.69,4.23,0.06,0.06,0.01,0.07,0.07,0.16,0.14
Jefferson Lerma,BOU,30,2645,3.0,3.0,0.0,2.44,2.44,1.90,5.68,3.44,0.08,0.08,0.06,0.15,0.15,0.19,0.12
Thomas Partey,ARS,26,2093,3.0,3.0,0.0,2.10,2.10,1.40,15.54,14.49,0.09,0.09,0.06,0.15,0.15,0.67,0.62
Chris Wood,NEW,25,808,3.0,2.0,0.0,3.43,2.67,0.36,3.63,1.08,0.38,0.30,0.04,0.42,0.34,0.40,0.12
Gabriel,ARS,31,2789,3.0,3.0,0.0,3.76,3.76,0.13,10.97,10.61,0.12,0.12,0.00,0.13,0.13,0.35,0.34
Youri Tielemans,LEI,24,1783,3.0,2.0,1.0,2.10,0.58,3.34,10.27,8.01,0.11,0.03,0.17,0.27,0.20,0.52,0.40
Douglas Luiz,AVL,30,2320,3.0,3.0,5.0,2.10,2.10,3.18,11.5,8.45,0.08,0.08,0.12,0.20,0.20,0.45,0.33
Gianluca Scamacca,WHU,16,940,3.0,3.0,0.0,2.54,2.54,1.13,3.52,0.57,0.24,0.24,0.11,0.35,0.35,0.34,0.05
Reiss Nelson,ARS,5,100,3.0,3.0,2.0,1.48,1.48,0.40,2.01,0.45,1.34,1.34,0.36,1.70,1.70,1.81,0.40
Joe Willock,NEW,29,2125,3.0,3.0,4.0,5.95,5.95,4.91,13.71,4.35,0.25,0.25,0.21,0.46,0.46,0.58,0.18
Mason Mount,CHE,24,1682,3.0,3.0,2.0,2.14,2.14,3.00,7.3,4.30,0.11,0.11,0.16,0.27,0.27,0.39,0.23
Anthony Gordon,EVE,24,1400,3.0,3.0,0.0,4.06,4.06,1.32,5.75,1.29,0.26,0.26,0.08,0.35,0.35,0.37,0.08
Bruno Guimarães,NEW,24,2060,3.0,3.0,4.0,1.58,1.58,2.67,10.62,9.02,0.07,0.07,0.12,0.19,0.19,0.46,0.39
Vitaly Janelt,BRE,28,1609,3.0,3.0,1.0,2.00,2.00,1.22,6.39,4.63,0.11,0.11,0.07,0.18,0.18,0.36,0.26
Josh Dasilva,BRE,30,1301,3.0,3.0,2.0,1.45,1.45,2.07,6.3,3.41,0.10,0.10,0.14,0.24,0.24,0.44,0.24
Luis Díaz,LIV,9,619,3.0,3.0,2.0,2.59,2.59,1.53,6.45,2.73,0.38,0.38,0.22,0.60,0.60,0.94,0.40
João Palhinha,FUL,27,2416,3.0,3.0,0.0,2.41,2.41,0.20,4.95,4.51,0.09,0.09,0.01,0.10,0.10,0.18,0.17
Jaidon Anthony,BOU,24,1041,3.0,3.0,0.0,1.69,1.69,0.68,3.15,1.94,0.15,0.15,0.06,0.21,0.21,0.27,0.17
Adam Lallana,BHA,16,742,2.0,2.0,1.0,1.19,1.19,0.97,3.5,1.92,0.14,0.14,0.12,0.26,0.26,0.42,0.23
Eric Dier,TOT,29,2544,2.0,2.0,1.0,1.01,1.01,1.62,9.7,9.42,0.04,0.04,0.06,0.09,0.09,0.34,0.33
Ben Davies,TOT,25,1835,2.0,2.0,2.0,0.99,0.99,2.23,6.67,5.67,0.05,0.05,0.11,0.16,0.16,0.33,0.28
Bertrand Traoré,AVL,4,113,2.0,2.0,0.0,0.76,0.76,0.07,1.81,1.08,0.61,0.61,0.06,0.66,0.66,1.44,0.86
Jeffrey Schlupp,CRY,30,2303,2.0,2.0,1.0,2.84,2.84,2.26,6.17,4.24,0.11,0.11,0.09,0.20,0.20,0.24,0.17
Ben Chilwell,CHE,20,1161,2.0,2.0,2.0,1.20,1.20,1.93,3.39,2.43,0.09,0.09,0.15,0.24,0.24,0.26,0.19
Adama Traoré,WOL,28,1245,2.0,2.0,1.0,1.24,1.24,2.85,5.48,1.48,0.09,0.09,0.21,0.30,0.30,0.40,0.11
Kurt Zouma,WHU,21,1742,2.0,2.0,0.0,2.13,2.13,0.06,1.98,1.85,0.11,0.11,0.00,0.11,0.11,0.10,0.10
Kalidou Koulibaly,CHE,22,1802,2.0,2.0,1.0,1.05,1.05,0.31,7.35,7.25,0.05,0.05,0.02,0.07,0.07,0.37,0.36
Jorginho,ARS,26,1690,2.0,0.0,0.0,1.71,0.19,0.51,8.01,7.46,0.09,0.01,0.03,0.12,0.04,0.43,0.40
Abdoulaye Doucouré,EVE,19,979,2.0,2.0,2.0,1.95,1.95,1.21,2.92,1.31,0.18,0.18,0.11,0.29,0.29,0.27,0.12
Casemiro,MUN,20,1428,2.0,2.0,3.0,1.76,1.76,3.10,11.44,8.22,0.11,0.11,0.20,0.31,0.31,0.72,0.52
João Cancelo,MCI,17,1289,2.0,2.0,1.0,0.59,0.59,0.84,8.18,7.25,0.04,0.04,0.06,0.10,0.10,0.57,0.51
Rodri,MCI,29,2477,2.0,2.0,6.0,3.62,3.62,4.30,24.13,20.42,0.13,0.13,0.16,0.29,0.29,0.88,0.74
Declan Rice,WHU,30,2700,2.0,2.0,1.0,1.69,0.93,2.06,8.34,6.70,0.06,0.03,0.07,0.12,0.10,0.28,0.22
Daniel James,FUL,20,674,2.0,2.0,1.0,2.12,2.12,1.49,4.4,1.45,0.28,0.28,0.20,0.48,0.48,0.59,0.19
Jean-Philippe Mateta,CRY,25,671,2.0,2.0,0.0,3.04,3.04,0.41,4.35,1.28,0.41,0.41,0.05,0.46,0.46,0.58,0.17
Romain Perraud,SOU,27,1717,2.0,2.0,2.0,1.19,1.19,2.20,4.35,2.52,0.06,0.06,0.12,0.18,0.18,0.23,0.13
Dejan Kulusevski,TOT,23,1767,2.0,2.0,6.0,2.24,2.24,4.97,8.82,3.52,0.11,0.11,0.25,0.37,0.37,0.45,0.18
Fred,MUN,27,996,2.0,2.0,1.0,2.16,2.16,1.89,9.17,5.86,0.20,0.20,0.17,0.37,0.37,0.83,0.53
Ryan Sessegnon,TOT,17,810,2.0,2.0,0.0,2.12,2.12,1.04,4.33,2.04,0.24,0.24,0.12,0.35,0.35,0.48,0.23
Diogo Jota,LIV,14,759,2.0,2.0,4.0,2.73,2.73,1.67,3.96,1.37,0.32,0.32,0.20,0.52,0.52,0.47,0.16
Morgan Gibbs-White,NFO,30,2540,2.0,2.0,5.0,4.35,4.35,6.31,11.35,4.28,0.15,0.15,0.22,0.38,0.38,0.40,0.15
William Saliba,ARS,27,2418,2.0,2.0,1.0,0.82,0.82,1.12,9.7,9.49,0.03,0.03,0.04,0.07,0.07,0.36,0.35
Ben White,ARS,31,2464,2.0,2.0,4.0,0.93,0.93,4.07,15.55,12.80,0.03,0.03,0.15,0.18,0.18,0.57,0.47
Lucas Paquetá,WHU,21,1623,2.0,1.0,2.0,3.87,3.11,1.22,5.83,3.29,0.21,0.17,0.07,0.28,0.24,0.32,0.18
Carlos Vinicius,FUL,21,719,2.0,2.0,1.0,2.07,2.07,0.34,3.34,0.99,0.26,0.26,0.04,0.30,0.30,0.42,0.12
Emerson,TOT,22,1384,2.0,2.0,1.0,1.68,1.68,0.48,6.19,4.13,0.11,0.11,0.03,0.14,0.14,0.40,0.27
João Félix,CHE,11,817,2.0,2.0,0.0,3.06,3.06,0.65,4.39,1.79,0.34,0.34,0.07,0.41,0.41,0.48,0.20
Pascal Struijk,LEE,25,2059,2.0,2.0,1.0,1.25,1.25,2.15,4.85,3.25,0.05,0.05,0.09,0.15,0.15,0.21,0.14
Hee-Chan Hwang,WOL,20,758,2.0,2.0,1.0,1.17,1.17,0.81,2.75,0.77,0.14,0.14,0.10,0.23,0.23,0.33,0.09
Conor Gallagher,CHE,28,1112,2.0,2.0,1.0,1.16,1.16,2.56,5.99,2.72,0.09,0.09,0.21,0.30,0.30,0.48,0.22
Emmanuel Dennis,NFO,17,687,2.0,2.0,2.0,1.52,1.52,0.54,2.03,0.94,0.20,0.20,0.07,0.27,0.27,0.27,0.12
Fabio Carvalho,LIV,12,328,2.0,2.0,0.0,1.16,1.16,0.10,1.33,0.65,0.32,0.32,0.03,0.35,0.35,0.37,0.18
Ethan Pinnock,BRE,23,2070,2.0,2.0,0.0,2.73,2.73,0.48,3.78,3.49,0.12,0.12,0.02,0.14,0.14,0.16,0.15
Kiernan Dewsbury-Hall,LEI,28,2209,2.0,2.0,2.0,1.60,1.60,2.83,8.66,4.72,0.07,0.07,0.12,0.18,0.18,0.35,0.19
Michael Olise,CRY,30,2144,2.0,2.0,8.0,2.16,2.16,5.97,6.53,2.04,0.09,0.09,0.25,0.34,0.34,0.27,0.09
Alejandro Garnacho,MUN,15,450,2.0,2.0,2.0,2.31,2.31,1.11,4.86,1.57,0.46,0.46,0.22,0.68,0.68,0.97,0.31
Rasmus Kristensen,LEE,20,1424,2.0,2.0,1.0,0.64,0.64,1.28,3.23,2.05,0.04,0.04,0.08,0.12,0.12,0.20,0.13
Joe Ayodele-Aribo,SOU,20,1149,2.0,2.0,0.0,2.05,2.05,0.99,3.79,0.95,0.16,0.16,0.08,0.24,0.24,0.30,0.07
Marcos Senesi,BOU,26,2077,2.0,2.0,0.0,1.95,1.95,0.51,2.36,1.96,0.08,0.08,0.02,0.11,0.11,0.10,0.08
Julio Enciso,BHA,11,228,2.0,2.0,0.0,1.90,1.90,0.40,3.26,1.11,0.75,0.75,0.16,0.91,0.91,1.29,0.44
Wilfried Gnonto,LEE,18,1104,2.0,2.0,3.0,1.59,1.59,2.26,4.35,1.77,0.13,0.13,0.18,0.31,0.31,0.35,0.14
Carlos Alcaraz,SOU,11,508,2.0,2.0,0.0,0.67,0.67,0.08,0.85,0.24,0.12,0.12,0.02,0.13,0.13,0.15,0.04
Fabian Schär,NEW,28,2517,1.0,1.0,1.0,3.87,3.87,1.58,6.52,6.05,0.14,0.14,0.06,0.20,0.20,0.23,0.22
