Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,29,2349,33.0,27.0,7.0,27.46,22.90,4.87,26.45,2.79,1.05,0.88,0.19,1.24,1.06,1.01,0.11
Harry Kane,TOT,33,2964,24.0,20.0,3.0,20.36,16.56,6.69,21.7,4.50,0.62,0.50,0.20,0.82,0.71,0.66,0.14
Ivan Toney,BRE,31,2780,19.0,13.0,4.0,21.59,16.26,4.77,17.97,4.02,0.70,0.53,0.15,0.85,0.68,0.58,0.13
Marcus Rashford,MUN,30,2498,16.0,16.0,5.0,15.38,15.38,3.18,24.03,6.93,0.55,0.55,0.11,0.67,0.67,0.87,0.25
Mohamed Salah,LIV,32,2772,16.0,16.0,7.0,17.89,16.37,6.81,27.1,7.13,0.58,0.53,0.22,0.80,0.75,0.88,0.23
Gabriel Martinelli,ARS,33,2717,15.0,15.0,5.0,10.01,10.01,8.87,24.01,9.18,0.33,0.33,0.29,0.63,0.63,0.80,0.30
Ollie Watkins,AVL,32,2700,14.0,13.0,6.0,15.02,14.26,3.01,18.91,4.50,0.50,0.48,0.10,0.60,0.58,0.63,0.15
Callum Wilson,NEW,25,1533,13.0,12.0,4.0,12.41,11.64,2.46,11.39,1.64,0.73,0.68,0.14,0.87,0.83,0.67,0.10
Bukayo Saka,ARS,33,2808,13.0,11.0,11.0,10.39,8.11,6.58,21.81,10.68,0.33,0.26,0.21,0.54,0.47,0.70,0.34
Martin Odegaard,ARS,32,2778,12.0,12.0,7.0,8.02,8.02,8.16,24.86,13.52,0.26,0.26,0.26,0.52,0.52,0.81,0.44
Aleksandar Mitrovic,FUL,21,1826,11.0,8.0,1.0,12.95,8.38,2.25,10.87,2.53,0.64,0.41,0.11,0.75,0.52,0.54,0.12
Rodrigo,LEE,26,1641,11.0,10.0,1.0,8.14,7.38,1.97,9.82,2.96,0.45,0.40,0.11,0.55,0.51,0.54,0.16
Miguel Almirón,NEW,28,2168,11.0,11.0,1.0,7.22,7.22,2.06,11.55,4.67,0.30,0.30,0.09,0.39,0.39,0.48,0.19
Alexander Isak,NEW,16,990,10.0,8.0,0.0,7.60,6.07,0.54,7.89,1.88,0.69,0.55,0.05,0.74,0.60,0.72,0.17
Harvey Barnes,LEI,29,2379,10.0,10.0,1.0,7.63,7.63,1.95,11.79,3.34,0.29,0.29,0.07,0.36,0.36,0.45,0.13
Son Heung-Min,TOT,31,2482,9.0,9.0,4.0,8.03,8.03,5.12,14.56,4.51,0.29,0.29,0.19,0.48,0.48,0.53,0.16
Roberto Firmino,LIV,23,1134,9.0,9.0,4.0,7.10,7.10,2.92,13.24,6.48,0.56,0.56,0.23,0.79,0.79,1.05,0.51
Gabriel Jesus,ARS,21,1665,9.0,8.0,5.0,14.42,13.65,3.26,18.49,5.06,0.78,0.74,0.18,0.96,0.91,1.00,0.27
Phil Foden,MCI,25,1409,9.0,9.0,6.0,4.76,4.76,4.20,12.99,6.02,0.30,0.30,0.27,0.57,0.57,0.83,0.38
James Maddison,LEI,25,2084,9.0,9.0,7.0,5.27,5.27,6.07,11.83,5.54,0.23,0.23,0.26,0.49,0.49,0.51,0.24
Darwin Núñez,LIV,26,1535,9.0,9.0,3.0,13.76,13.76,5.57,19.13,3.02,0.81,0.81,0.33,1.13,1.13,1.12,0.18
Danny Ings,AVL,30,1321,8.0,6.0,0.0,7.66,6.14,0.82,7.21,0.54,0.52,0.42,0.06,0.58,0.47,0.49,0.04
Leandro Trossard,ARS,31,1971,8.0,8.0,10.0,6.69,6.69,5.45,14.73,5.57,0.31,0.31,0.25,0.55,0.55,0.67,0.25
Alexis Mac Allister,BHA,27,2348,8.0,3.0,1.0,9.58,5.77,2.66,15.45,9.81,0.37,0.22,0.10,0.47,0.32,0.59,0.38
