Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,13,1054,18.0,15.0,3.0,12.82,10.53,3.32,11.97,0.87,1.09,0.90,0.28,1.38,1.18,1.02,0.07
Harry Kane,TOT,15,1344,12.0,10.0,1.0,10.76,8.48,3.40,9.48,1.75,0.72,0.57,0.23,0.95,0.80,0.64,0.12
Ivan Toney,BRE,14,1260,10.0,7.0,2.0,10.93,8.65,2.27,9.66,2.26,0.78,0.62,0.16,0.94,0.78,0.69,0.16
Aleksandar Mitrovic,FUL,12,1022,9.0,6.0,0.0,8.61,5.57,1.19,6.78,1.66,0.76,0.49,0.10,0.86,0.59,0.60,0.15
Rodrigo,LEE,13,910,9.0,8.0,1.0,6.23,5.47,1.72,6.08,0.75,0.62,0.54,0.17,0.79,0.71,0.60,0.07
Miguel Almirón,NEW,15,1293,8.0,8.0,1.0,5.48,5.48,1.13,8.17,2.82,0.38,0.38,0.08,0.46,0.46,0.57,0.20
Roberto Firmino,LIV,13,947,7.0,7.0,3.0,6.36,6.36,2.17,10.29,4.92,0.60,0.60,0.21,0.81,0.81,0.98,0.47
Phil Foden,MCI,14,918,7.0,7.0,4.0,3.66,3.66,2.74,9.97,4.73,0.36,0.36,0.27,0.63,0.63,0.98,0.46
James Maddison,LEI,13,1100,7.0,7.0,4.0,2.46,2.46,1.92,5.01,2.02,0.20,0.20,0.16,0.36,0.36,0.41,0.17
Leandro Trossard,BHA,14,1204,7.0,7.0,2.0,5.35,5.35,1.66,9.54,3.50,0.40,0.40,0.12,0.52,0.52,0.71,0.26
Callum Wilson,NEW,11,822,6.0,5.0,2.0,7.23,6.47,0.98,5.69,0.78,0.79,0.71,0.11,0.90,0.82,0.62,0.09
Wilfried Zaha,CRY,13,1153,6.0,6.0,2.0,5.39,3.86,1.48,7.04,2.79,0.42,0.30,0.12,0.54,0.42,0.55,0.22
Mohamed Salah,LIV,14,1245,6.0,6.0,3.0,8.06,8.06,2.75,11.46,2.17,0.58,0.58,0.20,0.78,0.78,0.83,0.16
Martin Odegaard,ARS,13,1103,6.0,6.0,2.0,3.65,3.65,3.74,10.82,5.38,0.30,0.30,0.31,0.60,0.60,0.88,0.44
Harvey Barnes,LEI,13,1100,6.0,6.0,0.0,3.51,3.51,0.49,6.05,2.07,0.29,0.29,0.04,0.33,0.33,0.49,0.17
Pascal Groß,BHA,14,1207,5.0,5.0,2.0,3.45,3.45,4.11,9.46,3.69,0.26,0.26,0.31,0.56,0.56,0.71,0.27
Danny Ings,AVL,14,719,5.0,3.0,0.0,4.15,2.63,0.37,2.99,0.20,0.52,0.33,0.05,0.57,0.38,0.37,0.02
Gabriel Jesus,ARS,14,1237,5.0,5.0,5.0,9.42,9.42,3.13,14.05,4.27,0.69,0.69,0.23,0.91,0.91,1.02,0.31
Gabriel Martinelli,ARS,14,1195,5.0,5.0,2.0,3.58,3.58,3.79,10.7,4.86,0.27,0.27,0.29,0.55,0.55,0.81,0.37
Alexis Mac Allister,BHA,14,1260,5.0,2.0,0.0,3.33,1.05,0.79,6.97,6.05,0.24,0.07,0.06,0.29,0.13,0.50,0.43
Darwin Núñez,LIV,10,612,5.0,5.0,2.0,6.38,6.38,2.87,9.17,0.72,0.94,0.94,0.42,1.36,1.36,1.35,0.11
Marcus Rashford,MUN,14,1136,4.0,4.0,2.0,5.47,5.47,2.01,9.69,2.39,0.43,0.43,0.16,0.59,0.59,0.77,0.19
Philip Billing,BOU,15,1151,4.0,4.0,1.0,1.25,1.25,1.29,4.01,1.84,0.10,0.10,0.10,0.20,0.20,0.31,0.14
Rodrigo Bentancur,TOT,14,1190,4.0,4.0,2.0,1.62,1.62,0.56,7.3,5.56,0.12,0.12,0.04,0.17,0.17,0.55,0.42
Rúben Neves,WOL,14,1260,4.0,2.0,0.0,2.29,0.77,0.49,4.65,4.17,0.16,0.06,0.03,0.20,0.09,0.33,0.30
Bukayo Saka,ARS,14,1187,4.0,3.0,6.0,4.30,3.54,2.54,7.65,3.14,0.33,0.27,0.19,0.52,0.46,0.58,0.24
Che Adams,SOU,14,1075,4.0,4.0,1.0,4.65,4.65,1.84,7.65,2.64,0.39,0.39,0.15,0.54,0.54,0.64,0.22
Crysencio Summerville,LEE,10,449,4.0,4.0,0.0,2.05,2.05,0.25,2.65,0.46,0.41,0.41,0.05,0.46,0.46,0.53,0.09
Kieffer Moore,BOU,15,756,4.0,4.0,0.0,2.22,2.22,0.49,2.15,0.75,0.26,0.26,0.06,0.32,0.32,0.26,0.09
Granit Xhaka,ARS,14,1172,3.0,3.0,3.0,1.84,1.84,1.69,7.72,5.40,0.14,0.14,0.13,0.27,0.27,0.59,0.41
Pierre-Emile Højbjerg,TOT,14,1247,3.0,3.0,2.0,0.71,0.71,1.26,5.62,3.90,0.05,0.05,0.09,0.14,0.14,0.41,0.28
Kevin De Bruyne,MCI,14,1144,3.0,3.0,9.0,2.47,2.47,7.05,12.78,6.79,0.19,0.19,0.55,0.75,0.75,1.01,0.53
Son Heung-Min,TOT,13,1049,3.0,3.0,2.0,3.55,3.55,2.41,6.0,1.99,0.30,0.30,0.21,0.51,0.51,0.51,0.17
Raheem Sterling,CHE,12,963,3.0,3.0,1.0,4.09,4.09,2.06,6.6,0.69,0.38,0.38,0.19,0.57,0.57,0.62,0.06
Dominic Solanke,BOU,13,1076,3.0,3.0,3.0,2.78,2.78,1.31,4.63,0.87,0.23,0.23,0.11,0.34,0.34,0.39,0.07
Odsonne Edouard,CRY,13,789,3.0,3.0,2.0,2.64,2.64,0.85,4.18,1.44,0.30,0.30,0.10,0.40,0.40,0.48,0.16
Kai Havertz,CHE,13,911,3.0,3.0,0.0,3.13,3.13,0.38,4.75,1.55,0.31,0.31,0.04,0.35,0.35,0.47,0.15
Leon Bailey,AVL,14,854,3.0,3.0,2.0,1.82,1.82,2.84,4.58,0.61,0.19,0.19,0.30,0.49,0.49,0.48,0.06
Yoane Wissa,BRE,15,630,3.0,3.0,1.0,2.39,2.39,0.76,5.21,2.78,0.34,0.34,0.11,0.45,0.45,0.74,0.40
Youri Tielemans,LEI,15,1187,3.0,2.0,1.0,1.78,0.26,2.24,6.62,5.57,0.13,0.02,0.17,0.30,0.19,0.50,0.42
Bryan Mbeumo,BRE,15,1173,3.0,2.0,1.0,3.86,3.10,2.24,6.86,2.10,0.30,0.24,0.17,0.47,0.41,0.53,0.16
