Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,32,2619,35.0,28.0,7.0,30.70,25.37,5.37,29.45,2.86,1.05,0.87,0.18,1.24,1.06,1.01,0.10
Harry Kane,TOT,35,3144,26.0,22.0,3.0,21.00,17.19,7.17,22.82,4.50,0.60,0.49,0.21,0.81,0.70,0.65,0.13
Ivan Toney,BRE,33,2960,20.0,14.0,4.0,21.69,16.36,4.91,18.11,4.02,0.66,0.50,0.15,0.81,0.65,0.55,0.12
Mohamed Salah,LIV,35,3037,19.0,17.0,7.0,21.01,17.96,7.26,29.26,8.67,0.62,0.53,0.22,0.84,0.75,0.87,0.26
Marcus Rashford,MUN,33,2766,16.0,16.0,5.0,16.29,16.29,3.47,25.49,7.29,0.53,0.53,0.11,0.64,0.64,0.83,0.24
Callum Wilson,NEW,27,1658,15.0,14.0,4.0,14.75,13.99,2.52,12.85,1.72,0.80,0.76,0.14,0.94,0.90,0.70,0.09
Martin Odegaard,ARS,34,2954,15.0,15.0,7.0,9.02,9.02,8.71,26.94,14.40,0.27,0.27,0.27,0.54,0.54,0.82,0.44
Gabriel Martinelli,ARS,35,2832,15.0,15.0,5.0,10.54,10.54,9.35,25.15,9.32,0.33,0.33,0.30,0.63,0.63,0.80,0.30
Ollie Watkins,AVL,34,2880,14.0,13.0,6.0,15.47,14.71,3.09,19.58,4.64,0.48,0.46,0.10,0.58,0.56,0.61,0.15
Bukayo Saka,ARS,35,2974,13.0,11.0,11.0,10.93,8.64,6.83,23.0,11.47,0.33,0.26,0.21,0.54,0.47,0.70,0.35
Rodrigo,LEE,28,1686,12.0,11.0,1.0,8.19,7.42,1.97,9.86,2.96,0.44,0.40,0.11,0.54,0.50,0.53,0.16
Harvey Barnes,LEI,31,2559,12.0,12.0,1.0,8.56,8.56,2.68,13.45,3.36,0.30,0.30,0.09,0.40,0.40,0.47,0.12
Aleksandar Mitrovic,FUL,21,1826,11.0,8.0,1.0,12.95,8.38,2.25,10.87,2.53,0.64,0.41,0.11,0.75,0.52,0.54,0.12
Miguel Almirón,NEW,30,2205,11.0,11.0,1.0,7.22,7.22,2.06,11.72,4.84,0.29,0.29,0.08,0.38,0.38,0.48,0.20
Son Heung-Min,TOT,33,2662,10.0,10.0,5.0,8.95,8.95,5.40,15.87,4.90,0.30,0.30,0.18,0.49,0.49,0.54,0.17
Alexander Isak,NEW,18,1170,10.0,8.0,1.0,8.11,6.59,1.74,9.88,2.17,0.62,0.51,0.13,0.76,0.64,0.76,0.17
Gabriel Jesus,ARS,23,1845,10.0,9.0,5.0,15.47,14.71,3.56,20.05,5.89,0.75,0.72,0.17,0.93,0.89,0.98,0.29
Phil Foden,MCI,28,1513,10.0,10.0,6.0,5.37,5.37,4.22,14.71,7.18,0.32,0.32,0.25,0.57,0.57,0.88,0.43
James Maddison,LEI,27,2264,10.0,9.0,9.0,7.54,6.02,7.62,13.59,5.54,0.30,0.24,0.30,0.60,0.54,0.54,0.22
Alexis Mac Allister,BHA,30,2548,10.0,4.0,1.0,11.39,6.83,3.19,17.76,10.98,0.40,0.24,0.11,0.51,0.35,0.63,0.39
Roberto Firmino,LIV,23,1134,9.0,9.0,4.0,7.10,7.10,2.92,13.24,6.48,0.56,0.56,0.23,0.79,0.79,1.05,0.51
Darwin Núñez,LIV,29,1702,9.0,9.0,3.0,14.37,14.37,5.65,20.28,3.48,0.76,0.76,0.30,1.06,1.06,1.07,0.18
Pascal Groß,BHA,32,2827,8.0,8.0,6.0,5.64,5.64,10.02,23.42,14.06,0.18,0.18,0.32,0.50,0.50,0.75,0.45
James Ward-Prowse,SOU,35,3109,8.0,6.0,3.0,5.24,2.20,5.90,10.39,8.58,0.15,0.06,0.17,0.32,0.23,0.30,0.25
Danny Ings,AVL,32,1358,8.0,6.0,0.0,7.66,6.14,0.82,7.21,0.54,0.51,0.41,0.05,0.56,0.46,0.48,0.04
Leandro Trossard,ARS,33,2036,8.0,8.0,10.0,6.69,6.69,5.68,15.11,5.95,0.30,0.30,0.25,0.55,0.55,0.67,0.26
