Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,35,2803,36.0,29.0,8.0,32.76,27.43,5.85,31.96,3.29,1.05,0.88,0.19,1.24,1.07,1.03,0.11
Harry Kane,TOT,38,3414,30.0,25.0,3.0,23.06,18.50,7.55,25.08,5.10,0.61,0.49,0.20,0.81,0.69,0.66,0.13
Ivan Toney,BRE,33,2960,20.0,14.0,4.0,21.69,16.36,4.91,18.11,4.02,0.66,0.50,0.15,0.81,0.65,0.55,0.12
Mohamed Salah,LIV,38,3307,19.0,17.0,12.0,23.34,20.30,8.72,32.54,8.87,0.64,0.55,0.24,0.87,0.79,0.89,0.24
Callum Wilson,NEW,31,1911,18.0,15.0,5.0,18.86,16.57,3.57,15.52,1.81,0.89,0.78,0.17,1.06,0.95,0.73,0.09
Marcus Rashford,MUN,35,2907,17.0,17.0,5.0,18.76,18.76,3.74,30.33,9.59,0.58,0.58,0.12,0.70,0.70,0.94,0.30
Martin Odegaard,ARS,37,3203,15.0,15.0,7.0,9.14,9.14,9.21,27.89,15.05,0.26,0.26,0.26,0.52,0.52,0.78,0.42
Gabriel Martinelli,ARS,36,2851,15.0,15.0,5.0,10.54,10.54,9.35,25.15,9.32,0.33,0.33,0.30,0.63,0.63,0.79,0.29
Ollie Watkins,AVL,37,3150,15.0,14.0,6.0,17.49,15.96,3.67,22.16,5.44,0.50,0.46,0.10,0.60,0.56,0.63,0.16
Aleksandar Mitrovic,FUL,24,2022,14.0,10.0,1.0,16.18,10.09,2.33,11.8,2.58,0.72,0.45,0.10,0.82,0.55,0.53,0.11
Bukayo Saka,ARS,38,3216,14.0,12.0,11.0,11.30,9.02,7.04,23.58,11.60,0.32,0.25,0.20,0.51,0.45,0.66,0.32
Rodrigo,LEE,31,1955,13.0,12.0,1.0,8.57,7.81,2.30,10.81,3.45,0.39,0.36,0.11,0.50,0.47,0.50,0.16
Harvey Barnes,LEI,34,2738,13.0,13.0,1.0,9.12,9.12,3.11,14.72,3.65,0.30,0.30,0.10,0.40,0.40,0.48,0.12
Roberto Firmino,LIV,25,1203,11.0,11.0,4.0,8.12,8.12,3.05,13.91,6.69,0.61,0.61,0.23,0.84,0.84,1.04,0.50
Gabriel Jesus,ARS,26,2107,11.0,10.0,6.0,16.17,15.41,4.24,22.48,6.95,0.69,0.66,0.18,0.87,0.84,0.96,0.30
Phil Foden,MCI,32,1837,11.0,11.0,6.0,6.19,6.19,5.70,17.43,8.10,0.30,0.30,0.28,0.58,0.58,0.85,0.40
Miguel Almirón,NEW,34,2550,11.0,11.0,2.0,8.73,8.73,2.96,14.48,5.56,0.31,0.31,0.10,0.41,0.41,0.51,0.20
Son Heung-Min,TOT,36,2920,10.0,10.0,6.0,9.60,9.60,6.33,17.62,5.95,0.30,0.30,0.20,0.49,0.49,0.54,0.18
Alexander Isak,NEW,22,1530,10.0,8.0,1.0,8.78,7.26,1.77,11.16,2.86,0.52,0.43,0.10,0.62,0.53,0.66,0.17
James Maddison,LEI,30,2485,10.0,9.0,9.0,8.49,6.97,7.77,15.35,6.40,0.31,0.25,0.28,0.59,0.53,0.56,0.23
Taiwo Awoniyi,NFO,27,1426,10.0,10.0,1.0,8.05,8.05,1.03,7.68,0.72,0.51,0.51,0.06,0.57,0.57,0.48,0.05
Alexis Mac Allister,BHA,35,2882,10.0,4.0,2.0,11.53,6.97,3.93,19.91,12.66,0.36,0.22,0.12,0.48,0.34,0.62,0.40
