Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,26,2140,28.0,23.0,5.0,23.96,20.15,4.41,23.32,2.19,1.01,0.85,0.19,1.19,1.03,0.98,0.09
Harry Kane,TOT,29,2604,22.0,18.0,2.0,18.82,15.02,5.07,17.69,3.32,0.65,0.52,0.18,0.83,0.69,0.61,0.11
Ivan Toney,BRE,27,2426,17.0,12.0,4.0,18.59,14.78,4.37,16.0,3.80,0.69,0.55,0.16,0.85,0.71,0.59,0.14
Marcus Rashford,MUN,28,2326,15.0,15.0,3.0,13.03,13.03,2.64,19.95,5.67,0.50,0.50,0.10,0.61,0.61,0.77,0.22
Gabriel Martinelli,ARS,29,2383,13.0,13.0,3.0,9.18,9.18,6.88,21.33,9.03,0.35,0.35,0.26,0.61,0.61,0.81,0.34
Mohamed Salah,LIV,28,2419,12.0,12.0,7.0,13.97,13.21,6.26,21.81,4.88,0.52,0.49,0.23,0.75,0.72,0.81,0.18
Bukayo Saka,ARS,29,2453,12.0,10.0,10.0,8.82,7.30,5.56,18.6,9.11,0.32,0.27,0.20,0.53,0.47,0.68,0.33
Aleksandar Mitrovic,FUL,21,1826,11.0,8.0,1.0,12.95,8.38,2.25,10.87,2.53,0.64,0.41,0.11,0.75,0.52,0.54,0.12
Rodrigo,LEE,22,1406,11.0,10.0,1.0,7.41,6.65,1.97,8.95,2.45,0.47,0.43,0.13,0.60,0.55,0.57,0.16
Miguel Almirón,NEW,25,2044,11.0,11.0,1.0,7.01,7.01,1.94,11.03,4.31,0.31,0.31,0.09,0.39,0.39,0.49,0.19
Ollie Watkins,AVL,28,2340,11.0,10.0,5.0,12.41,11.65,2.60,16.02,3.74,0.48,0.45,0.10,0.58,0.55,0.62,0.14
Callum Wilson,NEW,21,1350,10.0,9.0,3.0,11.00,10.24,1.84,9.0,1.27,0.73,0.68,0.12,0.86,0.81,0.60,0.08
Martin Odegaard,ARS,28,2438,10.0,10.0,7.0,7.15,7.15,8.04,22.4,11.85,0.26,0.26,0.30,0.56,0.56,0.83,0.44
Harvey Barnes,LEI,27,2232,10.0,10.0,1.0,7.26,7.26,1.95,11.2,2.93,0.29,0.29,0.08,0.37,0.37,0.45,0.12
Phil Foden,MCI,24,1408,9.0,9.0,5.0,4.76,4.76,4.08,12.99,6.02,0.30,0.30,0.26,0.57,0.57,0.83,0.39
James Maddison,LEI,22,1814,9.0,9.0,6.0,4.03,4.03,5.10,9.2,4.31,0.20,0.20,0.25,0.45,0.45,0.46,0.21
Roberto Firmino,LIV,21,1120,8.0,8.0,4.0,6.52,6.52,2.92,11.72,5.53,0.52,0.52,0.23,0.76,0.76,0.94,0.44
Danny Ings,AVL,27,1219,8.0,6.0,0.0,7.22,5.70,0.82,6.76,0.54,0.53,0.42,0.06,0.59,0.48,0.50,0.04
Leandro Trossard,ARS,27,1895,8.0,8.0,9.0,6.65,6.65,5.32,14.56,5.44,0.32,0.32,0.25,0.57,0.57,0.69,0.26
Alexis Mac Allister,BHA,24,2078,8.0,3.0,1.0,8.60,4.79,2.39,13.9,9.45,0.37,0.21,0.10,0.48,0.31,0.60,0.41
Darwin Núñez,LIV,22,1466,8.0,8.0,3.0,12.56,12.56,4.90,17.64,2.88,0.77,0.77,0.30,1.07,1.07,1.08,0.18
Brennan Johnson,NFO,29,2416,8.0,7.0,2.0,6.80,5.28,3.18,10.11,1.94,0.25,0.20,0.12,0.37,0.32,0.38,0.07
James Ward-Prowse,SOU,29,2610,7.0,6.0,2.0,4.47,2.18,4.77,9.36,7.62,0.15,0.08,0.16,0.32,0.24,0.32,0.26
Kai Havertz,CHE,28,2188,7.0,6.0,1.0,11.41,10.65,3.20,14.89,3.76,0.47,0.44,0.13,0.60,0.57,0.61,0.15
Alexander Isak,NEW,12,730,7.0,5.0,0.0,6.22,4.70,0.54,6.06,1.34,0.77,0.58,0.07,0.83,0.65,0.75,0.17
Gabriel Jesus,ARS,17,1334,7.0,6.0,5.0,11.73,10.96,3.20,15.62,4.89,0.79,0.74,0.22,1.01,0.96,1.05,0.33
Kaoru Mitoma,BHA,22,1445,7.0,7.0,4.0,4.65,4.65,4.72,13.45,6.05,0.29,0.29,0.29,0.58,0.58,0.84,0.38
Pascal Groß,BHA,27,2377,6.0,6.0,5.0,4.84,4.84,9.03,19.84,11.45,0.18,0.18,0.34,0.52,0.52,0.75,0.43
Son Heung-Min,TOT,27,2128,6.0,6.0,4.0,5.94,5.94,4.54,11.25,3.75,0.25,0.25,0.19,0.44,0.44,0.48,0.16
Wilfried Zaha,CRY,24,2075,6.0,6.0,2.0,6.91,5.39,2.56,10.08,3.38,0.30,0.23,0.11,0.41,0.34,0.44,0.15
Philip Billing,BOU,28,2166,6.0,6.0,1.0,3.34,3.34,2.76,6.71,2.19,0.14,0.14,0.11,0.25,0.25,0.28,0.09
Solly March,BHA,27,2359,6.0,6.0,5.0,7.50,7.50,7.71,20.46,8.55,0.29,0.29,0.29,0.58,0.58,0.78,0.33
Daniel Podence,WOL,27,1552,6.0,6.0,0.0,3.44,3.44,2.05,7.14,2.78,0.20,0.20,0.12,0.32,0.32,0.41,0.16
Julián Álvarez,MCI,21,795,6.0,6.0,0.0,5.24,5.24,1.54,9.67,3.69,0.59,0.59,0.17,0.77,0.77,1.09,0.42
Granit Xhaka,ARS,29,2405,5.0,5.0,5.0,3.51,3.51,4.07,15.81,11.51,0.13,0.13,0.15,0.28,0.28,0.59,0.43
Kevin De Bruyne,MCI,26,2049,5.0,5.0,13.0,4.27,4.27,13.31,24.8,14.38,0.19,0.19,0.58,0.77,0.77,1.09,0.63
Riyad Mahrez,MCI,20,1166,5.0,4.0,5.0,5.25,4.49,4.23,13.31,7.35,0.41,0.35,0.33,0.73,0.67,1.03,0.57
Bruno Fernandes,MUN,27,2430,5.0,4.0,6.0,5.41,4.65,10.83,23.63,11.66,0.20,0.17,0.40,0.60,0.57,0.88,0.43
Emiliano Buendía,AVL,29,1832,5.0,5.0,1.0,4.20,4.20,2.87,11.21,5.98,0.21,0.21,0.14,0.35,0.35,0.55,0.29
Yoane Wissa,BRE,29,1188,5.0,5.0,2.0,3.43,3.43,2.11,8.23,3.56,0.26,0.26,0.16,0.42,0.42,0.62,0.27
Rodrigo Bentancur,TOT,18,1516,5.0,5.0,2.0,2.44,2.44,0.64,8.62,6.71,0.14,0.14,0.04,0.18,0.18,0.51,0.40
Bryan Mbeumo,BRE,29,2321,5.0,4.0,5.0,7.25,6.49,5.07,12.58,3.66,0.28,0.25,0.20,0.48,0.45,0.49,0.14
Rúben Neves,WOL,28,2490,5.0,3.0,0.0,3.99,2.47,1.41,9.38,7.30,0.14,0.09,0.05,0.20,0.14,0.34,0.26
Mathias Jensen,BRE,29,2284,5.0,5.0,5.0,1.79,1.79,2.33,6.93,4.71,0.07,0.07,0.09,0.16,0.16,0.27,0.19
Che Adams,SOU,25,1904,5.0,5.0,3.0,6.64,6.64,2.73,11.17,3.50,0.31,0.31,0.13,0.44,0.44,0.53,0.17
Joelinton,NEW,24,1966,4.0,4.0,1.0,4.20,4.20,2.64,8.99,6.13,0.19,0.19,0.12,0.31,0.31,0.41,0.28
Ilkay Gündogan,MCI,25,1852,4.0,4.0,3.0,6.07,6.07,2.63,17.48,10.99,0.30,0.30,0.13,0.42,0.42,0.85,0.53
Pierre-Emile Højbjerg,TOT,28,2507,4.0,4.0,3.0,1.14,1.14,2.38,12.3,9.41,0.04,0.04,0.09,0.13,0.13,0.44,0.34
Raheem Sterling,CHE,20,1360,4.0,4.0,2.0,6.14,6.14,3.67,10.53,1.97,0.41,0.41,0.24,0.65,0.65,0.70,0.13
Jack Grealish,MCI,22,1637,4.0,4.0,5.0,4.13,4.13,5.56,13.7,5.78,0.23,0.23,0.31,0.53,0.53,0.75,0.32
Demarai Gray,EVE,27,2112,4.0,2.0,1.0,4.91,3.39,3.41,7.1,2.58,0.21,0.14,0.15,0.35,0.29,0.30,0.11
Dominic Solanke,BOU,24,2065,4.0,4.0,4.0,6.83,6.83,3.00,10.47,2.58,0.30,0.30,0.13,0.43,0.43,0.46,0.11
Jarrod Bowen,WHU,28,2518,4.0,3.0,3.0,8.39,6.87,4.78,10.65,2.17,0.30,0.25,0.17,0.47,0.42,0.38,0.08
Said Benrahma,WHU,26,1584,4.0,1.0,3.0,4.66,2.38,3.30,6.31,2.10,0.26,0.14,0.19,0.45,0.32,0.36,0.12
Bernardo Silva,MCI,26,1792,4.0,4.0,5.0,1.57,1.57,3.09,13.36,9.74,0.08,0.08,0.16,0.23,0.23,0.67,0.49
Leon Bailey,AVL,28,1758,4.0,4.0,3.0,4.06,4.06,4.01,10.18,2.91,0.21,0.21,0.21,0.41,0.41,0.52,0.15
Jadon Sancho,MUN,16,1039,4.0,4.0,1.0,2.31,2.31,1.50,6.41,3.11,0.20,0.20,0.13,0.33,0.33,0.56,0.27
Eddie Nketiah,ARS,23,961,4.0,4.0,1.0,8.48,8.48,1.36,9.31,1.76,0.79,0.79,0.13,0.92,0.92,0.87,0.16
Bobby Reid,FUL,27,2166,4.0,4.0,1.0,4.09,4.09,1.44,7.87,3.80,0.17,0.17,0.06,0.23,0.23,0.33,0.16
Taiwo Awoniyi,NFO,18,765,4.0,4.0,0.0,4.96,4.96,0.87,4.04,0.32,0.58,0.58,0.10,0.69,0.69,0.48,0.04
Eberechi Eze,CRY,29,1847,4.0,4.0,3.0,3.46,3.46,3.52,7.29,3.42,0.17,0.17,0.17,0.34,0.34,0.36,0.17
Jack Harrison,LEE,27,2072,4.0,4.0,6.0,4.48,4.48,3.28,9.87,3.91,0.19,0.19,0.14,0.34,0.34,0.43,0.17
Crysencio Summerville,LEE,22,1084,4.0,4.0,2.0,3.29,3.29,1.11,5.4,1.23,0.27,0.27,0.09,0.37,0.37,0.45,0.10
Patson Daka,LEI,22,943,4.0,4.0,3.0,3.06,3.06,2.04,5.44,0.42,0.29,0.29,0.19,0.49,0.49,0.52,0.04
Evan Ferguson,BHA,11,544,4.0,4.0,2.0,3.47,3.47,0.33,5.46,2.22,0.57,0.57,0.05,0.63,0.63,0.90,0.37
Manor Solomon,FUL,10,357,4.0,4.0,0.0,0.89,0.89,0.25,1.06,0.49,0.22,0.22,0.06,0.29,0.29,0.27,0.12
