Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,23,1887,26.0,22.0,4.0,21.29,18.24,4.30,20.6,1.49,1.02,0.87,0.21,1.22,1.08,0.98,0.07
Harry Kane,TOT,24,2154,17.0,15.0,2.0,14.99,12.70,4.94,15.7,2.97,0.63,0.53,0.21,0.83,0.74,0.66,0.12
Marcus Rashford,MUN,24,1970,14.0,14.0,3.0,11.67,11.67,2.49,18.78,5.56,0.53,0.53,0.11,0.65,0.65,0.86,0.25
Ivan Toney,BRE,21,1886,14.0,10.0,3.0,15.62,12.58,3.47,13.12,2.79,0.75,0.60,0.17,0.91,0.77,0.63,0.13
Aleksandar Mitrovic,FUL,19,1646,11.0,8.0,1.0,12.71,8.14,2.25,10.49,2.33,0.69,0.45,0.12,0.82,0.57,0.57,0.13
Rodrigo,LEE,18,1328,10.0,9.0,1.0,7.05,6.28,1.93,8.49,2.35,0.48,0.43,0.13,0.61,0.56,0.58,0.16
Miguel Almirón,NEW,23,1945,10.0,10.0,1.0,6.75,6.75,1.51,10.56,4.11,0.31,0.31,0.07,0.38,0.38,0.49,0.19
James Maddison,LEI,17,1367,9.0,9.0,5.0,3.63,3.63,2.31,7.8,3.57,0.24,0.24,0.15,0.39,0.39,0.51,0.24
Bukayo Saka,ARS,23,1997,9.0,7.0,8.0,7.15,5.63,4.73,13.58,6.22,0.32,0.25,0.21,0.54,0.47,0.61,0.28
Mohamed Salah,LIV,22,1965,8.0,8.0,5.0,11.36,11.36,5.07,17.61,3.62,0.52,0.52,0.23,0.75,0.75,0.81,0.17
Martin Odegaard,ARS,22,1903,8.0,8.0,6.0,5.39,5.39,7.06,17.61,8.92,0.25,0.25,0.33,0.59,0.59,0.83,0.42
Harvey Barnes,LEI,21,1804,8.0,8.0,1.0,6.44,6.44,1.35,9.67,2.64,0.32,0.32,0.07,0.39,0.39,0.48,0.13
Leandro Trossard,ARS,21,1489,8.0,8.0,2.0,6.14,6.14,1.90,11.07,3.99,0.37,0.37,0.11,0.49,0.49,0.67,0.24
Gabriel Martinelli,ARS,23,1858,8.0,8.0,2.0,5.75,5.75,5.66,15.61,6.78,0.28,0.28,0.27,0.55,0.55,0.76,0.33
Callum Wilson,NEW,17,1189,7.0,6.0,3.0,9.36,8.60,1.74,7.68,0.83,0.71,0.65,0.13,0.84,0.78,0.58,0.06
Roberto Firmino,LIV,15,982,7.0,7.0,3.0,6.36,6.36,2.47,10.81,5.23,0.58,0.58,0.23,0.81,0.81,0.99,0.48
Phil Foden,MCI,21,1169,7.0,7.0,4.0,3.74,3.74,2.91,10.85,5.57,0.29,0.29,0.22,0.51,0.51,0.84,0.43
Ollie Watkins,AVL,22,1806,7.0,7.0,4.0,7.75,7.75,2.08,11.03,3.18,0.39,0.39,0.10,0.49,0.49,0.55,0.16
Pascal Groß,BHA,22,1927,6.0,6.0,3.0,4.04,4.04,6.45,15.06,7.70,0.19,0.19,0.30,0.49,0.49,0.70,0.36
