Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,25,2050,27.0,23.0,5.0,22.42,19.38,4.41,22.44,2.09,0.98,0.85,0.19,1.18,1.04,0.99,0.09
Harry Kane,TOT,26,2334,18.0,16.0,2.0,15.89,13.61,5.07,16.08,3.05,0.61,0.52,0.20,0.81,0.72,0.62,0.12
Ivan Toney,BRE,22,1976,15.0,10.0,3.0,16.48,12.67,3.47,13.56,3.19,0.75,0.58,0.16,0.91,0.74,0.62,0.15
Marcus Rashford,MUN,25,2056,14.0,14.0,3.0,12.25,12.25,2.49,19.36,5.56,0.54,0.54,0.11,0.65,0.65,0.85,0.24
Aleksandar Mitrovic,FUL,20,1736,11.0,8.0,1.0,12.78,8.21,2.25,10.55,2.33,0.66,0.43,0.12,0.78,0.54,0.55,0.12
Mohamed Salah,LIV,25,2235,11.0,11.0,7.0,12.96,12.96,6.18,21.1,4.50,0.52,0.52,0.25,0.77,0.77,0.85,0.18
Gabriel Martinelli,ARS,26,2128,11.0,11.0,2.0,7.40,7.40,5.98,18.4,7.96,0.31,0.31,0.25,0.57,0.57,0.78,0.34
Rodrigo,LEE,18,1328,10.0,9.0,1.0,7.05,6.28,1.93,8.49,2.35,0.48,0.43,0.13,0.61,0.56,0.58,0.16
Bukayo Saka,ARS,26,2263,10.0,8.0,9.0,8.52,7.00,5.32,16.51,7.43,0.34,0.28,0.21,0.55,0.49,0.66,0.30
Miguel Almirón,NEW,24,2024,10.0,10.0,1.0,6.75,6.75,1.51,10.77,4.31,0.30,0.30,0.07,0.37,0.37,0.48,0.19
Martin Odegaard,ARS,25,2169,9.0,9.0,6.0,6.68,6.68,7.42,20.05,10.17,0.28,0.28,0.31,0.59,0.59,0.83,0.42
Phil Foden,MCI,23,1349,9.0,9.0,5.0,4.59,4.59,4.03,12.93,6.01,0.31,0.31,0.27,0.58,0.58,0.86,0.40
James Maddison,LEI,18,1457,9.0,9.0,5.0,3.65,3.65,3.36,8.19,3.94,0.23,0.23,0.21,0.43,0.43,0.51,0.24
Roberto Firmino,LIV,18,1011,8.0,8.0,4.0,6.50,6.50,2.92,11.4,5.23,0.58,0.58,0.26,0.84,0.84,1.01,0.47
Danny Ings,AVL,24,1038,8.0,6.0,0.0,7.19,5.67,0.81,6.64,0.44,0.62,0.49,0.07,0.69,0.56,0.58,0.04
Harvey Barnes,LEI,23,1944,8.0,8.0,1.0,6.50,6.50,1.48,9.81,2.77,0.30,0.30,0.07,0.37,0.37,0.45,0.13
Leandro Trossard,ARS,24,1658,8.0,8.0,4.0,6.40,6.40,2.70,12.25,4.16,0.35,0.35,0.15,0.49,0.49,0.67,0.23
Ollie Watkins,AVL,24,1983,8.0,7.0,4.0,9.68,8.91,2.10,12.59,3.55,0.44,0.40,0.10,0.53,0.50,0.57,0.16
Darwin Núñez,LIV,19,1299,8.0,8.0,3.0,12.51,12.51,4.88,17.49,2.81,0.87,0.87,0.34,1.20,1.20,1.21,0.19
Callum Wilson,NEW,18,1254,7.0,6.0,3.0,9.46,8.70,1.84,7.88,0.83,0.68,0.62,0.13,0.81,0.76,0.57,0.06
Brennan Johnson,NFO,25,2077,7.0,6.0,2.0,6.24,4.71,3.10,9.51,1.89,0.27,0.20,0.13,0.40,0.34,0.41,0.08
Pascal Groß,BHA,23,2017,6.0,6.0,4.0,4.09,4.09,7.56,16.34,8.81,0.18,0.18,0.34,0.52,0.52,0.73,0.39
Wilfried Zaha,CRY,20,1760,6.0,6.0,2.0,5.87,4.35,2.43,8.79,3.19,0.30,0.22,0.12,0.42,0.35,0.45,0.16
James Ward-Prowse,SOU,25,2250,6.0,6.0,2.0,3.40,1.88,4.42,8.04,6.57,0.14,0.08,0.18,0.31,0.25,0.32,0.26
Alexis Mac Allister,BHA,20,1731,6.0,2.0,1.0,6.71,3.67,1.99,11.86,8.64,0.35,0.19,0.10,0.45,0.29,0.62,0.45
