Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,28,2259,32.0,26.0,5.0,26.31,21.75,4.55,24.86,2.27,1.05,0.87,0.18,1.23,1.05,0.99,0.09
Harry Kane,TOT,32,2874,24.0,20.0,2.0,20.16,16.36,5.30,19.55,3.67,0.63,0.51,0.17,0.80,0.68,0.61,0.11
Ivan Toney,BRE,30,2696,19.0,13.0,4.0,21.55,16.22,4.77,17.73,3.82,0.72,0.54,0.16,0.88,0.70,0.59,0.13
Mohamed Salah,LIV,31,2682,16.0,16.0,7.0,17.79,16.27,6.74,26.27,6.48,0.60,0.55,0.23,0.82,0.77,0.88,0.22
Marcus Rashford,MUN,29,2408,15.0,15.0,4.0,14.58,14.58,3.12,22.59,6.31,0.55,0.55,0.12,0.66,0.66,0.84,0.24
Gabriel Martinelli,ARS,32,2652,15.0,15.0,5.0,10.01,10.01,8.87,23.94,9.11,0.34,0.34,0.30,0.64,0.64,0.81,0.31
Ollie Watkins,AVL,31,2610,14.0,13.0,6.0,14.71,13.95,3.01,18.46,4.36,0.51,0.48,0.10,0.61,0.58,0.64,0.15
Bukayo Saka,ARS,32,2723,13.0,11.0,11.0,10.34,8.06,6.58,21.74,10.61,0.34,0.27,0.22,0.56,0.48,0.72,0.35
Martin Odegaard,ARS,31,2702,12.0,12.0,7.0,8.02,8.02,8.10,24.81,13.46,0.27,0.27,0.27,0.54,0.54,0.83,0.45
Callum Wilson,NEW,24,1443,11.0,10.0,4.0,11.67,10.91,2.46,10.63,1.61,0.73,0.68,0.15,0.88,0.83,0.66,0.10
Aleksandar Mitrovic,FUL,21,1826,11.0,8.0,1.0,12.95,8.38,2.25,10.87,2.53,0.64,0.41,0.11,0.75,0.52,0.54,0.12
Rodrigo,LEE,25,1569,11.0,10.0,1.0,7.94,7.18,1.97,9.11,2.45,0.46,0.41,0.11,0.57,0.53,0.52,0.14
Miguel Almirón,NEW,27,2096,11.0,11.0,1.0,7.20,7.20,2.02,11.24,4.39,0.31,0.31,0.09,0.40,0.40,0.48,0.19
Alexander Isak,NEW,15,978,10.0,8.0,0.0,7.44,5.92,0.54,7.6,1.75,0.68,0.54,0.05,0.73,0.59,0.70,0.16
