Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS
Ederson,21,24,TOT,MCI,1,6.1,GKP,9.1,5.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,345.4,10.0,0.0,35.7,5.7,1.0,0.9,17.9,4.7,4012.0,2163.0,1.0,-1.0,23,0.0,0.0,0.0,0.0,0.17999999999999972,0.17999999999999972,0.0,0.0,0.01,0.01,0.01,0.22,0.2,1,1,1,0,0.0,3.0,1,3,1.2299999999999969,1.2399999999999949,1.0500000000000007,1.040000000000001,0.17999999999999972,-0.009999999999999787,0.22000000000000242,9.0,2.0,1.3999999999999986,9,1.565217391304348,1.0869565217391304,1.565217391304348,1.3921739130434785,1.2930434782608695,1.34,1.1417391304347826,0.15130434782608695,0.528695652173913,0.5008695652173912,4.260869565217392,8.608695652173912,1.3834782608695653
Bernardo Silva,21,24,TOT,MCI,1,7.4,MID,1.1,6.0,13.0,90.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0,293.8,268.7,343.0,90.8,6.0,1.0,0.8,8.8,3.6,3178.0,1028.0,-1.0,1.0,18,1.0,0.19999999999999973,0.19999999999999973,0.06000000000000005,0.3099999999999987,0.09999999999999964,0.18,0.18,0.17,0.35,0.35,0.73,0.46,1,1,1,0,0.0,3.0,1,3,1.2299999999999969,1.2399999999999949,1.0500000000000007,1.040000000000001,0.17999999999999972,-0.009999999999999787,0.22000000000000242,9.0,2.0,1.3999999999999986,9,1.565217391304348,1.0869565217391304,1.565217391304348,1.3921739130434785,1.2930434782608695,1.34,1.1417391304347826,0.15130434782608695,0.528695652173913,0.5008695652173912,4.260869565217392,8.608695652173912,1.3834782608695653
Fernandinho,21,24,TOT,MCI,1,5.4,DEF,0.7,1.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,79.0,47.1,53.0,18.1,1.3,0.0,0.2,5.2,2.5,64.0,102.0,-1.0,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.58,0.57,1,1,1,0,0.0,3.0,1,3,1.2299999999999969,1.2399999999999949,1.0500000000000007,1.040000000000001,0.17999999999999972,-0.009999999999999787,0.22000000000000242,9.0,2.0,1.3999999999999986,9,1.565217391304348,1.0869565217391304,1.565217391304348,1.3921739130434785,1.2930434782608695,1.34,1.1417391304347826,0.15130434782608695,0.528695652173913,0.5008695652173912,4.260869565217392,8.608695652173912,1.3834782608695653
Dias,21,24,TOT,MCI,1,6.1,DEF,20.8,4.3,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,404.4,47.4,166.0,62.0,4.3,0.0,0.7,16.4,4.8,6425.0,8542.0,6.0,-6.0,21,0.0,0.0,0.0,0.02,0.2900000000000009,0.27999999999999936,0.07,0.07,0.0,0.07,0.07,0.47,0.46,1,1,1,0,0.0,3.0,1,3,1.2299999999999969,1.2399999999999949,1.0500000000000007,1.040000000000001,0.17999999999999972,-0.009999999999999787,0.22000000000000242,9.0,2.0,1.3999999999999986,9,1.565217391304348,1.0869565217391304,1.565217391304348,1.3921739130434785,1.2930434782608695,1.34,1.1417391304347826,0.15130434782608695,0.528695652173913,0.5008695652173912,4.260869565217392,8.608695652173912,1.3834782608695653
Sterling,21,24,TOT,MCI,1,11.6,MID,14.0,5.3,1.0,79.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,524.6,421.3,977.0,192.2,5.3,0.0,0.5,10.3,5.5,2233.0,24466.0,1.0,-1.0,22,0.0,0.0,0.0,0.08000000000000007,0.0799999999999983,0.0,0.42,0.38,0.25,0.67,0.63,0.9,0.47,1,1,1,0,0.0,3.0,1,3,1.2299999999999969,1.2399999999999949,1.0500000000000007,1.040000000000001,0.17999999999999972,-0.009999999999999787,0.22000000000000242,9.0,2.0,1.3999999999999986,9,1.565217391304348,1.0869565217391304,1.565217391304348,1.3921739130434785,1.2930434782608695,1.34,1.1417391304347826,0.15130434782608695,0.528695652173913,0.5008695652173912,4.260869565217392,8.608695652173912,1.3834782608695653
Cancelo,21,24,TOT,MCI,1,6.1,DEF,23.9,5.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,397.2,500.4,250.0,114.9,5.7,0.0,0.9,16.7,5.4,16349.0,4744.0,6.0,-6.0,19,0.0,0.030000000000000027,0.030000000000000027,0.06000000000000005,0.39000000000000057,0.2900000000000009,0.06,0.06,0.2,0.26,0.26,0.76,0.6,1,1,1,0,0.0,3.0,1,3,1.2299999999999969,1.2399999999999949,1.0500000000000007,1.040000000000001,0.17999999999999972,-0.009999999999999787,0.22000000000000242,9.0,2.0,1.3999999999999986,9,1.565217391304348,1.0869565217391304,1.565217391304348,1.3921739130434785,1.2930434782608695,1.34,1.1417391304347826,0.15130434782608695,0.528695652173913,0.5008695652173912,4.260869565217392,8.608695652173912,1.3834782608695653
De Bruyne,21,24,TOT,MCI,1,11.8,MID,10.1,0.3,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,517.4,808.1,663.0,199.0,0.3,0.0,0.0,8.1,5.3,16273.0,984.0,3.0,-3.0,18,0.0,0.0,0.0,0.08999999999999986,0.08000000000000007,0.0,0.51,0.36,0.51,1.02,0.87,1.0,0.5,1,1,1,0,0.0,3.0,1,3,1.2299999999999969,1.2399999999999949,1.0500000000000007,1.040000000000001,0.17999999999999972,-0.009999999999999787,0.22000000000000242,9.0,2.0,1.3999999999999986,9,1.565217391304348,1.0869565217391304,1.565217391304348,1.3921739130434785,1.2930434782608695,1.34,1.1417391304347826,0.15130434782608695,0.528695652173913,0.5008695652173912,4.260869565217392,8.608695652173912,1.3834782608695653
Gündogan,21,24,TOT,MCI,1,6.1,MID,33.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.8,445.3,485.0,150.2,9.6,0.0,1.6,20.2,6.8,15051.0,43755.0,6.0,-6.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.39,0.19,0.68,0.58,0.84,0.4,1,1,1,0,0.0,3.0,1,3,1.2299999999999969,1.2399999999999949,1.0500000000000007,1.040000000000001,0.17999999999999972,-0.009999999999999787,0.22000000000000242,9.0,2.0,1.3999999999999986,9,1.565217391304348,1.0869565217391304,1.565217391304348,1.3921739130434785,1.2930434782608695,1.34,1.1417391304347826,0.15130434782608695,0.528695652173913,0.5008695652173912,4.260869565217392,8.608695652173912,1.3834782608695653
Walker,21,24,TOT,MCI,1,6.1,DEF,5.2,1.3,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.6,135.8,74.0,43.7,1.3,0.0,0.2,11.5,4.4,353.0,1451.0,1.0,-1.0,16,0.0,0.0,0.0,0.09999999999999998,0.3700000000000001,0.2699999999999996,0.01,0.01,0.03,0.05,0.05,0.39,0.37,1,1,1,0,0.0,3.0,1,3,1.2299999999999969,1.2399999999999949,1.0500000000000007,1.040000000000001,0.17999999999999972,-0.009999999999999787,0.22000000000000242,9.0,2.0,1.3999999999999986,9,1.565217391304348,1.0869565217391304,1.565217391304348,1.3921739130434785,1.2930434782608695,1.34,1.1417391304347826,0.15130434782608695,0.528695652173913,0.5008695652173912,4.260869565217392,8.608695652173912,1.3834782608695653
Stones,21,24,TOT,MCI,1,5.2,DEF,22.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.2,45.9,88.0,45.3,3.7,0.0,0.7,17.5,6.5,7607.0,10990.0,2.0,-2.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.46,0.46,1,1,1,0,0.0,3.0,1,3,1.2299999999999969,1.2399999999999949,1.0500000000000007,1.040000000000001,0.17999999999999972,-0.009999999999999787,0.22000000000000242,9.0,2.0,1.3999999999999986,9,1.565217391304348,1.0869565217391304,1.565217391304348,1.3921739130434785,1.2930434782608695,1.34,1.1417391304347826,0.15130434782608695,0.528695652173913,0.5008695652173912,4.260869565217392,8.608695652173912,1.3834782608695653
Mahrez,21,24,TOT,MCI,1,8.1,MID,3.0,4.0,9.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,358.0,470.9,530.0,135.9,4.0,0.0,0.5,10.5,4.7,1389.0,2062.0,-4.0,4.0,18,1.0,0.16999999999999993,0.16999999999999993,0.0,0.34999999999999964,0.17999999999999972,0.29,0.29,0.32,0.61,0.61,0.88,0.37,1,1,1,0,0.0,3.0,1,3,1.2299999999999969,1.2399999999999949,1.0500000000000007,1.040000000000001,0.17999999999999972,-0.009999999999999787,0.22000000000000242,9.0,2.0,1.3999999999999986,9,1.565217391304348,1.0869565217391304,1.565217391304348,1.3921739130434785,1.2930434782608695,1.34,1.1417391304347826,0.15130434782608695,0.528695652173913,0.5008695652173912,4.260869565217392,8.608695652173912,1.3834782608695653
Foden,21,24,TOT,MCI,1,6.1,MID,10.3,4.9,8.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,394.2,400.1,562.0,135.7,4.9,0.0,0.8,15.4,4.9,21522.0,5598.0,-4.0,4.0,19,1.0,0.16999999999999993,0.16999999999999993,0.04999999999999982,0.14000000000000057,0.03000000000000025,0.3,0.3,0.29,0.59,0.59,0.7,0.26,1,1,1,0,0.0,3.0,1,3,1.2299999999999969,1.2399999999999949,1.0500000000000007,1.040000000000001,0.17999999999999972,-0.009999999999999787,0.22000000000000242,9.0,2.0,1.3999999999999986,9,1.565217391304348,1.0869565217391304,1.565217391304348,1.3921739130434785,1.2930434782608695,1.34,1.1417391304347826,0.15130434782608695,0.528695652173913,0.5008695652173912,4.260869565217392,8.608695652173912,1.3834782608695653
Jesus,21,24,TOT,MCI,1,9.2,FWD,4.9,4.9,5.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,246.8,232.2,462.0,94.1,4.9,0.0,0.5,7.1,4.1,2215.0,10476.0,-3.0,3.0,16,0.0,0.6000000000000005,0.6000000000000005,0.10000000000000009,0.8100000000000005,0.13000000000000034,0.38,0.38,0.12,0.5,0.5,0.72,0.29,1,1,1,0,0.0,3.0,1,3,1.2299999999999969,1.2399999999999949,1.0500000000000007,1.040000000000001,0.17999999999999972,-0.009999999999999787,0.22000000000000242,9.0,2.0,1.3999999999999986,9,1.565217391304348,1.0869565217391304,1.565217391304348,1.3921739130434785,1.2930434782608695,1.34,1.1417391304347826,0.15130434782608695,0.528695652173913,0.5008695652173912,4.260869565217392,8.608695652173912,1.3834782608695653
