Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS
Ederson,21,20,WBA,MCI,0,6.0,GKP,7.8,5.0,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,266.8,0.0,0.0,26.8,5.0,0.0,0.8,13.7,4.6,73219.0,20850.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.11999999999999966,0.11999999999999966,0.0,0.0,0.0,0.0,0.0,0.18,0.18,1,1.0,1.0,0.0,0.0,5.0,0.0,3.0,2.240000000000002,2.25,0.5699999999999985,0.5700000000000003,1.6799999999999997,-0.08000000000000007,0.3299999999999983,15.0,3.0,2.6599999999999966,19,0.75,2.4,0.55,0.657,0.5805,2.127,1.975,-1.3945,0.8744999999999999,0.46449999999999997,3.65,9.15,0.48949999999999994
Bernardo Silva,21,20,WBA,MCI,0,7.4,MID,1.0,3.6,4.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,161.0,192.5,210.0,56.5,3.6,0.0,0.5,4.9,2.8,20014.0,10633.0,-1.0,1.0,13,0.0,0.0,0.0,0.13000000000000012,0.33999999999999986,0.20999999999999996,0.2,0.2,0.17,0.37,0.37,0.79,0.54,1,1.0,1.0,0.0,0.0,5.0,0.0,3.0,2.240000000000002,2.25,0.5699999999999985,0.5700000000000003,1.6799999999999997,-0.08000000000000007,0.3299999999999983,15.0,3.0,2.6599999999999966,19,0.75,2.4,0.55,0.657,0.5805,2.127,1.975,-1.3945,0.8744999999999999,0.46449999999999997,3.65,9.15,0.48949999999999994
Fernandinho,21,20,WBA,MCI,0,5.4,DEF,0.7,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8,29.8,45.0,13.6,1.4,0.0,0.3,3.5,2.1,940.0,1866.0,-1.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,0.13,0.62,0.61,1,1.0,1.0,0.0,0.0,5.0,0.0,3.0,2.240000000000002,2.25,0.5699999999999985,0.5700000000000003,1.6799999999999997,-0.08000000000000007,0.3299999999999983,15.0,3.0,2.6599999999999966,19,0.75,2.4,0.55,0.657,0.5805,2.127,1.975,-1.3945,0.8744999999999999,0.46449999999999997,3.65,9.15,0.48949999999999994
Dias,21,20,WBA,MCI,0,5.9,DEF,16.3,6.6,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,339.2,29.9,157.0,52.7,6.6,0.0,1.1,14.1,4.9,229850.0,47744.0,4.0,-4.0,17,0.0,0.0,0.0,0.0,0.17999999999999972,0.17000000000000082,0.08,0.08,0.0,0.08,0.08,0.48,0.48,1,1.0,1.0,0.0,0.0,5.0,0.0,3.0,2.240000000000002,2.25,0.5699999999999985,0.5700000000000003,1.6799999999999997,-0.08000000000000007,0.3299999999999983,15.0,3.0,2.6599999999999966,19,0.75,2.4,0.55,0.657,0.5805,2.127,1.975,-1.3945,0.8744999999999999,0.46449999999999997,3.65,9.15,0.48949999999999994
Sterling,21,20,WBA,MCI,0,11.6,MID,12.0,5.2,11.0,90.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,385.6,310.1,804.0,149.8,5.2,0.0,0.4,8.4,5.4,393231.0,32206.0,1.0,-1.0,18,1.0,1.1900000000000004,1.1899999999999995,0.10999999999999988,1.4699999999999989,0.28000000000000114,0.4,0.36,0.22,0.63,0.58,0.9,0.52,1,1.0,1.0,0.0,0.0,5.0,0.0,3.0,2.240000000000002,2.25,0.5699999999999985,0.5700000000000003,1.6799999999999997,-0.08000000000000007,0.3299999999999983,15.0,3.0,2.6599999999999966,19,0.75,2.4,0.55,0.657,0.5805,2.127,1.975,-1.3945,0.8744999999999999,0.46449999999999997,3.65,9.15,0.48949999999999994
De Bruyne,21,20,WBA,MCI,0,11.8,MID,12.1,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.6,796.8,663.0,197.6,5.4,0.0,0.5,8.1,5.6,1559.0,717775.0,3.0,-3.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.36,0.51,1.02,0.87,1.0,0.5,1,1.0,1.0,0.0,0.0,5.0,0.0,3.0,2.240000000000002,2.25,0.5699999999999985,0.5700000000000003,1.6799999999999997,-0.08000000000000007,0.3299999999999983,15.0,3.0,2.6599999999999966,19,0.75,2.4,0.55,0.657,0.5805,2.127,1.975,-1.3945,0.8744999999999999,0.46449999999999997,3.65,9.15,0.48949999999999994
Cancelo,21,20,WBA,MCI,0,6.0,DEF,19.4,6.6,17.0,90.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,332.2,437.0,197.0,96.7,6.6,1.0,1.1,14.3,5.7,525134.0,26754.0,5.0,-5.0,15,1.0,0.13,0.13,0.08999999999999986,0.5199999999999996,0.3699999999999992,0.05,0.05,0.23,0.28,0.28,0.78,0.63,1,1.0,1.0,0.0,0.0,5.0,0.0,3.0,2.240000000000002,2.25,0.5699999999999985,0.5700000000000003,1.6799999999999997,-0.08000000000000007,0.3299999999999983,15.0,3.0,2.6599999999999966,19,0.75,2.4,0.55,0.657,0.5805,2.127,1.975,-1.3945,0.8744999999999999,0.46449999999999997,3.65,9.15,0.48949999999999994
Walker,21,20,WBA,MCI,0,6.1,DEF,5.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.6,112.0,72.0,38.4,1.4,0.0,0.2,10.2,4.4,5662.0,24155.0,1.0,-1.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.04,0.04,0.42,0.4,1,1.0,1.0,0.0,0.0,5.0,0.0,3.0,2.240000000000002,2.25,0.5699999999999985,0.5700000000000003,1.6799999999999997,-0.08000000000000007,0.3299999999999983,15.0,3.0,2.6599999999999966,19,0.75,2.4,0.55,0.657,0.5805,2.127,1.975,-1.3945,0.8744999999999999,0.46449999999999997,3.65,9.15,0.48949999999999994
Gündogan,21,20,WBA,MCI,0,5.8,MID,17.0,8.8,14.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,53.0,384.0,302.9,324.0,101.1,8.8,1.0,1.5,13.8,5.7,813867.0,19377.0,3.0,-3.0,14,2.0,0.4800000000000004,0.48,0.10999999999999988,0.7200000000000006,0.14000000000000057,0.35,0.29,0.12,0.47,0.41,0.73,0.42,1,1.0,1.0,0.0,0.0,5.0,0.0,3.0,2.240000000000002,2.25,0.5699999999999985,0.5700000000000003,1.6799999999999997,-0.08000000000000007,0.3299999999999983,15.0,3.0,2.6599999999999966,19,0.75,2.4,0.55,0.657,0.5805,2.127,1.975,-1.3945,0.8744999999999999,0.46449999999999997,3.65,9.15,0.48949999999999994
Stones,21,20,WBA,MCI,0,5.2,DEF,20.3,8.2,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,263.2,36.3,86.0,38.5,8.2,0.0,1.6,14.8,7.0,375737.0,41755.0,2.0,-2.0,11,0.0,0.0,0.0,0.0,0.3099999999999996,0.3099999999999996,0.14,0.14,0.0,0.14,0.14,0.46,0.46,1,1.0,1.0,0.0,0.0,5.0,0.0,3.0,2.240000000000002,2.25,0.5699999999999985,0.5700000000000003,1.6799999999999997,-0.08000000000000007,0.3299999999999983,15.0,3.0,2.6599999999999966,19,0.75,2.4,0.55,0.657,0.5805,2.127,1.975,-1.3945,0.8744999999999999,0.46449999999999997,3.65,9.15,0.48949999999999994
