Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS
Ederson,21,33,SOU,MCI,1,6.1,GKP,9.4,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.2,10.0,0.0,48.4,2.7,0.0,0.4,22.5,4.3,8177.0,19456.0,1.0,-1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.2,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1.25,1.8125,1.125,1.1425,1.02375,1.5,1.3096875,-0.28625,0.2975,0.3340625,5.78125,7.25,1.161875
Bernardo Silva,21,33,SOU,MCI,1,7.4,MID,1.1,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.8,437.7,459.0,128.7,5.7,0.0,0.8,12.3,3.8,6014.0,2216.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.22,0.39,0.39,0.75,0.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1.25,1.8125,1.125,1.1425,1.02375,1.5,1.3096875,-0.28625,0.2975,0.3340625,5.78125,7.25,1.161875
Fernandinho,21,33,SOU,MCI,1,5.4,DEF,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.8,158.1,99.0,42.6,2.0,0.0,0.4,8.3,2.5,562.0,352.0,-1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.14,0.14,0.59,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1.25,1.8125,1.125,1.1425,1.02375,1.5,1.3096875,-0.28625,0.2975,0.3340625,5.78125,7.25,1.161875
Dias,21,33,SOU,MCI,1,6.1,DEF,23.1,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.8,79.2,193.0,86.3,2.7,0.0,0.4,22.1,4.7,42864.0,84812.0,6.0,-6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.07,0.53,0.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1.25,1.8125,1.125,1.1425,1.02375,1.5,1.3096875,-0.28625,0.2975,0.3340625,5.78125,7.25,1.161875
Sterling,21,33,SOU,MCI,1,11.1,MID,4.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.6,502.4,1192.0,228.3,2.0,0.0,0.2,12.4,5.1,3692.0,23143.0,-4.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.41,0.24,0.68,0.65,0.91,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1.25,1.8125,1.125,1.1425,1.02375,1.5,1.3096875,-0.28625,0.2975,0.3340625,5.78125,7.25,1.161875
Cancelo,21,33,SOU,MCI,1,5.9,DEF,14.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.4,628.4,353.0,146.8,0.3,0.0,0.1,20.8,5.1,10571.0,101013.0,4.0,-4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.22,0.29,0.29,0.69,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1.25,1.8125,1.125,1.1425,1.02375,1.5,1.3096875,-0.28625,0.2975,0.3340625,5.78125,7.25,1.161875
De Bruyne,21,33,SOU,MCI,1,11.9,MID,14.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.2,1077.8,888.0,265.5,1.0,0.0,0.1,10.8,5.3,17028.0,111817.0,4.0,-4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.36,0.47,0.93,0.83,0.99,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1.25,1.8125,1.125,1.1425,1.02375,1.5,1.3096875,-0.28625,0.2975,0.3340625,5.78125,7.25,1.161875
Gündogan,21,33,SOU,MCI,1,5.8,MID,22.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.6,597.9,631.0,190.2,0.7,0.0,0.1,24.8,5.8,16543.0,188383.0,3.0,-3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.35,0.17,0.59,0.52,0.87,0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1.25,1.8125,1.125,1.1425,1.02375,1.5,1.3096875,-0.28625,0.2975,0.3340625,5.78125,7.25,1.161875
Mahrez,21,33,SOU,MCI,1,8.0,MID,5.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.2,648.2,855.0,206.9,1.7,0.0,0.2,16.8,5.4,14504.0,39738.0,-5.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.27,0.57,0.57,0.9,0.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1.25,1.8125,1.125,1.1425,1.02375,1.5,1.3096875,-0.28625,0.2975,0.3340625,5.78125,7.25,1.161875
Walker,21,33,SOU,MCI,1,6.1,DEF,4.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,188.2,88.0,57.9,2.7,0.0,0.4,13.8,3.8,2148.0,1699.0,1.0,-1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.04,0.04,0.47,0.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1.25,1.8125,1.125,1.1425,1.02375,1.5,1.3096875,-0.28625,0.2975,0.3340625,5.78125,7.25,1.161875
