Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS
Ederson,21,23,LIV,MCI,0,6.1,GKP,8.8,5.4,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,296.0,0.0,0.0,29.7,5.4,0.0,0.9,15.6,4.5,67274.0,46283.0,1.0,-1.0,21.0,0.0,0.0,0.0,0.0,0.020000000000000462,0.020000000000000462,0.0,0.0,0.0,0.0,0.0,0.21,0.21,1.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,3.549999999999997,2.789999999999999,1.1799999999999997,0.41000000000000014,2.370000000000001,0.4399999999999995,-0.8599999999999994,4.0,6.0,2.8999999999999986,4,1.9130434782608696,1.2608695652173914,1.7391304347826086,1.8665217391304347,1.6678260869565218,1.2382608695652173,1.0065217391304346,0.661304347826087,0.39956521739130435,0.9182608695652175,12.347826086956522,3.0434782608695654,1.822608695652174
Bernardo Silva,21,23,LIV,MCI,0,7.4,MID,1.1,4.4,5.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,219.8,232.4,285.0,73.9,4.4,0.0,0.6,6.8,3.1,17809.0,10231.0,-1.0,1.0,16.0,0.0,0.03000000000000025,0.03000000000000025,0.8300000000000001,0.9800000000000004,0.11000000000000032,0.18,0.18,0.19,0.37,0.37,0.78,0.5,1.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,3.549999999999997,2.789999999999999,1.1799999999999997,0.41000000000000014,2.370000000000001,0.4399999999999995,-0.8599999999999994,4.0,6.0,2.8999999999999986,4,1.9130434782608696,1.2608695652173914,1.7391304347826086,1.8665217391304347,1.6678260869565218,1.2382608695652173,1.0065217391304346,0.661304347826087,0.39956521739130435,0.9182608695652175,12.347826086956522,3.0434782608695654,1.822608695652174
Fernandinho,21,23,LIV,MCI,0,5.4,DEF,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,47.1,53.0,18.1,2.0,0.0,0.4,5.0,2.7,1133.0,2893.0,-1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.59,0.57,1.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,3.549999999999997,2.789999999999999,1.1799999999999997,0.41000000000000014,2.370000000000001,0.4399999999999995,-0.8599999999999994,4.0,6.0,2.8999999999999986,4,1.9130434782608696,1.2608695652173914,1.7391304347826086,1.8665217391304347,1.6678260869565218,1.2382608695652173,1.0065217391304346,0.661304347826087,0.39956521739130435,0.9182608695652175,12.347826086956522,3.0434782608695654,1.822608695652174
Dias,21,23,LIV,MCI,0,6.1,DEF,21.9,6.6,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,385.2,34.9,164.0,58.6,6.6,0.0,1.1,16.1,4.9,224438.0,133927.0,6.0,-6.0,20.0,0.0,0.0,0.0,0.0,0.10999999999999943,0.11000000000000121,0.07,0.07,0.0,0.07,0.07,0.48,0.47,1.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,3.549999999999997,2.789999999999999,1.1799999999999997,0.41000000000000014,2.370000000000001,0.4399999999999995,-0.8599999999999994,4.0,6.0,2.8999999999999986,4,1.9130434782608696,1.2608695652173914,1.7391304347826086,1.8665217391304347,1.6678260869565218,1.2382608695652173,1.0065217391304346,0.661304347826087,0.39956521739130435,0.9182608695652175,12.347826086956522,3.0434782608695654,1.822608695652174
Sterling,21,23,LIV,MCI,0,11.6,MID,13.5,5.3,8.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,485.6,363.3,926.0,177.4,5.3,0.0,0.5,9.7,5.7,201139.0,86897.0,1.0,-1.0,20.0,1.0,0.8299999999999992,0.8300000000000001,0.49999999999999956,1.4299999999999997,0.09999999999999964,0.46,0.42,0.24,0.7,0.66,0.95,0.47,1.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,3.549999999999997,2.789999999999999,1.1799999999999997,0.41000000000000014,2.370000000000001,0.4399999999999995,-0.8599999999999994,4.0,6.0,2.8999999999999986,4,1.9130434782608696,1.2608695652173914,1.7391304347826086,1.8665217391304347,1.6678260869565218,1.2382608695652173,1.0065217391304346,0.661304347826087,0.39956521739130435,0.9182608695652175,12.347826086956522,3.0434782608695654,1.822608695652174
Cancelo,21,23,LIV,MCI,0,6.0,DEF,22.1,5.6,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,357.6,446.3,230.0,103.5,5.6,0.0,0.9,15.7,5.5,161912.0,91533.0,5.0,-5.0,17.0,0.0,0.0,0.0,0.0,0.09999999999999964,0.09000000000000163,0.06,0.06,0.2,0.27,0.27,0.76,0.61,1.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,3.549999999999997,2.789999999999999,1.1799999999999997,0.41000000000000014,2.370000000000001,0.4399999999999995,-0.8599999999999994,4.0,6.0,2.8999999999999986,4,1.9130434782608696,1.2608695652173914,1.7391304347826086,1.8665217391304347,1.6678260869565218,1.2382608695652173,1.0065217391304346,0.661304347826087,0.39956521739130435,0.9182608695652175,12.347826086956522,3.0434782608695654,1.822608695652174
De Bruyne,21,23,LIV,MCI,0,11.8,MID,10.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.6,796.8,663.0,197.6,2.0,0.0,0.2,8.1,5.6,1115.0,40598.0,3.0,-3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.36,0.51,1.02,0.87,1.0,0.5,1.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,3.549999999999997,2.789999999999999,1.1799999999999997,0.41000000000000014,2.370000000000001,0.4399999999999995,-0.8599999999999994,4.0,6.0,2.8999999999999986,4,1.9130434782608696,1.2608695652173914,1.7391304347826086,1.8665217391304347,1.6678260869565218,1.2382608695652173,1.0065217391304346,0.661304347826087,0.39956521739130435,0.9182608695652175,12.347826086956522,3.0434782608695654,1.822608695652174
Gündogan,21,23,LIV,MCI,0,6.0,MID,27.5,8.4,13.0,90.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,45.0,501.4,426.5,409.0,133.8,8.4,1.0,1.4,17.3,6.1,672463.0,53300.0,5.0,-5.0,17.0,2.0,2.4299999999999997,1.6599999999999997,0.0,1.7600000000000016,0.08999999999999986,0.45,0.34,0.19,0.64,0.53,0.8,0.4,1.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,3.549999999999997,2.789999999999999,1.1799999999999997,0.41000000000000014,2.370000000000001,0.4399999999999995,-0.8599999999999994,4.0,6.0,2.8999999999999986,4,1.9130434782608696,1.2608695652173914,1.7391304347826086,1.8665217391304347,1.6678260869565218,1.2382608695652173,1.0065217391304346,0.661304347826087,0.39956521739130435,0.9182608695652175,12.347826086956522,3.0434782608695654,1.822608695652174
Walker,21,23,LIV,MCI,0,6.1,DEF,5.3,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.4,119.0,72.0,40.5,1.9,0.0,0.3,11.1,4.5,8242.0,25365.0,1.0,-1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.04,0.04,0.4,0.38,1.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,3.549999999999997,2.789999999999999,1.1799999999999997,0.41000000000000014,2.370000000000001,0.4399999999999995,-0.8599999999999994,4.0,6.0,2.8999999999999986,4,1.9130434782608696,1.2608695652173914,1.7391304347826086,1.8665217391304347,1.6678260869565218,1.2382608695652173,1.0065217391304346,0.661304347826087,0.39956521739130435,0.9182608695652175,12.347826086956522,3.0434782608695654,1.822608695652174
Stones,21,23,LIV,MCI,0,5.2,DEF,21.3,6.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,297.4,43.7,86.0,42.7,6.7,0.0,1.3,16.3,6.5,164362.0,96590.0,2.0,-2.0,13.0,0.0,0.0,0.0,0.0,0.11000000000000032,0.11000000000000032,0.12,0.12,0.0,0.12,0.12,0.42,0.42,1.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,3.549999999999997,2.789999999999999,1.1799999999999997,0.41000000000000014,2.370000000000001,0.4399999999999995,-0.8599999999999994,4.0,6.0,2.8999999999999986,4,1.9130434782608696,1.2608695652173914,1.7391304347826086,1.8665217391304347,1.6678260869565218,1.2382608695652173,1.0065217391304346,0.661304347826087,0.39956521739130435,0.9182608695652175,12.347826086956522,3.0434782608695654,1.822608695652174
