Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Leno,ARS,5.0,GKP,9.2%,3.5,28.0,720.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,150.0,171.2,0.0,0.0,17.1,3.5,1.0,0.7,5.6,3.5,372630.0,333566.0,0.0,0.0
Bellerín,ARS,5.1,DEF,8.2%,4.0,34.0,720.0,0.0,3.0,2.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,152.0,126.6,91.4,49.0,26.8,4.0,1.0,0.8,6.7,4.2,474656.0,237797.0,1.0,-1.0
Webster,BHA,4.4,DEF,1.9%,2.5,18.0,720.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,110.0,95.2,38.0,99.0,23.2,2.5,0.0,0.6,4.1,2.2,44498.0,104494.0,-1.0,1.0
Guaita,CRY,5.0,GKP,4.0%,1.5,21.0,720.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,22.0,3.0,116.0,153.6,0.0,0.0,15.4,1.5,1.0,0.3,4.2,2.6,299254.0,229515.0,0.0,0.0
Kouyaté,CRY,5.0,MID,0.6%,2.0,24.0,720.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,111.0,165.0,12.2,65.0,24.3,2.0,0.0,0.4,4.8,3.0,63506.0,44214.0,0.0,0.0
Zaha,CRY,7.4,MID,29.2%,7.0,54.0,720.0,5.0,2.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,144.0,243.6,162.8,346.0,75.3,7.0,2.0,0.9,7.3,6.8,2295343.0,980886.0,4.0,-4.0
Keane,EVE,5.1,DEF,5.9%,2.8,27.0,720.0,2.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,152.0,208.8,24.0,84.0,31.7,2.8,1.0,0.5,5.3,3.4,429887.0,181557.0,1.0,-1.0
Schmeichel,LEI,5.5,GKP,11.8%,5.5,34.0,720.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,147.0,187.6,0.0,0.0,18.8,5.5,1.0,1.0,6.2,4.2,231882.0,382370.0,0.0,0.0
Justin,LEI,4.8,DEF,21.9%,4.0,34.0,720.0,1.0,1.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,139.0,142.4,66.3,43.0,25.3,4.0,0.0,0.8,7.1,4.2,1263263.0,562154.0,3.0,-3.0
Tielemans,LEI,6.4,MID,2.1%,5.2,34.0,720.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,153.0,199.6,89.7,92.0,38.1,5.2,1.0,0.8,5.3,4.2,105892.0,121734.0,-1.0,1.0
Meslier,LEE,4.5,GKP,4.1%,2.8,26.0,720.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,153.0,160.2,10.0,0.0,17.1,2.8,1.0,0.6,5.8,3.2,292858.0,110543.0,0.0,0.0
Ayling,LEE,4.5,DEF,4.1%,1.8,17.0,720.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,139.0,196.4,122.9,69.0,38.9,1.8,0.0,0.4,3.8,2.1,217027.0,192345.0,0.0,0.0
Koch,LEE,4.5,DEF,0.8%,2.5,19.0,720.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,128.0,145.8,15.6,71.0,23.3,2.5,1.0,0.6,4.2,2.4,45305.0,32188.0,0.0,0.0
Robertson,LIV,7.1,DEF,17.6%,3.0,31.0,720.0,1.0,2.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,161.0,169.6,184.9,128.0,48.4,3.0,1.0,0.4,4.4,3.9,914044.0,632138.0,1.0,-1.0
Darlow,NEW,5.0,GKP,1.8%,4.0,35.0,720.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,39.0,4.0,181.0,288.6,0.0,0.0,29.0,4.0,0.0,0.8,7.0,4.4,151151.0,78233.0,0.0,0.0
Fernández,NEW,4.9,DEF,0.9%,1.2,16.0,720.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,128.0,187.8,23.2,4.0,21.4,1.2,0.0,0.2,3.3,2.0,26228.0,67461.0,-1.0,1.0
Ramsdale,SHU,4.8,GKP,3.1%,2.8,20.0,720.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,134.0,214.4,10.0,2.0,22.7,2.8,0.0,0.6,4.2,2.5,55295.0,325173.0,-2.0,2.0
Stevens,SHU,5.3,DEF,1.9%,1.0,10.0,720.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,107.0,140.4,31.7,55.0,22.8,1.0,0.0,0.2,1.9,1.2,17308.0,232662.0,-2.0,2.0
