Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Guaita,CRY,4.9,GKP,2.9%,2.7,42.0,1404.0,0.0,0.0,1.0,28.0,0.0,1.0,0.0,2.0,0.0,48.0,3.0,249.0,326.6,0.0,0.0,32.6,2.7,2.0,0.6,8.6,2.6,328259.0,341874.0,-1.0,1.0
Schmeichel,LEI,5.5,GKP,10.5%,3.1,60.0,1404.0,0.0,0.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,281.0,386.4,0.0,0.0,38.6,3.1,2.0,0.6,10.9,3.8,355043.0,597714.0,0.0,0.0
Justin,LEI,5.0,DEF,26.2%,3.6,59.0,1404.0,1.0,2.0,5.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,290.0,272.8,209.5,91.0,57.5,3.6,1.0,0.7,11.8,3.7,1981035.0,921329.0,5.0,
Kouyaté,CRY,5.0,MID,0.4%,1.8,39.0,1376.0,1.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,207.0,255.6,54.1,114.0,42.5,1.8,1.0,0.4,7.8,2.4,74914.0,70226.0,0.0,0.0
Leno,ARS,4.9,GKP,7.2%,2.3,54.0,1350.0,0.0,0.0,3.0,19.0,0.0,1.0,0.0,0.0,0.0,36.0,6.0,267.0,313.2,0.0,0.0,31.4,2.3,2.0,0.5,11.0,3.6,453455.0,564390.0,-1.0,1.0
Tielemans,LEI,6.4,MID,2.2%,2.1,51.0,1350.0,3.0,0.0,5.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,242.0,290.6,159.1,167.0,61.8,2.1,1.0,0.3,8.0,3.4,256448.0,273940.0,-1.0,1.0
Meslier,LEE,4.6,GKP,6.1%,4.3,62.0,1350.0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,62.0,9.0,333.0,461.0,10.0,0.0,47.2,4.3,2.0,0.9,13.5,4.1,532098.0,202174.0,1.0,-1.0
Robertson,LIV,7.3,DEF,22.7%,4.2,70.0,1350.0,1.0,5.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,347.0,345.2,463.5,161.0,97.1,4.2,2.0,0.6,9.6,4.7,1785930.0,1116916.0,3.0,-3.0
Ramsdale,SHU,4.7,GKP,2.1%,1.7,34.0,1350.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,55.0,0.0,236.0,367.6,10.0,4.0,38.2,1.7,0.0,0.4,7.2,2.3,69066.0,409255.0,-3.0,3.0
Baldock,SHU,5.0,DEF,1.2%,1.1,23.0,1350.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,161.0,186.0,174.0,164.0,52.6,1.1,0.0,0.2,4.6,1.5,44308.0,280423.0,,5.0
