Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Leno,ARS,5.0,GKP,9.1%,5.0,73.0,1620.0,0.0,0.0,6.0,19.0,0.0,1.0,0.0,0.0,0.0,43.0,6.0,345.0,372.8,0.0,0.0,37.3,5.0,2.0,1.0,14.6,4.1,698638.0,645374.0,0.0,0.0
Guaita,CRY,4.8,GKP,3.1%,5.0,62.0,1620.0,0.0,0.0,3.0,29.0,0.0,1.0,0.0,2.0,0.0,54.0,9.0,305.0,403.0,0.0,0.0,40.2,5.0,3.0,1.0,12.9,3.4,392178.0,382994.0,-2.0,2.0
Ramsdale,SHU,4.7,GKP,2.0%,3.0,46.0,1620.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,1.0,0.0,62.0,2.0,289.0,420.0,10.0,4.0,43.4,3.0,0.0,0.6,9.8,2.6,85548.0,430732.0,-3.0,3.0
Patrício,WOL,5.4,GKP,5.2%,1.2,55.0,1620.0,0.0,0.0,4.0,26.0,0.0,1.0,0.0,1.0,0.0,36.0,3.0,274.0,299.4,0.0,0.0,29.7,1.2,0.0,0.2,10.2,3.1,356040.0,446993.0,-1.0,1.0
Kouyaté,CRY,5.0,MID,0.4%,2.3,46.0,1592.0,1.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,232.0,312.6,54.8,118.0,48.7,2.3,0.0,0.5,9.2,2.6,80390.0,76768.0,0.0,0.0
Webster,BHA,4.4,DEF,1.5%,2.2,36.0,1530.0,0.0,0.0,3.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,238.0,267.0,74.7,185.0,52.6,2.2,0.0,0.5,8.2,2.1,90376.0,173764.0,-1.0,1.0
Schmeichel,LEI,5.5,GKP,9.7%,2.8,63.0,1530.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,296.0,403.6,0.0,0.0,40.4,2.8,2.0,0.5,11.5,3.7,387065.0,693548.0,0.0,0.0
Justin,LEI,5.0,DEF,24.3%,2.6,61.0,1530.0,1.0,2.0,5.0,21.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,308.0,316.2,255.6,93.0,66.7,2.6,1.0,0.5,12.2,3.6,2179581.0,1262241.0,5.0,-5.0
Meslier,LEE,4.6,GKP,6.7%,4.2,70.0,1530.0,0.0,0.0,6.0,33.0,0.0,0.0,0.0,0.0,0.0,67.0,9.0,379.0,508.4,10.0,0.0,52.0,4.2,2.0,0.9,15.2,4.1,687079.0,305409.0,1.0,-1.0
Robertson,LIV,7.4,DEF,21.4%,5.4,80.0,1530.0,1.0,5.0,5.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,396.0,384.8,575.1,177.0,113.9,5.4,2.0,0.7,10.8,4.7,1942434.0,1395542.0,4.0,-4.0
Maguire,MUN,5.4,DEF,4.3%,2.8,52.0,1530.0,1.0,1.0,5.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,300.0,320.0,39.2,248.0,60.8,2.8,1.0,0.5,9.6,3.1,333332.0,323156.0,-1.0,1.0
Darlow,NEW,5.0,GKP,2.4%,2.8,63.0,1530.0,0.0,0.0,3.0,27.0,0.0,1.0,0.0,1.0,0.0,67.0,6.0,334.0,511.6,0.0,0.0,51.3,2.8,0.0,0.6,12.6,3.7,319171.0,198352.0,0.0,0.0
Walker-Peters,SOU,4.8,DEF,13.9%,4.6,69.0,1530.0,0.0,2.0,8.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,342.0,309.0,136.3,136.0,58.2,4.6,1.0,1.0,14.4,4.1,1064344.0,820932.0,3.0,-3.0
Ward-Prowse,SOU,6.2,MID,12.3%,3.0,79.0,1530.0,4.0,4.0,8.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,356.0,432.2,455.8,117.0,100.4,3.0,3.0,0.5,12.7,4.6,1931321.0,1335786.0,2.0,-2.0
Lloris,TOT,5.6,GKP,7.8%,4.0,76.0,1530.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,56.0,9.0,332.0,404.6,0.0,0.0,40.5,4.0,0.0,0.7,13.6,4.5,572155.0,424096.0,1.0,-1.0
Højbjerg,TOT,4.9,MID,0.9%,1.6,39.0,1530.0,0.0,1.0,6.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,223.0,289.4,129.5,66.0,48.6,1.6,0.0,0.3,8.0,2.3,105328.0,126429.0,-1.0,1.0
Johnstone,WBA,4.5,GKP,2.7%,1.8,54.0,1530.0,0.0,0.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,74.0,7.0,328.0,534.8,0.0,0.0,53.5,1.8,1.0,0.4,12.0,3.2,284207.0,151554.0,0.0,0.0
Cresswell,WHU,5.4,DEF,15.6%,4.8,77.0,1530.0,0.0,6.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,367.0,339.2,416.7,47.0,80.5,4.8,2.0,0.9,14.3,4.5,1589668.0,570217.0,4.0,-4.0
Rice,WHU,4.8,MID,2.6%,2.4,42.0,1530.0,0.0,1.0,6.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,264.0,257.8,199.7,99.0,56.0,2.4,0.0,0.5,8.8,2.5,165132.0,318386.0,-2.0,2.0
Soucek,WHU,5.3,MID,15.9%,5.6,77.0,1530.0,5.0,1.0,6.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,250.0,373.8,90.4,497.0,96.1,5.6,3.0,1.1,14.5,4.5,1444933.0,615192.0,3.0,-3.0
Coady,WOL,4.9,DEF,5.6%,1.2,41.0,1530.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,257.0,310.4,24.9,17.0,35.4,1.2,0.0,0.2,8.4,2.4,384847.0,614024.0,-1.0,1.0
Dallas,LEE,4.8,DEF,15.2%,6.2,71.0,1520.0,3.0,2.0,6.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,351.0,373.4,187.9,247.0,81.0,6.2,1.0,1.3,14.8,4.2,1399106.0,562730.0,3.0,-3.0
Kane,TOT,11.1,FWD,44.0%,5.2,133.0,1519.0,11.0,11.0,6.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,472.0,707.8,320.8,741.0,176.9,5.2,6.0,0.5,12.0,7.8,3892890.0,1893521.0,6.0,-6.0
Ayling,LEE,4.5,DEF,3.1%,2.6,43.0,1509.0,0.0,0.0,6.0,33.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,323.0,396.0,215.8,152.0,76.4,2.6,0.0,0.6,9.6,2.5,317048.0,363138.0,0.0,0.0
Ogbonna,WHU,5.0,DEF,3.0%,3.4,66.0,1502.0,2.0,0.0,6.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,284.0,328.2,50.7,115.0,49.4,3.4,2.0,0.7,13.2,3.9,293114.0,117294.0,0.0,0.0
White,BHA,4.4,DEF,1.2%,2.0,35.0,1489.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,243.0,236.4,92.5,12.0,34.3,2.0,0.0,0.5,8.0,2.1,88774.0,123213.0,-1.0,1.0
Kanté,CHE,4.9,MID,2.7%,1.8,38.0,1478.0,0.0,1.0,6.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,245.0,274.6,220.8,31.0,52.9,1.8,0.0,0.4,7.8,2.2,205840.0,374008.0,-1.0,1.0
Basham,SHU,4.6,DEF,0.7%,1.3,27.0,1476.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,216.0,273.6,122.4,96.0,49.2,1.3,0.0,0.3,5.9,1.5,34620.0,128063.0,-4.0,4.0
Tielemans,LEI,6.4,MID,2.1%,3.2,59.0,1473.0,4.0,0.0,5.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,276.0,340.0,166.7,185.0,69.3,3.2,1.0,0.5,9.2,3.5,277963.0,305723.0,-1.0,1.0
Bamford,LEE,6.6,FWD,49.0%,5.2,101.0,1456.0,10.0,5.0,6.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,326.0,433.8,113.3,862.0,141.1,5.2,2.0,0.8,15.3,5.9,5006799.0,1920157.0,11.0,-11.0
Egan,SHU,4.7,DEF,2.1%,2.3,22.0,1451.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,185.0,266.8,21.6,57.0,34.5,2.3,0.0,0.5,4.7,1.3,36249.0,915678.0,-3.0,3.0
Doucouré,EVE,5.3,MID,0.9%,2.8,45.0,1448.0,1.0,2.0,4.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,255.0,265.6,188.8,202.0,65.6,2.8,1.0,0.5,8.5,2.6,111746.0,217357.0,-2.0,2.0
Rashford,MUN,9.6,MID,12.4%,6.3,90.0,1442.0,7.0,5.0,5.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,267.0,445.0,316.5,617.0,137.9,6.3,2.0,0.7,9.4,5.3,1700859.0,1178142.0,1.0,-1.0
