Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Leno,ARS,5.0,GKP,9.2%,6.6,79.0,1710.0,0.0,0.0,7.0,19.0,0.0,1.0,0.0,0.0,0.0,44.0,6.0,367.0,384.0,0.0,0.0,38.4,6.6,2.0,1.3,15.8,4.2,745301.0,697073.0,0.0,0.0
Guaita,CRY,4.8,GKP,3.2%,5.8,62.0,1710.0,0.0,0.0,3.0,33.0,0.0,1.0,0.0,2.0,0.0,56.0,9.0,318.0,420.8,0.0,0.0,42.0,5.8,3.0,1.2,12.9,3.3,412863.0,406764.0,-2.0,2.0
Schmeichel,LEI,5.5,GKP,9.8%,5.2,80.0,1710.0,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,56.0,6.0,353.0,474.4,0.0,0.0,47.5,5.2,3.0,0.9,14.5,4.2,428708.0,720085.0,0.0,0.0
Justin,LEI,5.0,DEF,25.7%,4.2,75.0,1710.0,1.0,2.0,7.0,21.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,357.0,346.8,270.8,105.0,72.5,4.2,2.0,0.8,15.0,3.9,2366291.0,1340205.0,5.0,-5.0
Robertson,LIV,7.4,DEF,20.6%,4.0,88.0,1710.0,1.0,5.0,6.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,438.0,410.4,648.0,218.0,127.9,4.0,2.0,0.5,11.9,4.6,2008376.0,1516250.0,4.0,-4.0
Maguire,MUN,5.4,DEF,4.6%,4.6,61.0,1710.0,1.0,1.0,6.0,25.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,344.0,383.0,53.3,258.0,69.5,4.6,1.0,0.9,11.3,3.2,375633.0,343351.0,-1.0,1.0
Darlow,NEW,5.0,GKP,2.3%,2.8,67.0,1710.0,0.0,0.0,3.0,32.0,0.0,1.0,0.0,1.0,0.0,73.0,6.0,362.0,561.8,0.0,0.0,56.3,2.8,0.0,0.6,13.4,3.5,331012.0,226381.0,0.0,0.0
Ramsdale,SHU,4.6,GKP,1.9%,3.0,47.0,1710.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,1.0,0.0,64.0,2.0,300.0,430.2,10.0,4.0,44.4,3.0,0.0,0.7,10.2,2.5,87863.0,440996.0,-4.0,4.0
Cresswell,WHU,5.4,DEF,18.7%,6.2,87.0,1710.0,0.0,6.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,407.0,378.6,463.2,47.0,89.1,6.2,2.0,1.1,16.1,4.6,1913536.0,625153.0,4.0,-4.0
Rice,WHU,4.8,MID,2.6%,2.6,47.0,1710.0,0.0,1.0,7.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,292.0,288.4,249.6,142.0,68.3,2.6,0.0,0.5,9.8,2.5,182523.0,334632.0,-2.0,2.0
