Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Leno,ARS,5.0,GKP,8.5%,4.3,41.0,990.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,29.0,5.0,202.0,234.0,0.0,0.0,23.4,4.3,2.0,0.9,8.2,3.7,409064.0,422008.0,0.0,0.0
Webster,BHA,4.4,DEF,1.7%,1.7,23.0,990.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,143.0,137.0,40.6,111.0,28.9,1.7,0.0,0.4,5.2,2.1,54435.0,126050.0,-1.0,1.0
Guaita,CRY,5.0,GKP,3.6%,2.7,29.0,990.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,2.0,0.0,33.0,3.0,167.0,231.6,0.0,0.0,23.1,2.7,1.0,0.5,5.8,2.6,318387.0,281294.0,0.0,0.0
Kouyaté,CRY,5.0,MID,0.6%,2.0,30.0,990.0,1.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,149.0,205.4,51.9,114.0,37.2,2.0,0.0,0.4,6.0,2.7,70968.0,58504.0,0.0,0.0
Keane,EVE,5.1,DEF,5.4%,1.7,32.0,990.0,2.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,191.0,260.8,26.3,88.0,37.5,1.7,1.0,0.3,6.3,2.9,487591.0,273605.0,1.0,-1.0
Schmeichel,LEI,5.5,GKP,11.9%,2.7,42.0,990.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,195.0,282.6,0.0,0.0,28.2,2.7,1.0,0.5,7.6,3.8,328445.0,470636.0,0.0,0.0
Justin,LEI,4.9,DEF,23.5%,1.0,37.0,990.0,1.0,1.0,3.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,167.0,170.0,78.3,77.0,32.6,1.0,0.0,0.2,7.6,3.4,1548371.0,706662.0,4.0,-4.0
Tielemans,LEI,6.4,MID,2.9%,2.0,40.0,990.0,3.0,0.0,3.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,188.0,254.6,128.7,135.0,51.8,2.0,1.0,0.3,6.2,3.6,226342.0,189953.0,-1.0,1.0
Meslier,LEE,4.6,GKP,5.0%,6.7,46.0,990.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,235.0,286.2,10.0,0.0,29.7,6.7,1.0,1.5,10.0,4.2,391657.0,144017.0,1.0,-1.0
Robertson,LIV,7.2,DEF,18.4%,6.7,51.0,990.0,1.0,3.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,244.0,240.6,285.0,141.0,66.8,6.7,2.0,0.9,7.1,4.6,1287917.0,940716.0,2.0,-2.0
Ramsdale,SHU,4.8,GKP,2.6%,2.0,26.0,990.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,177.0,285.0,10.0,4.0,29.9,2.0,0.0,0.4,5.4,2.4,63083.0,369254.0,-2.0,2.0
Baldock,SHU,5.2,DEF,1.5%,1.7,18.0,990.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,132.0,148.2,152.5,156.0,45.8,1.7,0.0,0.3,3.5,1.6,40816.0,253720.0,-3.0,3.0
McCarthy,SOU,4.6,GKP,22.1%,3.7,44.0,990.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,1.0,0.0,35.0,5.0,213.0,286.8,0.0,0.0,28.8,3.7,1.0,0.8,9.6,4.0,821504.0,729357.0,1.0,-1.0
Walker-Peters,SOU,4.6,DEF,12.9%,3.0,40.0,990.0,0.0,2.0,4.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,213.0,197.2,71.6,92.0,36.2,3.0,1.0,0.7,8.7,3.6,656035.0,511746.0,1.0,-1.0
Ward-Prowse,SOU,6.2,MID,13.7%,6.0,61.0,990.0,4.0,3.0,4.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,259.0,328.6,281.0,78.0,68.7,6.0,3.0,1.0,9.8,5.5,1129850.0,429242.0,2.0,-2.0
Lloris,TOT,5.5,GKP,6.3%,8.7,53.0,990.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,27.0,8.0,212.0,195.4,0.0,0.0,19.6,8.7,0.0,1.6,9.6,4.8,317848.0,280067.0,0.0,0.0
Højbjerg,TOT,4.9,MID,0.9%,3.0,29.0,990.0,0.0,1.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,157.0,195.6,91.7,24.0,31.3,3.0,0.0,0.6,5.9,2.6,70494.0,84622.0,-1.0,1.0
Johnstone,WBA,4.5,GKP,1.8%,5.0,41.0,990.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,46.0,7.0,217.0,322.2,0.0,0.0,32.2,5.0,1.0,1.1,9.1,3.7,132556.0,62668.0,0.0,0.0
Fabianski,WHU,5.1,GKP,4.6%,4.7,55.0,990.0,0.0,0.0,4.0,14.0,0.0,1.0,0.0,0.0,0.0,33.0,8.0,225.0,244.2,0.0,0.0,24.5,4.7,1.0,0.9,10.8,5.0,283815.0,103521.0,1.0,-1.0
Cresswell,WHU,5.2,DEF,11.0%,3.3,48.0,990.0,0.0,3.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,249.0,264.8,320.8,16.0,60.2,3.3,1.0,0.6,9.2,4.4,930016.0,261515.0,2.0,-2.0
Rice,WHU,4.8,MID,2.5%,3.3,28.0,990.0,0.0,1.0,4.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,171.0,176.4,127.0,75.0,38.0,3.3,0.0,0.7,5.8,2.5,92282.0,249289.0,-2.0,2.0
Soucek,WHU,4.9,MID,4.0%,4.3,40.0,990.0,2.0,1.0,4.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,118.0,190.6,67.0,281.0,53.8,4.3,1.0,0.9,8.2,3.6,268351.0,358160.0,-1.0,1.0
Patrício,WOL,5.5,GKP,6.9%,1.7,45.0,990.0,0.0,0.0,4.0,15.0,0.0,1.0,0.0,0.0,0.0,25.0,3.0,202.0,208.6,0.0,0.0,20.7,1.7,0.0,0.3,8.2,4.1,315619.0,284702.0,0.0,0.0
