Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Leno,ARS,5.0,GKP,9.1%,4.0,26.0,630.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,138.0,144.0,0.0,0.0,14.4,4.0,1.0,0.8,5.2,3.7,346306.0,314231.0,0.0,0.0
Bellerín,ARS,5.0,DEF,6.7%,5.0,33.0,630.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,141.0,107.8,87.5,37.0,23.3,5.0,1.0,1.0,6.6,4.7,346002.0,221830.0,0.0,0.0
Webster,BHA,4.4,DEF,1.9%,1.3,12.0,630.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,92.4,36.6,95.0,22.4,1.3,0.0,0.3,2.7,1.7,38227.0,98331.0,-1.0,1.0
Guaita,CRY,5.0,GKP,4.2%,1.3,19.0,630.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0,20.0,3.0,104.0,144.6,0.0,0.0,14.5,1.3,1.0,0.3,3.8,2.7,294164.0,212773.0,0.0,0.0
Kouyaté,CRY,5.0,MID,0.7%,2.0,22.0,630.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99.0,148.0,11.9,65.0,22.6,2.0,0.0,0.4,4.4,3.1,60268.0,39064.0,0.0,0.0
Zaha,CRY,7.4,MID,27.9%,7.7,49.0,630.0,5.0,1.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,129.0,215.0,127.1,312.0,65.5,7.7,2.0,1.0,6.6,7.0,2103106.0,879995.0,4.0,-4.0
Keane,EVE,5.1,DEF,6.1%,3.3,26.0,630.0,2.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,141.0,200.0,23.7,84.0,30.8,3.3,1.0,0.6,5.1,3.7,417504.0,154822.0,1.0,-1.0
Mina,EVE,5.5,DEF,2.3%,0.7,19.0,630.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,119.0,161.6,4.7,59.0,22.5,0.7,0.0,0.1,3.5,2.7,124649.0,78396.0,0.0,0.0
Schmeichel,LEI,5.5,GKP,11.9%,5.3,28.0,630.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,124.0,173.6,0.0,0.0,17.4,5.3,1.0,1.0,5.1,4.0,216448.0,361603.0,0.0,0.0
Justin,LEI,4.8,DEF,21.9%,3.3,28.0,630.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,118.0,136.4,50.8,41.0,22.9,3.3,0.0,0.7,5.8,4.0,1219130.0,524061.0,3.0,-3.0
Tielemans,LEI,6.4,MID,1.7%,6.0,31.0,630.0,3.0,0.0,2.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,143.0,193.2,74.9,83.0,35.1,6.0,1.0,0.9,4.8,4.4,76304.0,114005.0,-1.0,1.0
Meslier,LEE,4.5,GKP,4.2%,3.3,25.0,630.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,141.0,141.4,10.0,0.0,15.2,3.3,1.0,0.7,5.6,3.6,280365.0,95727.0,0.0,0.0
