Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Guaita,CRY,4.8,GKP,3.0%,5.4,105.0,2610.0,0.0,0.0,7.0,47.0,0.0,1.0,0.0,2.0,0.0,86.0,15.0,514.0,643.0,0.0,0.0,64.5,5.4,4.0,1.1,21.9,3.6,484892.0,483234.0,-2.0,2.0
Schmeichel,LEI,5.5,GKP,9.9%,3.0,114.0,2610.0,0.0,0.0,10.0,32.0,0.0,0.0,0.0,0.0,0.0,74.0,6.0,524.0,644.2,0.0,0.0,64.4,3.0,3.0,0.5,20.7,3.9,603363.0,885574.0,0.0,0.0
Ederson,MCI,6.1,GKP,9.7%,3.1,129.0,2610.0,0.0,1.0,16.0,20.0,0.0,0.0,0.0,2.0,0.0,49.0,3.0,550.0,441.0,10.0,0.0,45.2,3.1,1.0,0.5,21.1,4.4,938947.0,651107.0,1.0,-1.0
Maguire,MUN,5.5,DEF,5.2%,6.2,113.0,2610.0,2.0,2.0,12.0,32.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,558.0,618.0,113.3,394.0,112.6,6.2,1.0,1.1,20.5,3.9,576222.0,499659.0,0.0,0.0
Ramsdale,SHU,4.6,GKP,1.7%,3.7,79.0,2610.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,105.0,5.0,481.0,728.6,10.0,4.0,74.3,3.7,0.0,0.8,17.2,2.7,107892.0,474562.0,-4.0,4.0
Ward-Prowse,SOU,5.9,MID,10.3%,4.3,126.0,2610.0,7.0,5.0,9.0,51.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,606.0,722.6,711.4,245.0,167.8,4.3,4.0,0.7,21.4,4.3,2538886.0,2080029.0,-1.0,1.0
Patrício,WOL,5.3,GKP,4.2%,5.0,104.0,2610.0,0.0,0.0,8.0,38.0,0.0,1.0,0.0,1.0,0.0,74.0,9.0,486.0,580.0,0.0,0.0,57.8,5.0,0.0,0.9,19.6,3.6,394245.0,565628.0,-2.0,2.0
Robertson,LIV,7.1,DEF,13.7%,3.6,113.0,2604.0,1.0,5.0,8.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,606.0,552.0,810.4,290.0,165.5,3.6,2.0,0.5,15.9,3.9,2248211.0,2287506.0,1.0,-1.0
Westwood,BUR,5.3,MID,0.4%,2.0,77.0,2600.0,1.0,3.0,9.0,37.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,428.0,383.8,622.6,89.0,109.7,2.0,0.0,0.4,14.5,2.7,65166.0,99597.0,-2.0,2.0
Tielemans,LEI,6.5,MID,4.0%,3.4,111.0,2546.0,6.0,3.0,10.0,32.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,497.0,651.4,446.5,347.0,144.6,3.4,2.0,0.5,17.1,3.8,611968.0,485687.0,0.0,0.0
Pope,BUR,5.6,GKP,13.2%,3.0,128.0,2520.0,0.0,0.0,9.0,32.0,0.0,0.0,0.0,1.0,0.0,102.0,20.0,564.0,751.4,20.0,0.0,77.1,3.0,2.0,0.5,22.9,4.6,1007059.0,1149220.0,1.0,-1.0
Areola,FUL,4.6,GKP,5.3%,4.3,109.0,2520.0,0.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,93.0,8.0,529.0,697.8,0.0,0.0,69.6,4.3,1.0,0.9,23.7,3.9,535451.0,265736.0,1.0,-1.0
Lloris,TOT,5.6,GKP,6.5%,4.0,113.0,2520.0,0.0,0.0,9.0,30.0,0.0,0.0,0.0,0.0,0.0,80.0,11.0,511.0,608.8,0.0,0.0,60.8,4.0,0.0,0.7,20.2,4.0,707562.0,676879.0,1.0,-1.0
Højbjerg,TOT,4.9,MID,0.9%,2.2,76.0,2520.0,1.0,3.0,9.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,413.0,518.6,222.3,85.0,82.6,2.2,0.0,0.4,15.5,2.7,150972.0,169646.0,-1.0,1.0
Johnstone,WBA,4.5,GKP,2.5%,6.0,96.0,2520.0,0.0,0.0,5.0,55.0,0.0,0.0,0.0,0.0,0.0,115.0,12.0,547.0,824.0,0.0,0.0,82.3,6.0,1.0,1.3,21.3,3.4,409009.0,284599.0,0.0,0.0
Cresswell,WHU,5.9,DEF,27.9%,5.8,135.0,2520.0,0.0,10.0,10.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,614.0,558.6,659.3,76.0,129.8,5.8,3.0,1.0,22.9,4.8,3121960.0,1165459.0,9.0,-9.0
Rice,WHU,4.7,MID,2.3%,3.8,74.0,2520.0,1.0,1.0,10.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,459.0,473.6,310.7,258.0,104.6,3.8,0.0,0.8,15.7,2.6,227462.0,405116.0,-3.0,3.0
Soucek,WHU,5.3,MID,14.1%,2.2,117.0,2520.0,8.0,1.0,10.0,32.0,0.0,0.0,0.0,4.0,1.0,0.0,15.0,412.0,660.0,169.5,714.0,154.4,2.2,4.0,0.4,22.1,4.2,2680539.0,1983915.0,3.0,-3.0
Bednarek,SOU,4.8,DEF,6.2%,2.0,88.0,2515.0,1.0,1.0,9.0,48.0,1.0,0.0,0.0,3.0,1.0,0.0,11.0,505.0,560.2,61.1,141.0,76.3,2.0,2.0,0.4,18.3,3.0,1402676.0,1154244.0,3.0,-3.0
Dallas,LEE,5.1,DEF,23.9%,5.2,120.0,2510.0,5.0,3.0,9.0,45.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,543.0,570.6,337.1,362.0,127.2,5.2,3.0,1.0,23.5,4.3,2716830.0,1238209.0,6.0,-6.0
Ayling,LEE,4.4,DEF,2.5%,3.4,70.0,2499.0,0.0,0.0,9.0,46.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,498.0,629.6,368.9,261.0,125.9,3.4,0.0,0.8,15.9,2.5,379226.0,474693.0,-1.0,1.0
Coady,WOL,4.8,DEF,4.6%,5.2,85.0,2493.0,1.0,0.0,8.0,37.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,456.0,528.4,36.2,78.0,64.5,5.2,0.0,1.1,17.7,3.0,439289.0,740169.0,-2.0,2.0
Fernandes,MUN,11.5,MID,55.5%,6.2,209.0,2465.0,16.0,12.0,12.0,27.0,0.0,0.0,1.0,5.0,0.0,0.0,32.0,736.0,1108.0,1206.8,955.0,327.2,6.2,8.0,0.5,18.2,7.2,5540182.0,2529731.0,10.0,-10.0
Martínez,AVL,5.4,GKP,41.1%,4.8,152.0,2430.0,0.0,0.0,14.0,28.0,0.0,1.0,0.0,0.0,0.0,98.0,23.0,630.0,736.8,20.0,0.0,75.4,4.8,2.0,0.9,28.1,5.6,3775976.0,1250889.0,9.0,-9.0
Watkins,AVL,6.6,FWD,27.4%,3.2,118.0,2430.0,10.0,6.0,14.0,28.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,367.0,572.2,443.4,1259.0,227.0,3.2,3.0,0.5,17.9,4.4,3841677.0,1836478.0,6.0,-6.0
Tarkowski,BUR,5.3,DEF,2.6%,2.7,83.0,2430.0,0.0,0.0,9.0,32.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,398.0,533.6,88.0,260.0,88.7,2.7,1.0,0.5,15.7,3.1,232280.0,435998.0,-2.0,2.0
Meslier,LEE,4.6,GKP,6.6%,6.6,122.0,2430.0,0.0,0.0,9.0,45.0,1.0,1.0,0.0,0.0,0.0,110.0,19.0,611.0,815.6,10.0,0.0,82.7,6.6,5.0,1.4,26.5,4.5,884713.0,538123.0,1.0,-1.0
Wan-Bissaka,MUN,5.7,DEF,16.9%,5.0,120.0,2430.0,2.0,3.0,12.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,579.0,594.6,329.0,128.0,105.0,5.0,1.0,0.9,21.1,4.4,1694466.0,1283884.0,2.0,-2.0
Neto,WOL,5.7,MID,7.0%,2.6,118.0,2428.0,5.0,7.0,9.0,35.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,465.0,570.0,942.7,685.0,219.9,2.6,1.0,0.5,20.7,4.1,2097771.0,1649563.0,2.0,-2.0
Bertrand,SOU,5.0,DEF,0.9%,2.8,76.0,2418.0,0.0,2.0,8.0,46.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,374.0,281.2,230.9,127.0,63.9,2.8,0.0,0.6,15.2,2.8,128040.0,167761.0,0.0,0.0
Targett,AVL,5.1,DEF,15.1%,3.6,116.0,2414.0,0.0,3.0,15.0,26.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,537.0,457.6,357.1,92.0,90.8,3.6,2.0,0.7,22.7,4.3,1642171.0,556772.0,6.0,-6.0
Leno,ARS,5.0,GKP,6.7%,2.8,101.0,2411.0,0.0,0.0,8.0,28.0,0.0,1.0,0.0,0.0,1.0,67.0,8.0,488.0,546.4,0.0,0.0,54.7,2.8,2.0,0.6,20.2,3.7,851590.0,1003602.0,0.0,0.0
Dias,MCI,6.1,DEF,23.9%,4.1,127.0,2393.0,1.0,1.0,15.0,15.0,1.0,0.0,0.0,3.0,0.0,0.0,12.0,570.0,545.8,74.5,187.0,81.0,4.1,1.0,0.7,20.8,4.7,2681852.0,834741.0,6.0,-6.0
White,BHA,4.4,DEF,2.5%,1.5,75.0,2382.0,0.0,0.0,8.0,35.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,421.0,352.2,126.5,87.0,56.8,1.5,0.0,0.3,17.0,2.8,264108.0,200002.0,-1.0,1.0
Rashford,MUN,9.5,MID,8.6%,5.2,140.0,2375.0,9.0,9.0,11.0,29.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,427.0,635.2,538.2,899.0,207.3,5.2,3.0,0.5,14.7,4.8,2493246.0,2259864.0,0.0,0.0
Bamford,LEE,6.7,FWD,48.8%,2.6,145.0,2359.0,13.0,8.0,8.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,475.0,633.0,247.7,1181.0,205.7,2.6,3.0,0.4,21.6,5.2,6983702.0,3876828.0,12.0,-12.0
Son,TOT,9.6,MID,53.0%,4.4,179.0,2354.0,13.0,9.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,592.0,811.8,738.6,771.0,232.5,4.4,7.0,0.5,18.6,6.4,7326104.0,5558559.0,6.0,-6.0
Wijnaldum,LIV,5.3,MID,1.2%,2.4,78.0,2345.0,2.0,1.0,7.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,392.0,312.8,312.0,231.0,85.5,2.4,0.0,0.5,14.7,2.7,165577.0,237191.0,-2.0,2.0
Salah,LIV,12.4,MID,31.0%,2.4,174.0,2342.0,17.0,4.0,7.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,515.0,802.2,597.4,1317.0,271.3,2.4,4.0,0.2,14.0,6.2,5027029.0,5212493.0,4.0,-4.0
McGinn,AVL,5.5,MID,1.0%,2.8,84.0,2340.0,1.0,6.0,13.0,28.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,353.0,379.2,393.9,256.0,102.8,2.8,0.0,0.5,15.3,3.2,336890.0,322761.0,0.0,0.0
Fabianski,WHU,5.0,GKP,3.1%,3.8,108.0,2340.0,0.0,0.0,9.0,30.0,0.0,1.0,0.0,2.0,0.0,74.0,9.0,489.0,545.8,0.0,0.0,54.6,3.8,1.0,0.8,21.6,4.2,535000.0,478909.0,0.0,0.0
McNeil,BUR,5.7,MID,0.4%,3.5,85.0,2316.0,2.0,3.0,9.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,358.0,429.2,555.8,163.0,115.1,3.5,1.0,0.6,14.9,3.1,48899.0,83660.0,-3.0,3.0
Kouyaté,CRY,4.8,MID,0.3%,2.6,67.0,2313.0,1.0,0.0,7.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,344.0,449.0,67.0,122.0,63.9,2.6,0.0,0.5,14.0,2.5,84980.0,89679.0,-2.0,2.0
Semedo,WOL,5.2,DEF,2.0%,3.4,75.0,2296.0,0.0,2.0,7.0,33.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,400.0,421.0,288.5,244.0,95.6,3.4,0.0,0.7,14.4,2.9,455367.0,365208.0,-3.0,3.0
Mings,AVL,5.4,DEF,9.0%,3.6,108.0,2294.0,2.0,1.0,13.0,27.0,0.0,0.0,0.0,4.0,1.0,0.0,8.0,482.0,574.2,67.9,241.0,88.7,3.6,2.0,0.7,20.0,4.2,1598751.0,1169544.0,4.0,-4.0
Kane,TOT,11.5,FWD,42.3%,6.2,184.0,2273.0,16.0,13.0,9.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,664.0,986.2,510.7,1081.0,257.5,6.2,7.0,0.5,16.0,7.1,6634708.0,4847325.0,10.0,-10.0
Keane,EVE,5.1,DEF,6.3%,4.5,98.0,2269.0,3.0,1.0,7.0,34.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,501.0,638.4,64.4,204.0,90.7,4.5,3.0,0.9,19.2,3.6,1015926.0,725825.0,1.0,-1.0
Dunk,BHA,5.0,DEF,8.2%,3.5,95.0,2250.0,4.0,0.0,7.0,33.0,1.0,0.0,0.0,4.0,1.0,0.0,12.0,460.0,546.0,119.9,352.0,101.9,3.5,3.0,0.7,19.0,3.8,626444.0,651952.0,0.0,0.0
Lowton,BUR,4.5,DEF,2.7%,2.2,82.0,2250.0,1.0,0.0,8.0,29.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,402.0,392.2,254.7,90.0,73.8,2.2,1.0,0.5,18.2,3.3,456308.0,245897.0,0.0,0.0
Adarabioyo,FUL,4.5,DEF,0.8%,4.3,90.0,2250.0,0.0,1.0,9.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,457.0,501.6,55.4,193.0,75.3,4.3,1.0,1.0,20.0,3.6,98531.0,48532.0,0.0,0.0
Darlow,NEW,5.0,GKP,1.5%,0.8,80.0,2250.0,0.0,0.0,4.0,43.0,0.0,1.0,0.0,3.0,0.0,88.0,6.0,450.0,682.4,0.0,0.0,68.3,0.8,0.0,0.2,16.0,3.2,354333.0,311063.0,0.0,0.0
McCarthy,SOU,4.5,GKP,13.7%,0.7,82.0,2250.0,0.0,0.0,7.0,48.0,0.0,0.0,0.0,2.0,0.0,73.0,7.0,445.0,595.8,0.0,0.0,59.5,0.7,1.0,0.2,18.2,3.3,1340166.0,1853292.0,0.0,0.0
Mount,CHE,7.0,MID,14.3%,5.2,117.0,2227.0,5.0,5.0,11.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,473.0,587.0,1055.3,618.0,226.1,5.2,2.0,0.7,16.7,4.2,1738220.0,1214705.0,0.0,0.0
Alexander-Arnold,LIV,7.3,DEF,13.2%,4.4,94.0,2219.0,1.0,3.0,6.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,502.0,502.6,783.8,349.0,163.3,4.4,1.0,0.6,12.9,3.5,952909.0,3659100.0,-2.0,2.0
Bissouma,BHA,4.4,MID,1.5%,2.0,55.0,2212.0,1.0,0.0,7.0,32.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,330.0,344.0,189.3,118.0,64.9,2.0,0.0,0.5,12.5,2.1,341342.0,534970.0,-1.0,1.0
Konsa,AVL,4.6,DEF,7.1%,3.6,99.0,2205.0,2.0,0.0,11.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,439.0,497.8,29.7,166.0,69.6,3.6,1.0,0.8,21.5,4.0,1331594.0,892086.0,1.0,-1.0
Lookman,FUL,5.1,MID,3.1%,3.7,90.0,2184.0,4.0,3.0,9.0,24.0,0.0,0.0,1.0,4.0,0.0,0.0,8.0,306.0,442.6,683.2,739.0,186.6,3.7,1.0,0.7,17.6,3.5,508172.0,296663.0,1.0,-1.0
Aina,FUL,4.6,DEF,3.0%,4.5,91.0,2179.0,2.0,1.0,7.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,416.0,428.0,233.8,136.0,79.8,4.5,2.0,1.0,19.8,3.6,308454.0,107136.0,1.0,-1.0
Rodrigo,MCI,5.3,MID,0.4%,1.4,70.0,2173.0,1.0,1.0,11.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,412.0,478.4,417.1,252.0,114.9,1.4,0.0,0.3,13.2,2.6,51008.0,69802.0,-2.0,2.0
