Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,9,768,15.0,14.0,3.0,10.10,9.34,2.61,9.99,0.74,1.18,1.09,0.31,1.49,1.40,1.17,0.09
Harry Kane,TOT,9,804,8.0,7.0,1.0,6.72,5.20,2.06,5.64,0.81,0.75,0.58,0.23,0.98,0.81,0.63,0.09
Roberto Firmino,LIV,7,473,6.0,6.0,3.0,4.06,4.06,1.40,6.06,2.54,0.77,0.77,0.27,1.04,1.04,1.15,0.48
Aleksandar Mitrovic,FUL,8,666,6.0,5.0,0.0,4.53,3.01,0.38,3.22,0.83,0.61,0.41,0.05,0.66,0.46,0.44,0.11
Ivan Toney,BRE,9,810,6.0,4.0,2.0,5.24,3.72,1.55,4.75,1.42,0.58,0.41,0.17,0.76,0.59,0.53,0.16
Phil Foden,MCI,9,678,6.0,6.0,4.0,3.37,3.37,2.49,8.91,4.13,0.45,0.45,0.33,0.78,0.78,1.18,0.55
Gabriel Jesus,ARS,9,794,5.0,5.0,3.0,6.29,6.29,1.73,8.45,2.47,0.71,0.71,0.20,0.91,0.91,0.96,0.28
James Maddison,LEI,8,716,5.0,5.0,2.0,1.40,1.40,0.97,2.82,1.39,0.18,0.18,0.12,0.30,0.30,0.35,0.18
Leandro Trossard,BHA,8,686,5.0,5.0,1.0,3.01,3.01,0.70,5.51,2.15,0.39,0.39,0.09,0.49,0.49,0.72,0.28
Wilfried Zaha,CRY,7,624,4.0,4.0,1.0,3.33,2.57,1.24,4.29,1.36,0.48,0.37,0.18,0.66,0.55,0.62,0.20
Rodrigo,LEE,7,526,4.0,4.0,1.0,2.70,2.70,1.57,3.05,0.14,0.46,0.46,0.27,0.73,0.73,0.52,0.02
Miguel Almirón,NEW,9,772,4.0,4.0,0.0,3.90,3.90,0.55,4.65,0.98,0.46,0.46,0.06,0.52,0.52,0.54,0.11
Gabriel Martinelli,ARS,9,787,4.0,4.0,2.0,3.03,3.03,3.45,7.35,2.37,0.35,0.35,0.39,0.74,0.74,0.84,0.27
Alexis Mac Allister,BHA,8,720,4.0,1.0,0.0,2.59,0.31,0.09,3.81,3.49,0.32,0.04,0.01,0.34,0.05,0.48,0.44
Pascal Groß,BHA,8,691,3.0,3.0,2.0,2.09,2.09,2.56,6.32,2.24,0.27,0.27,0.33,0.61,0.61,0.82,0.29
Son Heung-Min,TOT,9,689,3.0,3.0,2.0,2.48,2.48,1.41,4.4,1.43,0.32,0.32,0.18,0.51,0.51,0.58,0.19
Callum Wilson,NEW,5,409,3.0,3.0,1.0,4.09,4.09,0.78,3.21,0.14,0.90,0.90,0.17,1.07,1.07,0.71,0.03
Marcus Rashford,MUN,8,679,3.0,3.0,2.0,2.44,2.44,1.53,4.94,1.03,0.32,0.32,0.20,0.53,0.53,0.65,0.14
Raheem Sterling,CHE,7,614,3.0,3.0,1.0,3.52,3.52,1.75,5.57,0.50,0.52,0.52,0.26,0.77,0.77,0.82,0.07
Martin Odegaard,ARS,8,676,3.0,3.0,1.0,1.67,1.67,1.57,5.87,3.46,0.22,0.22,0.21,0.43,0.43,0.78,0.46
Philip Billing,BOU,9,650,3.0,3.0,0.0,0.80,0.80,0.40,1.91,0.90,0.11,0.11,0.06,0.17,0.17,0.26,0.13
Bukayo Saka,ARS,9,808,3.0,2.0,4.0,3.98,3.22,1.05,6.11,2.34,0.44,0.36,0.12,0.56,0.47,0.68,0.26
Patson Daka,LEI,8,327,3.0,3.0,1.0,1.44,1.44,0.83,2.59,0.32,0.40,0.40,0.23,0.62,0.62,0.71,0.09
Luis Díaz,LIV,8,612,3.0,3.0,2.0,2.59,2.59,1.44,6.22,2.58,0.38,0.38,0.21,0.59,0.59,0.91,0.38
Antony,MUN,3,241,3.0,3.0,0.0,1.10,1.10,0.19,1.75,0.55,0.41,0.41,0.07,0.48,0.48,0.65,0.21
Granit Xhaka,ARS,9,810,2.0,2.0,3.0,1.35,1.35,1.25,4.89,3.10,0.15,0.15,0.14,0.29,0.29,0.54,0.34
Ilkay Gündogan,MCI,8,538,2.0,2.0,1.0,1.34,1.34,1.61,5.41,3.39,0.22,0.22,0.27,0.49,0.49,0.90,0.57
Pierre-Emile Højbjerg,TOT,9,797,2.0,2.0,1.0,0.38,0.38,1.16,3.56,2.22,0.04,0.04,0.13,0.17,0.17,0.40,0.25
Michail Antonio,WHU,9,498,2.0,2.0,1.0,2.20,2.20,0.58,1.81,0.16,0.40,0.40,0.11,0.50,0.50,0.33,0.03
Anthony Martial,MUN,3,100,2.0,1.0,2.0,1.44,0.68,1.08,1.9,0.14,1.29,0.61,0.98,2.27,1.58,1.71,0.13
Eric Dier,TOT,9,810,2.0,2.0,0.0,0.29,0.29,0.49,2.37,2.24,0.03,0.03,0.05,0.09,0.09,0.26,0.25
Mohamed Salah,LIV,8,705,2.0,2.0,3.0,3.82,3.82,2.34,6.66,1.52,0.49,0.49,0.30,0.79,0.79,0.85,0.19
Jarrod Bowen,WHU,9,808,2.0,1.0,0.0,3.57,2.81,0.64,3.49,0.50,0.40,0.31,0.07,0.47,0.38,0.39,0.06
João Cancelo,MCI,9,746,2.0,2.0,1.0,0.28,0.28,0.74,5.22,4.66,0.03,0.03,0.09,0.12,0.12,0.63,0.56
Bernardo Silva,MCI,9,619,2.0,2.0,4.0,0.99,0.99,1.38,7.01,5.06,0.14,0.14,0.20,0.34,0.34,1.02,0.74
Odsonne Edouard,CRY,8,466,2.0,2.0,1.0,1.66,1.66,0.39,2.42,1.11,0.32,0.32,0.08,0.40,0.40,0.47,0.21
Kai Havertz,CHE,8,609,2.0,2.0,0.0,2.19,2.19,0.21,3.74,1.48,0.32,0.32,0.03,0.35,0.35,0.55,0.22
Alexander Isak,NEW,3,248,2.0,1.0,0.0,2.44,1.68,0.18,1.85,0.06,0.89,0.61,0.06,0.95,0.67,0.67,0.02
Yoane Wissa,BRE,9,331,2.0,2.0,1.0,1.88,1.88,0.61,3.66,1.81,0.51,0.51,0.17,0.68,0.68,1.00,0.49
Gianluca Scamacca,WHU,7,311,2.0,2.0,0.0,1.19,1.19,0.29,1.58,0.19,0.34,0.34,0.08,0.43,0.43,0.46,0.05
Jadon Sancho,MUN,7,505,2.0,2.0,0.0,1.06,1.06,0.43,2.45,1.29,0.19,0.19,0.08,0.27,0.27,0.44,0.23
Bryan Mbeumo,BRE,9,699,2.0,2.0,0.0,1.46,1.46,1.18,3.31,1.03,0.19,0.19,0.15,0.34,0.34,0.43,0.13
Harvey Barnes,LEI,7,576,2.0,2.0,0.0,1.18,1.18,0.21,3.19,1.81,0.18,0.18,0.03,0.22,0.22,0.50,0.28
Bobby Reid,FUL,9,787,2.0,2.0,1.0,2.55,2.55,0.47,3.17,0.46,0.29,0.29,0.05,0.35,0.35,0.36,0.05
William Saliba,ARS,9,810,2.0,2.0,1.0,0.25,0.25,0.91,3.8,3.73,0.03,0.03,0.10,0.13,0.13,0.42,0.41
Che Adams,SOU,8,644,2.0,2.0,1.0,2.36,2.36,1.22,4.31,1.39,0.33,0.33,0.17,0.50,0.50,0.60,0.19
Taiwo Awoniyi,NFO,8,359,2.0,2.0,0.0,2.50,2.50,0.11,1.99,0.15,0.63,0.63,0.03,0.65,0.65,0.50,0.04
Anthony Gordon,EVE,9,695,2.0,2.0,0.0,1.69,1.69,0.58,2.43,0.61,0.22,0.22,0.08,0.29,0.29,0.31,0.08
Daniel Podence,WOL,9,595,2.0,2.0,0.0,1.51,1.51,1.10,3.59,1.06,0.23,0.23,0.17,0.39,0.39,0.54,0.16
Bruno Guimarães,NEW,6,490,2.0,2.0,1.0,0.09,0.09,1.43,2.86,2.43,0.02,0.02,0.26,0.28,0.28,0.53,0.45
Fabio Carvalho,LIV,7,188,2.0,2.0,0.0,0.65,0.65,0.00,0.24,0.00,0.31,0.31,0.00,0.31,0.31,0.11,0.00
Josh Dasilva,BRE,9,449,2.0,2.0,0.0,0.12,0.12,0.48,1.78,1.59,0.02,0.02,0.10,0.12,0.12,0.36,0.32
João Palhinha,FUL,8,719,2.0,2.0,0.0,0.30,0.30,0.00,1.06,1.00,0.04,0.04,0.00,0.04,0.04,0.13,0.13
Darwin Núñez,LIV,5,270,2.0,2.0,1.0,3.46,3.46,0.60,3.99,0.04,1.15,1.15,0.20,1.35,1.35,1.33,0.01
Brennan Johnson,NFO,9,779,2.0,1.0,0.0,1.54,0.78,1.00,2.3,0.52,0.18,0.09,0.12,0.29,0.21,0.27,0.06
Joe Ayodele-Aribo,SOU,9,608,2.0,2.0,0.0,1.21,1.21,0.43,2.1,0.50,0.18,0.18,0.06,0.24,0.24,0.31,0.07
Julián Álvarez,MCI,7,181,2.0,2.0,0.0,1.08,1.08,0.50,2.86,1.63,0.54,0.54,0.25,0.79,0.79,1.42,0.81
Luis Sinisterra,LEE,6,231,2.0,2.0,0.0,0.79,0.79,0.02,1.17,0.37,0.31,0.31,0.01,0.31,0.31,0.46,0.14
Fabian Schär,NEW,8,717,1.0,1.0,0.0,0.85,0.85,0.29,1.8,1.67,0.11,0.11,0.04,0.14,0.14,0.23,0.21
Allan Saint-Maximin,NEW,5,357,1.0,1.0,2.0,0.79,0.79,1.27,3.16,1.26,0.20,0.20,0.32,0.52,0.52,0.80,0.32
Pierre-Emerick Aubameyang,CHE,1,81,1.0,1.0,0.0,0.12,0.12,0.11,0.29,0.22,0.13,0.13,0.12,0.25,0.25,0.32,0.24
