Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Pascal Groß,BHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aleksandar Mitrovic,FUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erling Haaland,MCI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian Schär,NEW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Callum Wilson,NEW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Dier,TOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Ward-Prowse,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivan Toney,BRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed Salah,LIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorginho,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson Lerma,BOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodrigo,LEE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy Castagne,LEI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dejan Kulusevski,TOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Sessegnon,TOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabriel Martinelli,ARS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Podence,WOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiernan Dewsbury-Hall,LEI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Dasilva,BRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darwin Núñez,LIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieffer Moore,BOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joelinton,NEW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allan Saint-Maximin,NEW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Granit Xhaka,ARS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thiago Alcántara,LIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilkay Gündogan,MCI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Matip,LIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre-Emile Højbjerg,TOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin De Bruyne,MCI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivan Perisic,TOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Son Heung-Min,TOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junior Stanislas,BOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny Ward,LEI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roberto Firmino,LIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Lallana,BHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippe Coutinho,AVL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Milner,LIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
