Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,5,408,9.0,8.0,1.0,7.34,6.58,0.70,4.97,0.15,1.62,1.45,0.15,1.77,1.61,1.10,0.03
Aleksandar Mitrovic,FUL,5,450,5.0,4.0,0.0,4.20,2.67,0.32,2.47,0.39,0.84,0.53,0.06,0.90,0.60,0.49,0.08
Wilfried Zaha,CRY,4,354,4.0,4.0,0.0,2.92,2.16,0.78,2.89,0.78,0.74,0.55,0.20,0.94,0.75,0.73,0.20
Harry Kane,TOT,5,450,4.0,4.0,0.0,3.65,2.89,1.18,3.32,0.65,0.73,0.58,0.24,0.97,0.81,0.66,0.13
Rodrigo,LEE,5,363,4.0,4.0,1.0,2.55,2.55,1.34,2.67,0.11,0.63,0.63,0.33,0.96,0.96,0.66,0.03
Pascal Groß,BHA,5,450,3.0,3.0,1.0,2.02,2.02,1.55,3.83,0.68,0.40,0.40,0.31,0.71,0.71,0.77,0.14
Roberto Firmino,LIV,4,304,3.0,3.0,3.0,2.40,2.40,1.32,4.24,2.09,0.71,0.71,0.39,1.10,1.10,1.26,0.62
Raheem Sterling,CHE,5,434,3.0,3.0,1.0,2.81,2.81,1.61,4.66,0.35,0.58,0.58,0.33,0.92,0.92,0.97,0.07
Martin Odegaard,ARS,5,429,3.0,3.0,0.0,1.25,1.25,0.41,3.86,2.66,0.26,0.26,0.09,0.35,0.35,0.81,0.56
Gabriel Jesus,ARS,5,442,3.0,3.0,3.0,3.72,3.72,1.23,3.94,0.54,0.76,0.76,0.25,1.01,1.01,0.80,0.11
Gabriel Martinelli,ARS,5,437,3.0,3.0,0.0,2.05,2.05,1.76,3.5,1.14,0.42,0.42,0.36,0.79,0.79,0.72,0.24
Luis Díaz,LIV,5,440,3.0,3.0,0.0,2.46,2.46,0.12,4.35,2.17,0.50,0.50,0.02,0.53,0.53,0.89,0.44
Ilkay Gündogan,MCI,5,356,2.0,2.0,1.0,1.18,1.18,1.34,3.48,1.53,0.30,0.30,0.34,0.64,0.64,0.88,0.39
Callum Wilson,NEW,3,253,2.0,2.0,0.0,1.67,1.67,0.19,1.49,0.14,0.59,0.59,0.07,0.66,0.66,0.53,0.05
Ivan Toney,BRE,5,450,2.0,2.0,2.0,2.22,2.22,1.44,3.3,0.95,0.44,0.44,0.29,0.73,0.73,0.66,0.19
Mohamed Salah,LIV,5,450,2.0,2.0,2.0,2.89,2.89,1.77,5.18,1.48,0.58,0.58,0.35,0.93,0.93,1.04,0.30
Bernardo Silva,MCI,5,299,2.0,2.0,2.0,0.75,0.75,0.97,3.62,2.09,0.23,0.23,0.29,0.52,0.52,1.09,0.63
Jadon Sancho,MUN,5,363,2.0,2.0,0.0,1.01,1.01,0.37,2.0,0.91,0.25,0.25,0.09,0.34,0.34,0.49,0.22
James Maddison,LEI,4,360,2.0,2.0,1.0,0.65,0.65,0.24,0.94,0.49,0.16,0.16,0.06,0.22,0.22,0.24,0.12
Che Adams,SOU,4,300,2.0,2.0,0.0,1.19,1.19,0.72,2.49,1.16,0.36,0.36,0.22,0.57,0.57,0.75,0.35
Anthony Gordon,EVE,5,450,2.0,2.0,0.0,1.61,1.61,0.51,2.2,0.50,0.32,0.32,0.10,0.42,0.42,0.44,0.10
Alexis Mac Allister,BHA,5,450,2.0,0.0,0.0,1.60,0.08,0.02,1.67,1.56,0.32,0.02,0.00,0.33,0.02,0.33,0.31
Fabio Carvalho,LIV,5,91,2.0,2.0,0.0,0.65,0.65,0.00,0.24,0.00,0.64,0.64,0.00,0.64,0.64,0.24,0.00
Josh Dasilva,BRE,5,283,2.0,2.0,0.0,0.12,0.12,0.02,1.18,1.07,0.04,0.04,0.01,0.04,0.04,0.38,0.34
Julián Álvarez,MCI,4,135,2.0,2.0,0.0,1.02,1.02,0.44,2.68,1.57,0.68,0.68,0.30,0.97,0.97,1.79,1.05
Fabian Schär,NEW,4,360,1.0,1.0,0.0,0.26,0.26,0.20,1.02,0.95,0.06,0.06,0.05,0.11,0.11,0.25,0.24
Allan Saint-Maximin,NEW,4,347,1.0,1.0,2.0,0.79,0.79,1.27,3.16,1.26,0.20,0.20,0.33,0.53,0.53,0.82,0.33
Granit Xhaka,ARS,5,450,1.0,1.0,2.0,0.73,0.73,0.48,2.8,1.84,0.15,0.15,0.10,0.24,0.24,0.56,0.37
Pierre-Emile Højbjerg,TOT,5,450,1.0,1.0,0.0,0.16,0.16,0.70,2.25,1.45,0.03,0.03,0.14,0.17,0.17,0.45,0.29
Kevin De Bruyne,MCI,5,380,1.0,1.0,3.0,1.14,1.14,2.54,4.09,1.89,0.27,0.27,0.60,0.87,0.87,0.97,0.45
Marcus Rashford,MUN,5,445,1.0,1.0,1.0,1.55,1.55,0.88,3.11,0.75,0.31,0.31,0.18,0.49,0.49,0.63,0.15
Eric Dier,TOT,5,450,1.0,1.0,0.0,0.04,0.04,0.00,0.84,0.84,0.01,0.01,0.00,0.01,0.01,0.17,0.17
Kieran Trippier,NEW,5,450,1.0,1.0,0.0,0.22,0.22,0.29,0.68,0.64,0.04,0.04,0.06,0.10,0.10,0.14,0.13
Demarai Gray,EVE,5,444,1.0,1.0,0.0,0.88,0.88,0.16,1.4,0.54,0.18,0.18,0.03,0.21,0.21,0.28,0.11
Virgil van Dijk,LIV,5,450,1.0,1.0,0.0,0.25,0.25,0.02,3.22,3.19,0.05,0.05,0.00,0.05,0.05,0.64,0.64
James Ward-Prowse,SOU,5,450,1.0,1.0,1.0,0.09,0.09,1.29,1.45,1.29,0.02,0.02,0.26,0.28,0.28,0.29,0.26
Kyle Walker-Peters,SOU,5,450,1.0,1.0,0.0,0.37,0.37,0.28,1.77,1.12,0.07,0.07,0.06,0.13,0.13,0.35,0.22
Danny Ings,AVL,5,256,1.0,1.0,0.0,0.57,0.57,0.02,0.69,0.11,0.20,0.20,0.01,0.21,0.21,0.24,0.04
Bruno Fernandes,MUN,5,450,1.0,1.0,0.0,1.49,1.49,0.91,3.72,1.55,0.30,0.30,0.18,0.48,0.48,0.74,0.31
Kalidou Koulibaly,CHE,4,350,1.0,1.0,0.0,0.19,0.19,0.00,1.28,1.26,0.05,0.05,0.00,0.05,0.05,0.33,0.32
Jorginho,CHE,5,379,1.0,0.0,0.0,0.81,0.05,0.19,2.34,2.10,0.19,0.01,0.05,0.24,0.06,0.56,0.50
Ben Mee,BRE,5,420,1.0,1.0,0.0,1.09,1.09,0.00,0.88,0.84,0.23,0.23,0.00,0.23,0.23,0.19,0.18
Trent Alexander-Arnold,LIV,5,430,1.0,1.0,0.0,0.23,0.23,1.15,4.19,3.16,0.05,0.05,0.24,0.29,0.29,0.88,0.66
Jefferson Lerma,BOU,5,450,1.0,1.0,0.0,0.15,0.15,0.00,0.16,0.13,0.03,0.03,0.00,0.03,0.03,0.03,0.03
Emiliano Buendía,AVL,5,241,1.0,1.0,0.0,1.35,1.35,0.20,1.54,0.16,0.51,0.51,0.08,0.58,0.58,0.57,0.06
Pablo Fornals,WHU,5,406,1.0,1.0,0.0,0.23,0.23,0.11,1.46,1.21,0.05,0.05,0.02,0.07,0.07,0.32,0.27
João Cancelo,MCI,5,404,1.0,1.0,0.0,0.12,0.12,0.21,2.04,1.87,0.03,0.03,0.05,0.08,0.08,0.46,0.42
Adam Armstrong,SOU,5,309,1.0,1.0,1.0,0.59,0.59,0.94,1.99,1.17,0.17,0.17,0.27,0.44,0.44,0.58,0.34
Alexander Isak,NEW,1,68,1.0,1.0,0.0,0.44,0.44,0.00,0.49,0.05,0.58,0.58,0.00,0.58,0.58,0.65,0.07
Gabriel,ARS,5,450,1.0,1.0,0.0,1.16,1.16,0.10,1.38,1.21,0.23,0.23,0.02,0.25,0.25,0.28,0.24
Jean-Philippe Mateta,CRY,4,116,1.0,1.0,0.0,0.70,0.70,0.19,1.37,0.55,0.54,0.54,0.15,0.69,0.69,1.06,0.43
Yoane Wissa,BRE,5,264,1.0,1.0,1.0,1.16,1.16,0.61,2.59,1.45,0.40,0.40,0.21,0.60,0.60,0.88,0.49
Phil Foden,MCI,5,376,1.0,1.0,3.0,0.98,0.98,1.95,4.5,2.34,0.23,0.23,0.47,0.70,0.70,1.08,0.56
Douglas Luiz,AVL,4,102,1.0,1.0,0.0,0.04,0.04,0.07,0.2,0.12,0.03,0.03,0.06,0.10,0.10,0.18,0.10
Timothy Castagne,LEI,4,360,1.0,1.0,0.0,0.55,0.55,0.02,1.4,0.98,0.14,0.14,0.00,0.14,0.14,0.35,0.24
Joachim Andersen,CRY,5,450,1.0,1.0,0.0,0.53,0.53,0.54,1.42,1.36,0.11,0.11,0.11,0.21,0.21,0.28,0.27
Bryan Mbeumo,BRE,5,406,1.0,1.0,0.0,0.83,0.83,0.77,2.01,0.72,0.18,0.18,0.17,0.36,0.36,0.45,0.16
Harvey Barnes,LEI,3,257,1.0,1.0,0.0,0.57,0.57,0.00,0.65,0.08,0.20,0.20,0.00,0.20,0.20,0.23,0.03
Dejan Kulusevski,TOT,5,432,1.0,1.0,2.0,0.61,0.61,1.40,2.42,0.42,0.13,0.13,0.29,0.42,0.42,0.50,0.09
Bobby Reid,FUL,5,450,1.0,1.0,0.0,1.58,1.58,0.18,1.76,0.30,0.32,0.32,0.04,0.35,0.35,0.35,0.06
Ryan Sessegnon,TOT,4,155,1.0,1.0,0.0,0.74,0.74,0.00,0.78,0.70,0.43,0.43,0.00,0.43,0.43,0.46,0.41
Rúben Neves,WOL,5,450,1.0,1.0,0.0,0.27,0.27,0.33,2.32,2.04,0.05,0.05,0.07,0.12,0.12,0.46,0.41
William Saliba,ARS,5,450,1.0,1.0,1.0,0.08,0.08,0.91,1.66,1.59,0.02,0.02,0.18,0.20,0.20,0.33,0.32
Christian Nørgaard,BRE,4,319,1.0,1.0,0.0,0.46,0.46,0.09,1.55,1.40,0.13,0.13,0.03,0.16,0.16,0.44,0.40
Mathias Jensen,BRE,5,370,1.0,1.0,2.0,0.28,0.28,0.86,1.11,0.86,0.07,0.07,0.21,0.28,0.28,0.27,0.21
Miguel Almirón,NEW,5,434,1.0,1.0,0.0,1.22,1.22,0.39,1.83,0.44,0.25,0.25,0.08,0.34,0.34,0.38,0.09
Harvey Elliott,LIV,5,347,1.0,1.0,0.0,0.54,0.54,1.47,5.0,4.07,0.14,0.14,0.38,0.52,0.52,1.30,1.05
Leandro Trossard,BHA,5,416,1.0,1.0,1.0,0.97,0.97,0.44,2.15,0.98,0.21,0.21,0.10,0.31,0.31,0.47,0.21
