Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,27,2211,30.0,25.0,5.0,25.09,21.29,4.41,24.53,2.27,1.02,0.87,0.18,1.20,1.05,1.00,0.09
Harry Kane,TOT,30,2694,23.0,19.0,2.0,19.06,15.25,5.17,18.24,3.53,0.64,0.51,0.17,0.81,0.68,0.61,0.12
Ivan Toney,BRE,28,2516,18.0,12.0,4.0,20.41,15.08,4.37,16.27,3.82,0.73,0.54,0.16,0.89,0.70,0.58,0.14
Marcus Rashford,MUN,29,2408,15.0,15.0,4.0,14.58,14.58,3.12,22.59,6.31,0.55,0.55,0.12,0.66,0.66,0.84,0.24
Gabriel Martinelli,ARS,30,2473,14.0,14.0,4.0,9.60,9.60,7.43,22.3,9.06,0.35,0.35,0.27,0.62,0.62,0.81,0.33
Mohamed Salah,LIV,29,2509,13.0,13.0,7.0,16.62,15.10,6.62,24.49,5.34,0.60,0.54,0.24,0.83,0.78,0.88,0.19
Bukayo Saka,ARS,30,2543,12.0,10.0,10.0,8.82,7.30,6.06,19.11,9.17,0.31,0.26,0.21,0.53,0.47,0.68,0.32
Ollie Watkins,AVL,29,2430,12.0,11.0,5.0,13.15,12.39,2.60,16.75,4.24,0.49,0.46,0.10,0.58,0.55,0.62,0.16
Aleksandar Mitrovic,FUL,21,1826,11.0,8.0,1.0,12.95,8.38,2.25,10.87,2.53,0.64,0.41,0.11,0.75,0.52,0.54,0.12
Rodrigo,LEE,23,1434,11.0,10.0,1.0,7.41,6.65,1.97,8.95,2.45,0.47,0.42,0.12,0.59,0.54,0.56,0.15
Miguel Almirón,NEW,25,2044,11.0,11.0,1.0,7.01,7.01,1.94,11.03,4.31,0.31,0.31,0.09,0.39,0.39,0.49,0.19
Callum Wilson,NEW,22,1391,10.0,9.0,4.0,11.13,10.37,2.38,9.7,1.29,0.72,0.67,0.15,0.87,0.82,0.63,0.08
Martin Odegaard,ARS,29,2522,10.0,10.0,7.0,7.18,7.18,8.04,22.46,11.87,0.26,0.26,0.29,0.54,0.54,0.80,0.42
