Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,33,2699,36.0,29.0,7.0,31.41,26.08,5.37,30.16,2.86,1.05,0.87,0.18,1.23,1.05,1.01,0.10
Harry Kane,TOT,36,3234,27.0,22.0,3.0,22.05,17.48,7.17,23.11,4.50,0.61,0.49,0.20,0.81,0.69,0.64,0.13
Ivan Toney,BRE,33,2960,20.0,14.0,4.0,21.69,16.36,4.91,18.11,4.02,0.66,0.50,0.15,0.81,0.65,0.55,0.12
Mohamed Salah,LIV,36,3127,19.0,17.0,10.0,21.83,18.79,7.81,30.67,8.71,0.63,0.54,0.22,0.85,0.77,0.88,0.25
Callum Wilson,NEW,29,1823,18.0,15.0,5.0,17.93,15.64,3.45,15.28,1.75,0.89,0.77,0.17,1.06,0.94,0.75,0.09
Marcus Rashford,MUN,33,2766,16.0,16.0,5.0,16.29,16.29,3.47,25.49,7.29,0.53,0.53,0.11,0.64,0.64,0.83,0.24
Martin Odegaard,ARS,35,3036,15.0,15.0,7.0,9.07,9.07,8.86,27.27,14.54,0.27,0.27,0.26,0.53,0.53,0.81,0.43
Gabriel Martinelli,ARS,36,2851,15.0,15.0,5.0,10.54,10.54,9.35,25.15,9.32,0.33,0.33,0.30,0.63,0.63,0.79,0.29
Ollie Watkins,AVL,35,2970,14.0,13.0,6.0,16.01,15.25,3.58,21.26,5.30,0.49,0.46,0.11,0.59,0.57,0.64,0.16
Bukayo Saka,ARS,36,3064,13.0,11.0,11.0,11.01,8.73,6.85,23.18,11.60,0.32,0.26,0.20,0.52,0.46,0.68,0.34
Aleksandar Mitrovic,FUL,22,1850,12.0,9.0,1.0,13.33,8.76,2.25,11.25,2.53,0.65,0.43,0.11,0.76,0.54,0.55,0.12
Rodrigo,LEE,29,1775,12.0,11.0,1.0,8.23,7.47,2.04,9.98,2.96,0.42,0.38,0.10,0.52,0.48,0.51,0.15
Harvey Barnes,LEI,32,2624,12.0,12.0,1.0,8.60,8.60,3.04,13.85,3.36,0.30,0.30,0.10,0.40,0.40,0.48,0.12
Miguel Almirón,NEW,32,2370,11.0,11.0,2.0,8.00,8.00,2.87,13.28,4.96,0.30,0.30,0.11,0.41,0.41,0.50,0.19
Son Heung-Min,TOT,34,2752,10.0,10.0,5.0,8.95,8.95,5.40,15.87,4.90,0.29,0.29,0.18,0.47,0.47,0.52,0.16
