Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,19,1568,25.0,21.0,3.0,18.90,15.85,3.72,17.63,0.96,1.08,0.91,0.21,1.30,1.12,1.01,0.05
Harry Kane,TOT,21,1884,16.0,14.0,1.0,13.45,11.16,4.40,13.59,2.83,0.64,0.53,0.21,0.85,0.74,0.65,0.13
Ivan Toney,BRE,18,1616,13.0,9.0,3.0,13.94,10.89,2.59,11.45,2.38,0.78,0.61,0.14,0.92,0.75,0.64,0.13
Aleksandar Mitrovic,FUL,17,1469,11.0,8.0,1.0,11.75,7.18,2.14,9.72,2.31,0.72,0.44,0.13,0.85,0.57,0.60,0.14
Rodrigo,LEE,18,1328,10.0,9.0,1.0,7.05,6.28,1.93,8.49,2.35,0.48,0.43,0.13,0.61,0.56,0.58,0.16
Marcus Rashford,MUN,20,1628,9.0,9.0,3.0,9.22,9.22,2.34,15.36,4.59,0.51,0.51,0.13,0.64,0.64,0.85,0.25
Miguel Almirón,NEW,20,1711,9.0,9.0,1.0,6.02,6.02,1.51,9.61,3.88,0.32,0.32,0.08,0.40,0.40,0.51,0.20
Martin Odegaard,ARS,18,1553,8.0,8.0,5.0,4.78,4.78,6.04,15.26,7.38,0.28,0.28,0.35,0.63,0.63,0.88,0.43
Roberto Firmino,LIV,13,947,7.0,7.0,3.0,6.36,6.36,2.17,10.29,4.92,0.60,0.60,0.21,0.81,0.81,0.98,0.47
Mohamed Salah,LIV,19,1695,7.0,7.0,4.0,10.06,10.06,4.40,15.13,2.74,0.53,0.53,0.23,0.77,0.77,0.80,0.15
Phil Foden,MCI,18,1054,7.0,7.0,4.0,3.70,3.70,2.79,10.51,5.28,0.32,0.32,0.24,0.55,0.55,0.90,0.45
Harvey Barnes,LEI,18,1534,7.0,7.0,0.0,5.61,5.61,0.57,8.08,2.60,0.33,0.33,0.03,0.36,0.36,0.47,0.15
James Maddison,LEI,14,1117,7.0,7.0,4.0,2.55,2.55,1.92,5.01,2.02,0.21,0.21,0.15,0.36,0.36,0.40,0.16
Bukayo Saka,ARS,19,1637,7.0,6.0,7.0,5.63,4.87,3.74,11.56,5.24,0.31,0.27,0.21,0.52,0.47,0.64,0.29
Leandro Trossard,ARS,17,1356,7.0,7.0,2.0,5.47,5.47,1.80,9.99,3.68,0.36,0.36,0.12,0.48,0.48,0.66,0.24
Gabriel Martinelli,ARS,19,1631,7.0,7.0,2.0,4.96,4.96,5.48,14.51,6.62,0.27,0.27,0.30,0.58,0.58,0.80,0.37
Pascal Groß,BHA,19,1657,6.0,6.0,3.0,4.00,4.00,5.52,12.43,5.47,0.22,0.22,0.30,0.52,0.52,0.67,0.30
Callum Wilson,NEW,15,1077,6.0,5.0,3.0,8.38,7.62,1.66,6.86,0.83,0.70,0.64,0.14,0.84,0.78,0.57,0.07
Wilfried Zaha,CRY,19,1670,6.0,6.0,2.0,5.81,4.29,2.43,8.73,3.19,0.31,0.23,0.13,0.44,0.36,0.47,0.17
Danny Ings,AVL,19,822,6.0,4.0,0.0,5.06,3.53,0.81,4.44,0.31,0.55,0.39,0.09,0.64,0.48,0.49,0.03
James Ward-Prowse,SOU,20,1800,5.0,5.0,2.0,2.45,1.69,3.88,6.76,5.44,0.12,0.08,0.19,0.32,0.28,0.34,0.27
Kai Havertz,CHE,19,1446,5.0,5.0,1.0,6.11,6.11,1.36,8.22,2.16,0.38,0.38,0.08,0.46,0.46,0.51,0.13
Gabriel Jesus,ARS,14,1237,5.0,5.0,5.0,9.42,9.42,3.13,14.05,4.27,0.69,0.69,0.23,0.91,0.91,1.02,0.31
Daniel Podence,WOL,20,1317,5.0,5.0,0.0,3.16,3.16,1.89,6.31,2.17,0.22,0.22,0.13,0.34,0.34,0.43,0.15
Alexis Mac Allister,BHA,17,1461,5.0,2.0,0.0,3.57,1.28,0.96,8.02,6.89,0.22,0.08,0.06,0.28,0.14,0.49,0.42
Darwin Núñez,LIV,14,905,5.0,5.0,2.0,9.59,9.59,3.61,13.24,1.79,0.95,0.95,0.36,1.31,1.31,1.32,0.18
Pierre-Emile Højbjerg,TOT,20,1787,4.0,4.0,2.0,1.02,1.02,1.83,9.08,6.74,0.05,0.05,0.09,0.14,0.14,0.46,0.34
Son Heung-Min,TOT,19,1578,4.0,4.0,3.0,4.90,4.90,2.78,8.7,3.14,0.28,0.28,0.16,0.44,0.44,0.50,0.18
Raheem Sterling,CHE,15,1130,4.0,4.0,2.0,4.76,4.76,3.00,8.29,1.62,0.38,0.38,0.24,0.62,0.62,0.66,0.13
Riyad Mahrez,MCI,15,843,4.0,4.0,3.0,3.43,3.43,3.27,10.81,5.74,0.37,0.37,0.35,0.72,0.72,1.15,0.61
Bruno Fernandes,MUN,19,1710,4.0,4.0,4.0,3.52,3.52,7.17,17.41,9.45,0.19,0.19,0.38,0.56,0.56,0.92,0.50
Jarrod Bowen,WHU,20,1798,4.0,3.0,0.0,7.31,5.79,2.69,7.0,0.92,0.37,0.29,0.13,0.50,0.42,0.35,0.05
Leon Bailey,AVL,19,1275,4.0,4.0,2.0,3.33,3.33,3.03,7.24,1.63,0.24,0.24,0.21,0.45,0.45,0.51,0.12
Yoane Wissa,BRE,20,829,4.0,4.0,1.0,2.72,2.72,1.22,6.55,3.39,0.29,0.29,0.13,0.43,0.43,0.71,0.37
Philip Billing,BOU,19,1426,4.0,4.0,1.0,1.67,1.67,1.55,4.62,1.88,0.11,0.11,0.10,0.20,0.20,0.29,0.12
Solly March,BHA,19,1650,4.0,4.0,4.0,5.25,5.25,3.57,11.86,4.08,0.29,0.29,0.19,0.48,0.48,0.65,0.22
Rodrigo Bentancur,TOT,16,1357,4.0,4.0,2.0,1.62,1.62,0.58,7.97,6.21,0.11,0.11,0.04,0.15,0.15,0.53,0.41
Eddie Nketiah,ARS,17,569,4.0,4.0,0.0,6.06,6.06,0.21,5.56,0.75,0.96,0.96,0.03,0.99,0.99,0.88,0.12
Bryan Mbeumo,BRE,20,1576,4.0,3.0,1.0,5.01,4.25,2.47,8.29,2.26,0.29,0.24,0.14,0.43,0.38,0.47,0.13
Bobby Reid,FUL,20,1692,4.0,4.0,1.0,3.70,3.70,0.99,6.77,3.04,0.20,0.20,0.05,0.25,0.25,0.36,0.16
Rúben Neves,WOL,19,1710,4.0,2.0,0.0,2.68,1.16,0.68,5.35,4.53,0.14,0.06,0.04,0.18,0.10,0.28,0.24
Che Adams,SOU,19,1496,4.0,4.0,2.0,5.46,5.46,2.50,9.42,3.13,0.33,0.33,0.15,0.48,0.48,0.57,0.19
Taiwo Awoniyi,NFO,16,732,4.0,4.0,0.0,4.96,4.96,0.87,4.04,0.32,0.61,0.61,0.11,0.72,0.72,0.50,0.04
Ollie Watkins,AVL,19,1545,4.0,4.0,4.0,6.71,6.71,1.88,9.83,3.14,0.39,0.39,0.11,0.50,0.50,0.57,0.18
Crysencio Summerville,LEE,12,534,4.0,4.0,1.0,2.05,2.05,0.60,3.0,0.46,0.35,0.35,0.10,0.45,0.45,0.51,0.08
Kieffer Moore,BOU,20,1127,4.0,4.0,0.0,3.67,3.67,0.49,4.42,1.59,0.29,0.29,0.04,0.33,0.33,0.35,0.13
Brennan Johnson,NFO,20,1630,4.0,3.0,2.0,5.31,3.79,2.78,7.35,0.81,0.29,0.21,0.15,0.45,0.36,0.41,0.04
Kaoru Mitoma,BHA,14,739,4.0,4.0,1.0,2.79,2.79,2.89,7.19,3.34,0.34,0.34,0.35,0.69,0.69,0.88,0.41
Julián Álvarez,MCI,15,452,4.0,4.0,0.0,2.63,2.63,0.64,5.73,2.90,0.52,0.52,0.13,0.65,0.65,1.14,0.58
Granit Xhaka,ARS,19,1622,3.0,3.0,5.0,2.25,2.25,3.26,11.04,7.99,0.13,0.13,0.18,0.31,0.31,0.61,0.44
Kevin De Bruyne,MCI,19,1584,3.0,3.0,11.0,2.98,2.98,10.32,19.08,10.94,0.17,0.17,0.59,0.76,0.76,1.08,0.62
Anthony Martial,MUN,9,464,3.0,2.0,2.0,4.12,3.36,1.31,4.92,0.89,0.80,0.65,0.25,1.05,0.91,0.95,0.17
Demarai Gray,EVE,20,1693,3.0,2.0,1.0,3.49,2.73,2.44,6.1,2.18,0.19,0.15,0.13,0.32,0.27,0.32,0.12
Dominic Solanke,BOU,16,1346,3.0,3.0,3.0,3.21,3.21,1.41,5.01,0.89,0.21,0.21,0.09,0.31,0.31,0.33,0.06
Emiliano Buendía,AVL,20,1153,3.0,3.0,0.0,2.87,2.87,1.29,5.88,2.21,0.22,0.22,0.10,0.32,0.32,0.46,0.17
Said Benrahma,WHU,18,1043,3.0,1.0,1.0,3.06,1.54,1.52,4.24,1.99,0.26,0.13,0.13,0.40,0.26,0.37,0.17
Odsonne Edouard,CRY,18,1001,3.0,3.0,2.0,3.49,3.49,0.97,5.17,2.31,0.31,0.31,0.09,0.40,0.40,0.46,0.21
Alexander Isak,NEW,5,283,3.0,2.0,0.0,3.53,2.77,0.25,2.99,0.12,1.12,0.88,0.08,1.20,0.96,0.95,0.04
Youri Tielemans,LEI,20,1575,3.0,2.0,1.0,2.10,0.58,3.06,9.03,7.04,0.12,0.03,0.18,0.30,0.21,0.52,0.40
Gianluca Scamacca,WHU,16,940,3.0,3.0,0.0,2.54,2.54,1.13,3.52,0.57,0.24,0.24,0.11,0.35,0.35,0.34,0.05
Mason Mount,CHE,19,1487,3.0,3.0,2.0,2.00,2.00,3.00,6.79,3.90,0.12,0.12,0.18,0.30,0.30,0.41,0.24
Anthony Gordon,EVE,16,1095,3.0,3.0,0.0,3.30,3.30,0.65,3.92,0.69,0.27,0.27,0.05,0.33,0.33,0.32,0.06
Bruno Guimarães,NEW,17,1430,3.0,3.0,3.0,0.66,0.66,2.05,6.84,5.91,0.04,0.04,0.13,0.17,0.17,0.43,0.37
Eberechi Eze,CRY,20,1547,3.0,3.0,3.0,2.48,2.48,3.17,5.62,2.72,0.14,0.14,0.18,0.33,0.33,0.33,0.16
Patson Daka,LEI,17,706,3.0,3.0,3.0,2.43,2.43,1.87,4.62,0.40,0.31,0.31,0.24,0.55,0.55,0.59,0.05
Evan Ferguson,BHA,5,195,3.0,3.0,2.0,1.46,1.46,0.31,1.93,0.16,0.68,0.68,0.14,0.82,0.82,0.89,0.07
Josh Dasilva,BRE,20,923,3.0,3.0,2.0,0.70,0.70,1.93,4.43,2.25,0.07,0.07,0.19,0.26,0.26,0.43,0.22
Luis Díaz,LIV,8,612,3.0,3.0,2.0,2.59,2.59,1.44,6.22,2.58,0.38,0.38,0.21,0.59,0.59,0.91,0.38
