Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,28,2316,25.0,19.0,5.0,28.51,23.18,4.75,28.01,2.66,1.11,0.90,0.18,1.29,1.09,1.09,0.10
Cole Palmer,CHE,31,2370,21.0,12.0,9.0,16.67,9.82,10.04,28.25,13.75,0.63,0.37,0.38,1.01,0.75,1.07,0.52
Alexander Isak,NEW,27,2056,20.0,15.0,1.0,19.75,15.18,2.61,19.9,4.29,0.86,0.66,0.11,0.98,0.78,0.87,0.19
Ollie Watkins,AVL,35,3087,19.0,19.0,12.0,18.57,18.57,7.60,28.56,5.90,0.54,0.54,0.22,0.76,0.76,0.83,0.17
Mohamed Salah,LIV,30,2376,18.0,13.0,10.0,20.34,15.02,11.86,29.74,7.99,0.77,0.57,0.45,1.22,1.02,1.13,0.30
Dominic Solanke,BOU,36,3229,18.0,16.0,3.0,20.04,17.76,3.54,21.09,3.95,0.56,0.49,0.10,0.66,0.59,0.59,0.11
Son Heung-Min,TOT,32,2719,17.0,15.0,9.0,11.80,10.27,10.47,25.86,10.12,0.39,0.34,0.35,0.74,0.69,0.86,0.34
Jarrod Bowen,WHU,33,2936,16.0,16.0,6.0,11.74,11.74,5.72,15.29,2.46,0.36,0.36,0.18,0.54,0.54,0.47,0.08
Phil Foden,MCI,32,2630,16.0,16.0,8.0,10.44,10.44,7.96,27.22,14.76,0.36,0.36,0.27,0.63,0.63,0.93,0.50
Bukayo Saka,ARS,34,2905,16.0,10.0,8.0,16.58,12.01,11.08,29.92,13.12,0.51,0.37,0.34,0.86,0.72,0.93,0.41
Nicolas Jackson,CHE,32,2548,13.0,13.0,5.0,18.16,18.16,5.08,25.83,6.46,0.64,0.64,0.18,0.82,0.82,0.91,0.23
Chris Wood,NFO,29,1624,12.0,12.0,1.0,10.92,10.92,1.99,13.21,0.86,0.61,0.61,0.11,0.72,0.72,0.73,0.05
Kai Havertz,ARS,35,2471,12.0,11.0,6.0,11.83,11.07,4.79,21.86,9.05,0.43,0.40,0.17,0.61,0.58,0.80,0.33
Jean-Philippe Mateta,CRY,33,2149,12.0,10.0,4.0,10.32,8.80,3.01,12.96,2.53,0.43,0.37,0.13,0.56,0.49,0.54,0.11
Hee-Chan Hwang,WOL,27,1995,12.0,11.0,3.0,8.04,7.28,3.14,11.39,2.62,0.36,0.33,0.14,0.50,0.47,0.51,0.12
Richarlison,TOT,28,1511,11.0,11.0,4.0,9.62,9.62,1.97,12.74,2.29,0.57,0.57,0.12,0.69,0.69,0.76,0.14
Matheus Cunha,WOL,30,2324,11.0,10.0,7.0,9.55,8.79,3.85,12.25,2.18,0.37,0.34,0.15,0.52,0.49,0.47,0.08
Leandro Trossard,ARS,32,1495,11.0,11.0,1.0,8.62,8.62,2.65,15.08,5.17,0.52,0.52,0.16,0.68,0.68,0.91,0.31
Darwin Núñez,LIV,34,2015,11.0,11.0,8.0,19.05,18.29,5.95,24.94,5.31,0.85,0.82,0.27,1.12,1.08,1.11,0.24
Bruno Fernandes,MUN,33,2970,10.0,6.0,7.0,10.68,6.87,12.55,21.89,12.04,0.32,0.21,0.38,0.70,0.59,0.66,0.36
Leon Bailey,AVL,34,2022,10.0,10.0,9.0,5.99,5.99,9.09,17.27,6.67,0.27,0.27,0.40,0.67,0.67,0.77,0.30
Yoane Wissa,BRE,32,2444,10.0,10.0,1.0,10.55,10.55,3.10,14.51,4.08,0.39,0.39,0.11,0.50,0.50,0.53,0.15
Diogo Jota,LIV,21,1164,10.0,10.0,3.0,6.72,6.72,3.20,12.29,5.31,0.52,0.52,0.25,0.77,0.77,0.95,0.41
Anthony Gordon,NEW,33,2776,10.0,9.0,10.0,10.63,9.86,7.64,24.02,10.08,0.34,0.32,0.25,0.59,0.57,0.78,0.33
Julián Álvarez,MCI,34,2676,10.0,9.0,8.0,13.61,12.85,5.82,27.16,13.09,0.46,0.43,0.20,0.65,0.63,0.91,0.44
Carlton Morris,LUT,36,2699,10.0,6.0,4.0,11.06,8.02,3.66,11.82,4.99,0.37,0.27,0.12,0.49,0.39,0.39,0.17
Elijah Adebayo,LUT,25,1252,10.0,10.0,0.0,6.23,6.23,0.81,7.88,1.94,0.45,0.45,0.06,0.51,0.51,0.57,0.14
Callum Wilson,NEW,19,959,9.0,7.0,1.0,10.12,8.60,0.93,10.55,1.86,0.95,0.81,0.09,1.04,0.89,0.99,0.17
Douglas Luiz,AVL,33,2868,9.0,5.0,5.0,7.49,4.45,4.95,16.62,13.29,0.24,0.14,0.16,0.39,0.30,0.52,0.42
João Pedro,BHA,29,1846,9.0,5.0,2.0,10.74,6.93,4.87,15.18,5.90,0.52,0.34,0.24,0.76,0.58,0.74,0.29
Michael Olise,CRY,17,1101,9.0,8.0,4.0,4.81,4.05,4.44,9.64,4.24,0.39,0.33,0.36,0.76,0.69,0.79,0.35
Rodrigo Muniz,FUL,24,1531,9.0,9.0,1.0,8.39,8.39,1.39,9.67,2.10,0.49,0.49,0.08,0.58,0.58,0.57,0.12
Martin Odegaard,ARS,33,2937,8.0,6.0,8.0,6.79,5.27,10.42,27.54,17.84,0.21,0.16,0.32,0.53,0.48,0.84,0.55
