Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,24,2029,18.0,15.0,5.0,22.62,19.57,4.03,23.19,2.18,1.00,0.87,0.18,1.18,1.05,1.03,0.10
Mohamed Salah,LIV,24,1996,16.0,12.0,9.0,16.42,11.86,10.53,23.78,6.24,0.74,0.53,0.47,1.22,1.01,1.07,0.28
Dominic Solanke,BOU,30,2690,16.0,15.0,3.0,17.81,16.29,2.86,18.27,3.06,0.60,0.55,0.10,0.69,0.64,0.61,0.10
Cole Palmer,CHE,26,1939,16.0,8.0,8.0,12.10,6.01,8.63,21.43,10.74,0.56,0.28,0.40,0.96,0.68,0.99,0.50
Ollie Watkins,AVL,30,2637,16.0,16.0,10.0,16.79,16.79,5.97,25.08,4.96,0.57,0.57,0.20,0.78,0.78,0.86,0.17
Son Heung-Min,TOT,27,2300,15.0,14.0,8.0,10.13,9.37,9.97,23.72,9.06,0.40,0.37,0.39,0.79,0.76,0.93,0.35
Jarrod Bowen,WHU,30,2700,15.0,15.0,5.0,11.27,11.27,5.37,14.66,2.46,0.38,0.38,0.18,0.55,0.55,0.49,0.08
Alexander Isak,NEW,22,1613,15.0,11.0,1.0,14.60,11.56,1.97,15.04,3.50,0.81,0.64,0.11,0.92,0.75,0.84,0.20
Phil Foden,MCI,30,2468,14.0,14.0,7.0,9.58,9.58,7.58,25.51,14.02,0.35,0.35,0.28,0.63,0.63,0.93,0.51
Bukayo Saka,ARS,28,2391,13.0,9.0,7.0,12.67,9.63,8.82,23.77,10.78,0.48,0.36,0.33,0.81,0.69,0.89,0.41
Chris Wood,NFO,24,1193,11.0,11.0,1.0,6.48,6.48,1.90,8.38,0.48,0.49,0.49,0.14,0.63,0.63,0.63,0.04
Darwin Núñez,LIV,28,1754,11.0,11.0,7.0,16.92,16.16,4.94,22.28,4.34,0.87,0.83,0.25,1.12,1.08,1.14,0.22
Richarlison,TOT,25,1397,10.0,10.0,3.0,9.14,9.14,1.64,11.92,2.27,0.59,0.59,0.11,0.69,0.69,0.77,0.15
Hee-Chan Hwang,WOL,22,1644,10.0,9.0,3.0,7.20,6.44,3.06,10.32,2.37,0.39,0.35,0.17,0.56,0.52,0.57,0.13
Douglas Luiz,AVL,30,2607,9.0,5.0,5.0,7.49,4.45,4.82,16.09,12.76,0.26,0.15,0.17,0.42,0.32,0.56,0.44
Diogo Jota,LIV,19,1064,9.0,9.0,3.0,5.93,5.93,2.60,10.8,5.22,0.50,0.50,0.22,0.72,0.72,0.91,0.44
Matheus Cunha,WOL,25,2017,9.0,8.0,6.0,8.51,7.75,3.74,11.61,1.83,0.38,0.35,0.17,0.55,0.51,0.52,0.08
Anthony Gordon,NEW,28,2330,9.0,8.0,6.0,9.02,8.26,5.72,20.66,9.07,0.35,0.32,0.22,0.57,0.54,0.80,0.35
Nicolas Jackson,CHE,26,2008,9.0,9.0,3.0,14.53,14.53,4.51,20.75,4.92,0.65,0.65,0.20,0.85,0.85,0.93,0.22
Elijah Adebayo,LUT,23,1156,9.0,9.0,0.0,5.98,5.98,0.81,7.64,1.94,0.47,0.47,0.06,0.53,0.53,0.59,0.15
Kai Havertz,ARS,29,1948,8.0,7.0,4.0,8.15,7.39,2.50,15.63,7.47,0.38,0.34,0.12,0.49,0.46,0.72,0.35
Leon Bailey,AVL,29,1645,8.0,8.0,8.0,4.76,4.76,8.17,15.05,6.42,0.26,0.26,0.45,0.71,0.71,0.82,0.35
João Pedro,BHA,24,1466,8.0,4.0,2.0,8.24,5.20,3.51,12.56,5.52,0.51,0.32,0.22,0.72,0.53,0.77,0.34
Rodrigo Muniz,FUL,19,1104,8.0,8.0,1.0,5.87,5.87,1.20,6.11,0.85,0.48,0.48,0.10,0.58,0.58,0.50,0.07
Julián Álvarez,MCI,29,2328,8.0,7.0,7.0,10.86,10.10,5.63,21.52,9.95,0.42,0.39,0.22,0.64,0.61,0.83,0.38
Carlton Morris,LUT,31,2249,8.0,4.0,4.0,9.37,6.33,3.64,10.2,4.90,0.38,0.25,0.15,0.52,0.40,0.41,0.20
Callum Wilson,NEW,16,840,7.0,5.0,1.0,8.66,7.14,0.59,7.86,0.97,0.93,0.77,0.06,0.99,0.83,0.84,0.10
Marcus Rashford,MUN,29,2116,7.0,5.0,2.0,7.49,5.97,2.36,12.35,4.73,0.32,0.25,0.10,0.42,0.35,0.53,0.20
Rodri,MCI,27,2358,7.0,7.0,6.0,4.06,4.06,4.24,25.31,20.76,0.15,0.15,0.16,0.32,0.32,0.97,0.79
Martin Odegaard,ARS,27,2405,7.0,5.0,6.0,5.43,3.91,8.14,21.43,13.65,0.20,0.15,0.30,0.51,0.45,0.80,0.51
Scott McTominay,MUN,27,1544,7.0,7.0,1.0,5.90,5.90,0.88,7.19,2.65,0.34,0.34,0.05,0.40,0.40,0.42,0.15
Yoane Wissa,BRE,27,2096,7.0,7.0,1.0,9.07,9.07,2.77,11.51,2.80,0.39,0.39,0.12,0.51,0.51,0.49,0.12
Bryan Mbeumo,BRE,18,1326,7.0,4.0,3.0,7.71,5.42,3.04,9.56,3.19,0.52,0.37,0.21,0.73,0.57,0.65,0.22
Leandro Trossard,ARS,26,1104,7.0,7.0,1.0,6.61,6.61,2.23,11.2,3.60,0.54,0.54,0.18,0.72,0.72,0.91,0.29
Luis Díaz,LIV,29,2062,7.0,7.0,4.0,9.38,9.38,4.38,17.31,6.96,0.41,0.41,0.19,0.60,0.60,0.76,0.30
Alejandro Garnacho,MUN,28,1928,7.0,7.0,3.0,6.95,6.95,5.21,13.6,3.69,0.32,0.32,0.24,0.57,0.57,0.63,0.17
Rasmus Højlund,MUN,22,1666,7.0,7.0,2.0,8.22,8.22,1.43,9.66,2.46,0.44,0.44,0.08,0.52,0.52,0.52,0.13
Antoine Semenyo,BOU,26,1597,7.0,7.0,2.0,5.20,5.20,3.11,12.5,4.55,0.29,0.29,0.18,0.47,0.47,0.70,0.26
Mohammed Kudus,WHU,26,1860,7.0,7.0,4.0,3.95,3.95,2.68,9.51,4.16,0.19,0.19,0.13,0.32,0.32,0.46,0.20
Raheem Sterling,CHE,27,1872,6.0,6.0,4.0,8.07,8.07,4.21,17.47,7.48,0.39,0.39,0.20,0.59,0.59,0.84,0.36
