Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,6,498,10.0,9.0,1.0,8.20,7.44,1.14,6.52,0.40,1.48,1.34,0.21,1.69,1.55,1.18,0.07
Aleksandar Mitrovic,FUL,6,540,6.0,5.0,0.0,4.39,2.87,0.38,2.78,0.45,0.73,0.48,0.06,0.79,0.54,0.46,0.07
Harry Kane,TOT,6,534,5.0,5.0,0.0,4.53,3.77,1.80,4.82,0.65,0.76,0.64,0.30,1.07,0.94,0.81,0.11
Ivan Toney,BRE,6,540,5.0,4.0,2.0,3.47,2.71,1.44,4.01,1.36,0.58,0.45,0.24,0.82,0.69,0.67,0.23
Wilfried Zaha,CRY,5,444,4.0,4.0,0.0,3.00,2.24,0.86,3.11,0.85,0.61,0.45,0.18,0.78,0.63,0.63,0.17
Rodrigo,LEE,5,363,4.0,4.0,1.0,2.55,2.55,1.34,2.67,0.11,0.63,0.63,0.33,0.96,0.96,0.66,0.03
Alexis Mac Allister,BHA,6,540,4.0,1.0,0.0,2.51,0.23,0.02,2.28,2.11,0.42,0.04,0.00,0.42,0.04,0.38,0.35
Pascal Groß,BHA,6,540,3.0,3.0,2.0,2.06,2.06,2.41,4.98,1.03,0.34,0.34,0.40,0.74,0.74,0.83,0.17
Roberto Firmino,LIV,5,346,3.0,3.0,3.0,2.60,2.60,1.37,4.58,2.24,0.68,0.68,0.36,1.03,1.03,1.19,0.58
Marcus Rashford,MUN,6,528,3.0,3.0,2.0,2.38,2.38,1.18,4.3,0.80,0.41,0.41,0.20,0.61,0.61,0.73,0.14
Raheem Sterling,CHE,6,524,3.0,3.0,1.0,2.81,2.81,1.61,4.66,0.35,0.48,0.48,0.28,0.76,0.76,0.80,0.06
Martin Odegaard,ARS,6,506,3.0,3.0,0.0,1.37,1.37,0.79,4.36,3.03,0.24,0.24,0.14,0.38,0.38,0.78,0.54
Gabriel Jesus,ARS,6,532,3.0,3.0,3.0,3.77,3.77,1.64,4.58,0.88,0.64,0.64,0.28,0.91,0.91,0.78,0.15
Gabriel Martinelli,ARS,6,527,3.0,3.0,0.0,2.35,2.35,1.85,3.96,1.22,0.40,0.40,0.32,0.72,0.72,0.68,0.21
Luis Díaz,LIV,6,530,3.0,3.0,0.0,2.59,2.59,0.33,4.77,2.25,0.44,0.44,0.06,0.50,0.50,0.81,0.38
Ilkay Gündogan,MCI,6,446,2.0,2.0,1.0,1.18,1.18,1.61,3.87,1.90,0.24,0.24,0.33,0.56,0.56,0.78,0.38
Pierre-Emile Højbjerg,TOT,6,540,2.0,2.0,0.0,0.29,0.29,0.70,2.92,2.00,0.05,0.05,0.12,0.17,0.17,0.49,0.33
Callum Wilson,NEW,3,253,2.0,2.0,0.0,1.67,1.67,0.19,1.49,0.14,0.59,0.59,0.07,0.66,0.66,0.53,0.05
Mohamed Salah,LIV,6,540,2.0,2.0,2.0,3.10,3.10,1.99,5.64,1.52,0.52,0.52,0.33,0.85,0.85,0.94,0.25
Bernardo Silva,MCI,6,374,2.0,2.0,2.0,0.75,0.75,0.97,4.63,3.10,0.18,0.18,0.23,0.41,0.41,1.11,0.75
Yoane Wissa,BRE,6,268,2.0,2.0,1.0,1.70,1.70,0.61,3.41,1.73,0.57,0.57,0.20,0.78,0.78,1.14,0.58
Jadon Sancho,MUN,6,433,2.0,2.0,0.0,1.06,1.06,0.37,2.36,1.27,0.22,0.22,0.08,0.30,0.30,0.49,0.26
Bryan Mbeumo,BRE,6,492,2.0,2.0,0.0,1.24,1.24,1.18,2.83,0.72,0.23,0.23,0.22,0.44,0.44,0.52,0.13
James Maddison,LEI,5,450,2.0,2.0,1.0,0.65,0.65,0.24,0.94,0.49,0.13,0.13,0.05,0.18,0.18,0.19,0.10
Leandro Trossard,BHA,6,506,2.0,2.0,1.0,1.35,1.35,0.67,3.29,1.57,0.24,0.24,0.12,0.36,0.36,0.58,0.28
Che Adams,SOU,5,390,2.0,2.0,0.0,1.75,1.75,1.00,3.37,1.20,0.40,0.40,0.23,0.63,0.63,0.78,0.28
Anthony Gordon,EVE,6,534,2.0,2.0,0.0,1.69,1.69,0.58,2.32,0.50,0.28,0.28,0.10,0.38,0.38,0.39,0.08
Daniel Podence,WOL,6,342,2.0,2.0,0.0,1.25,1.25,0.94,2.94,0.81,0.33,0.33,0.25,0.58,0.58,0.77,0.21
Fabio Carvalho,LIV,6,139,2.0,2.0,0.0,0.65,0.65,0.00,0.24,0.00,0.42,0.42,0.00,0.42,0.42,0.15,0.00
Josh Dasilva,BRE,6,311,2.0,2.0,0.0,0.12,0.12,0.02,1.18,1.07,0.03,0.03,0.01,0.04,0.04,0.34,0.31
Brennan Johnson,NFO,6,509,2.0,1.0,0.0,1.42,0.66,0.78,1.65,0.21,0.25,0.12,0.14,0.39,0.25,0.29,0.04
Julián Álvarez,MCI,4,135,2.0,2.0,0.0,1.02,1.02,0.44,2.68,1.57,0.68,0.68,0.30,0.97,0.97,1.79,1.05
Luis Sinisterra,LEE,5,178,2.0,2.0,0.0,0.79,0.79,0.02,1.06,0.26,0.40,0.40,0.01,0.41,0.41,0.54,0.13
Fabian Schär,NEW,5,450,1.0,1.0,0.0,0.78,0.78,0.20,1.02,0.95,0.16,0.16,0.04,0.20,0.20,0.20,0.19
Allan Saint-Maximin,NEW,4,347,1.0,1.0,2.0,0.79,0.79,1.27,3.16,1.26,0.20,0.20,0.33,0.53,0.53,0.82,0.33
Granit Xhaka,ARS,6,540,1.0,1.0,2.0,0.85,0.85,0.49,2.86,1.88,0.14,0.14,0.08,0.22,0.22,0.48,0.31
